Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
3980R_L_F_S2_week5_S59_L001_R1_001	(1.0, 3.508921419928765)	(2.0, 1.3985696188869385)	(3.0, 0.8060805398865011)	(4.0, 0.5385231513829479)	(5.0, 0.3948033652016338)	(6.0, 0.3067536938257298)	(7.0, 0.250515516624346)	(8.0, 0.28630344757068116)	(9.0, 0.21984014724177303)	('>10', 4.207638166976261)	('>50', 2.718746627129524)	('>100', 16.997563012321272)	('>500', 14.162931656413141)	('>1k', 54.20280963661048)	('>5k', 0.0)	('>10k+', 0.0)
3980R_L_F_S2_week5_S59_L001_R2_001	(1.0, 9.467895953691553)	(2.0, 2.1972653476257835)	(3.0, 1.1980435931082671)	(4.0, 0.8589103427120435)	(5.0, 0.5709027079534416)	(6.0, 0.4260467969801803)	(7.0, 0.33799712560427636)	(8.0, 0.3135704425774127)	(9.0, 0.21472758567801087)	('>10', 10.450075836329862)	('>50', 7.480245630180018)	('>100', 7.368337338173225)	('>500', 14.660554315285992)	('>1k', 44.45542698409993)	('>5k', 0.0)	('>10k+', 0.0)
3980R_R_F_S2_Pellet_week9_S84_L001_R1_001	(1.0, 3.645391470191707)	(2.0, 1.486304297786985)	(3.0, 0.8148367367071125)	(4.0, 0.520864160994377)	(5.0, 0.4110354805826839)	(6.0, 0.2880536647923449)	(7.0, 0.2531978560389333)	(8.0, 0.2578014534214594)	(9.0, 0.2249186149748446)	('>10', 4.670020716188222)	('>50', 3.294202755581862)	('>100', 18.686001775673276)	('>500', 16.68080628719871)	('>1k', 48.76656472986748)	('>5k', 0.0)	('>10k+', 0.0)
3980R_R_F_S2_Pellet_week9_S84_L001_R2_001	(1.0, 9.322284699615272)	(2.0, 2.25313209036204)	(3.0, 1.1561605997829734)	(4.0, 0.8207556476275033)	(5.0, 0.5359902666798197)	(6.0, 0.4498372299496892)	(7.0, 0.38209858274966296)	(8.0, 0.3104139949360429)	(9.0, 0.3432968333826576)	('>10', 11.151228174015982)	('>50', 7.107954358620236)	('>100', 8.373943638814902)	('>500', 14.976817598895137)	('>1k', 42.81608628456809)	('>5k', 0.0)	('>10k+', 0.0)
3980R_R_F_S2_diabetes_S20_L001_R1_001	(1.0, 3.242396640970387)	(2.0, 1.3773798680381224)	(3.0, 0.7397862839624109)	(4.0, 0.5220714015950948)	(5.0, 0.372114722413525)	(6.0, 0.37322551262968473)	(7.0, 0.22549041388043456)	(8.0, 0.26658965187834627)	(9.0, 0.23493213071779265)	('>10', 3.5234265656588097)	('>50', 3.1563103992180035)	('>100', 15.353897762868504)	('>500', 10.735787439184236)	('>1k', 59.876591206984656)	('>5k', 0.0)	('>10k+', 0.0)
3980R_R_F_S2_diabetes_S20_L001_R2_001	(1.0, 8.08433119321085)	(2.0, 1.8827894163908203)	(3.0, 1.111345611267856)	(4.0, 0.7131273187745762)	(5.0, 0.5942727656454803)	(6.0, 0.42321107235687466)	(7.0, 0.3576744496034479)	(8.0, 0.2799191344722636)	(9.0, 0.29991335836313954)	('>10', 6.920778441783485)	('>50', 9.0190611601093)	('>100', 11.581098793681825)	('>500', 6.349276875569281)	('>1k', 52.383200408770804)	('>5k', 0.0)	('>10k+', 0.0)
3980R_R_F_S2_week5_S60_L001_R1_001	(1.0, 3.251114660451275)	(2.0, 1.2912892602400488)	(3.0, 0.7960002289150985)	(4.0, 0.5285857729266275)	(5.0, 0.43701973352201484)	(6.0, 0.36834520396855536)	(7.0, 0.24764451566247508)	(8.0, 0.2830223036142573)	(9.0, 0.2013412343726426)	('>10', 4.010176316652013)	('>50', 1.9348528440099684)	('>100', 16.20406740509128)	('>500', 15.396101159663079)	('>1k', 45.956787072540074)	('>5k', 9.093652288370594)	('>10k+', 0.0)
3980R_R_F_S2_week5_S60_L001_R2_001	(1.0, 9.121226152509482)	(2.0, 2.0435875158029457)	(3.0, 1.0785022709418295)	(4.0, 0.7429335469874253)	(5.0, 0.6087060574056635)	(6.0, 0.4900864154496881)	(7.0, 0.32048113791614424)	(8.0, 0.3288053233165636)	(9.0, 0.1779294629339632)	('>10', 9.04734900708076)	('>50', 7.393437420334944)	('>100', 7.513097585465972)	('>500', 15.140652720187711)	('>1k', 43.36120201237182)	('>5k', 2.632003371295087)	('>10k+', 0.0)
3980R_S2_week14_S23_L001_R1_001	(1.0, 3.175737432488575)	(2.0, 1.3615842681069104)	(3.0, 0.7710843373493975)	(4.0, 0.5472926187508655)	(5.0, 0.45423071596731757)	(6.0, 0.39218944744495227)	(7.0, 0.24816507408946128)	(8.0, 0.15953469048608226)	(9.0, 0.22933111757374325)	('>10', 3.843788948899044)	('>50', 2.714305497853483)	('>100', 13.175460462539816)	('>500', 14.515995014540922)	('>1k', 49.515579559617784)	('>5k', 8.89572081429165)	('>10k+', 0.0)
3980R_S2_week14_S23_L001_R2_001	(1.0, 8.214374740340673)	(2.0, 1.918847805013156)	(3.0, 1.1350228500207729)	(4.0, 0.7444952222683838)	(5.0, 0.5207035036698517)	(6.0, 0.40548400498545906)	(7.0, 0.3528597147209528)	(8.0, 0.23043899736878548)	(9.0, 0.2542584129621936)	('>10', 7.695886996260906)	('>50', 9.339426672206065)	('>100', 8.687993352721229)	('>500', 7.206204126852237)	('>1k', 53.29400360060933)	('>5k', 0.0)	('>10k+', 0.0)
NS6_defined_inocula_S86_L001_R1_001	(1.0, 4.224045777526253)	(2.0, 1.6757844431868203)	(3.0, 0.852040495503993)	(4.0, 0.6204280114863024)	(5.0, 0.43754847093839744)	(6.0, 0.3489907564610451)	(7.0, 0.2861095390806766)	(8.0, 0.36051897964744595)	(9.0, 0.23580456517638182)	('>10', 5.660357584522837)	('>50', 2.8841518371795676)	('>100', 15.26284348864994)	('>500', 25.768198872330167)	('>1k', 38.7594583831143)	('>5k', 2.623718795195875)	('>10k+', 0.0)
NS6_defined_inocula_S86_L001_R2_001	(1.0, 10.04317843593452)	(2.0, 2.2301871764237355)	(3.0, 1.1617304911023076)	(4.0, 0.8551845563730114)	(5.0, 0.7414743549435117)	(6.0, 0.540778469471169)	(7.0, 0.6088997882999014)	(8.0, 0.6330042549623761)	(9.0, 0.5376344086021506)	('>10', 12.826196315160661)	('>50', 5.225953174453457)	('>100', 21.891047810685617)	('>500', 16.26999098702551)	('>1k', 26.434739776562072)	('>5k', 0.0)	('>10k+', 0.0)
Negative_extraction_S85_L001_R1_001	(1.0, 3.844322608570192)	(2.0, 1.2061751551002742)	(3.0, 0.7964218727456356)	(4.0, 0.5929880248160438)	(5.0, 0.5013706535853413)	(6.0, 0.48477853123647385)	(7.0, 0.4342807675660078)	(8.0, 0.429952387822825)	(9.0, 0.37656903765690375)	('>10', 6.823329966815756)	('>50', 1.6974462559515222)	('>100', 16.0741595729332)	('>500', 6.820444380320301)	('>1k', 0.7906506997547252)	('>5k', 17.595224354350023)	('>10k+', 41.53188573077478)
Negative_extraction_S85_L001_R2_001	(1.0, 9.99026114557784)	(2.0, 2.252200259702785)	(3.0, 1.4987014860770451)	(4.0, 1.160005771172991)	(5.0, 0.961261001298514)	(6.0, 0.9132881258115711)	(7.0, 0.7322175732217573)	(8.0, 0.6521425479728755)	(9.0, 0.5875775501370654)	('>10', 6.933342951954985)	('>50', 4.062545087288991)	('>100', 20.52048766411773)	('>500', 0.0)	('>1k', 15.789929303130862)	('>5k', 29.604674650122636)	('>10k+', 4.341364882412351)
Negtive_Control_S90_L001_R1_001	(1.0, 27.86947850808334)	(2.0, 4.871218228879366)	(3.0, 2.0876649552340134)	(4.0, 1.3069122077481223)	(5.0, 1.569991937879238)	(6.0, 1.527559723341961)	(7.0, 1.6633428098612468)	(8.0, 1.527559723341961)	(9.0, 1.374803751007765)	('>10', 50.9738193236305)	('>50', 4.786353799804812)	('>100', 0.44129503118767766)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
Negtive_Control_S90_L001_R2_001	(1.0, 31.85386345313362)	(2.0, 6.220562651164764)	(3.0, 2.800526159460262)	(4.0, 2.49501421479187)	(5.0, 1.8458013323715365)	(6.0, 1.7566936818432553)	(7.0, 1.9603683116221835)	(8.0, 1.7651801247507106)	(9.0, 1.9094496541774517)	('>10', 42.988076547715025)	('>50', 4.404463868969321)	('>100', 0.0)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
Positive_Control_S89_L001_R1_001	(1.0, 3.39052381720554)	(2.0, 1.4357154379738668)	(3.0, 0.8520959601779088)	(4.0, 0.5576936372225936)	(5.0, 0.4465005876523863)	(6.0, 0.3456778743115249)	(7.0, 0.24600742055170188)	(8.0, 0.24427903118014427)	(9.0, 0.1762957158988777)	('>10', 4.115295093678704)	('>50', 3.205010024658355)	('>100', 6.696356555204757)	('>500', 6.414629087640863)	('>1k', 71.87391975664278)	('>5k', 0.0)	('>10k+', 0.0)
Positive_Control_S89_L001_R2_001	(1.0, 10.561035190007605)	(2.0, 2.1489641186366466)	(3.0, 1.0767865784804)	(4.0, 0.6752241144885119)	(5.0, 0.48106837508353884)	(6.0, 0.3802456617426774)	(7.0, 0.3185997741571221)	(8.0, 0.35489595095983223)	(9.0, 0.3214804231097182)	('>10', 15.37517571958611)	('>50', 2.5338188187034776)	('>100', 11.966215749083954)	('>500', 34.0072131449773)	('>1k', 19.79927638098311)	('>5k', 0.0)	('>10k+', 0.0)
S2_defined_inocula_S88_L001_R1_001	(1.0, 4.91011220332856)	(2.0, 1.7254563908624503)	(3.0, 0.8383966186060092)	(4.0, 0.5811770921680129)	(5.0, 0.41711274557512895)	(6.0, 0.3628880886503622)	(7.0, 0.35524102164815147)	(8.0, 0.2391446407964073)	(9.0, 0.3253479415486006)	('>10', 6.581343937266243)	('>50', 1.5600016684509823)	('>100', 34.34784422229328)	('>500', 30.96645023149757)	('>1k', 16.789483197308233)	('>5k', 0.0)	('>10k+', 0.0)
S2_defined_inocula_S88_L001_R2_001	(1.0, 11.016642798548448)	(2.0, 2.214868679003935)	(3.0, 1.3931565702209308)	(4.0, 0.9955090861059744)	(5.0, 1.1018728362276324)	(6.0, 0.9968994619245583)	(7.0, 0.8662041349776846)	(8.0, 0.8787175173449383)	(9.0, 0.8821934568913977)	('>10', 11.400386524477566)	('>50', 3.776260723273501)	('>100', 33.796560210224825)	('>500', 17.008467388735173)	('>1k', 13.672260612043436)	('>5k', 0.0)	('>10k+', 0.0)
S5_defined_inocula_S87_L001_R1_001	(1.0, 3.7653107515499773)	(2.0, 1.4626836946510318)	(3.0, 0.8523156867327442)	(4.0, 0.5865398274289851)	(5.0, 0.40324613135742726)	(6.0, 0.2996851930769971)	(7.0, 0.304725769718965)	(8.0, 0.2236183092073006)	(9.0, 0.2309500570501629)	('>10', 4.670781610143473)	('>50', 2.4066462294195547)	('>100', 12.975360744905581)	('>500', 22.04977340316823)	('>1k', 45.031595250860335)	('>5k', 4.736767340729234)	('>10k+', 0.0)
S5_defined_inocula_S87_L001_R2_001	(1.0, 10.121019662831246)	(2.0, 2.200440821339052)	(3.0, 1.266101205614286)	(4.0, 0.8981391107506336)	(5.0, 0.7973275779112767)	(6.0, 0.6378620623290213)	(7.0, 0.49397651091284844)	(8.0, 0.46923186194318806)	(9.0, 0.4082867079993951)	('>10', 10.916514303781808)	('>50', 7.239184526346178)	('>100', 15.373758758001916)	('>500', 15.108441132938335)	('>1k', 34.06971575730082)	('>5k', 0.0)	('>10k+', 0.0)
