Pathways	Object ID	Names	Enzymes of pathway	Reactions of pathway	Ontology - pathway type	Ontology -  all instances of class	Species	Taxonomic-Range
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-6888	PWY-6888	zealexin biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15969 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-124406 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-20518	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-19948 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-19640 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12656 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12657 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-8429 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11903 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12608 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12607 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12606 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12605	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-BIOSYNTHESIS		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-4577	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-33090
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-6407	PWY-6407	yersiniabactin biosynthesis	HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-7973 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15295	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11113 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11105	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-BIOSYNTHESIS		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-633 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-630 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-632	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-629
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-8435	PWY-8435	yeast mannan degradation	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-124364 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-124363 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-124368	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-23724 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-23727 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-23726 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=TRANS-RXN-1546 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-23725	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-818	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7629	PWY-7629	yatein biosynthesis II	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-19144 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-19145	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-16342 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-16343 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-16341 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-16340	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-BIOSYN		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-48027	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3398
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7748	PWY-7748	yatein biosynthesis I	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-19147 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-19669 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-19670 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-19668	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-17348 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-17347 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-16361 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-16360	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-BIOSYN		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-93608	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3398
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-8104	PWY-8104	yangonin biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-21002 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-20979	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=4-COUMARATE--COA-LIGASE-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-21009 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-21008 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-21007	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-BIOSYN		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-130404	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-13215
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-6812	PWY-6812	xyloglucan degradation III (cellobiohydrolase)	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-16634	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=3.2.1.150-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Polymer-Degradation // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Carbohydrates-Degradation // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-331117 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-162425 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-203496	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-4751
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-6807	PWY-6807	xyloglucan degradation II (exoglucanase)	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-16605 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-16611 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-16612 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-16602 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-16609 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-16908	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12401 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-19379 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-19378 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12402 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12400 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12399 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12398 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=3.2.1.120-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Polymer-Degradation // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Carbohydrates-Degradation // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-5053 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-34381 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-5061 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-5062 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-85845 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-51453	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-4751
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-6791	PWY-6791	xyloglucan degradation I (endoglucanase)		HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-14885	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Polymer-Degradation // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Carbohydrates-Degradation // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-5053 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-34381 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-5061 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-5062	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-4751
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-5936	PWY-5936	xyloglucan biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=AT3G62720-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=AT4G02500-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=AT2G03220-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13998 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=AT2G20370-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=AT1G74380-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=AT3G28180-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12419 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12418 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-12415 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9462 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9463 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9461	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Carbohydrates-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3888 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=ORG-5993	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-33090
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-5980	PWY-5980	xylogalacturonan biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=AT5G33290-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9589	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Cell-Structure-Biosynthesis // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Carbohydrates-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=ORG-5993	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-33090
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-8393	PWY-8393	xylitol degradation II	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-124211 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-124212 // HTTPS://vibrio.biocyc.org/complex?orgid=META&id=CPLX-85404	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-23376 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-23378	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Alcohol-Degradation // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Carbohydrates-Degradation		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1639	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1239
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=LARABITOLUTIL-PWY	LARABITOLUTIL-PWY	xylitol degradation I // L-arabitol and xylitol utilization // L-arabitol and xylitol degradation	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-21872 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-12199 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-12201 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-12203 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13192 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13193 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13244 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13195 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-17164 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-12200 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-12202 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-12204 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13191 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13243	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=XYLULOKIN-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=D-XYLULOSE-REDUCTASE-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Alcohol-Degradation // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Carbohydrates-Degradation		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-5061 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-5062 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-9913 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-10141 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-582 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-588 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-615 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-51453	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-7742 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-4751 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1224
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-5800	PWY-5800	xylan biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13761 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13752 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13995 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13757 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-13758	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9094 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9093 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-9104	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Cell-Structure-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3885 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3888 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-4565	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-33090
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-8249	PWY-8249	xanthommatin biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-21639 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-21640	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=XANTHOMMATIN-REDUCTASE-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22278 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22274 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-22275	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Other-biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-1051067 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-7227 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-7370	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-6605 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-6656
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-5135	PWY-5135	xanthohumol biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-12009 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-12001	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7821 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7820 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=NARINGENIN-CHALCONE-SYNTHASE-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=4-COUMARATE--COA-LIGASE-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-BIOSYN		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3486	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3481
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=SALVPURINE2-PWY	SALVPURINE2-PWY	xanthine and xanthosine salvage	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=GPT-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=DEOD-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=XANTHOSINEPHOSPHORY-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=EG12159-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=XANTHOSINEPHOSPHORY-RXN // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=XANPRIBOSYLTRAN-RXN	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Nucleotide-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-511145	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2157 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2759
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-6655	PWY-6655	xanthan biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15979 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15981 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15980 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15983 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15982 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15984 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15985 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15986	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11804 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11802 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11801 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11800 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11799 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11790 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11789 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11792 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11788 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-11791	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Glycan-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Carbohydrates-Biosynthesis		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-339 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-64187	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7283	PWY-7283	wybutosine biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=YOL141W-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=G3O-30560-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=G3O-32610-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=G3O-34098-MONOMER // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=G3O-31120-MONOMER	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-14517 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-14516 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-14518 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-14519 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-14528 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-14520	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Super-Pathways // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=Nucleic-Acid-Processing		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-4932	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-2759
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-7213	PWY-7213	wogonin metabolism	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15933 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-15936 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-17919	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-14239 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-14062 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-14060	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-BIOSYN		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-65409	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-33090
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-5021	PWY-5021	willardiine and isowillardiine biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-11507	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7543 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7541	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-BIOSYNTHESIS		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3813 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-28929 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3859 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3866 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3888	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-91835
HTTPS://vibrio.biocyc.org/pathway?orgid=META&id=PWY-4502	PWY-4502	wighteone and luteone biosynthesis	HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-6702 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-7402 // HTTPS://vibrio.biocyc.org/gene?orgid=META&id=MONOMER-10741	HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7781 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7780 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7779 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7143 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7142 // HTTPS://vibrio.biocyc.org/reaction?orgid=META&id=RXN-7141	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=AROMATIC-COMPOUNDS-BIOSYN // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=PATHWAY&object=SECONDARY-METABOLITE-BIOSYNTHESIS		HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3847 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-46348 // HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3870	HTTPS://vibrio.biocyc.org/META/NEW-IMAGE?type=ORGANISM&object=TAX-3803
