pathway	Plate1_1136R_RL_F_S5_week10_S58_L001	Plate1_1136R_R_F_S5_week10_S57_L001	Plate1_2518R_L_M_S5_week10_S61_L001	Plate1_2518R_R_M_S5_week10_S62_L001	Plate1_3752R_0_F_S5_week10_S59_L001	Plate1_3752R_L_F_S5_week10_S60_L001	Plate1_3893R_RL_M_S5_week10_S64_L001	Plate1_3893R_R_M_S5_week10_S63_L001	Plate2_096R_0_M_S5_week9_S74_L001	Plate2_1060R_L_M_S5_week9_S75_L001	Plate2_1076R_0_M_S5_week9_S76_L001	Plate2_1136R_0_F_S5_week9_S69_L001	Plate2_2402R_0_F_S5_week9_S70_L001	Plate2_2433R_0_F_S5_week9_S71_L001	Plate2_2475R_0_M_S5_week9_S77_L001	Plate2_2518R_0_M_S5_week9_S78_L001	Plate2_3924R_L_F_S5_week9_S72_L001	Plate2_3929R_0_F_S5_week9_S73_L001	Plate3_096R_0_M_S5_week5_S4_L001	Plate3_2402R_R_F_S5_Pellet_week9_S5_L001	Plate3_2475R_RL_M_S5_Pellet_week9_S6_L001	Plate4_1060R_L_M_S5_week5_S12_L001	Plate4_1076R_0_M_S5_week5_S13_L001	Plate4_1136R_0_F_S5_week5_S14_L001	Plate4_2402R_0_F_S5_week5_S15_L001	Plate4_2402R_R_F_S5_week5_S16_L001	Plate4_2433R_0_F_S5_week5_S17_L001	Plate4_2475R_0_M_S5_week5_S18_L001	Plate4_2475R_RL_M_S5_week5_S19_L001	Plate4_2518R_0_M_S5_week5_S20_L001	Plate4_3924R_L_F_S5_week5_S21_L001	Plate4_3929R_0_F_S5_week5_S22_L001
PWY-6676	817.8537724902088	574.7743585536713	1139.3584939880654	1301.4498108229145	628.3350465058617	618.3043773802797	707.7633717335829	1008.2904983216915	1018.2390866633359	0.0	1279.9979415219977	451.9431059949927	1238.3613431147785	1333.0517799523393	1550.277713836529	1284.5034269923647	1324.824787945927	1666.0176492989372	654.8519351656354	845.1736354708631	1341.6514763673513	0.0	946.5125810489532	1412.0855828550377	0.0	0.0	2215.028199059111	2719.532907675846	2752.470693230486	1301.4038597118233	1453.1438390692463	177.19564509225555
PWY-6690	159.29	145.14	133.29	156.0	388.14	126.71	196.14000000000001	115.86	299.14000000000004	204.86	754.15	141.43	716.8500000000001	174.86	128.0	88.57	161.56999999999996	127.57000000000001	259.71	204.0	407.86000000000007	476.28999999999996	413.14	98.29000000000002	94.86	433.56999999999994	253.85999999999999	262.29	691.71	153.29	113.0	347.86
PWY-6700	18676.221850131602	19369.367947667157	20949.84894870847	18442.48668982351	18714.169608288223	16507.211368959433	16870.961620442005	20727.386511847133	22910.66901741752	21937.47950952232	17323.531951227153	25636.756262984385	24380.96029137745	23691.809925322472	22812.98944712929	19822.170277887624	22885.329041334156	23424.233246268617	11301.524476519322	12815.838336577617	15188.343056941072	14210.292037958536	14253.653807833372	11508.50072690601	15923.119934098457	12759.198568706715	18707.06659514906	21604.604359763034	21537.56102801448	15175.603323690537	17239.918647419374	18158.618247248065
PWY-6703	13774.541843100127	14152.126844207649	15541.405211757585	13281.642219601887	13892.39004724152	11786.361306681405	12103.106470194785	15109.353421342204	16804.53254324184	16513.015882349115	12350.492439841231	17993.75623823705	18155.565929244134	17324.886018813595	16060.116543126525	14467.64675081021	16634.801326618646	16904.671515335573	7458.365230140435	8677.194040083505	10075.474849599033	10611.326562999431	10204.987031406625	8052.623384832805	12407.392175127623	9045.540314022166	13088.636272336526	15079.706529137527	15205.15118813011	10818.29980877506	12251.378941583713	12842.17253204875
PWY-6708	6045.380921863606	5418.058411383444	7086.441874213441	6102.655575102947	6517.103327823087	6183.872510254484	5778.737085039823	6934.141667425453	9167.023795542515	4605.379207617086	4897.277368635861	7650.907264784091	5399.116078549068	6725.097651505886	6757.722476142464	6520.311118524574	6546.618973700368	8310.582790855153	3107.675221439053	3941.9536102919305	4316.775189031635	2707.8770399162827	4153.017693357831	2647.375619602592	3282.002928585024	2536.553052906057	4808.570579117576	5864.992977080894	5804.902477931083	3515.1062872241637	4456.305431236929	3713.331623426423
PWY-6731	11307.179413180604	11838.031314561831	12238.84852127182	10585.182422523247	11147.072682033133	9300.847960287807	9300.096840057355	12294.86121912538	14188.220612922849	13055.735644495095	10792.082608085933	9985.677851599505	16029.319447116808	13468.339275189024	13163.442445605873	10986.391431557116	13208.722842242672	15001.091817021299	7902.2613980752085	8865.635287293213	10928.158604406992	9012.658395444058	8047.115684097201	6260.5437962918	9428.097445113342	8250.414198259255	11206.586615201011	12628.170235862588	12895.771808730426	9398.0714751325	10527.895249679543	9342.535697579275
PWY-6737	22184.266762982887	23030.130835788703	25394.117469601257	22502.30188009578	22200.091407144333	19884.52673387233	20898.226828519575	25107.921749594272	26830.729326613924	26261.057017123374	20693.387039770718	32818.01598625942	27615.36700434593	28431.276648430772	27362.555407644664	24400.439536758448	27387.02928487879	26447.755990888523	12163.26338756093	13746.758575892141	16285.731357200884	16409.837665805775	17196.508965968762	14123.281540536593	17795.953667284724	14682.286791181326	22063.05241784907	25956.106473358293	25785.636439423022	17678.100048942	20362.11690857288	22721.199832301176
PWY-6749	5181.184037652278	5570.268946411518	5902.5482242405205	5940.492124508384	5246.145771158589	5159.7735332249	5620.3299373656	6126.466619142244	5565.494461315825	5512.407336861997	5480.919357006909	10864.319752537529	6417.180303174999	7360.571166750864	7565.882820612869	6258.876390551327	7266.916770157671	5832.317131607024	2776.451254905206	2864.332251688022	3838.828222412375	3950.78013241686	5094.519794129693	4398.350748707313	2945.578182926053	3820.808244556192	6510.662786913763	7753.607153996835	7656.606624778083	4832.563240208172	5560.1004319153035	7104.839408640477
PWY-6823	296.3306819092261	274.25597200817134	249.6375546627892	289.34334436939787	670.906360899801	239.64521944227923	365.15941252851474	221.66147039113412	542.5136528463121	390.75382988883354	1222.4469810269563	273.9526976173999	1178.00471000398	328.7765851328204	246.6651156245299	170.96001639546918	305.20525512079416	242.90095567642692	457.7849898678863	367.1922323260979	690.8560040528666	800.7902946920461	654.2167688758174	178.37719641781885	180.71627787757492	747.9788431971343	447.0398186614459	476.874194319456	1120.7358791334598	275.1658905109587	209.53180603058615	634.3027900421514
PWY-6891	935.1605458349292	713.9837368653709	693.1344861418409	871.8085989996445	1758.93549191601	753.825590056692	1071.1315098472567	743.6688035133741	1408.9645008722407	1142.9146746357326	3486.496472642976	919.9559253584375	3242.3254865308836	944.990151784894	712.9394473204899	582.0460863425134	948.1626767053344	914.7105884324014	1224.1272185772423	1066.9191047133197	1808.397453827254	2106.2080119245356	1819.0898036887677	506.4202858536246	536.4518216046243	1933.3919221911603	1205.2760468078575	1285.0883229156511	3033.869189873774	732.0647882449325	588.705355434307	1731.2308369396885
PWY-6892	13870.373016743677	14659.507782020433	15519.53880527929	13410.675456893829	13531.601015538035	10876.27134310608	11965.445559891941	15116.664421322172	15589.195294217074	18195.620209929442	13648.409351846705	16909.98903280287	19807.57672464949	17791.416954027503	16398.942176137985	14489.179838766824	16963.985312380195	16089.811238471359	7555.451378731788	8510.083189279794	10486.036669398214	11888.188070170816	10339.80951653326	8960.836555809268	13311.530241031407	10108.56154705586	14063.739056574008	16212.263859370129	16703.72743917315	11783.200798424747	12952.643678274186	14212.59501863225
PWY-6895	3948.845720050355	3139.4746664778495	3091.5639352687267	3704.9140777134267	6533.357177200087	3216.5688709399747	4323.140815527158	3282.8392555352707	5745.553231107013	4796.585800608878	9865.903002592278	4038.012768973351	10863.078211542273	4113.744160209099	3184.801053934472	2624.847426148622	4105.193159904695	3995.699017025835	4254.787864452975	4021.104006235851	6126.746689353373	6776.5770275664945	6113.787654402159	2164.454419944357	2395.799766731447	6073.098039522254	4828.5602242332225	5229.070068799392	9844.62886824388	3093.1339478935934	2606.4278753484427	6303.542602017635
PWY-6897	20819.870407294264	21270.417025725077	23592.862523614673	20321.108332078264	20903.1006701615	18118.07325465698	18539.211211563936	23032.0624309849	25611.48506805707	24386.764556099763	18544.389499712015	27557.373053111838	26591.154870014358	26112.896634941444	24507.3325427547	22098.01032951744	25084.394903888813	25758.252444164977	11619.110593417776	13126.902148489877	15880.62005148203	15400.757194405984	15279.180116761449	12179.29407924419	18093.25142077776	13203.134284740838	19765.6960034675	22913.817930091573	22880.678889205417	16200.460466276392	18497.76580626184	19026.936968651207
PWY-6901	10352.710488571887	11019.439735775872	11882.88195753508	11223.79690238479	10806.81251177599	10259.758189770737	10899.697213273399	11984.629914906145	11753.082070820112	12179.569945897407	10914.15685094162	20171.117072414905	12883.442398604195	14667.564426705288	14336.410366741678	12245.789621508316	13992.428290647202	11430.955610294257	5549.872852954002	5956.3814339550745	6769.771416034877	8227.431404602425	9568.92157349207	7612.845621517682	6546.500392929075	7794.619772938877	11489.632432521035	13360.304492216106	13572.226656982833	8840.164133659953	9972.97324757532	13439.325277807695
PWY-6969	18797.150688706544	19454.81172456258	20983.694045283984	18441.97561208997	19082.77723788986	16338.675633640603	16925.06737014123	20652.513154539327	22786.533273729303	22880.17638319465	18086.18205900767	25356.437934315727	25305.396276678668	24210.345746698593	23073.458080650664	20021.041439683617	23316.777517204675	23354.72252101418	11034.754054772442	12559.936774667933	14698.282548015484	14912.016933243805	14793.850848187487	11820.013003111435	16235.568716681808	13255.03251718643	19205.194212993978	22304.51369765388	22610.09805888815	15462.152958957899	17232.691000192717	18949.39837738411
PWY-7003	3411.4732297427304	3421.2778357079474	3295.752692198246	3389.2190835973897	4264.119115697481	3251.562868033897	3497.8617274719627	3204.0729526488917	4827.2316173398285	3103.744852171895	3742.796711338762	5914.167045109226	4854.313687957211	3912.1980399895715	4251.558618778561	2828.7852913205447	3817.030859266184	4205.703633573213	3068.655663525086	3291.669316735638	3652.5224314934694	2342.457656856475	4402.3898151851745	2467.8654492853607	1620.5075279782359	2536.6800132579024	4232.509541890223	4931.410325089957	5846.35470790111	3107.5561567066998	2627.219028835825	4446.972893270869
PWY-7013	1595.9942621305133	1683.1497071836015	1424.8206552510528	1549.6978577763157	1639.8526844780517	1520.3488786229452	1579.6855471364304	1292.2376894363879	1779.4506513304386	1941.3830738126278	2235.6481192075453	2544.0345563971146	1827.427017836613	2118.8223600344177	2772.736194264929	1303.6019876396176	1727.8426876737244	1658.278619917043	1613.9864930103279	1764.2359190062205	1962.4005017641648	1567.1411316033314	1547.7627513877317	1193.506913799462	667.7526500963104	2054.68295121466	2050.243365001669	2224.253860074217	2282.540556254219	1782.3569366238517	1044.4363496659698	2084.6149475878287
PWY-7090	28.899231868073805	24.42484913772382	23.94287633055824	18.958987218777743	16.968326592843805	28.413084836212487	19.456627628184954	26.429595367659907	36.39068773272262	0.0	27.863838675780055	26.453509102156513	0.0	15.47702610423149	9.491569452861627	13.481941306902034	13.980630188514496	17.472796017868266	0.0	15.948082693186775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7094	556.5731982825884	520.2906462424303	475.3579976210019	547.5867728606974	1235.8086467107614	455.0222416960252	678.0070622178617	419.7910525688168	1008.8359820035813	707.9869299181049	2175.033108250354	529.6810836172406	2159.0133963530775	619.5402316403113	471.0417029903794	326.37098795596086	576.4578039145705	466.9831990857212	856.1214027800805	697.2589317977486	1304.758026618264	1417.1167292265923	1267.902174511894	347.06341996991426	332.4038622936017	1332.0351349363043	854.2628403466526	904.276935349528	2119.8976912214976	528.8061374396043	400.7100439556016	1148.3587001755463
PWY-7111	22003.310846900844	23633.465576391533	23928.486163868976	22367.827178485084	22276.98104511789	20517.019235967637	20973.59480232686	24661.636655027258	26812.85483448501	25461.27866970234	22977.623212182334	34086.2839889449	30664.386012690004	28476.391292978766	28712.71206476489	23180.128289358785	27740.332534884306	28253.940236338156	17166.860924770586	18271.797397557908	22719.893297804192	18022.43461433155	18561.389628290734	14491.257812260366	17675.620164960557	17680.08228790667	23739.082256122318	26715.64894452488	27454.13928635337	19117.528361861045	21683.02109483518	24468.55890619438
PWY-7184	10584.143273345535	11127.520904998906	12108.179524094165	10783.687991679522	10974.584647949692	9385.766266586896	10092.466785489016	11728.311869378556	11850.84583432097	13805.838142610975	10871.074135333818	14332.325840165378	14234.60850607108	14633.625108857746	13689.766819525184	11947.082743708957	13895.486870591081	11922.150937137454	5808.871326109227	6293.665035933733	7401.580450240471	8989.898252716388	9020.123702576637	7115.988717586762	8076.347533700729	8037.821012411249	11410.847644311181	13306.057091205164	13672.169078331719	9076.852787858357	9946.39163094038	11375.657406272789
PWY-7196	14443.505720410658	15124.0893089152	16371.932140772362	14561.899239772127	14643.60028986135	13010.976081059594	13460.60380363472	16138.35868867221	17266.431911946038	17289.808239062055	13663.452307639973	21672.5282003462	18555.660835739647	19083.022711240857	18210.86386532234	15846.761027751803	18344.31032659887	17644.733704551938	8628.430446233819	9623.93492776171	11347.189369441847	11106.90561420006	11625.019529324063	9439.82804134595	11292.398767069124	10131.868078138876	14943.102891285369	17294.04023686323	17304.74019030652	11959.058290871888	13574.95009117155	15336.46666126879
PWY-7197	13144.311212261444	13735.335823486668	14630.582980027088	12678.401674004348	13305.123996778766	11085.732749379866	11523.623342683139	14238.705900416504	15467.448753389735	16498.12248613463	12547.326859987515	17803.372736501613	18450.72731352727	17185.01155182621	16017.626658949552	13849.721984718497	16450.685276059943	16050.231479676606	7802.300042323067	8771.141174823382	10354.586069362784	10976.741779479293	10342.326078886312	8283.88173701492	12139.754211526155	9625.690660043569	13454.238271329448	15364.721641369537	15643.223433064612	11065.264154504004	12147.886699372868	13461.037276606901
PWY-7198	1654.6314185471826	2337.289005451754	1835.3792749079983	1618.2119098733103	1967.0529189368856	1841.298703453797	1994.4109044381892	2027.2145452935372	2556.5423392038547	3633.4985267025027	1148.8286708617989	3710.843046123192	1995.1686719448041	2319.949465333998	2920.553865469495	1997.5479304559362	2153.7844619294387	2236.757279325305	1667.4220125533893	1724.8858448502353	1938.2219530315867	1611.0197096498423	857.7706195777816	877.0814045411427	1663.7874030813957	1902.623032719385	1575.0748258758176	2244.3085878701177	1997.8558136521385	1163.715208240178	1201.4041254530061	2508.611554656356
PWY-7199	8963.554165983292	9307.019275306056	10582.970354381981	9743.89228035162	9380.970026828694	8835.921207296275	9475.170158746489	10339.968738164705	10491.190105316458	10746.323417382431	8940.768060191129	17787.261641264085	10129.990475387478	12612.696207052142	12068.727931391606	10827.680809902133	11941.297722155656	9968.03185180906	4350.36096193451	4889.79372934309	5437.469457692126	6523.021675225433	7922.503981715064	6505.0043961006895	5387.705109949558	6092.071069152787	9496.183687576438	11374.197845379804	11453.70121132824	7223.427240093175	8255.839178551012	11240.941964472346
PWY-7200	10181.792194295795	10477.826286248837	11639.34742597897	10295.772232707097	10466.674993996428	9203.396232360557	9622.092238964364	11325.047787636311	12099.835910299416	12215.211895293209	9846.880266730157	14446.14990159208	12520.621012275937	13393.790451261035	12706.254211619249	11215.528001893093	12766.653190626706	11781.015728604913	5203.031106673517	5921.948832584074	6670.997776661632	7772.282400052484	8138.149918535115	6444.387598433334	7347.052917715045	6971.110593622118	10202.46423467744	11909.229393692474	12094.094980862263	8154.023051209354	9131.72355229361	10499.261473684483
PWY-7208	15983.609735319773	16594.80399684269	17885.13299857386	15838.96445456586	15994.093159654434	14206.727750020282	14499.07260461113	17749.043720754173	19626.726792760164	18685.890685060207	14978.070335390174	22238.722261887404	20906.04673013374	20294.56442478453	19701.651322870213	16962.044564600248	19603.080602898604	20125.56963327037	9956.56730409888	11228.752472458502	13387.608453284545	12195.050570449994	12263.223857555568	9926.974449918356	13583.183511596064	11077.102779246245	16155.999588274353	18638.386925927072	18558.786796734727	13085.3624239091	14830.86517829169	15701.191482775504
PWY-7209	863.0490175883702	576.5876504665033	881.4613032657528	1102.4455834916714	558.9245430698079	623.5560210417136	795.8024104668245	1010.4391889415499	1031.586300303558	275.62214838904873	1581.7113033163346	659.9782980955121	1185.8776360503953	1047.8910703199253	1391.6892752824806	1051.2832900532323	1068.280133781266	1410.4093345792674	708.7682236434872	833.8467203398416	1245.5023528342858	271.370327218316	986.2131964991025	1012.4400962600055	187.40897118027843	330.9850196425074	1636.8655807619764	2121.4710011851967	2075.2861634218557	1054.8539179082243	1018.4018719047074	773.2184612922945
PWY-7210	2227.9228632252766	3080.689711247727	2468.7765354691896	2171.8385646036713	2621.0170880062506	2428.6241513007017	2618.1438370562314	2706.2226682664436	3390.4819050547135	4679.988296757645	1570.8164828806239	4670.714271001603	2708.874436462034	3095.470346039076	3816.0616887117967	2655.201077703688	2880.5991423294663	2996.4166193614265	2161.170404402652	2255.603624526292	2544.8552548839916	2147.2138365093942	1172.948471393009	1182.2278398162382	2236.529849842117	2476.028599246936	2119.7844895164326	2976.5990759918536	2674.9752914160713	1577.9908710612506	1633.3061883654575	3227.5222242023374
PWY-7211	12925.508798461822	13502.093709379387	14610.062468233395	12877.29346790413	13210.647028805322	11324.947739209934	11900.416312718173	14274.71915210912	15042.864345137887	16215.078984525138	12715.077232966769	16263.261389804617	17338.401368252962	17053.71558330813	16165.306335142228	14052.727942005862	16321.909554153164	15216.838272468774	7394.879009900749	8160.149683156923	9629.693841889786	10573.451318479007	10287.304017627368	8086.014483260652	10477.079275293725	9435.123291314976	13357.134068432126	15473.247896835219	15740.612028467776	10790.830054970964	11958.571049232958	12720.366769666656
PWY-7219	22116.172182839462	23244.872541217006	24544.28378351717	21869.717489236536	22070.680778108195	19776.701702397135	20094.145510836366	24661.065379155283	27335.883117652822	26022.600818245985	20670.110452134293	29599.75146354217	29297.299457927355	27956.337837406136	27457.29540187406	23343.874912433825	27192.939846915684	28399.23343086285	14630.627016652308	16339.529233000187	19590.227408668336	16993.753088280544	16948.64432148338	13680.911533377901	18894.016665757703	15729.04664023489	22461.940869309674	25879.559677621735	25619.771420975016	18228.656663317885	20771.710307975736	21843.504908428167
PWY-7220	14479.86678947876	15214.346458340571	16185.015025927687	14013.245894887674	14728.150201353148	12170.79743471978	12830.81253170027	15689.086746254809	16706.64253246745	18633.775636988692	14038.983759701054	20133.02400877163	20389.395884091766	19153.5045088835	17652.531496662592	15367.076348537905	18239.61374937184	17088.862598834658	8335.841047493255	9283.048512046285	10982.556991543504	12451.803155696178	11569.773690617903	9213.312958185861	13278.159126286506	10829.38935157822	14732.0799134046	16810.96961268548	17288.75162093679	12180.715979104934	13332.986343408944	15445.087314374985
PWY-7221	20601.1913248306	21719.637176831922	23023.27524018799	20796.54656039662	20764.136491340167	19030.463149450443	19250.335100695193	23233.334923794253	25626.042691529125	23967.095839932972	19503.88395908871	30975.346691893476	27073.888218549266	26626.491388175753	26407.268409749016	22284.3274440671	25893.040441170848	26670.510359745516	14098.851673123443	15555.972976618747	18742.537202476	15721.953860962856	16325.291990913269	13225.161126811814	16981.62739151869	14852.986696587694	21578.627982346534	24862.78958122682	24632.969240194932	17194.025432315306	19761.208317804954	21268.821910579736
PWY-7222	14479.86678947876	15214.346458340571	16185.015025927687	14013.245894887674	14728.150201353148	12170.79743471978	12830.81253170027	15689.086746254809	16706.64253246745	18633.775636988692	14038.983759701054	20133.02400877163	20389.395884091766	19153.5045088835	17652.531496662592	15367.076348537905	18239.61374937184	17088.862598834658	8335.841047493255	9283.048512046285	10982.556991543504	12451.803155696178	11569.773690617903	9213.312958185861	13278.159126286506	10829.38935157822	14732.0799134046	16810.96961268548	17288.75162093679	12180.715979104934	13332.986343408944	15445.087314374985
PWY-7228	17271.986903882764	18159.279636957337	19307.500810846082	16983.691354445797	17525.955929616623	15063.041552005088	15615.555208373027	19000.132607441483	20522.366929058295	21308.560492156932	16559.598869374688	24793.843725949388	23666.954470126686	22643.907747238303	21437.3111815065	18467.38339525273	21756.461694037633	21137.317501060726	10593.051671700729	11763.00857277014	13990.847630350225	14139.472476389656	13788.219126810553	11018.230219186826	15165.592754885352	12706.500817869552	17758.456374704736	20330.369009551374	20618.942761078448	14469.329426145025	16158.599158469107	18179.648826964432
PWY-7229	19314.903084136753	20316.63848077129	21561.75030959134	18968.04173442344	19461.017966217325	16833.53523291856	17443.6638081909	21319.45260559895	23164.634398800812	23746.910632909297	18362.931130810826	26850.08328339567	26140.960413953984	24920.567928097113	23839.742279569226	20514.08873337182	23985.793533468306	23737.491765619707	11900.18905842374	13260.126952257106	15820.743687295346	15565.644075653123	15012.017406209703	12090.97053597537	16943.1232209605	14025.679819986468	19580.262951943518	22526.912669519716	22692.257585953474	15999.761912730377	17932.72083661031	19776.91592861491
PWY-7234	4776.9194314525685	4275.814533784764	5464.421604568661	4844.278154364005	5104.744792139552	4651.880669741452	4685.198701659844	5399.079004461642	7133.772897100278	3806.286336917777	5102.9265158490225	4780.550015859123	4464.127293498305	4799.042027696758	5319.1571518450955	4724.459176273198	4349.632636750369	5645.158974902905	2335.1701992113253	2949.542542125662	3544.8633299025164	2782.5901589457712	3075.74955513095	1700.1119156220645	2654.459511780364	2684.679529769839	3370.2785781434036	3926.7865000271827	4551.753443301797	2691.978393213802	3035.023579571085	2891.687888342146
PWY-7237	4227.450000000001	5042.55	4637.35	4992.5	4058.5500000000006	5295.959999999999	4745.31	5436.950000000001	5353.26	2998.91	3661.11	10193.6	5318.11	5687.95	6137.559999999999	4808.4	6089.36	6743.9	5186.35	5180.599999999999	6682.25	2644.66	4076.25	3201.2	2123.84	3384.0	5061.0	5242.2	4828.5	3976.16	5654.75	5165.75
PWY-7242	10417.85835154607	11740.77326993809	11900.185554622873	11560.222126284172	10836.918976940347	10837.104587014966	11527.564745966034	12176.705571151006	11377.946241948326	12993.955128566053	10835.407351209722	24314.995547574345	13141.148301518078	15546.481866204907	15206.917264088148	12602.020970195144	14930.772233941245	11782.023802379368	7481.160973535093	7504.584913033827	8991.935440486335	8823.838733086435	10461.273966358009	8315.111028894162	6301.109361326089	9009.64506456705	12061.803235188567	13810.468190725545	13754.68522803323	9431.573184717605	10883.28716691127	15926.390442653905
PWY-7254	8975.289729880653	9565.047964248706	10628.476812812978	9542.566674856162	9379.454946281247	8395.662770143364	9097.673837445276	10038.941590546738	9179.22606619632	11877.30529045494	8405.02341289127	17871.88031467216	11111.744864818962	13432.128050891088	11986.003597318311	10929.14572093884	12709.663210594488	9459.18077371553	3797.1049769861493	4169.299686586069	4140.384724641066	7258.704111175341	8448.806353708957	7040.73076296781	6055.363999379596	6349.3370692936	10068.074900106254	11910.132518734075	11890.691979870271	7815.381384267565	8696.64229332339	12018.337238953638
PWY-7294	1528.6107614486875	1405.6631933276183	1702.218172648566	1700.0166829408058	2023.5508933634162	1926.9000112003855	1682.73287770656	1657.6795909534776	2215.9176468189585	1179.0783411853422	1829.3308273303448	3699.924290342926	2099.0813474274782	2327.8915077471916	2246.4898244051137	1795.1380590940923	2372.3396566379847	2436.6781204316817	1434.322468156059	1535.6563215900462	1649.4378853418214	1146.9736177193204	2045.8767071383531	1221.5351863158367	607.517121670286	1203.373783541334	2146.1674629244762	2343.0491787441442	2698.273515174989	1386.9426926188744	1598.7304748391273	1925.7458367366755
PWY-7315	20532.355911159662	20979.845407448447	23484.210920432226	20929.399555447937	21343.248476082226	19554.03292523346	19380.66281570222	23085.671468557353	25609.903340337725	23051.96978068681	18641.170162661823	33692.4745918275	26100.013332923874	27488.534788215842	26059.669614634662	23123.084438143982	26718.972753186023	26745.599303893647	12496.282883174756	14190.172502834683	16345.537902601924	14733.01376520282	17063.18517495256	13484.417673727517	15902.3031953485	13351.237322490048	21608.567980329626	24993.771767520913	25034.94143526197	16723.32802830236	19485.078392570147	20822.37846113106
PWY-7323	17885.349045204395	18832.81240511727	20753.361856119882	18785.999042596533	18420.19839548229	16902.826174398728	17809.1463642477	20364.64589009628	20581.816554181616	21903.4257394203	17137.70725852226	30664.307138258988	22198.435190060114	25050.36249125366	23581.09253536357	20841.808252462855	23937.411271987872	20953.498550964283	9903.794842476178	10871.10704503732	12564.302260731734	13683.680261650105	15571.52014306302	12409.74903525828	12542.3445839795	12530.349668699831	19299.308422063757	22461.13485022763	22529.04845977057	15011.84751891929	17149.463400569384	20954.06508295611
PWY-7328	10341.845590514557	10654.793750031851	10929.933329275062	9196.039627854327	10383.759716644516	8085.980769106819	8021.973326050663	10853.81712833042	13320.039865151486	12459.69423157207	9972.70907868951	7905.00980845216	15626.895595554462	11874.4362115338	11528.690040788557	9497.626260678788	11637.738514475117	13916.81906346332	7224.746625226712	8223.516344840578	10039.249086302847	8759.42465142994	7101.4989252753485	5274.458997248222	10247.033995973596	7732.134597437246	9872.996867915948	11060.077358291866	11599.993266142415	8423.712461618126	9161.987208433271	7902.688308028792
PWY-7371	1578.5	1361.5000000000002	1924.4999999999998	1597.0000000000002	1516.5	1596.5	1521.5	1913.0000000000002	2561.4999999999995	1007.5	930.5	1452.4999999999998	754.0	1361.0000000000002	1503.5	1625.9999999999998	1287.5	2004.0000000000002	386.49999999999994	708.5	689.0	309.49999999999994	582.5000000000001	387.5	822.0	215.5	718.4999999999999	956.0000000000001	776.5	602.5	906.0	352.0
PWY-7373	555.4939729821731	485.0984930032293	486.29185091598225	579.7428456855382	556.6145574973835	555.689886600324	578.1958825381461	474.74831205408225	611.3755468732472	482.6548340529988	710.1285489756339	571.7845792556004	466.965909090909	739.9181545611599	966.4247330347918	483.3318996415771	556.4462280641892	400.1572181350713	338.5203110574533	478.9136963994934	513.9547564546862	296.0835212180406	384.9677486385163	261.94544459853176	173.8603451452435	239.14517848665727	526.5820656976854	572.5247533880336	540.152286390066	452.60519851305423	318.5736645781017	336.7990308942567
PWY-7374	1779.1715742808428	1560.1424770711787	2130.624001332942	1789.2927253606158	1709.046525272691	1802.2577610536216	1735.4935522004967	2155.7341905230664	2862.9156492985326	1198.433382916448	1084.810824236495	1706.5666160081055	887.6197003629625	1561.081000009686	1743.4794752880093	1839.8902101847275	1480.3314522386925	2265.7281081390247	464.5015708372812	833.2947958800718	811.9576314128124	373.21400374674556	674.8632612850646	451.32737422396883	953.1860319426748	263.5854038134334	834.9161627025406	1115.6694646671426	906.0625592136937	697.3683305112445	1022.5202585375265	429.72780813922634
PWY-7377	1199.2216882592095	1125.7726934073737	1024.0637878409698	1292.7813903447047	1195.3532784795448	1224.3014183039866	1293.830848358704	1013.4858480573691	1267.8627022711994	1224.0454426885858	2091.3892915134716	1444.230531983172	1471.0074012012585	1977.3416585241118	2631.2587606215097	1076.6523477051353	1438.9714917810586	918.5459001281899	1408.7477304936567	1432.831677365873	1730.491672433657	1385.8477258613882	1225.4670179910236	918.3914613520559	344.9212887216531	1761.4168156266817	1834.0412655807338	1732.921617579629	1832.1107479411717	1554.4449818905746	811.9129305008404	1844.4806765763105
PWY-7399	257.8408996455722	264.6004018953123	234.97889154440625	256.8001246300047	503.1363424099451	227.79089751030776	326.9328026223367	216.46754732735116	471.9760255546454	388.8640551334875	487.5091088596883	278.9549122908126	683.8149939540509	307.4459244046162	249.00784719265167	172.10752267044253	283.9988454187055	233.1339329847743	382.5907250214157	320.3343669947418	532.6548120142085	537.4441969908553	243.08461817380993	144.05783327632417	180.0117785630153	565.1344329867414	340.27362892447655	402.31259466593445	656.7340607543525	215.79041909008853	187.6089237009581	546.1264743759447
PWY-7400	14909.075031296221	15568.401220255451	16233.47171400197	14567.24280792191	14720.894559210528	13176.823791070809	13200.050769981413	16490.98963203272	18624.9782335515	16904.418940415282	14258.452304246814	19370.233989011627	20328.886546410275	18324.857705092905	18231.815376399412	15189.49047261911	18030.117629386397	19648.92430953641	10324.416422500468	11534.188162995983	13961.447058454361	11539.631624693771	11366.20936029174	9045.309491790202	13121.034850333697	10736.479355648085	15225.273993749617	17328.228419617863	17282.336561571796	12420.805894943296	14179.781163925785	13957.02038061276
