pathway	Plate1_1136R_RL_F_S5_week10_S58_L001	Plate1_1136R_R_F_S5_week10_S57_L001	Plate1_2518R_L_M_S5_week10_S61_L001	Plate1_2518R_R_M_S5_week10_S62_L001	Plate1_3752R_0_F_S5_week10_S59_L001	Plate1_3752R_L_F_S5_week10_S60_L001	Plate1_3893R_RL_M_S5_week10_S64_L001	Plate1_3893R_R_M_S5_week10_S63_L001	Plate2_096R_0_M_S5_week9_S74_L001	Plate2_1060R_L_M_S5_week9_S75_L001	Plate2_1076R_0_M_S5_week9_S76_L001	Plate2_1136R_0_F_S5_week9_S69_L001	Plate2_2402R_0_F_S5_week9_S70_L001	Plate2_2433R_0_F_S5_week9_S71_L001	Plate2_2475R_0_M_S5_week9_S77_L001	Plate2_2518R_0_M_S5_week9_S78_L001	Plate2_3924R_L_F_S5_week9_S72_L001	Plate2_3929R_0_F_S5_week9_S73_L001	Plate3_096R_0_M_S5_week5_S4_L001	Plate3_2402R_R_F_S5_Pellet_week9_S5_L001	Plate3_2475R_RL_M_S5_Pellet_week9_S6_L001	Plate4_1060R_L_M_S5_week5_S12_L001	Plate4_1076R_0_M_S5_week5_S13_L001	Plate4_1136R_0_F_S5_week5_S14_L001	Plate4_2402R_0_F_S5_week5_S15_L001	Plate4_2402R_R_F_S5_week5_S16_L001	Plate4_2433R_0_F_S5_week5_S17_L001	Plate4_2475R_0_M_S5_week5_S18_L001	Plate4_2475R_RL_M_S5_week5_S19_L001	Plate4_2518R_0_M_S5_week5_S20_L001	Plate4_3924R_L_F_S5_week5_S21_L001	Plate4_3929R_0_F_S5_week5_S22_L001
PWY-6269	5121.035642180464	5591.735112595124	6308.839565149867	5804.809113216337	5406.483040844852	4982.365576952942	5609.357322565616	5986.400416213698	5274.414451001708	7239.056463736605	4989.727892529896	12314.443697779157	6200.80047988818	8274.626320857276	7575.62628669048	6876.378571206709	7798.72851959812	5357.04662835844	2312.6302205311385	2452.332916601957	2739.1350038825904	4122.503292436714	5165.52086348812	4655.620823109179	3249.481163224103	3731.838350675571	6396.427766733966	7827.537404876534	7655.4596831806175	4712.848412797019	5306.649784008507	8058.1120748563435
PWY-6277	18542.75619047619	19291.166	20793.587428571427	18428.57933333333	18517.392380952377	16569.79952380952	16880.69666666667	20655.729142857133	22678.659904761902	21549.637361344536	17171.17504761905	26348.72057142857	24167.371047619043	23643.678000000007	22834.188380952382	19765.335428571438	22877.867904761904	23385.64638095239	11536.246857142856	12999.166571428574	15468.71876190476	14056.347142857141	14326.398761904764	11581.318000000001	15659.47667787115	12762.407238095235	18740.953809523806	21555.48428571429	21385.281523809528	15187.640666666666	17343.83466666667	18335.004476190472
PWY-6282	10533.92497826087	11150.238130434785	13160.954543478263	11436.425217391305	10437.942913043478	9171.755021739133	11120.97247826087	12379.757086956524	10710.84247826087	14019.161869565218	9906.432065217392	19764.780065217397	10937.227500000003	14573.859260869565	12553.755652173915	12864.391239130438	13167.272543478262	8503.90297826087	2147.071108695652	2590.286086956522	2895.150130434783	8054.796717391306	8263.398130434784	7271.280195652175	6859.513173913044	6353.176891304348	9256.819695652173	11376.64193478261	11425.4685	7705.944978260871	8979.225652173915	13827.027521739132
PWY-6317	3226.0766858435677	3661.2042038353807	3480.94314479638	3750.656848954966	3450.5840495582843	3603.507033182503	3625.2306860590393	3964.236678733031	4406.860959706959	3263.622617108382	4391.325374919197	6382.791964878259	4886.477801982332	4347.670435251023	5084.061884076707	3666.4167323852616	4412.150631113984	4743.247186166774	3876.512382029735	3816.934920060332	5243.5604451626805	2835.942650075415	3403.348189183366	2627.890074337427	1879.8817681534151	3368.1602221503986	4436.243903038138	5050.020994397758	5369.882165266106	3208.8988017668603	3894.118453781512	4537.963403145874
PWY-6353	1790.2518438654288	2203.7363088631682	1720.5152354526717	1718.0554416315792	2513.105706358015	1851.6064311846333	2224.5680708677605	2012.3601599046328	2879.068668146504	3543.566329592634	3171.471897832508	3522.9162021034836	3468.7749871101482	2259.4887995701424	2789.7792000070467	1873.3851063192574	2143.1633238200943	2166.8844309379933	2122.5589120847503	1994.50651891784	2651.452471856667	2567.7425289361036	1868.6687046139211	914.5478946379392	1603.132911051213	2766.392524179483	1848.635961629935	2437.0933695658555	3247.8797177739025	1298.9446583161568	1177.8199143808467	3217.641103535754
PWY-6385	9573.188265506302	9949.253644846445	11308.19457307361	10610.571518030518	9993.28656127879	9799.393703324282	10233.428659211411	11202.754316280147	11365.294009658634	10666.809590557736	9556.382168531663	19741.500975825238	10857.73773432637	13551.928231007618	13134.739898308362	11645.80980032476	12947.599856325589	11222.603734901915	5531.651969617923	6015.825629496637	7049.1316236519	6767.081385371947	8816.294692412745	7160.333557816347	5452.074601677722	6542.06695919757	10566.832044090279	12483.769284368342	12458.273196297392	7929.643912640837	9315.359905887859	12126.520623741086
PWY-6386	9065.29976641208	9512.726583850932	10856.033284793011	10122.208544979048	9579.521616689944	9414.39232678534	9726.10643448542	10660.077551190232	10850.027905851586	10066.733796665576	8751.60688769354	18991.012451484443	10288.218564712173	12983.435356177004	12516.176326012657	11152.519429106365	12423.703583583465	10761.825154982318	5276.908912300514	5753.73456001664	6783.332243454486	6337.28139332521	8291.860464798357	6833.377079556599	5170.018094921096	6124.94718059972	10099.018338435018	11898.812820886205	11911.779773544533	7558.629902939166	9012.412556093792	11296.58660376237
PWY-6387	9281.780175824175	9660.650945054947	10955.335706959706	10288.345304029302	9677.705970695966	9521.09104029304	9922.956732600733	10867.323274725277	11024.849164835166	10310.236805860808	9227.188432234432	19181.63562637363	10518.232029304028	13128.570783882784	12737.098886446885	11281.362476190478	12560.886549450548	10919.975992673992	5411.373780219781	5880.50758974359	6890.6269010989	6542.1215091575095	8547.938388278388	6941.6364175824165	5281.1706007326	6343.054366300367	10246.289391941393	12096.823142857142	12046.463326007328	7695.260153846154	9059.473655677655	11750.188315018317
PWY-6396	283.1822222222222	258.02666666666664	236.95999999999998	277.3333333333333	690.0266666666666	225.2622222222222	348.69333333333327	205.97333333333333	531.8044444444444	364.1955555555556	1340.711111111111	251.4311111111111	1274.3999999999999	310.8622222222222	227.55555555555554	157.45777777777775	287.23555555555555	226.7911111111111	461.7066666666666	362.66666666666663	725.0844444444444	846.7377777777778	734.4711111111111	174.73777777777778	168.64	770.791111111111	451.3066666666667	466.29333333333335	1229.7066666666667	272.5155555555555	200.88888888888889	618.4177777777778
PWY-6467	13455.37	13788.07	15191.070000000003	12908.939999999999	13588.779999999999	11404.73	11763.07	14714.14	16414.84	16326.02	12051.399999999998	17301.399999999998	17757.160000000003	16902.05	15608.259999999998	14119.11	16192.850000000002	16421.390000000003	7099.400000000001	8313.13	9606.870000000003	10403.26	9884.78	7807.8	12256.010000000002	8784.82	12698.710000000001	14679.179999999997	14831.560000000005	10508.61	11832.599999999999	12456.86
PWY-6470	315.9144918032787	332.1419016393442	280.03396721311475	307.4518032786885	324.6193224043716	301.07567213114754	314.2804371584699	255.5784918032787	350.7701420765027	383.9186448087431	469.4350601092895	493.9001092896174	361.7185136612021	423.38150819672126	567.0366338797813	260.2022732240437	340.02789071038245	323.36655737704916	330.6699453551912	357.38426229508184	401.70426229508195	316.1317158469945	308.94815300546446	238.4853333333333	130.40817486338796	425.1577267759563	413.28690710382506	443.6523715846994	459.2529398907103	360.81486338797805	206.55475409836063	420.63890710382515
PWY-6471	365.8291722309424	384.48827391059245	327.09111507715136	340.5358705850006	372.5396726685696	348.89994443613404	357.1058629536822	298.89133008308613	409.9820993831015	432.1049731013686	519.5099236884258	545.2620212398322	406.1016415125836	479.61065587475156	643.7031767503638	302.7639897236944	382.6654896254753	368.29610030243623	380.8626983036299	405.66677506387373	455.5584157079087	369.17745604230976	349.55396981324054	274.81425524618487	157.67091805770207	484.672376892529	469.6166505291628	525.0782801978688	530.9422404481331	413.6261143267161	249.54115721544056	489.4522285640201
PWY-6478	3354.0514285714285	3563.031428571429	3732.0799999999995	3754.1457142857134	3738.432857142857	4264.681038961039	3765.166623376623	4074.5590909090906	4716.558831168832	3061.174285714286	2905.114545454546	8673.815714285713	4007.6166233766235	4992.66	5231.0367532467535	4208.5599999999995	5136.130519480519	5495.782857142858	3395.812857142857	3564.914285714286	4019.5314285714285	2045.6901298701298	3591.2	2515.035714285714	1748.2964935064936	2472.6318181818183	4175.058701298701	4696.873636363636	4453.007662337662	2913.3620779220782	3736.4498701298703	4326.493636363637
PWY-6507	6847.817999999999	7926.082857142857	7978.4709523809515	7660.132952380953	6837.660380952382	6505.1037582417575	7640.7159120879105	8124.310608058606	6650.3815531135515	9553.991194139193	7678.299743589744	15422.119904761903	8886.942102564102	10365.585714285715	9835.291663003662	8377.35476190476	9684.846380952382	6335.643904761904	4159.473809523809	3951.2134212454216	5072.2634285714275	6503.7815164835165	6718.583428571429	5595.107142857143	4507.162036630036	6279.878190476191	7615.495838827839	8613.519157509158	8864.294703296702	6264.3506007326	7128.958813186814	11498.869318681318
PWY-6519	7148.5327346938775	8237.858693877553	9033.051612244899	8016.074448979591	7185.1661020408155	5742.268040816326	7863.970714285714	8277.27618367347	5194.3488367346945	11886.748163265305	7920.190591836736	16690.48812244898	9337.469204081634	11675.899714285713	9339.69030612245	9385.971795918367	10426.127755102041	4190.017408163266	1314.6438979591837	1060.1236530612246	1407.980020408163	7408.414469387756	7025.072999999999	6454.4033265306125	5099.395040816326	5904.516244897959	7702.310448979592	9261.303857142857	9773.814734693879	6422.540816326531	7046.554653061225	13111.322265306122
PWY-6572	0.0	0.0	0.0	0.0	0.0	5.442253521126761	7.132394366197183	5.633802816901409	3.1887323943661974	6.569014084507042	3.1887323943661974	0.0	7.132394366197183	0.0	5.442253521126761	0.0	6.005633802816901	0.0	0.0	6.19718309859155	0.0	4.87887323943662	0.0	0.0	14.27605633802817	7.323943661971831	4.507042253521127	2.2535211267605635	5.633802816901409	10.512676056338028	7.887323943661972	27.04225352112676
PWY-6588	601.1154590682949	606.4889009497965	505.76146540027133	553.6781546811397	877.2531886024424	483.405933966531	626.6847218453188	507.04423337856167	944.0215287200361	704.6608050655811	1395.8076345545	811.6615287200361	1375.989525101764	565.8296517412936	655.538091361375	383.91498869289916	537.5496517412935	597.0914337403889	661.2954681139756	614.0352781546811	910.5194391677974	956.8723835368612	1072.3929805517864	393.9615558570783	357.5011126187245	968.9099412030754	738.2757123473541	861.8978018995929	1331.0849932157396	553.4124468566259	368.60533695160564	1134.1243238353686
PWY-6608	7053.823568922307	7797.628380952382	8176.444120300753	7563.6039498746895	8010.602987468673	6955.753596895465	7946.206563505539	8065.247709919963	7760.541123453795	10810.312740884472	8198.08578510793	16754.317754385967	9631.953039696014	10890.520521303259	10102.694108173662	8916.118436090228	10211.646336809765	7270.894907268172	3964.1667869674193	3980.1162292828853	4507.055558897243	6795.928606354597	7225.662987468671	5522.8359598997495	4805.134455493573	6366.36906750748	7914.533187484841	9666.478749130893	10389.473203654297	5904.607704745737	6417.607822459376	11584.957982051905
PWY-6609	8876.290666666666	9226.186000000002	10364.88266666667	9544.328666666666	9691.920666666665	8794.907666666668	9621.929	10220.906000000003	11064.515666666668	11395.204333333331	9782.701666666668	16940.973333333328	10374.686333333335	12348.157333333336	12449.362999999998	10649.511333333332	11462.689333333332	9753.970000000005	4906.960666666667	5340.584666666667	6254.192666666668	7070.145666666667	7707.781333333333	6076.409333333334	5527.244333333332	6838.926666666667	9311.472000000002	11377.165999999997	11865.958666666666	6970.332333333333	7589.916333333334	11381.055333333334
PWY-6612	4658.734545454545	4960.430988142292	5714.794624505928	5196.234308300395	5266.626403162056	4493.714150197628	5114.960632411067	5276.641897233202	4560.890118577076	6437.793833992094	5223.296758893281	11472.28679841897	6286.492648221344	7627.413122529645	6388.021818181818	6122.43256916996	7098.43699604743	4391.98418972332	1867.7008695652175	1877.909881422925	2107.348300395257	4316.931541501976	5196.555256916996	4076.890750988142	2851.1781818181817	3675.955098814229	5541.793517786561	6528.184031620553	7109.4488537549405	4143.47162055336	4642.210592885375	7633.978181818181
PWY-6628	217.21363636363637	197.9181818181818	181.7590909090909	212.72727272727275	529.2818181818183	172.78636363636363	267.4636363636364	157.9909090909091	407.91818181818184	279.3545454545455	1028.3863636363637	192.85909090909092	977.5227272727274	238.4454545454546	174.54545454545456	120.77727272727273	220.3227272727273	173.95909090909092	354.15	278.1818181818182	556.1727272727273	649.4863636363638	563.3727272727273	134.0318181818182	129.35454545454547	591.2318181818182	346.17272727272734	357.6681818181819	943.2409090909092	209.03181818181818	154.0909090909091	474.35454545454553
PWY-6629	197.73931034482757	180.17379310344828	165.46344827586208	193.6551724137931	481.8289655172414	157.2951724137931	243.48413793103447	143.82620689655172	371.34620689655173	254.3089655172414	936.1862068965518	175.568275862069	889.8827586206896	217.06758620689658	158.89655172413794	109.94896551724138	200.5696551724138	158.36275862068965	322.39862068965516	253.24137931034483	506.3089655172414	591.2565517241379	512.8634482758621	122.01517241379311	117.75724137931034	538.2248275862069	315.136551724138	325.60137931034484	858.6744827586208	190.29103448275862	140.27586206896552	431.82620689655175
PWY-6630	217.21363636363637	197.9181818181818	181.7590909090909	212.72727272727275	529.2818181818183	172.78636363636363	267.4636363636364	157.9909090909091	407.91818181818184	279.3545454545455	1028.3863636363637	192.85909090909092	977.5227272727274	238.4454545454546	174.54545454545456	120.77727272727273	220.3227272727273	173.95909090909092	354.15	278.1818181818182	556.1727272727273	649.4863636363638	563.3727272727273	134.0318181818182	129.35454545454547	591.2318181818182	346.17272727272734	357.6681818181819	943.2409090909092	209.03181818181818	154.0909090909091	474.35454545454553
PWY-6690	159.29	145.14	133.29	156.0	388.14	126.71	196.14	115.86	299.14	204.86	754.15	141.43	716.85	174.86	128.0	88.57	161.57	127.57	259.71	204.0	407.86	476.29	413.14	98.29	94.86	433.57	253.86	262.29	691.71	153.29	113.0	347.86
PWY-6700	17792.94571428571	18465.684285714284	19947.702857142853	17559.78428571429	17825.824285714283	15723.247142857139	16078.208571428573	19744.709999999985	21857.847142857143	20887.407142857144	16493.79857142857	24602.658571428576	23333.417142857143	22581.338571428576	21753.161428571424	18890.30571428571	21813.87428571429	22381.862857142853	10866.460000000003	12311.710000000003	14638.889999999998	13562.050000000001	13583.331428571428	10975.810000000001	15262.20714285714	12181.754285714283	17846.16142857142	20601.665714285715	20530.234285714283	14483.04	16445.06142857143	17275.781428571423
PWY-6703	13455.37	13788.07	15191.070000000003	12908.939999999999	13588.779999999999	11404.73	11763.07	14714.14	16414.84	16326.02	12051.399999999998	17301.399999999998	17757.160000000003	16902.05	15608.259999999998	14119.11	16192.850000000002	16421.390000000003	7099.400000000001	8313.13	9606.870000000003	10403.26	9884.78	7807.8	12256.010000000002	8784.82	12698.710000000001	14679.179999999997	14831.560000000005	10508.61	11832.599999999999	12456.86
PWY-6708	2132.415	1847.0149999999999	2538.915	2152.25	2283.765	2122.335	2098.015	2507.11	3501.015	1464.2350000000001	1917.275	1957.055	1659.35	1876.1100000000001	2007.375	2121.0699999999997	1770.945	2632.5699999999997	742.835	1089.625	1269.1100000000001	863.165	1141.2649999999999	582.665	1122.3600000000001	702.9449999999999	1151.9850000000001	1457.29	1662.335	906.415	1245.5	787.86
PWY-6737	20219.311363636367	20930.127878787876	23136.46348484849	20487.67190909091	20264.426848484844	18281.165666666668	18987.091060606064	22971.290242424246	24889.8126060606	23546.433454545455	18721.46227272727	30074.93657575757	25209.54445454545	25839.39800000001	24830.925909090915	22220.887818181818	24920.591636363635	24812.39633333333	11486.499757575759	13039.245969696973	15519.657090909088	14813.23724242424	15644.22872727273	12715.162181818183	16269.397999999996	13259.35724242424	20037.668636363636	23454.708121212123	23281.382515151516	16013.764272727276	18662.195787878787	20606.099000000002
PWY-6749	1944.9927170868348	2004.4190476190474	2093.333333333333	2399.1428571428573	1659.295238095238	2160.947899159664	2030.4694677871148	2425.52268907563	2362.266666666667	886.1019607843137	2219.4756302521005	3835.535014005602	2497.779271708683	2515.9731092436978	2811.8789915966386	2213.3837535014004	2695.490196078431	3183.9394957983195	2194.73837535014	2264.6128851540616	3077.4095238095233	1000.0380952380951	2100.8761904761905	1860.3787114845936	727.4285714285714	1277.3142857142855	2875.523809523809	3181.6851540616244	2981.1238095238095	2081.904761904762	2684.152380952381	2135.847619047619
PWY-6823	189.9607453416149	173.08621118012422	158.95453416149067	186.03726708074535	462.8750310559006	151.10757763975155	233.90608695652173	138.16844720496894	356.7383850931677	244.3050931677019	899.3590062111801	168.66186335403728	854.8770186335403	208.52869565217392	152.64596273291926	105.62385093167701	192.67975155279504	152.13316770186336	309.71627329192546	243.27950310559007	486.392049689441	567.9980124223603	492.6886956521739	117.21540372670809	113.12496894409938	517.0524223602484	302.7398757763975	312.7930434782609	824.8963975155281	182.80546583850932	134.75776397515529	414.83925465838513
PWY-6891	268.8524236343367	177.46611371237455	178.94865551839467	242.17159420289858	447.67882274247495	218.68380824972132	300.9694358974359	220.77433221850615	353.5289899665552	316.47546934225204	1049.0067335562987	276.92179264214053	858.8190858416945	253.81281605351174	193.39852842809364	173.5691772575251	269.5750635451505	288.8538149386845	333.31587068004455	301.26082497212934	473.1746889632107	557.0610301003345	477.45808695652175	131.73188851727983	146.03221404682273	523.5665016722409	303.1118127090301	329.4224124860647	798.7322809364549	180.2329364548495	152.29966555183947	471.14793311036794
PWY-6892	12277.005475758364	12921.492453390529	13691.721917175382	11746.96935970019	11934.00387460815	9336.391757512903	10364.084233624815	13252.976087962854	13668.511929384587	16325.625225257501	12262.534491243785	14197.933705800551	18001.568557663755	15651.256737266363	14249.223428005751	12664.692462441368	14895.549701652248	14197.847289037642	6592.818172295943	7475.175490041718	9292.736927239728	10763.496188087774	9063.422625309355	7909.4860705682695	12216.945968652035	8977.866282131661	12439.716647417916	14308.420898107337	14920.521028213167	10485.1529292196	11425.67574723643	12380.709135126217
PWY-6895	168.16539589442814	153.22697947214075	140.71671554252197	164.69208211143695	409.766568914956	133.77008797653957	207.06862170087973	122.31554252199413	315.80762463343103	216.27448680351907	796.1700879765395	149.31026392961877	756.791788856305	184.60293255131964	135.13196480938416	93.5049853372434	170.5724340175953	134.67800586510262	274.1806451612903	215.366568914956	430.58533724340174	502.8281524926686	436.1595307917888	103.76656891495601	100.14545454545454	457.7278592375366	268.00469208211143	276.9043988269795	730.2510263929619	161.83108504398825	119.29618768328446	367.24222873900294
PWY-6897	19415.70101871102	20471.146767151768	21671.374685550938	19207.51878638254	19486.709363305603	16884.807510395014	17418.16169698545	21403.39065748441	22845.33910862786	23839.76419178794	18653.457299896054	28077.50493243244	27196.120524948026	25735.619142411644	24371.937850831597	20892.003604469854	24886.646283783786	24400.01145530147	12456.402424636175	13761.286743762998	16581.79799636175	15892.633238045739	15717.764519230774	12950.4621491684	17327.26238305613	14260.700124740124	20818.48725311851	23840.973141891893	23948.74597713098	16808.099324324325	18880.42137993763	20486.700163721416
PWY-6901	221.94252539912915	202.22699564586355	185.71611030478954	217.35849056603774	540.8046444121916	176.54804063860666	273.2865021770682	161.43047895500726	416.7988388969521	285.43628447024673	1050.7750362844702	197.0577648766328	998.8040638606676	243.63657474600873	178.3454281567489	123.40667634252539	225.11930333817125	177.7462989840348	361.86008708272857	284.2380261248186	568.2809869375907	663.6261248185776	575.6377358490565	136.94978229317852	132.17068214804064	604.1033381712626	353.7091436865022	365.4548621190131	963.7759071117562	213.58258345428155	157.4455732946299	484.6815674891147
PWY-6969	8777.394566170027	9047.988781770377	9158.54092900964	7536.744680105171	8774.923049956178	6531.332585451359	6479.6522348816825	9073.448553900085	11412.257248028045	10849.828641542506	8438.782050832602	5820.057633654688	13925.198948290972	9743.554005258544	9369.414829097283	7742.604101665206	9570.843049956178	11912.015985977212	6125.6293777388255	7026.459526730937	8667.958632778264	7723.37731814198	5734.018580192813	4204.150043821209	10127.099737072742	6601.048133216476	8110.1587379491675	9037.999579316389	9606.274425942156	7077.897353198949	7620.471796669587	6141.90078878177
PWY-7013	944.6600000000001	972.5533333333333	823.4566666666667	927.2533333333333	968.0033333333334	911.4066666666668	948.3466666666666	745.4633333333333	1037.3366666666666	1124.4333333333334	1404.59	1455.2133333333331	1075.8333333333333	1311.3233333333333	1762.8233333333335	758.6566666666666	1028.0233333333333	925.5866666666667	997.6666666666666	1086.6133333333332	1204.92	987.0233333333333	930.9	709.3233333333334	359.6433333333333	1314.3966666666668	1266.4233333333334	1332.01	1369.4333333333332	1107.6799999999998	596.1466666666668	1276.7466666666664
PWY-7094	249.32347826086956	227.17565217391302	208.62782608695653	244.17391304347828	607.5234782608695	198.3286956521739	307.00173913043477	181.34608695652176	468.2191304347826	320.6504347826087	1180.408695652174	221.36869565217393	1122.0260869565218	273.6939130434783	200.34782608695653	138.63130434782607	252.89217391304348	199.67478260869564	406.50260869565216	319.304347826087	638.3895652173914	745.4973913043478	646.6539130434783	153.84521739130437	148.47652173913045	678.6313043478261	397.3460869565218	410.54086956521746	1082.6765217391305	239.93217391304347	176.8695652173913	544.4765217391305
PWY-7111	22764.347330943823	24130.73001270424	25245.37460001859	23222.988399801332	22800.76117607198	21675.274807939913	21610.30336826701	25866.795510582608	28292.020339318824	25248.385829630995	21502.38482550219	36033.005418825865	29712.369353770802	29227.393958732348	29105.9824470035	24492.697605209796	28769.193303725322	30050.727223054448	16610.763659045297	18106.134383321012	21925.605276309987	17030.92906391091	18522.57987464109	14673.481511658092	17932.788381163642	16493.952318616666	23821.73237726169	27112.440169663158	26766.794563607196	19025.96260144047	22394.005968664358	23731.930016675804
PWY-7184	341.68017857142854	309.7960714285714	281.06035714285713	346.0676785714286	636.4783928571429	301.0966071428571	400.30875000000003	255.64660714285716	524.8623214285715	407.20017857142864	1266.0589285714286	328.84232142857144	1088.355535714286	463.32000000000005	512.3876785714286	229.18821428571428	365.4241071428571	257.2023214285714	516.7253571428571	446.4144642857143	746.9501785714286	806.0641071428572	673.3012500000001	229.31035714285716	156.64660714285714	821.630892857143	549.3326785714286	535.23	1105.5326785714287	394.7158928571429	228.1644642857143	670.1898214285715
PWY-7196	5101.922732530121	5410.235575903615	6210.882828915663	5691.3019180722895	5629.340173493976	4942.407060240965	5584.587383132531	5746.160587951807	4915.887412048193	6985.527836144579	5603.262327710844	12439.48933493976	6565.823706024097	8404.716212048195	7256.762081927713	6679.077893975906	7736.6238795180725	4761.546790361447	2108.545007228916	2146.90178313253	2328.165175903615	4631.373546987952	5538.905956626506	4455.1315614457835	3059.3104096385546	4062.985460240964	6101.574448192771	7122.68780240964	7528.354086746989	4623.590530120483	5028.695653012049	8300.342409638553
PWY-7197	12065.54	12592.07	13416.170000000004	11511.099999999999	12264.289999999999	9996.23	10443.74	12946.97	14039.510000000002	15506.849999999999	11536.06	16051.729999999996	17221.160000000003	15853.38	14571.259999999998	12648.61	15111.180000000002	14535.050000000005	6959.56	7847.469999999999	9209.53	10355.77	9493.11	7553.13	11485.67	8925.81	12272.54	13983.019999999997	14337.400000000003	10165.28	11034.77	12403.03
PWY-7199	6691.51090909091	6830.0351515151515	8082.389848484848	7245.914242424242	7147.00106060606	6485.62303030303	7081.342121212122	7593.523787878788	7497.069848484848	8076.497878787878	6606.961363636363	13719.384242424241	7362.543333333332	9613.054696969697	8688.40015151515	8172.640757575757	8885.09287878788	6762.111212121212	2574.6239393939395	2948.5542424242426	3143.1563636363635	4982.571060606061	6100.55	4823.011060606061	3899.2519696969694	4376.019848484849	6779.617424242424	8074.567727272727	8326.592424242424	5239.338181818182	5860.672121212121	8608.155757575756
PWY-7200	353.85962962962964	316.0155555555555	288.2266666666667	360.9377777777778	594.5255555555555	319.402962962963	405.57444444444445	265.9811111111111	496.38925925925923	400.7774074074074	1197.2414814814813	349.49814814814806	961.3999999999999	493.66629629629625	599.2407407407408	247.35037037037034	373.384074074074	249.9548148148148	515.9888888888888	454.3955555555555	714.6259259259259	755.9403703703703	619.2714814814815	234.76037037037037	150.03333333333333	806.1181481481482	555.5922222222223	531.8444444444444	999.6688888888888	418.1374074074074	225.35518518518518	658.9137037037037
PWY-7208	15958.345714285717	16572.03142857143	17864.121428571434	15813.722857142853	15968.657142857142	14181.671428571428	14473.872857142858	17728.758571428563	19600.97285714286	18661.679999999997	14930.185714285713	22213.627142857138	20879.22285714286	20257.699999999997	19648.159999999996	16941.811428571425	19577.592857142863	20108.83000000001	9927.311428571427	11200.075714285718	13353.70285714286	12163.950000000003	12240.081428571431	9910.085714285715	13574.657142857142	11037.607142857141	16121.507142857143	18604.081428571426	18523.060000000005	13054.462857142858	14815.514285714286	15663.847142857141
PWY-7209	260.8333333333333	137.39999999999998	105.0	196.43333333333337	110.10000000000001	180.03333333333333	249.9666666666667	265.4666666666667	270.29999999999995	176.26666666666668	511.8666666666667	268.5	242.93333333333337	154.1	265.6	176.0	186.9	307.0333333333333	194.9666666666667	210.33333333333334	171.3	170.39999999999998	305.70000000000005	101.43333333333332	117.0	208.79999999999998	156.0	209.36666666666665	103.80000000000001	141.0	69.6	434.40000000000003
PWY-7211	184.98193548387098	168.54967741935482	154.7883870967742	181.16129032258067	450.7432258064516	147.14709677419356	227.77548387096775	134.54709677419356	347.3883870967742	237.901935483871	875.7870967741936	164.24129032258065	832.4709677419355	203.06322580645164	148.6451612903226	102.85548387096775	187.62967741935483	148.1458064516129	301.5987096774194	236.90322580645162	473.643870967742	553.1109677419355	479.7754838709678	114.14322580645162	110.16000000000001	503.5006451612903	294.80516129032264	304.59483870967745	803.2761290322582	178.0141935483871	131.22580645161293	403.96645161290326
PWY-7219	20682.617361955785	21804.198782256735	23049.907165656954	20440.240098693706	20757.004339773284	18476.0605494895	18845.582621301703	23070.92639782439	25571.071508674562	24894.563982473665	19265.068793911745	29144.223018679175	27497.45638617912	26341.379079242397	25821.127617344642	21975.299772565646	25531.829533990378	26385.255441346188	13515.283997444078	15079.711042985282	18059.5531487752	16076.426431268535	15764.10580539733	12815.147106950553	18032.7257995338	14795.714549614126	21002.92434822	24285.63251694212	24093.804060648905	17009.72488079562	19345.122040394297	20678.70003466222
PWY-7220	12995.513523809524	13646.97857142857	14561.5	12548.520571428571	13238.52057142857	10750.106666666667	11470.739714285719	13998.101714285714	14756.420190476189	17019.454095238096	12706.718190476191	18138.62219047619	18517.50714285715	17359.44123809524	15817.269523809522	13831.193333333333	16443.59695238095	15087.799619047622	7212.1162857142845	8058.120857142857	9507.366761904763	11385.62961904762	10450.906476190476	8376.54219047619	12128.316285714285	9785.139904761903	13292.768857142859	15160.90657142857	15692.683714285718	11018.702095238095	11928.476380952381	14108.985904761907
PWY-7221	19751.126839826844	20846.226320346323	22081.869653679652	19836.738138528137	19858.97393939394	18152.86341991342	18341.322380952377	22243.73852813852	24485.280000000002	22993.729177489175	18379.349783549787	29518.196320346324	25929.8335064935	25397.5783982684	24978.36285714286	21245.753593073594	24724.17242424242	25443.121601731604	13313.873852813853	14712.850779220786	17677.99298701298	15067.538917748916	15589.262337662338	12514.697619047618	16485.199047619044	14095.66649350649	20366.61402597402	23405.337705627706	23130.594199134197	16357.930000000002	18882.25489177489	20269.906493506493
PWY-7222	12995.513523809524	13646.97857142857	14561.5	12548.520571428571	13238.52057142857	10750.106666666667	11470.739714285719	13998.101714285714	14756.420190476189	17019.454095238096	12706.718190476191	18138.62219047619	18517.50714285715	17359.44123809524	15817.269523809522	13831.193333333333	16443.59695238095	15087.799619047622	7212.1162857142845	8058.120857142857	9507.366761904763	11385.62961904762	10450.906476190476	8376.54219047619	12128.316285714285	9785.139904761903	13292.768857142859	15160.90657142857	15692.683714285718	11018.702095238095	11928.476380952381	14108.985904761907
