pathway	sequence	Plate1_1136R_RL_F_S5_week10_S58_L001	Plate1_1136R_R_F_S5_week10_S57_L001	Plate1_2518R_L_M_S5_week10_S61_L001	Plate1_2518R_R_M_S5_week10_S62_L001	Plate1_3752R_0_F_S5_week10_S59_L001	Plate1_3752R_L_F_S5_week10_S60_L001	Plate1_3893R_RL_M_S5_week10_S64_L001	Plate1_3893R_R_M_S5_week10_S63_L001	Plate2_096R_0_M_S5_week9_S74_L001	Plate2_1060R_L_M_S5_week9_S75_L001	Plate2_1076R_0_M_S5_week9_S76_L001	Plate2_1136R_0_F_S5_week9_S69_L001	Plate2_2402R_0_F_S5_week9_S70_L001	Plate2_2433R_0_F_S5_week9_S71_L001	Plate2_2475R_0_M_S5_week9_S77_L001	Plate2_2518R_0_M_S5_week9_S78_L001	Plate2_3924R_L_F_S5_week9_S72_L001	Plate2_3929R_0_F_S5_week9_S73_L001	Plate3_096R_0_M_S5_week5_S4_L001	Plate3_2402R_R_F_S5_Pellet_week9_S5_L001	Plate3_2475R_RL_M_S5_Pellet_week9_S6_L001	Plate4_1060R_L_M_S5_week5_S12_L001	Plate4_1076R_0_M_S5_week5_S13_L001	Plate4_1136R_0_F_S5_week5_S14_L001	Plate4_2402R_0_F_S5_week5_S15_L001	Plate4_2402R_R_F_S5_week5_S16_L001	Plate4_2433R_0_F_S5_week5_S17_L001	Plate4_2475R_0_M_S5_week5_S18_L001	Plate4_2475R_RL_M_S5_week5_S19_L001	Plate4_2518R_0_M_S5_week5_S20_L001	Plate4_3924R_L_F_S5_week5_S21_L001	Plate4_3929R_0_F_S5_week5_S22_L001	Taxa
PWY0-1586	ASVp4_7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1386.0	2465.866666666667	1888.6	1018.2666666666668	1783.1333333333334	2943.7333333333336	2941.4	2732.333333333333	2322.133333333333	3341.333333333333	2772.4666666666667	Eisenbergiella_tayi
PWY0-1586	ASVp4_73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	48.0	37.33333333333333	36.66666666666666	35.33333333333333	55.33333333333333	78.66666666666666	82.66666666666666	52.66666666666666	37.33333333333333	89.33333333333333	Parabacteroides_distasonis
PWY0-1586	ASVp4_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.04	0.0	0.0	0.0	16.773333333333333	47.22666666666667	0.0	0.0	0.0	0.0	Parabacteroides_merdae
PWY0-1586	ASVp4_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	384.4923076923077	689.7846153846154	194.27692307692308	264.0	471.1384615384615	352.0	419.0153846153846	234.21538461538464	318.15384615384613	157.04615384615383	980.1846153846154	Enterocloster_bolteae/clostridioformis
PWY0-1586	ASVp4_95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Instestinimonas_A_celer
PWY0-162	ASVp1_1	8360.038723404256	8648.812340425533	8785.914893617022	7142.557021276596	8028.386808510639	6189.319148936171	6065.613191489362	8726.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphila
PWY0-162	ASVp1_118	6.805161290322581	7.130322580645162	11.450322580645162	2.984516129032258	5.643870967741936	6.630967741935485	0.0	5.307096774193549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_fermentum
PWY0-162	ASVp1_123	0.0	0.0	21.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacillus_subtilis
PWY0-162	ASVp1_134	13.935483870967744	0.0	0.0	0.0	16.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_thetaiotaomicron
PWY0-162	ASVp1_14	601.8851612903226	543.3212903225807	701.2567741935485	690.3058064516129	790.5019354838711	838.2890322580646	670.8890322580646	673.0490322580646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Parabacteroides_distasonis
PWY0-162	ASVp1_151	0.0	0.0	0.0	0.0	29.8125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Parabacteroides_nan
PWY0-162	ASVp1_166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	nan_nan
PWY0-162	ASVp1_18	212.3535483870968	188.1290322580645	258.4683870967742	243.3716129032258	293.96903225806454	313.5483870967742	231.92129032258063	230.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alistipes_finegoldii
PWY0-162	ASVp1_19	432.1625806451613	386.5470967741936	525.4025806451614	501.84	548.6283870967742	575.5006451612903	489.24000000000007	504.9987096774194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Phocaeicola_vulgatus
PWY0-162	ASVp1_2	462.3561290322581	536.3535483870968	575.6632258064516	523.4051612903226	440.12903225806457	361.3238709677419	495.0464516129033	540.1625806451613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Phocaeicola_vulgatus
PWY0-162	ASVp1_20	993.375	816.1875	1154.8125	960.75	936.0	993.375	945.5625	1164.9375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Parabacteroides_distasonis
PWY0-162	ASVp1_22	241.5483870967742	203.8877419354839	261.62709677419355	248.51612903225808	287.83741935483874	307.4051612903225	229.59870967741935	264.11225806451614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eisenbergiella_porci
PWY0-162	ASVp1_29	228.25914893617025	232.46425531914895	224.0425531914894	203.3617021276596	218.67702127659575	189.19531914893616	158.1740425531915	223.27276595744684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_fermentum
PWY0-162	ASVp1_3	2879.338064516129	3227.8877419354844	3581.4193548387098	3227.3883870967743	2681.9187096774194	2243.775483870968	3069.127741935484	3276.6619354838717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Phocaeicola_vulgatus
PWY0-162	ASVp1_30	782.4375	715.5	1010.25	835.875	740.25	802.6875	766.125	987.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis
PWY0-162	ASVp1_36	7.467096774193549	0.0	12.11225806451613	0.0	11.612903225806452	14.934193548387098	9.127741935483872	9.78967741935484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Agathobacter_faecis
PWY0-162	ASVp1_37	136.87875	123.1875	109.6875	145.49625	137.44125	138.18375	148.12875	106.68375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alistipes_onderdonkii
PWY0-162	ASVp1_45	24.1875	18.0	33.75	31.78125	19.125	24.1875	19.40625	35.71875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_stercoris
PWY0-162	ASVp1_57	69.01548387096774	91.24258064516128	95.5625806451613	92.56645161290322	76.3083870967742	62.04774193548388	92.24129032258064	85.1109677419355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_citroniae
PWY0-162	ASVp1_70	35.80875	29.05875	27.5625	39.18375	36.75375	33.378750000000004	34.12125	26.066250000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacillus_subtilis
PWY0-162	ASVp1_74	0.0	89.91870967741937	82.28903225806452	0.0	68.51612903225806	64.53290322580645	76.1458064516129	81.45290322580645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_massiliensis
PWY0-162	ASVp1_83	39.56625	33.941250000000004	31.5	39.375	41.81625	39.9375	45.19125	30.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_sp005845215
PWY0-162	ASVp1_9	168.66	153.6776470588235	141.1305882352941	165.1764705882353	410.9717647058823	134.1635294117647	207.6776470588235	122.67529411764706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Escherichia_coli
PWY0-162	ASVp1_98	0.0	11.113548387096776	17.756129032258066	0.0	10.950967741935484	7.966451612903227	11.612903225806452	13.436129032258066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_faecalis
PWY0-162	ASVp2_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10765.911063829788	10364.174042553192	7199.234042553192	5507.620851063831	12637.528085106384	9311.357872340426	9015.702127659575	7484.94	9163.914893617022	11485.14510638298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphila
PWY0-162	ASVp2_108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.08705882352941	0.0	21.92823529411765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Parabacteroides_distasonis
PWY0-162	ASVp2_11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1612903225806452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Parabacteroides_merdae
PWY0-162	ASVp2_114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.418064516129032	0.0	0.0	8.790967741935484	0.0	0.0	11.612903225806452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_citroniae
PWY0-162	ASVp2_117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.433548387096774	0.0	0.0	0.0	0.0	9.127741935483872	12.437419354838712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sutterella_wadsworthensis
PWY0-162	ASVp2_12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9987096774193548	0.0	0.0	0.0	0.0	1.4980645161290325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_xylanisolvens
PWY0-162	ASVp2_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	316.7364705882353	216.9105882352941	776.4247058823529	149.74941176470588	737.0894117647059	185.1458823529412	135.52941176470588	93.78	171.0741176470588	135.0741176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Escherichia_coli
PWY0-162	ASVp2_146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8232258064516127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alistipes_nan
PWY0-162	ASVp2_15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1612903225806452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_stercoris
PWY0-162	ASVp2_16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	635.2258064516129	317.8567741935484	366.3058064516129	1244.403870967742	488.2412903225807	725.3070967741936	687.3212903225807	601.385806451613	740.2412903225807	769.7729032258065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Parabacteroides_distasonis
PWY0-162	ASVp2_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	295.30451612903227	151.79225806451615	151.62967741935483	604.3703225806452	235.74193548387095	362.6593548387097	337.43612903225807	282.6929032258065	348.8864516129033	361.4980645161291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_massiliensis
PWY0-162	ASVp2_19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	346.06451612903226	163.90451612903226	195.5961290322581	630.243870967742	258.9677419354839	378.7432258064516	358.01419354838714	328.98193548387104	397.1612903225807	406.2890322580645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Phocaeicola_vulgatus
PWY0-162	ASVp2_22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1589.0625	641.25	582.1875	842.625	480.375	817.3125	908.4375	1050.1875	804.9375	1255.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphila
PWY0-162	ASVp2_25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	264.25531914893617	240.1276595744681	168.12382978723406	134.0463829787234	300.6421276595745	225.1914893617021	214.08127659574475	167.74468085106383	218.67702127659575	301.4004255319149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Parabacteroides_distasonis
PWY0-162	ASVp2_26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.936774193548388	0.0	6.967741935483872	10.11483870967742	0.0	12.437419354838712	0.0	9.452903225806454	0.0	15.596129032258066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eisenbergiella_porci
PWY0-162	ASVp2_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.145806451612903	0.0	0.0	0.0	4.981935483870968	5.969032258064516	0.0	6.468387096774194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_uniformis
PWY0-162	ASVp2_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.25375	143.80875	296.4375	147.00375	166.69125	238.5	347.81625	115.3125	157.69125	93.18375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sutterella_wadsworthensis
PWY0-162	ASVp2_39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9832258064516135	3.9832258064516135	4.308387096774194	5.643870967741936	7.62967741935484	5.643870967741936	2.6593548387096777	2.6593548387096777	7.304516129032258	2.984516129032258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bifidobacterium_longum
PWY0-162	ASVp2_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	325.8232258064516	768.1122580645161	448.4206451612904	1061.4193548387098	582.8051612903226	769.1109677419355	612.9987096774194	598.4012903225806	673.385806451613	260.62838709677425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Phocaeicola_vulgatus
PWY0-162	ASVp2_43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.90625	54.0	49.78125	26.15625	24.75	19.96875	23.90625	26.15625	21.09375	29.8125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Phocaeicola_vulgatus
PWY0-162	ASVp2_47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.627096774193548	20.403870967741938	0.0	32.17935483870968	0.0	19.08	14.597419354838712	14.597419354838712	14.272258064516128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Agathobacter_faecis
PWY0-162	ASVp2_48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1292.625	492.1875	464.625	791.4375	367.875	713.8125	783.0	779.0625	643.5	999.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_citroniae
PWY0-162	ASVp2_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6593548387096777	3.321290322580645	2.984516129032258	0.0	0.0	4.308387096774194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_uniformis
PWY0-162	ASVp2_50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.065806451612904	12.437419354838712	27.870967741935488	15.096774193548388	19.08	16.420645161290324	17.082580645161293	20.740645161290324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bosea_sp005502805/sp902506165/sp900185715/sp004341515/sp025846845/sp900112185/sp008253865/sp004123845/sp001556125/vestrisii/sp001748145/vaviloviae/sp900470095/sp000735605
PWY0-162	ASVp2_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1919.9496774193549	4649.469677419355	2785.935483870968	6652.695483870968	3349.323870967742	4583.276129032259	3675.983225806452	3735.534193548388	4096.869677419355	1631.2761290322585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Phocaeicola_vulgatus
PWY0-162	ASVp2_63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.625	33.55875	76.30875	38.62125	37.49625	55.49625	81.37125	30.9375	32.99625	17.80875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alitiscatomonas_sp900066535
PWY0-162	ASVp2_69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.7741935483871	127.2425806451613	74.82193548387099	174.69290322580648	84.11225806451614	115.62967741935483	92.74064516129032	95.0632258064516	111.32129032258064	37.660645161290326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Collinsella_sp902362275/sp902472315
PWY0-162	ASVp2_71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.11096774193549	127.08	72.99870967741936	171.20903225806452	81.62709677419356	118.78838709677422	96.38709677419357	96.88645161290324	105.51483870967742	45.627096774193554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alistipes_finegoldii
PWY0-162	ASVp2_75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.87225806451613	11.276129032258066	11.113548387096776	48.27483870967743	19.57935483870968	30.69290322580645	26.047741935483877	20.078709677419354	28.532903225806454	29.53161290322581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_xylanisolvens
PWY0-162	ASVp2_82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.5625	34.503750000000004	94.30875	42.55875	41.0625	57.375	95.625	28.6875	40.87125	21.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii
PWY0-162	ASVp2_86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.565161290322585	0.0	0.0	46.11483870967742	15.596129032258066	24.38709677419355	24.54967741935484	20.24129032258065	26.87225806451613	29.03225806451613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alistipes_onderdonkii
PWY0-162	ASVp2_89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.078709677419354	9.290322580645162	0.0	31.691612903225806	13.772903225806452	16.92	19.242580645161294	16.92	21.727741935483877	23.56258064516129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterocloster_sp005845215
PWY0-162	ASVp2_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	853.0490322580646	448.09548387096777	458.37290322580645	1724.6787096774196	666.9174193548387	996.8864516129032	905.469677419355	807.4335483870968	1020.611612903226	1022.9341935483872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Parabacteroides_distasonis
PWY0-162	ASVp2_96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.08	9.78967741935484	0.0	35.00129032258065	11.450322580645162	19.741935483870968	17.581935483870968	16.420645161290324	15.758709677419356	19.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ralstonia_sp016429285/insidiosa
PWY0-162	ASVp3_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5773.78340425532	6761.868510638298	8110.340425531916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Akkermansia_muciniphila
PWY0-162	ASVp3_12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	239.625	417.9375	430.3125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii
PWY0-162	ASVp3_13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	208.0335483870968	244.3703225806452	228.7741935483871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eisenbergiella_tayi
PWY0-162	ASVp3_145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6593548387096777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Cytobacillus_nan
PWY0-162	ASVp3_18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.8125	184.12875	222.55875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Otoolea_symbiosa
PWY0-162	ASVp3_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4980645161290325	0.0	2.6593548387096777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_uniformis
PWY0-162	ASVp3_23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9858064516129037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Alitiscatomonas_sp900066535
PWY0-162	ASVp3_28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9987096774193548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Enterococcus_A_avium
PWY0-162	ASVp3_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.3125	18.84375	23.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eggerthella_lenta
PWY0-162	ASVp3_32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.37125	39.9375	48.9375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eisenbergiella_porci
PWY0-162	ASVp3_35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.078709677419354	13.273548387096774	11.612903225806452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_stercoris
