Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
3975R_NS1_week14_S33_L001_R2_001	(1.0, 9.31945756999556)	(2.0, 1.9606726860760357)	(3.0, 1.065731494870598)	(4.0, 0.578409828412675)	(5.0, 0.5465289717285118)	(6.0, 0.4713812381158413)	(7.0, 0.4064809227230806)	(8.0, 0.43722317738280936)	(9.0, 0.5533605838751181)	('>10', 14.307673039042662)	('>50', 3.40328145103442)	('>100', 30.659136711945074)	('>500', 20.835278445125073)	('>1k', 15.455383879672539)	('>5k', 0.0)	('>10k+', 0.0)
3975R_RL_F_NS1_diabetes_S32_L001_R1_001	(1.0, 4.563093653407938)	(2.0, 1.588340139430995)	(3.0, 0.7005392234280171)	(4.0, 0.40159736479931407)	(5.0, 0.2876610337747896)	(6.0, 0.23012882701983167)	(7.0, 0.15003497055704715)	(8.0, 0.16244387789635178)	(9.0, 0.16244387789635178)	('>10', 5.053809534553166)	('>50', 8.286893937684724)	('>100', 34.184283554813526)	('>500', 18.869435733140808)	('>1k', 25.35929427159714)	('>5k', 0.0)	('>10k+', 0.0)
3975R_RL_F_NS1_diabetes_S32_L001_R2_001	(1.0, 13.065451345802407)	(2.0, 2.5607472418383233)	(3.0, 1.3333934977325541)	(4.0, 0.8708796787221081)	(5.0, 0.7952981522008888)	(6.0, 0.778376914920019)	(7.0, 0.5290706856485347)	(8.0, 0.46928231392279407)	(9.0, 0.4365679218464454)	('>10', 13.588881619023981)	('>50', 6.25183313403876)	('>100', 22.469146944024548)	('>500', 26.778422038219436)	('>1k', 10.072648512059201)	('>5k', 0.0)	('>10k+', 0.0)
3975R_RL_F_NS1_week9_S83_L001_R1_001	(1.0, 4.135593220338983)	(2.0, 1.4287882620794332)	(3.0, 0.6192764988616241)	(4.0, 0.3764229698962813)	(5.0, 0.2732102200860106)	(6.0, 0.26713888186187706)	(7.0, 0.21958006577283076)	(8.0, 0.16190235264356184)	(9.0, 0.12749810270680495)	('>10', 4.410827219833038)	('>50', 5.0837338730078425)	('>100', 32.19023526435619)	('>500', 21.34581330634961)	('>1k', 29.359979762205917)	('>5k', 0.0)	('>10k+', 0.0)
3975R_RL_F_NS1_week9_S83_L001_R2_001	(1.0, 9.639261320516065)	(2.0, 2.074373893245636)	(3.0, 1.0078421452061725)	(4.0, 0.6557045282064254)	(5.0, 0.5211231975714647)	(6.0, 0.3824943081204149)	(7.0, 0.40374399190488236)	(8.0, 0.46142170503415125)	(9.0, 0.3551732861118138)	('>10', 13.337718188717428)	('>50', 3.9959524411839107)	('>100', 23.982797875031622)	('>500', 22.426511510245383)	('>1k', 20.75588160890463)	('>5k', 0.0)	('>10k+', 0.0)
3975R_R_F_NS1_diabetes_S31_L001_R1_001	(1.0, 4.236413959331243)	(2.0, 1.4237128879719751)	(3.0, 0.5882773482581476)	(4.0, 0.3635880832984384)	(5.0, 0.23490241336696863)	(6.0, 0.1899645603750268)	(7.0, 0.1572824854717964)	(8.0, 0.1470693370645369)	(9.0, 0.11949383636493621)	('>10', 4.228243440605436)	('>50', 4.681707229887758)	('>100', 37.44752995005771)	('>500', 22.11453024623901)	('>1k', 24.067284221707023)	('>5k', 0.0)	('>10k+', 0.0)
3975R_R_F_NS1_diabetes_S31_L001_R2_001	(1.0, 13.06465944256636)	(2.0, 2.3081715400406484)	(3.0, 1.1305955286836273)	(4.0, 0.7394319446855881)	(5.0, 0.4595916783266778)	(6.0, 0.5024869016371677)	(7.0, 0.47899666030047083)	(8.0, 0.5147426797258792)	(9.0, 0.42282434406054353)	('>10', 14.112528469151187)	('>50', 4.974824589176105)	('>100', 27.2895325441974)	('>500', 19.156802467496657)	('>1k', 14.844811209951692)	('>5k', 0.0)	('>10k+', 0.0)
NS1_defined_inocula_S88_L001_R1_001	(1.0, 5.1912397177335174)	(2.0, 1.6054950102300722)	(3.0, 0.7296755605662032)	(4.0, 0.4885381435550545)	(5.0, 0.2818489289740699)	(6.0, 0.2567956908430415)	(7.0, 0.2119086391916155)	(8.0, 0.24218130193327486)	(9.0, 0.14092446448703494)	('>10', 4.508538978662992)	('>50', 7.253956323854858)	('>100', 47.69301432210113)	('>500', 22.3130402104472)	('>1k', 9.082842707419934)	('>5k', 0.0)	('>10k+', 0.0)
NS1_defined_inocula_S88_L001_R2_001	(1.0, 10.828218297214914)	(2.0, 2.3090734477431205)	(3.0, 1.293373418514343)	(4.0, 0.8685122552089858)	(5.0, 0.824669088479686)	(6.0, 0.8956532631842666)	(7.0, 0.8768633345859953)	(8.0, 0.8184057789469288)	(9.0, 0.7891770011273956)	('>10', 11.490041337842916)	('>50', 5.415674975990647)	('>100', 45.565576850807965)	('>500', 15.058040001670218)	('>1k', 2.9667209486826174)	('>5k', 0.0)	('>10k+', 0.0)
NS6_defined_inocula_S86_L001_R1_001	(1.0, 5.165680965005703)	(2.0, 1.768975701132235)	(3.0, 0.9471799868573112)	(4.0, 0.5649845535640101)	(5.0, 0.38899337578270754)	(6.0, 0.3806847794067662)	(7.0, 0.31195002756943346)	(8.0, 0.2356620062994267)	(9.0, 0.18354444721397659)	('>10', 4.153542861027396)	('>50', 5.232149736013233)	('>100', 41.26879819930057)	('>500', 21.076643024933343)	('>1k', 18.32121033589389)	('>5k', 0.0)	('>10k+', 0.0)
NS6_defined_inocula_S86_L001_R2_001	(1.0, 9.963517708640184)	(2.0, 2.08923432507761)	(3.0, 1.0604790283474201)	(4.0, 0.8701366386440371)	(5.0, 0.7704334821327412)	(6.0, 0.7387097505155107)	(7.0, 0.7402204044020454)	(8.0, 0.6707303256214453)	(9.0, 0.6186127665359951)	('>10', 12.482533064436941)	('>50', 4.171670707665813)	('>100', 28.17973759941991)	('>500', 22.748181550384082)	('>1k', 14.895802648176263)	('>5k', 0.0)	('>10k+', 0.0)
Negative_extraction_S85_L001_R1_001	(1.0, 5.5753931787749105)	(2.0, 2.0755113293249665)	(3.0, 1.2622417097697376)	(4.0, 0.8585606637435345)	(5.0, 0.7745424948145037)	(6.0, 0.5553075852653137)	(7.0, 0.487042823010476)	(8.0, 0.46209992910966996)	(9.0, 0.31900648515241425)	('>10', 8.397878541234542)	('>50', 6.083440544017644)	('>100', 14.98936645049492)	('>500', 12.591566676293747)	('>1k', 41.933599390868274)	('>5k', 3.634442198125345)	('>10k+', 0.0)
Negative_extraction_S85_L001_R2_001	(1.0, 10.082836663428466)	(2.0, 2.563866936224959)	(3.0, 1.6619844041273928)	(4.0, 1.1342452805419172)	(5.0, 0.9255126421088561)	(6.0, 0.6616430803161184)	(7.0, 0.6248851314096674)	(8.0, 0.4726022002257988)	(9.0, 0.3662667051749941)	('>10', 9.537374957334524)	('>50', 8.921022921206712)	('>100', 10.596135164229265)	('>500', 11.261716596213931)	('>1k', 33.571166014650665)	('>5k', 7.618741302806733)	('>10k+', 0.0)
Negtive_Control_S90_L001_R1_001	(1.0, 19.530391340549542)	(2.0, 4.6627810158201495)	(3.0, 3.6569525395503746)	(4.0, 3.170691090757702)	(5.0, 3.0974188176519566)	(6.0, 2.9975020815986677)	(7.0, 2.4945878434637803)	(8.0, 2.5578684429641965)	(9.0, 1.9783513738551208)	('>10', 39.443796835970026)	('>50', 9.582014987510409)	('>100', 6.827643630308076)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
Negtive_Control_S90_L001_R2_001	(1.0, 26.148209825145713)	(2.0, 5.80849292256453)	(3.0, 3.4771024146544547)	(4.0, 2.597835137385512)	(5.0, 2.5811823480432974)	(6.0, 2.178184845961699)	(7.0, 2.028309741881765)	(8.0, 1.7052456286427975)	(9.0, 1.6186511240632806)	('>10', 33.62864279766861)	('>50', 14.368026644462947)	('>100', 3.860116569525396)	('>500', 0.0)	('>1k', 0.0)	('>5k', 0.0)	('>10k+', 0.0)
Pooled_GF_pellet_S84_L001_R1_001	(1.0, 8.448206559005037)	(2.0, 2.8302555978530726)	(3.0, 1.7307828718700495)	(4.0, 1.1680419927647603)	(5.0, 0.7625375357624193)	(6.0, 0.698697183931147)	(7.0, 0.6123944860851678)	(8.0, 0.5249095595015724)	(9.0, 0.43092237486108814)	('>10', 8.73016811292649)	('>50', 8.983165062776347)	('>100', 21.36582886056794)	('>500', 6.3450216347858985)	('>1k', 37.36906816730901)	('>5k', 0.0)	('>10k+', 0.0)
Pooled_GF_pellet_S84_L001_R2_001	(1.0, 13.119783415695268)	(2.0, 3.275955831934363)	(3.0, 2.1953987657531977)	(4.0, 1.6007377107322722)	(5.0, 1.3388740453502943)	(6.0, 1.0640058638545387)	(7.0, 0.9268673302910648)	(8.0, 0.8795781807864186)	(9.0, 0.6490435769512686)	('>10', 9.579599460903696)	('>50', 11.153737025039606)	('>100', 19.35367554914525)	('>500', 2.4684936041425294)	('>1k', 25.91681838602133)	('>5k', 6.477431253398907)	('>10k+', 0.0)
Positive_Control_S89_L001_R1_001	(1.0, 3.776771568051858)	(2.0, 1.6004632496642242)	(3.0, 0.7769082910430355)	(4.0, 0.48898575668133093)	(5.0, 0.33376494905057946)	(6.0, 0.2895310401402617)	(7.0, 0.253339660122729)	(8.0, 0.2058887396552972)	(9.0, 0.20991000410168972)	('>10', 2.1368999268129873)	('>50', 1.0085331231552448)	('>100', 19.606881187720667)	('>500', 24.906907728066013)	('>1k', 44.40521477573408)	('>5k', 0.0)	('>10k+', 0.0)
Positive_Control_S89_L001_R2_001	(1.0, 9.741110994941248)	(2.0, 2.0685384312243142)	(3.0, 0.8734186377564561)	(4.0, 0.5308069069238132)	(5.0, 0.4061477090856449)	(6.0, 0.3812158695180113)	(7.0, 0.253339660122729)	(8.0, 0.3281351788256299)	(9.0, 0.2388631081157159)	('>10', 14.420254304763592)	('>50', 1.9261856698220188)	('>100', 23.224410683695382)	('>500', 34.43971722468413)	('>1k', 11.167855620521316)	('>5k', 0.0)	('>10k+', 0.0)
S5_defined_inocula_S87_L001_R1_001	(1.0, 4.5307139898883335)	(2.0, 1.4597057145759587)	(3.0, 0.7384485547506857)	(4.0, 0.45947910073376)	(5.0, 0.32038508724632925)	(6.0, 0.26255948613357716)	(7.0, 0.11486977518344)	(8.0, 0.15003399207632978)	(9.0, 0.11955833743582531)	('>10', 3.776636894296364)	('>50', 4.887044721069618)	('>100', 39.225293230497535)	('>500', 22.624657148885294)	('>1k', 21.33061396722695)	('>5k', 0.0)	('>10k+', 0.0)
S5_defined_inocula_S87_L001_R2_001	(1.0, 9.702198154269327)	(2.0, 2.0582788287971496)	(3.0, 1.3057645872893078)	(4.0, 0.9314610341405474)	(5.0, 0.7345414195403646)	(6.0, 0.5110532855099984)	(7.0, 0.5469989294449523)	(8.0, 0.48135905791155803)	(9.0, 0.47120050636472327)	('>10', 11.822991146431614)	('>50', 6.616342765157731)	('>100', 23.481882614029743)	('>500', 23.60222237850763)	('>1k', 17.733705292605357)	('>5k', 0.0)	('>10k+', 0.0)
