S_S2_Ea_077_v1v9_1	NADH-DEHYDROG-A-RXN
S_S2_Ea_077_v1v9_573	RXN-9552
S_S2_Ea_077_v1v9_573	RXN1G-1247
S_S2_Ea_077_v1v9_573	RXN1G-881
S_S2_Ea_077_v1v9_573	RXN-16622
S_S2_Ea_077_v1v9_573	RXN-16626
S_S2_Ea_077_v1v9_573	RXN1G-358
S_S2_Ea_077_v1v9_573	RXN1G-157
S_S2_Ea_077_v1v9_573	RXN1G-508
S_S2_Ea_077_v1v9_573	RXN-9532
S_S2_Ea_077_v1v9_573	RXN0-2142
S_S2_Ea_077_v1v9_573	RXN1G-717
S_S2_Ea_077_v1v9_573	RXN-11480
S_S2_Ea_077_v1v9_573	RXN1G-481
S_S2_Ea_077_v1v9_573	RXN1G-252
S_S2_Ea_077_v1v9_573	3-OXOACYL-ACP-REDUCT-RXN
S_S2_Ea_077_v1v9_573	RXN-9524
S_S2_Ea_077_v1v9_573	RXN-9528
S_S2_Ea_077_v1v9_573	RXN1G-637
S_S2_Ea_077_v1v9_573	RXN1G-951
S_S2_Ea_077_v1v9_573	RXN-9540
S_S2_Ea_077_v1v9_573	RXN1G-408
S_S2_Ea_077_v1v9_573	RXN1G-409
S_S2_Ea_077_v1v9_573	RXN1G-617
S_S2_Ea_077_v1v9_573	RXN1G-613
S_S2_Ea_077_v1v9_573	RXN1G-384
S_S2_Ea_077_v1v9_573	RXN1G-469
S_S2_Ea_077_v1v9_573	RXN-16630
S_S2_Ea_077_v1v9_573	RXN1G-72
S_S2_Ea_077_v1v9_573	RXN1G-349
S_S2_Ea_077_v1v9_573	RXN1G-163
S_S2_Ea_077_v1v9_573	RXN-16616
S_S2_Ea_077_v1v9_573	RXN1G-853
S_S2_Ea_077_v1v9_573	RXN-11476
S_S2_Ea_077_v1v9_573	RXN1G-184
S_S2_Ea_077_v1v9_573	RXN1G-182
S_S2_Ea_077_v1v9_573	RXN1G-364
S_S2_Ea_077_v1v9_573	RXN1G-287
S_S2_Ea_077_v1v9_573	RXN1G-1053
S_S2_Ea_077_v1v9_573	RXN1G-1050
S_S2_Ea_077_v1v9_573	RXN-9633
S_S2_Ea_077_v1v9_573	RXN1G-262
S_S2_Ea_077_v1v9_573	RXN1G-260
S_S2_Ea_077_v1v9_574	RIBULP3EPIM-RXN
S_S2_Ea_077_v1v9_575	RIBULP3EPIM-RXN
S_S2_Ea_077_v1v9_576	RIBULP3EPIM-RXN
S_S2_Ea_077_v1v9_577	RIBULP3EPIM-RXN
S_S2_Ea_077_v1v9_578	RIBULP3EPIM-RXN
S_S2_Ea_077_v1v9_579	RIBULP3EPIM-RXN
S_S2_Ea_077_v1v9_580	METHENYLTHFCYCLOHYDRO-RXN
S_S2_Ea_077_v1v9_581	CTPSYN-RXN
S_S2_Ea_077_v1v9_582	RXN66-532
S_S2_Ea_077_v1v9_582	PHOSPHOGLUCMUT-RXN
S_S2_Ea_077_v1v9_583	RXN66-532
S_S2_Ea_077_v1v9_583	PHOSPHOGLUCMUT-RXN
S_S2_Ea_077_v1v9_584	TYROSINE--TRNA-LIGASE-RXN
S_S2_Ea_077_v1v9_585	AGMATINE-DEIMINASE-RXN
S_S2_Ea_077_v1v9_586	RXN0-743
S_S2_Ea_077_v1v9_587	URACIL-PRIBOSYLTRANS-RXN
S_S2_Ea_077_v1v9_588	URACIL-PRIBOSYLTRANS-RXN
S_S2_Ea_077_v1v9_589	ASPCARBTRANS-RXN
S_S2_Ea_077_v1v9_590	RXN-9515
S_S2_Ea_077_v1v9_590	RXN-9538
S_S2_Ea_077_v1v9_590	RXN-9534
S_S2_Ea_077_v1v9_590	RXN-9530
S_S2_Ea_077_v1v9_590	RXN-9521
S_S2_Ea_077_v1v9_590	RXN-9526
S_S2_Ea_077_v1v9_590	RXN-9542
S_S2_Ea_077_v1v9_590	ENOYL-ACP-REDUCT-NADPH-RXN
S_S2_Ea_077_v1v9_590	RXN3O-5293
S_S2_Ea_077_v1v9_591	RXN-9659
S_S2_Ea_077_v1v9_591	RXN-9658
S_S2_Ea_077_v1v9_591	RXN-9657
S_S2_Ea_077_v1v9_591	RXN1G-248
S_S2_Ea_077_v1v9_591	RXN-10062
S_S2_Ea_077_v1v9_591	RXN-10657
S_S2_Ea_077_v1v9_591	RXN1G-962
S_S2_Ea_077_v1v9_591	RXN1G-37
S_S2_Ea_077_v1v9_591	RXN-9558
S_S2_Ea_077_v1v9_591	RXN1G-607
S_S2_Ea_077_v1v9_591	RXN1G-471
S_S2_Ea_077_v1v9_591	RXN1G-1117
S_S2_Ea_077_v1v9_591	RXN1G-396
S_S2_Ea_077_v1v9_591	RXN1G-1325
S_S2_Ea_077_v1v9_591	RXN1G-1130
S_S2_Ea_077_v1v9_591	RXN-16628
S_S2_Ea_077_v1v9_591	RXN-16624
S_S2_Ea_077_v1v9_591	ENOYL-ACP-REDUCT-NADH-RXN
S_S2_Ea_077_v1v9_591	RXN1G-820
S_S2_Ea_077_v1v9_591	RXN1G-686
S_S2_Ea_077_v1v9_591	RXN1G-171
S_S2_Ea_077_v1v9_591	RXN1G-526
S_S2_Ea_077_v1v9_591	RXN1G-395
S_S2_Ea_077_v1v9_591	RXN1G-509
S_S2_Ea_077_v1v9_591	RXN1G-337
S_S2_Ea_077_v1v9_591	RXN1G-339
S_S2_Ea_077_v1v9_591	RXN1G-193
S_S2_Ea_077_v1v9_591	RXN1G-196
S_S2_Ea_077_v1v9_591	RXN1G-299
S_S2_Ea_077_v1v9_591	RXN-11482
S_S2_Ea_077_v1v9_591	RXN1G-276
S_S2_Ea_077_v1v9_591	RXN1G-488
S_S2_Ea_077_v1v9_591	RXN-9662
S_S2_Ea_077_v1v9_591	RXN-9663
S_S2_Ea_077_v1v9_591	RXN-9660
S_S2_Ea_077_v1v9_591	RXN-9661
S_S2_Ea_077_v1v9_591	RXN1G-915
S_S2_Ea_077_v1v9_591	RXN-10661
S_S2_Ea_077_v1v9_591	RXN-16620
S_S2_Ea_077_v1v9_591	RXN1G-210
S_S2_Ea_077_v1v9_591	1.3.1.9-RXN
S_S2_Ea_077_v1v9_591	RXN0-2145
S_S2_Ea_077_v1v9_591	RXN1G-679
S_S2_Ea_077_v1v9_591	RXN1G-468
S_S2_Ea_077_v1v9_591	RXN-16632
S_S2_Ea_077_v1v9_591	RXN1G-285
S_S2_Ea_077_v1v9_591	RXN-11478
S_S2_Ea_077_v1v9_591	RXN1G-1057
S_S2_Ea_077_v1v9_591	RXN-9635
S_S2_Ea_077_v1v9_592	RXN-9659
S_S2_Ea_077_v1v9_592	RXN-9658
S_S2_Ea_077_v1v9_592	RXN-9657
S_S2_Ea_077_v1v9_592	RXN1G-248
S_S2_Ea_077_v1v9_592	RXN-10062
S_S2_Ea_077_v1v9_592	RXN-10657
S_S2_Ea_077_v1v9_592	RXN1G-962
S_S2_Ea_077_v1v9_592	RXN1G-37
S_S2_Ea_077_v1v9_592	RXN-9558
S_S2_Ea_077_v1v9_592	RXN1G-607
S_S2_Ea_077_v1v9_592	RXN1G-471
S_S2_Ea_077_v1v9_592	RXN1G-1117
S_S2_Ea_077_v1v9_592	RXN1G-396
S_S2_Ea_077_v1v9_592	RXN1G-1325
S_S2_Ea_077_v1v9_592	RXN1G-1130
S_S2_Ea_077_v1v9_592	RXN-16628
S_S2_Ea_077_v1v9_592	RXN-16624
S_S2_Ea_077_v1v9_592	ENOYL-ACP-REDUCT-NADH-RXN
S_S2_Ea_077_v1v9_592	RXN1G-820
S_S2_Ea_077_v1v9_592	RXN1G-686
S_S2_Ea_077_v1v9_592	RXN1G-171
S_S2_Ea_077_v1v9_592	RXN1G-526
S_S2_Ea_077_v1v9_592	RXN1G-395
S_S2_Ea_077_v1v9_592	RXN1G-509
S_S2_Ea_077_v1v9_592	RXN1G-337
S_S2_Ea_077_v1v9_592	RXN1G-339
S_S2_Ea_077_v1v9_592	RXN1G-193
S_S2_Ea_077_v1v9_592	RXN1G-196
S_S2_Ea_077_v1v9_592	RXN1G-299
S_S2_Ea_077_v1v9_592	RXN-11482
S_S2_Ea_077_v1v9_592	RXN1G-276
S_S2_Ea_077_v1v9_592	RXN1G-488
S_S2_Ea_077_v1v9_592	RXN-9662
S_S2_Ea_077_v1v9_592	RXN-9663
S_S2_Ea_077_v1v9_592	RXN-9660
S_S2_Ea_077_v1v9_592	RXN-9661
S_S2_Ea_077_v1v9_592	RXN1G-915
S_S2_Ea_077_v1v9_592	RXN-10661
S_S2_Ea_077_v1v9_592	RXN-16620
S_S2_Ea_077_v1v9_592	RXN1G-210
S_S2_Ea_077_v1v9_592	1.3.1.9-RXN
S_S2_Ea_077_v1v9_592	RXN0-2145
S_S2_Ea_077_v1v9_592	RXN1G-679
S_S2_Ea_077_v1v9_592	RXN1G-468
S_S2_Ea_077_v1v9_592	RXN-16632
S_S2_Ea_077_v1v9_592	RXN1G-285
S_S2_Ea_077_v1v9_592	RXN-11478
S_S2_Ea_077_v1v9_592	RXN1G-1057
S_S2_Ea_077_v1v9_592	RXN-9635
S_S2_Ea_077_v1v9_593	OHMETHYLBILANESYN-RXN
S_S2_Ea_077_v1v9_594	OHMETHYLBILANESYN-RXN
S_S2_Ea_077_v1v9_595	DIHYDROXYMETVALDEHYDRAT-RXN
S_S2_Ea_077_v1v9_595	DIHYDROXYISOVALDEHYDRAT-RXN
S_S2_Ea_077_v1v9_596	ATPPHOSPHORIBOSYLTRANS-RXN
S_S2_Ea_077_v1v9_597	3.4.11.9-RXN
S_S2_Ea_077_v1v9_598	3.4.11.9-RXN
S_S2_Ea_077_v1v9_599	3.4.11.9-RXN
S_S2_Ea_077_v1v9_600	3.4.11.9-RXN
S_S2_Ea_077_v1v9_601	RXN-13997
S_S2_Ea_077_v1v9_602	UROGENIIISYN-RXN
S_S2_Ea_077_v1v9_603	UROGENIIISYN-RXN
S_S2_Ea_077_v1v9_604	ABC-2-RXN
S_S2_Ea_077_v1v9_604	ABC-28-RXN
S_S2_Ea_077_v1v9_604	3.6.3.17-RXN
S_S2_Ea_077_v1v9_604	ABC-33-RXN
S_S2_Ea_077_v1v9_604	ABC-18-RXN
S_S2_Ea_077_v1v9_605	ABC-2-RXN
S_S2_Ea_077_v1v9_605	ABC-28-RXN
S_S2_Ea_077_v1v9_605	3.6.3.17-RXN
S_S2_Ea_077_v1v9_605	ABC-33-RXN
S_S2_Ea_077_v1v9_605	ABC-18-RXN
S_S2_Ea_077_v1v9_606	ABC-2-RXN
S_S2_Ea_077_v1v9_606	ABC-28-RXN
S_S2_Ea_077_v1v9_606	3.6.3.17-RXN
S_S2_Ea_077_v1v9_606	ABC-33-RXN
S_S2_Ea_077_v1v9_606	ABC-18-RXN
S_S2_Ea_077_v1v9_607	RXN-13600
S_S2_Ea_077_v1v9_607	RXN-13602
S_S2_Ea_077_v1v9_607	RXN-13603
S_S2_Ea_077_v1v9_607	RXN-9674
S_S2_Ea_077_v1v9_607	3.2.1.21-RXN
S_S2_Ea_077_v1v9_607	RXN-10773
S_S2_Ea_077_v1v9_607	RXN-10769
S_S2_Ea_077_v1v9_607	RXN-14179
S_S2_Ea_077_v1v9_607	RXN-5341
S_S2_Ea_077_v1v9_607	RXN-8036
S_S2_Ea_077_v1v9_608	RXN-13600
S_S2_Ea_077_v1v9_608	RXN-13602
S_S2_Ea_077_v1v9_608	RXN-13603
S_S2_Ea_077_v1v9_608	RXN-9674
S_S2_Ea_077_v1v9_608	3.2.1.21-RXN
S_S2_Ea_077_v1v9_608	RXN-10773
S_S2_Ea_077_v1v9_608	RXN-10769
S_S2_Ea_077_v1v9_608	RXN-14179
S_S2_Ea_077_v1v9_608	RXN-5341
S_S2_Ea_077_v1v9_608	RXN-8036
S_S2_Ea_077_v1v9_609	RXN-13600
S_S2_Ea_077_v1v9_609	RXN-13602
S_S2_Ea_077_v1v9_609	RXN-13603
S_S2_Ea_077_v1v9_609	RXN-9674
S_S2_Ea_077_v1v9_609	3.2.1.21-RXN
S_S2_Ea_077_v1v9_609	RXN-10773
S_S2_Ea_077_v1v9_609	RXN-10769
S_S2_Ea_077_v1v9_609	RXN-14179
S_S2_Ea_077_v1v9_609	RXN-5341
S_S2_Ea_077_v1v9_609	RXN-8036
S_S2_Ea_077_v1v9_610	RXN-13600
S_S2_Ea_077_v1v9_610	RXN-13602
S_S2_Ea_077_v1v9_610	RXN-13603
S_S2_Ea_077_v1v9_610	RXN-9674
S_S2_Ea_077_v1v9_610	3.2.1.21-RXN
S_S2_Ea_077_v1v9_610	RXN-10773
S_S2_Ea_077_v1v9_610	RXN-10769
S_S2_Ea_077_v1v9_610	RXN-14179
S_S2_Ea_077_v1v9_610	RXN-5341
S_S2_Ea_077_v1v9_610	RXN-8036
S_S2_Ea_077_v1v9_611	RXN-13600
S_S2_Ea_077_v1v9_611	RXN-13602
S_S2_Ea_077_v1v9_611	RXN-13603
S_S2_Ea_077_v1v9_611	RXN-9674
S_S2_Ea_077_v1v9_611	3.2.1.21-RXN
S_S2_Ea_077_v1v9_611	RXN-10773
S_S2_Ea_077_v1v9_611	RXN-10769
S_S2_Ea_077_v1v9_611	RXN-14179
S_S2_Ea_077_v1v9_611	RXN-5341
S_S2_Ea_077_v1v9_611	RXN-8036
S_S2_Ea_077_v1v9_612	RXN-13600
S_S2_Ea_077_v1v9_612	RXN-13602
S_S2_Ea_077_v1v9_612	RXN-13603
S_S2_Ea_077_v1v9_612	RXN-9674
S_S2_Ea_077_v1v9_612	3.2.1.21-RXN
S_S2_Ea_077_v1v9_612	RXN-10773
S_S2_Ea_077_v1v9_612	RXN-10769
S_S2_Ea_077_v1v9_612	RXN-14179
S_S2_Ea_077_v1v9_612	RXN-5341
S_S2_Ea_077_v1v9_612	RXN-8036
S_S2_Ea_077_v1v9_613	RXN-13600
S_S2_Ea_077_v1v9_613	RXN-13602
S_S2_Ea_077_v1v9_613	RXN-13603
S_S2_Ea_077_v1v9_613	RXN-9674
S_S2_Ea_077_v1v9_613	3.2.1.21-RXN
S_S2_Ea_077_v1v9_613	RXN-10773
S_S2_Ea_077_v1v9_613	RXN-10769
S_S2_Ea_077_v1v9_613	RXN-14179
S_S2_Ea_077_v1v9_613	RXN-5341
S_S2_Ea_077_v1v9_613	RXN-8036
S_S2_Ea_077_v1v9_614	RXN0-5297
S_S2_Ea_077_v1v9_614	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S2_Ea_077_v1v9_614	RXN0-5295
S_S2_Ea_077_v1v9_614	RXN0-6994
S_S2_Ea_077_v1v9_614	RXN0-7002
S_S2_Ea_077_v1v9_615	RXN0-5297
S_S2_Ea_077_v1v9_615	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S2_Ea_077_v1v9_615	RXN0-5295
S_S2_Ea_077_v1v9_615	RXN0-6994
S_S2_Ea_077_v1v9_615	RXN0-7002
S_S2_Ea_077_v1v9_616	RXN0-5297
S_S2_Ea_077_v1v9_616	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S2_Ea_077_v1v9_616	RXN0-5295
S_S2_Ea_077_v1v9_616	RXN0-6994
S_S2_Ea_077_v1v9_616	RXN0-7002
S_S2_Ea_077_v1v9_617	RXN0-5297
S_S2_Ea_077_v1v9_617	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S2_Ea_077_v1v9_617	RXN0-5295
S_S2_Ea_077_v1v9_617	RXN0-6994
S_S2_Ea_077_v1v9_617	RXN0-7002
S_S2_Ea_077_v1v9_618	RXN0-5297
S_S2_Ea_077_v1v9_618	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S2_Ea_077_v1v9_618	RXN0-5295
S_S2_Ea_077_v1v9_618	RXN0-6994
S_S2_Ea_077_v1v9_618	RXN0-7002
S_S2_Ea_077_v1v9_619	RXN0-5297
S_S2_Ea_077_v1v9_619	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S2_Ea_077_v1v9_619	RXN0-5295
S_S2_Ea_077_v1v9_619	RXN0-6994
S_S2_Ea_077_v1v9_619	RXN0-7002
S_S2_Ea_077_v1v9_620	RXN0-5297
S_S2_Ea_077_v1v9_620	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S2_Ea_077_v1v9_620	RXN0-5295
S_S2_Ea_077_v1v9_620	RXN0-6994
S_S2_Ea_077_v1v9_620	RXN0-7002
S_S2_Ea_077_v1v9_621	RXN0-5297
S_S2_Ea_077_v1v9_621	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S2_Ea_077_v1v9_621	RXN0-5295
S_S2_Ea_077_v1v9_621	RXN0-6994
S_S2_Ea_077_v1v9_621	RXN0-7002
S_S2_Ea_077_v1v9_622	RXN0-5297
S_S2_Ea_077_v1v9_622	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S2_Ea_077_v1v9_622	RXN0-5295
S_S2_Ea_077_v1v9_622	RXN0-6994
S_S2_Ea_077_v1v9_622	RXN0-7002
S_S2_Ea_077_v1v9_623	RXN0-5297
S_S2_Ea_077_v1v9_623	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S2_Ea_077_v1v9_623	RXN0-5295
S_S2_Ea_077_v1v9_623	RXN0-6994
S_S2_Ea_077_v1v9_623	RXN0-7002
S_S2_Ea_077_v1v9_624	ARYLSULFATE-SULFOTRANSFERASE-RXN
S_S2_Ea_077_v1v9_625	RXN-14160
S_S2_Ea_077_v1v9_625	RXN-14073
S_S2_Ea_077_v1v9_625	GLYCPDIESTER-RXN
S_S2_Ea_077_v1v9_625	RXN-14136
S_S2_Ea_077_v1v9_626	RXN-14160
S_S2_Ea_077_v1v9_626	RXN-14073
S_S2_Ea_077_v1v9_626	GLYCPDIESTER-RXN
S_S2_Ea_077_v1v9_626	RXN-14136
S_S2_Ea_077_v1v9_627	RIBOKIN-RXN
S_S2_Ea_077_v1v9_627	RXN-14223
S_S2_Ea_077_v1v9_628	RIBOKIN-RXN
S_S2_Ea_077_v1v9_628	RXN-14223
S_S2_Ea_077_v1v9_629	RIBOKIN-RXN
S_S2_Ea_077_v1v9_629	RXN-14223
S_S2_Ea_077_v1v9_630	RIBOKIN-RXN
S_S2_Ea_077_v1v9_630	RXN-14223
S_S2_Ea_077_v1v9_631	1.12.1.3-RXN
S_S2_Ea_077_v1v9_633	3.6.3.30-RXN
S_S2_Ea_077_v1v9_634	3.6.3.30-RXN
S_S2_Ea_077_v1v9_635	3.6.3.30-RXN
S_S2_Ea_077_v1v9_636	GLYOXI-RXN
S_S2_Ea_077_v1v9_637	GLYOXI-RXN
S_S2_Ea_077_v1v9_638	GLYOXI-RXN
S_S2_Ea_077_v1v9_639	DEOXYADENPHOSPHOR-RXN
S_S2_Ea_077_v1v9_639	RXN-7001
S_S2_Ea_077_v1v9_639	RXN-14029
S_S2_Ea_077_v1v9_639	XANTHOSINEPHOSPHORY-RXN
S_S2_Ea_077_v1v9_639	RXN-11715
S_S2_Ea_077_v1v9_639	RXN-11743
S_S2_Ea_077_v1v9_639	INOPHOSPHOR-RXN
S_S2_Ea_077_v1v9_639	PNP-RXN
S_S2_Ea_077_v1v9_639	DEOXYGUANPHOSPHOR-RXN
S_S2_Ea_077_v1v9_639	ADENPHOSPHOR-RXN
S_S2_Ea_077_v1v9_639	DEOXYINOPHOSPHOR-RXN
S_S2_Ea_077_v1v9_639	RXN0-5199
S_S2_Ea_077_v1v9_640	DEOXYADENPHOSPHOR-RXN
S_S2_Ea_077_v1v9_640	RXN-7001
S_S2_Ea_077_v1v9_640	RXN-14029
S_S2_Ea_077_v1v9_640	XANTHOSINEPHOSPHORY-RXN
S_S2_Ea_077_v1v9_640	RXN-11715
S_S2_Ea_077_v1v9_640	RXN-11743
S_S2_Ea_077_v1v9_640	INOPHOSPHOR-RXN
S_S2_Ea_077_v1v9_640	PNP-RXN
S_S2_Ea_077_v1v9_640	DEOXYGUANPHOSPHOR-RXN
S_S2_Ea_077_v1v9_640	ADENPHOSPHOR-RXN
S_S2_Ea_077_v1v9_640	DEOXYINOPHOSPHOR-RXN
S_S2_Ea_077_v1v9_640	RXN0-5199
S_S2_Ea_077_v1v9_641	DEOXYADENPHOSPHOR-RXN
S_S2_Ea_077_v1v9_641	RXN-7001
S_S2_Ea_077_v1v9_641	RXN-14029
S_S2_Ea_077_v1v9_641	XANTHOSINEPHOSPHORY-RXN
S_S2_Ea_077_v1v9_641	RXN-11715
S_S2_Ea_077_v1v9_641	RXN-11743
S_S2_Ea_077_v1v9_641	INOPHOSPHOR-RXN
S_S2_Ea_077_v1v9_641	PNP-RXN
S_S2_Ea_077_v1v9_641	DEOXYGUANPHOSPHOR-RXN
S_S2_Ea_077_v1v9_641	ADENPHOSPHOR-RXN
S_S2_Ea_077_v1v9_641	DEOXYINOPHOSPHOR-RXN
S_S2_Ea_077_v1v9_641	RXN0-5199
S_S2_Ea_077_v1v9_642	DEOXYRIBOSE-P-ALD-RXN
S_S2_Ea_077_v1v9_643	DEOXYRIBOSE-P-ALD-RXN
S_S2_Ea_077_v1v9_644	DEOXYRIBOSE-P-ALD-RXN
S_S2_Ea_077_v1v9_645	FUCPALDOL-RXN
S_S2_Ea_077_v1v9_646	FUCPALDOL-RXN
S_S2_Ea_077_v1v9_647	RXN-11146
S_S2_Ea_077_v1v9_648	RXN-11146
S_S2_Ea_077_v1v9_649	RXN-11146
S_S2_Ea_077_v1v9_650	RXN-11146
S_S2_Ea_077_v1v9_651	RXN-11146
S_S2_Ea_077_v1v9_652	RXN-11146
S_S2_Ea_077_v1v9_653	RXN-11146
S_S2_Ea_077_v1v9_654	PURINE-NUCLEOSIDASE-RXN
S_S2_Ea_077_v1v9_654	RXN0-363
S_S2_Ea_077_v1v9_654	RXN0-366
S_S2_Ea_077_v1v9_655	PURINE-NUCLEOSIDASE-RXN
S_S2_Ea_077_v1v9_655	RXN0-363
S_S2_Ea_077_v1v9_655	RXN0-366
S_S2_Ea_077_v1v9_656	PURINE-NUCLEOSIDASE-RXN
S_S2_Ea_077_v1v9_656	RXN0-363
S_S2_Ea_077_v1v9_656	RXN0-366
S_S2_Ea_077_v1v9_657	GDPPYPHOSKIN-RXN
S_S2_Ea_077_v1v9_657	GTPPYPHOSKIN-RXN
S_S2_Ea_077_v1v9_658	GDPPYPHOSKIN-RXN
S_S2_Ea_077_v1v9_658	GTPPYPHOSKIN-RXN
S_S2_Ea_077_v1v9_659	GDPPYPHOSKIN-RXN
S_S2_Ea_077_v1v9_659	GTPPYPHOSKIN-RXN
S_S2_Ea_077_v1v9_660	6PGLUCONOLACT-RXN
S_S2_Ea_077_v1v9_661	2.7.1.121-RXN
S_S2_Ea_077_v1v9_662	2.7.1.121-RXN
S_S2_Ea_077_v1v9_663	2.7.1.121-RXN
S_S2_Ea_077_v1v9_664	2.7.1.121-RXN
S_S2_Ea_077_v1v9_665	2.7.1.121-RXN
S_S2_Ea_077_v1v9_666	2.7.1.121-RXN
S_S2_Ea_077_v1v9_667	2.7.1.121-RXN
S_S2_Ea_077_v1v9_668	SUCCDIAMINOPIMDESUCC-RXN
S_S2_Ea_077_v1v9_669	3.2.1.37-RXN
S_S2_Ea_077_v1v9_670	RXN-12174
S_S2_Ea_077_v1v9_671	SIROHEME-FERROCHELAT-RXN
S_S2_Ea_077_v1v9_672	SIROHEME-FERROCHELAT-RXN
S_S2_Ea_077_v1v9_673	DIMETHUROPORDEHYDROG-RXN
S_S2_Ea_077_v1v9_674	RXN-15127
S_S2_Ea_077_v1v9_675	QUERCITRINASE-RXN
S_S2_Ea_077_v1v9_675	RXN-16250
S_S2_Ea_077_v1v9_675	RXN-14574
S_S2_Ea_077_v1v9_675	RXN-13788
S_S2_Ea_077_v1v9_675	RXN-16249
S_S2_Ea_077_v1v9_675	RXN-16248
S_S2_Ea_077_v1v9_675	3.2.1.40-RXN
S_S2_Ea_077_v1v9_676	QUERCITRINASE-RXN
S_S2_Ea_077_v1v9_676	RXN-16250
S_S2_Ea_077_v1v9_676	RXN-14574
S_S2_Ea_077_v1v9_676	RXN-13788
S_S2_Ea_077_v1v9_676	RXN-16249
S_S2_Ea_077_v1v9_676	RXN-16248
S_S2_Ea_077_v1v9_676	3.2.1.40-RXN
S_S2_Ea_077_v1v9_677	3.4.13.9-RXN
S_S2_Ea_077_v1v9_678	3.4.13.9-RXN
S_S2_Ea_077_v1v9_679	3.4.13.9-RXN
S_S2_Ea_077_v1v9_680	OROTATE-REDUCTASE-NADH-RXN
S_S2_Ea_077_v1v9_681	DTDPDEHYDRHAMEPIM-RXN
S_S2_Ea_077_v1v9_682	BETA-PHOSPHOGLUCOMUTASE-RXN
S_S2_Ea_077_v1v9_683	ABC-24-RXN
S_S2_Ea_077_v1v9_683	3.6.3.31-RXN
S_S2_Ea_077_v1v9_683	ABC-25-RXN
S_S2_Ea_077_v1v9_687	RXN0-2605
S_S2_Ea_077_v1v9_688	RXN-7644
S_S2_Ea_077_v1v9_688	L-IDITOL-2-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_689	RXN-7644
S_S2_Ea_077_v1v9_689	L-IDITOL-2-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_690	L-GLN-FRUCT-6-P-AMINOTRANS-RXN
S_S2_Ea_077_v1v9_691	3.6.3.3-RXN
S_S2_Ea_077_v1v9_692	3.6.3.3-RXN
S_S2_Ea_077_v1v9_693	3.6.3.3-RXN
S_S2_Ea_077_v1v9_694	3.6.3.3-RXN
S_S2_Ea_077_v1v9_695	CYTIDEAM2-RXN
S_S2_Ea_077_v1v9_695	CYTIDEAM-RXN
S_S2_Ea_077_v1v9_696	RHAMNULOKIN-RXN
S_S2_Ea_077_v1v9_697	RHAMNULOKIN-RXN
S_S2_Ea_077_v1v9_698	RXN0-5205
S_S2_Ea_077_v1v9_699	RXN0-5205
S_S2_Ea_077_v1v9_700	RXN0-5205
S_S2_Ea_077_v1v9_701	RXN0-5205
S_S2_Ea_077_v1v9_702	RIBULPEPIM-RXN
S_S2_Ea_077_v1v9_703	RIBULPEPIM-RXN
S_S2_Ea_077_v1v9_704	RIBULPEPIM-RXN
S_S2_Ea_077_v1v9_705	RIBULPEPIM-RXN
S_S2_Ea_077_v1v9_706	RIBULPEPIM-RXN
S_S2_Ea_077_v1v9_707	5.4.2.10-RXN
S_S2_Ea_077_v1v9_708	3.6.3.40-RXN
S_S2_Ea_077_v1v9_709	PHOSMANMUT-RXN
S_S2_Ea_077_v1v9_710	ADENINE-DEAMINASE-RXN
S_S2_Ea_077_v1v9_711	PHOSPHATE-BUTYRYLTRANSFERASE-RXN
S_S2_Ea_077_v1v9_712	3.4.21.107-RXN
S_S2_Ea_077_v1v9_713	RIB5PISOM-RXN
S_S2_Ea_077_v1v9_714	RIB5PISOM-RXN
S_S2_Ea_077_v1v9_715	RIB5PISOM-RXN
S_S2_Ea_077_v1v9_716	RIB5PISOM-RXN
S_S2_Ea_077_v1v9_717	TRE6PHYDRO-RXN
S_S2_Ea_077_v1v9_718	GLUCONATE-5-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_719	GLUCONATE-5-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_720	GLUCONATE-5-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_721	GLUCONATE-5-DEHYDROGENASE-RXN
S_S2_Ea_077_v1v9_722	DEPHOSPHOCOAKIN-RXN
S_S2_Ea_077_v1v9_723	3.2.2.21-RXN
S_S2_Ea_077_v1v9_724	BTUR2-RXN
S_S2_Ea_077_v1v9_724	COBALADENOSYLTRANS-RXN
S_S2_Ea_077_v1v9_724	R344-RXN
S_S2_Ea_077_v1v9_725	BTUR2-RXN
S_S2_Ea_077_v1v9_725	COBALADENOSYLTRANS-RXN
S_S2_Ea_077_v1v9_725	R344-RXN
