S_S5_Ea_103_v1v9_1	NADH-DEHYDROG-A-RXN
S_S5_Ea_103_v1v9_579	RXN1G-358
S_S5_Ea_103_v1v9_579	RXN1G-157
S_S5_Ea_103_v1v9_579	RXN1G-508
S_S5_Ea_103_v1v9_579	RXN-9532
S_S5_Ea_103_v1v9_579	RXN0-2142
S_S5_Ea_103_v1v9_579	RXN1G-717
S_S5_Ea_103_v1v9_579	RXN-11480
S_S5_Ea_103_v1v9_579	RXN1G-481
S_S5_Ea_103_v1v9_579	RXN1G-252
S_S5_Ea_103_v1v9_579	3-OXOACYL-ACP-REDUCT-RXN
S_S5_Ea_103_v1v9_579	RXN-9524
S_S5_Ea_103_v1v9_579	RXN-9528
S_S5_Ea_103_v1v9_579	RXN1G-637
S_S5_Ea_103_v1v9_579	RXN1G-951
S_S5_Ea_103_v1v9_579	RXN-9540
S_S5_Ea_103_v1v9_579	RXN1G-408
S_S5_Ea_103_v1v9_579	RXN1G-409
S_S5_Ea_103_v1v9_579	RXN1G-617
S_S5_Ea_103_v1v9_579	RXN1G-613
S_S5_Ea_103_v1v9_579	RXN1G-384
S_S5_Ea_103_v1v9_579	RXN1G-469
S_S5_Ea_103_v1v9_579	RXN-16630
S_S5_Ea_103_v1v9_579	RXN1G-72
S_S5_Ea_103_v1v9_579	RXN1G-349
S_S5_Ea_103_v1v9_579	RXN1G-163
S_S5_Ea_103_v1v9_579	RXN-16616
S_S5_Ea_103_v1v9_579	RXN1G-853
S_S5_Ea_103_v1v9_579	RXN-11476
S_S5_Ea_103_v1v9_579	RXN1G-184
S_S5_Ea_103_v1v9_579	RXN1G-182
S_S5_Ea_103_v1v9_579	RXN1G-364
S_S5_Ea_103_v1v9_579	RXN1G-287
S_S5_Ea_103_v1v9_579	RXN1G-1053
S_S5_Ea_103_v1v9_579	RXN1G-1050
S_S5_Ea_103_v1v9_579	RXN-9633
S_S5_Ea_103_v1v9_579	RXN1G-262
S_S5_Ea_103_v1v9_579	RXN1G-260
S_S5_Ea_103_v1v9_580	RXN-10060
S_S5_Ea_103_v1v9_580	RXN-9518
S_S5_Ea_103_v1v9_580	RXN-9514
S_S5_Ea_103_v1v9_580	RXN-10655
S_S5_Ea_103_v1v9_580	RXN-10659
S_S5_Ea_103_v1v9_580	RXN-9536
S_S5_Ea_103_v1v9_580	RXN1G-240
S_S5_Ea_103_v1v9_580	RXN1G-203
S_S5_Ea_103_v1v9_580	RXN-13008
S_S5_Ea_103_v1v9_580	RXN-9556
S_S5_Ea_103_v1v9_580	RXN-9552
S_S5_Ea_103_v1v9_580	RXN1G-1247
S_S5_Ea_103_v1v9_580	RXN1G-881
S_S5_Ea_103_v1v9_580	RXN-16622
S_S5_Ea_103_v1v9_580	RXN-16626
S_S5_Ea_103_v1v9_580	RXN1G-358
S_S5_Ea_103_v1v9_580	RXN1G-157
S_S5_Ea_103_v1v9_580	RXN1G-508
S_S5_Ea_103_v1v9_580	RXN-9532
S_S5_Ea_103_v1v9_580	RXN0-2142
S_S5_Ea_103_v1v9_580	RXN1G-717
S_S5_Ea_103_v1v9_580	RXN-11480
S_S5_Ea_103_v1v9_580	RXN1G-481
S_S5_Ea_103_v1v9_580	RXN1G-252
S_S5_Ea_103_v1v9_580	3-OXOACYL-ACP-REDUCT-RXN
S_S5_Ea_103_v1v9_580	RXN-9524
S_S5_Ea_103_v1v9_580	RXN-9528
S_S5_Ea_103_v1v9_580	RXN1G-637
S_S5_Ea_103_v1v9_580	RXN1G-951
S_S5_Ea_103_v1v9_580	RXN-9540
S_S5_Ea_103_v1v9_580	RXN1G-408
S_S5_Ea_103_v1v9_580	RXN1G-409
S_S5_Ea_103_v1v9_580	RXN1G-617
S_S5_Ea_103_v1v9_580	RXN1G-613
S_S5_Ea_103_v1v9_580	RXN1G-384
S_S5_Ea_103_v1v9_580	RXN1G-469
S_S5_Ea_103_v1v9_580	RXN-16630
S_S5_Ea_103_v1v9_580	RXN1G-72
S_S5_Ea_103_v1v9_580	RXN1G-349
S_S5_Ea_103_v1v9_580	RXN1G-163
S_S5_Ea_103_v1v9_580	RXN-16616
S_S5_Ea_103_v1v9_580	RXN1G-853
S_S5_Ea_103_v1v9_580	RXN-11476
S_S5_Ea_103_v1v9_580	RXN1G-184
S_S5_Ea_103_v1v9_580	RXN1G-182
S_S5_Ea_103_v1v9_580	RXN1G-364
S_S5_Ea_103_v1v9_580	RXN1G-287
S_S5_Ea_103_v1v9_580	RXN1G-1053
S_S5_Ea_103_v1v9_580	RXN1G-1050
S_S5_Ea_103_v1v9_580	RXN-9633
S_S5_Ea_103_v1v9_580	RXN1G-262
S_S5_Ea_103_v1v9_580	RXN1G-260
S_S5_Ea_103_v1v9_581	RXN-10060
S_S5_Ea_103_v1v9_581	RXN-9518
S_S5_Ea_103_v1v9_581	RXN-9514
S_S5_Ea_103_v1v9_581	RXN-10655
S_S5_Ea_103_v1v9_581	RXN-10659
S_S5_Ea_103_v1v9_581	RXN-9536
S_S5_Ea_103_v1v9_581	RXN1G-240
S_S5_Ea_103_v1v9_581	RXN1G-203
S_S5_Ea_103_v1v9_581	RXN-13008
S_S5_Ea_103_v1v9_581	RXN-9556
S_S5_Ea_103_v1v9_581	RXN-9552
S_S5_Ea_103_v1v9_581	RXN1G-1247
S_S5_Ea_103_v1v9_581	RXN1G-881
S_S5_Ea_103_v1v9_581	RXN-16622
S_S5_Ea_103_v1v9_581	RXN-16626
S_S5_Ea_103_v1v9_581	RXN1G-358
S_S5_Ea_103_v1v9_581	RXN1G-157
S_S5_Ea_103_v1v9_581	RXN1G-508
S_S5_Ea_103_v1v9_581	RXN-9532
S_S5_Ea_103_v1v9_581	RXN0-2142
S_S5_Ea_103_v1v9_581	RXN1G-717
S_S5_Ea_103_v1v9_581	RXN-11480
S_S5_Ea_103_v1v9_581	RXN1G-481
S_S5_Ea_103_v1v9_581	RXN1G-252
S_S5_Ea_103_v1v9_581	3-OXOACYL-ACP-REDUCT-RXN
S_S5_Ea_103_v1v9_581	RXN-9524
S_S5_Ea_103_v1v9_581	RXN-9528
S_S5_Ea_103_v1v9_581	RXN1G-637
S_S5_Ea_103_v1v9_581	RXN1G-951
S_S5_Ea_103_v1v9_581	RXN-9540
S_S5_Ea_103_v1v9_581	RXN1G-408
S_S5_Ea_103_v1v9_581	RXN1G-409
S_S5_Ea_103_v1v9_581	RXN1G-617
S_S5_Ea_103_v1v9_581	RXN1G-613
S_S5_Ea_103_v1v9_581	RXN1G-384
S_S5_Ea_103_v1v9_581	RXN1G-469
S_S5_Ea_103_v1v9_581	RXN-16630
S_S5_Ea_103_v1v9_581	RXN1G-72
S_S5_Ea_103_v1v9_581	RXN1G-349
S_S5_Ea_103_v1v9_581	RXN1G-163
S_S5_Ea_103_v1v9_581	RXN-16616
S_S5_Ea_103_v1v9_581	RXN1G-853
S_S5_Ea_103_v1v9_581	RXN-11476
S_S5_Ea_103_v1v9_581	RXN1G-184
S_S5_Ea_103_v1v9_581	RXN1G-182
S_S5_Ea_103_v1v9_581	RXN1G-364
S_S5_Ea_103_v1v9_581	RXN1G-287
S_S5_Ea_103_v1v9_581	RXN1G-1053
S_S5_Ea_103_v1v9_581	RXN1G-1050
S_S5_Ea_103_v1v9_581	RXN-9633
S_S5_Ea_103_v1v9_581	RXN1G-262
S_S5_Ea_103_v1v9_581	RXN1G-260
S_S5_Ea_103_v1v9_582	RXN-10060
S_S5_Ea_103_v1v9_582	RXN-9518
S_S5_Ea_103_v1v9_582	RXN-9514
S_S5_Ea_103_v1v9_582	RXN-10655
S_S5_Ea_103_v1v9_582	RXN-10659
S_S5_Ea_103_v1v9_582	RXN-9536
S_S5_Ea_103_v1v9_582	RXN1G-240
S_S5_Ea_103_v1v9_582	RXN1G-203
S_S5_Ea_103_v1v9_582	RXN-13008
S_S5_Ea_103_v1v9_582	RXN-9556
S_S5_Ea_103_v1v9_582	RXN-9552
S_S5_Ea_103_v1v9_582	RXN1G-1247
S_S5_Ea_103_v1v9_582	RXN1G-881
S_S5_Ea_103_v1v9_582	RXN-16622
S_S5_Ea_103_v1v9_582	RXN-16626
S_S5_Ea_103_v1v9_582	RXN1G-358
S_S5_Ea_103_v1v9_582	RXN1G-157
S_S5_Ea_103_v1v9_582	RXN1G-508
S_S5_Ea_103_v1v9_582	RXN-9532
S_S5_Ea_103_v1v9_582	RXN0-2142
S_S5_Ea_103_v1v9_582	RXN1G-717
S_S5_Ea_103_v1v9_582	RXN-11480
S_S5_Ea_103_v1v9_582	RXN1G-481
S_S5_Ea_103_v1v9_582	RXN1G-252
S_S5_Ea_103_v1v9_582	3-OXOACYL-ACP-REDUCT-RXN
S_S5_Ea_103_v1v9_582	RXN-9524
S_S5_Ea_103_v1v9_582	RXN-9528
S_S5_Ea_103_v1v9_582	RXN1G-637
S_S5_Ea_103_v1v9_582	RXN1G-951
S_S5_Ea_103_v1v9_582	RXN-9540
S_S5_Ea_103_v1v9_582	RXN1G-408
S_S5_Ea_103_v1v9_582	RXN1G-409
S_S5_Ea_103_v1v9_582	RXN1G-617
S_S5_Ea_103_v1v9_582	RXN1G-613
S_S5_Ea_103_v1v9_582	RXN1G-384
S_S5_Ea_103_v1v9_582	RXN1G-469
S_S5_Ea_103_v1v9_582	RXN-16630
S_S5_Ea_103_v1v9_582	RXN1G-72
S_S5_Ea_103_v1v9_582	RXN1G-349
S_S5_Ea_103_v1v9_582	RXN1G-163
S_S5_Ea_103_v1v9_582	RXN-16616
S_S5_Ea_103_v1v9_582	RXN1G-853
S_S5_Ea_103_v1v9_582	RXN-11476
S_S5_Ea_103_v1v9_582	RXN1G-184
S_S5_Ea_103_v1v9_582	RXN1G-182
S_S5_Ea_103_v1v9_582	RXN1G-364
S_S5_Ea_103_v1v9_582	RXN1G-287
S_S5_Ea_103_v1v9_582	RXN1G-1053
S_S5_Ea_103_v1v9_582	RXN1G-1050
S_S5_Ea_103_v1v9_582	RXN-9633
S_S5_Ea_103_v1v9_582	RXN1G-262
S_S5_Ea_103_v1v9_582	RXN1G-260
S_S5_Ea_103_v1v9_583	RIBULP3EPIM-RXN
S_S5_Ea_103_v1v9_584	RIBULP3EPIM-RXN
S_S5_Ea_103_v1v9_585	RIBULP3EPIM-RXN
S_S5_Ea_103_v1v9_586	RIBULP3EPIM-RXN
S_S5_Ea_103_v1v9_587	RIBULP3EPIM-RXN
S_S5_Ea_103_v1v9_588	METHENYLTHFCYCLOHYDRO-RXN
S_S5_Ea_103_v1v9_589	CTPSYN-RXN
S_S5_Ea_103_v1v9_590	RXN66-532
S_S5_Ea_103_v1v9_590	PHOSPHOGLUCMUT-RXN
S_S5_Ea_103_v1v9_591	RXN66-532
S_S5_Ea_103_v1v9_591	PHOSPHOGLUCMUT-RXN
S_S5_Ea_103_v1v9_592	TYROSINE--TRNA-LIGASE-RXN
S_S5_Ea_103_v1v9_593	AGMATINE-DEIMINASE-RXN
S_S5_Ea_103_v1v9_594	RXN0-743
S_S5_Ea_103_v1v9_595	URACIL-PRIBOSYLTRANS-RXN
S_S5_Ea_103_v1v9_596	URACIL-PRIBOSYLTRANS-RXN
S_S5_Ea_103_v1v9_597	ASPCARBTRANS-RXN
S_S5_Ea_103_v1v9_598	RXN-9515
S_S5_Ea_103_v1v9_598	RXN-9538
S_S5_Ea_103_v1v9_598	RXN-9534
S_S5_Ea_103_v1v9_598	RXN-9530
S_S5_Ea_103_v1v9_598	RXN-9521
S_S5_Ea_103_v1v9_598	RXN-9526
S_S5_Ea_103_v1v9_598	RXN-9542
S_S5_Ea_103_v1v9_598	ENOYL-ACP-REDUCT-NADPH-RXN
S_S5_Ea_103_v1v9_598	RXN3O-5293
S_S5_Ea_103_v1v9_599	RXN-9659
S_S5_Ea_103_v1v9_599	RXN-9658
S_S5_Ea_103_v1v9_599	RXN-9657
S_S5_Ea_103_v1v9_599	RXN1G-248
S_S5_Ea_103_v1v9_599	RXN-10062
S_S5_Ea_103_v1v9_599	RXN-10657
S_S5_Ea_103_v1v9_599	RXN1G-962
S_S5_Ea_103_v1v9_599	RXN1G-37
S_S5_Ea_103_v1v9_599	RXN-9558
S_S5_Ea_103_v1v9_599	RXN1G-607
S_S5_Ea_103_v1v9_599	RXN1G-471
S_S5_Ea_103_v1v9_599	RXN1G-1117
S_S5_Ea_103_v1v9_599	RXN1G-396
S_S5_Ea_103_v1v9_599	RXN1G-1325
S_S5_Ea_103_v1v9_599	RXN1G-1130
S_S5_Ea_103_v1v9_599	RXN-16628
S_S5_Ea_103_v1v9_599	RXN-16624
S_S5_Ea_103_v1v9_599	ENOYL-ACP-REDUCT-NADH-RXN
S_S5_Ea_103_v1v9_599	RXN1G-820
S_S5_Ea_103_v1v9_599	RXN1G-686
S_S5_Ea_103_v1v9_599	RXN1G-171
S_S5_Ea_103_v1v9_599	RXN1G-526
S_S5_Ea_103_v1v9_599	RXN1G-395
S_S5_Ea_103_v1v9_599	RXN1G-509
S_S5_Ea_103_v1v9_599	RXN1G-337
S_S5_Ea_103_v1v9_599	RXN1G-339
S_S5_Ea_103_v1v9_599	RXN1G-193
S_S5_Ea_103_v1v9_599	RXN1G-196
S_S5_Ea_103_v1v9_599	RXN1G-299
S_S5_Ea_103_v1v9_599	RXN-11482
S_S5_Ea_103_v1v9_599	RXN1G-276
S_S5_Ea_103_v1v9_599	RXN1G-488
S_S5_Ea_103_v1v9_599	RXN-9662
S_S5_Ea_103_v1v9_599	RXN-9663
S_S5_Ea_103_v1v9_599	RXN-9660
S_S5_Ea_103_v1v9_599	RXN-9661
S_S5_Ea_103_v1v9_599	RXN1G-915
S_S5_Ea_103_v1v9_599	RXN-10661
S_S5_Ea_103_v1v9_599	RXN-16620
S_S5_Ea_103_v1v9_599	RXN1G-210
S_S5_Ea_103_v1v9_599	1.3.1.9-RXN
S_S5_Ea_103_v1v9_599	RXN0-2145
S_S5_Ea_103_v1v9_599	RXN1G-679
S_S5_Ea_103_v1v9_599	RXN1G-468
S_S5_Ea_103_v1v9_599	RXN-16632
S_S5_Ea_103_v1v9_599	RXN1G-285
S_S5_Ea_103_v1v9_599	RXN-11478
S_S5_Ea_103_v1v9_599	RXN1G-1057
S_S5_Ea_103_v1v9_599	RXN-9635
S_S5_Ea_103_v1v9_600	RXN-9659
S_S5_Ea_103_v1v9_600	RXN-9658
S_S5_Ea_103_v1v9_600	RXN-9657
S_S5_Ea_103_v1v9_600	RXN1G-248
S_S5_Ea_103_v1v9_600	RXN-10062
S_S5_Ea_103_v1v9_600	RXN-10657
S_S5_Ea_103_v1v9_600	RXN1G-962
S_S5_Ea_103_v1v9_600	RXN1G-37
S_S5_Ea_103_v1v9_600	RXN-9558
S_S5_Ea_103_v1v9_600	RXN1G-607
S_S5_Ea_103_v1v9_600	RXN1G-471
S_S5_Ea_103_v1v9_600	RXN1G-1117
S_S5_Ea_103_v1v9_600	RXN1G-396
S_S5_Ea_103_v1v9_600	RXN1G-1325
S_S5_Ea_103_v1v9_600	RXN1G-1130
S_S5_Ea_103_v1v9_600	RXN-16628
S_S5_Ea_103_v1v9_600	RXN-16624
S_S5_Ea_103_v1v9_600	ENOYL-ACP-REDUCT-NADH-RXN
S_S5_Ea_103_v1v9_600	RXN1G-820
S_S5_Ea_103_v1v9_600	RXN1G-686
S_S5_Ea_103_v1v9_600	RXN1G-171
S_S5_Ea_103_v1v9_600	RXN1G-526
S_S5_Ea_103_v1v9_600	RXN1G-395
S_S5_Ea_103_v1v9_600	RXN1G-509
S_S5_Ea_103_v1v9_600	RXN1G-337
S_S5_Ea_103_v1v9_600	RXN1G-339
S_S5_Ea_103_v1v9_600	RXN1G-193
S_S5_Ea_103_v1v9_600	RXN1G-196
S_S5_Ea_103_v1v9_600	RXN1G-299
S_S5_Ea_103_v1v9_600	RXN-11482
S_S5_Ea_103_v1v9_600	RXN1G-276
S_S5_Ea_103_v1v9_600	RXN1G-488
S_S5_Ea_103_v1v9_600	RXN-9662
S_S5_Ea_103_v1v9_600	RXN-9663
S_S5_Ea_103_v1v9_600	RXN-9660
S_S5_Ea_103_v1v9_600	RXN-9661
S_S5_Ea_103_v1v9_600	RXN1G-915
S_S5_Ea_103_v1v9_600	RXN-10661
S_S5_Ea_103_v1v9_600	RXN-16620
S_S5_Ea_103_v1v9_600	RXN1G-210
S_S5_Ea_103_v1v9_600	1.3.1.9-RXN
S_S5_Ea_103_v1v9_600	RXN0-2145
S_S5_Ea_103_v1v9_600	RXN1G-679
S_S5_Ea_103_v1v9_600	RXN1G-468
S_S5_Ea_103_v1v9_600	RXN-16632
S_S5_Ea_103_v1v9_600	RXN1G-285
S_S5_Ea_103_v1v9_600	RXN-11478
S_S5_Ea_103_v1v9_600	RXN1G-1057
S_S5_Ea_103_v1v9_600	RXN-9635
S_S5_Ea_103_v1v9_601	OHMETHYLBILANESYN-RXN
S_S5_Ea_103_v1v9_602	OHMETHYLBILANESYN-RXN
S_S5_Ea_103_v1v9_603	DIHYDROXYMETVALDEHYDRAT-RXN
S_S5_Ea_103_v1v9_603	DIHYDROXYISOVALDEHYDRAT-RXN
S_S5_Ea_103_v1v9_604	ATPPHOSPHORIBOSYLTRANS-RXN
S_S5_Ea_103_v1v9_605	3.4.11.9-RXN
S_S5_Ea_103_v1v9_606	3.4.11.9-RXN
S_S5_Ea_103_v1v9_607	3.4.11.9-RXN
S_S5_Ea_103_v1v9_608	3.4.11.9-RXN
S_S5_Ea_103_v1v9_609	RXN-13997
S_S5_Ea_103_v1v9_610	UROGENIIISYN-RXN
S_S5_Ea_103_v1v9_611	UROGENIIISYN-RXN
S_S5_Ea_103_v1v9_612	ABC-2-RXN
S_S5_Ea_103_v1v9_612	ABC-28-RXN
S_S5_Ea_103_v1v9_612	3.6.3.17-RXN
S_S5_Ea_103_v1v9_612	ABC-33-RXN
S_S5_Ea_103_v1v9_612	ABC-18-RXN
S_S5_Ea_103_v1v9_613	ABC-2-RXN
S_S5_Ea_103_v1v9_613	ABC-28-RXN
S_S5_Ea_103_v1v9_613	3.6.3.17-RXN
S_S5_Ea_103_v1v9_613	ABC-33-RXN
S_S5_Ea_103_v1v9_613	ABC-18-RXN
S_S5_Ea_103_v1v9_614	ABC-2-RXN
S_S5_Ea_103_v1v9_614	ABC-28-RXN
S_S5_Ea_103_v1v9_614	3.6.3.17-RXN
S_S5_Ea_103_v1v9_614	ABC-33-RXN
S_S5_Ea_103_v1v9_614	ABC-18-RXN
S_S5_Ea_103_v1v9_615	RXN-13600
S_S5_Ea_103_v1v9_615	RXN-13602
S_S5_Ea_103_v1v9_615	RXN-13603
S_S5_Ea_103_v1v9_615	RXN-9674
S_S5_Ea_103_v1v9_615	3.2.1.21-RXN
S_S5_Ea_103_v1v9_615	RXN-10773
S_S5_Ea_103_v1v9_615	RXN-10769
S_S5_Ea_103_v1v9_615	RXN-14179
S_S5_Ea_103_v1v9_615	RXN-5341
S_S5_Ea_103_v1v9_615	RXN-8036
S_S5_Ea_103_v1v9_616	RXN-13600
S_S5_Ea_103_v1v9_616	RXN-13602
S_S5_Ea_103_v1v9_616	RXN-13603
S_S5_Ea_103_v1v9_616	RXN-9674
S_S5_Ea_103_v1v9_616	3.2.1.21-RXN
S_S5_Ea_103_v1v9_616	RXN-10773
S_S5_Ea_103_v1v9_616	RXN-10769
S_S5_Ea_103_v1v9_616	RXN-14179
S_S5_Ea_103_v1v9_616	RXN-5341
S_S5_Ea_103_v1v9_616	RXN-8036
S_S5_Ea_103_v1v9_617	RXN-13600
S_S5_Ea_103_v1v9_617	RXN-13602
S_S5_Ea_103_v1v9_617	RXN-13603
S_S5_Ea_103_v1v9_617	RXN-9674
S_S5_Ea_103_v1v9_617	3.2.1.21-RXN
S_S5_Ea_103_v1v9_617	RXN-10773
S_S5_Ea_103_v1v9_617	RXN-10769
S_S5_Ea_103_v1v9_617	RXN-14179
S_S5_Ea_103_v1v9_617	RXN-5341
S_S5_Ea_103_v1v9_617	RXN-8036
S_S5_Ea_103_v1v9_618	RXN-13600
S_S5_Ea_103_v1v9_618	RXN-13602
S_S5_Ea_103_v1v9_618	RXN-13603
S_S5_Ea_103_v1v9_618	RXN-9674
S_S5_Ea_103_v1v9_618	3.2.1.21-RXN
S_S5_Ea_103_v1v9_618	RXN-10773
S_S5_Ea_103_v1v9_618	RXN-10769
S_S5_Ea_103_v1v9_618	RXN-14179
S_S5_Ea_103_v1v9_618	RXN-5341
S_S5_Ea_103_v1v9_618	RXN-8036
S_S5_Ea_103_v1v9_619	RXN-13600
S_S5_Ea_103_v1v9_619	RXN-13602
S_S5_Ea_103_v1v9_619	RXN-13603
S_S5_Ea_103_v1v9_619	RXN-9674
S_S5_Ea_103_v1v9_619	3.2.1.21-RXN
S_S5_Ea_103_v1v9_619	RXN-10773
S_S5_Ea_103_v1v9_619	RXN-10769
S_S5_Ea_103_v1v9_619	RXN-14179
S_S5_Ea_103_v1v9_619	RXN-5341
S_S5_Ea_103_v1v9_619	RXN-8036
S_S5_Ea_103_v1v9_620	RXN-13600
S_S5_Ea_103_v1v9_620	RXN-13602
S_S5_Ea_103_v1v9_620	RXN-13603
S_S5_Ea_103_v1v9_620	RXN-9674
S_S5_Ea_103_v1v9_620	3.2.1.21-RXN
S_S5_Ea_103_v1v9_620	RXN-10773
S_S5_Ea_103_v1v9_620	RXN-10769
S_S5_Ea_103_v1v9_620	RXN-14179
S_S5_Ea_103_v1v9_620	RXN-5341
S_S5_Ea_103_v1v9_620	RXN-8036
S_S5_Ea_103_v1v9_621	RXN-13600
S_S5_Ea_103_v1v9_621	RXN-13602
S_S5_Ea_103_v1v9_621	RXN-13603
S_S5_Ea_103_v1v9_621	RXN-9674
S_S5_Ea_103_v1v9_621	3.2.1.21-RXN
S_S5_Ea_103_v1v9_621	RXN-10773
S_S5_Ea_103_v1v9_621	RXN-10769
S_S5_Ea_103_v1v9_621	RXN-14179
S_S5_Ea_103_v1v9_621	RXN-5341
S_S5_Ea_103_v1v9_621	RXN-8036
S_S5_Ea_103_v1v9_622	RXN0-5297
S_S5_Ea_103_v1v9_622	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_622	RXN0-5295
S_S5_Ea_103_v1v9_622	RXN0-6994
S_S5_Ea_103_v1v9_622	RXN0-7002
S_S5_Ea_103_v1v9_623	RXN0-5297
S_S5_Ea_103_v1v9_623	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_623	RXN0-5295
S_S5_Ea_103_v1v9_623	RXN0-6994
S_S5_Ea_103_v1v9_623	RXN0-7002
S_S5_Ea_103_v1v9_624	RXN0-5297
S_S5_Ea_103_v1v9_624	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_624	RXN0-5295
S_S5_Ea_103_v1v9_624	RXN0-6994
S_S5_Ea_103_v1v9_624	RXN0-7002
S_S5_Ea_103_v1v9_625	RXN0-5297
S_S5_Ea_103_v1v9_625	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_625	RXN0-5295
S_S5_Ea_103_v1v9_625	RXN0-6994
S_S5_Ea_103_v1v9_625	RXN0-7002
S_S5_Ea_103_v1v9_626	RXN0-5297
S_S5_Ea_103_v1v9_626	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_626	RXN0-5295
S_S5_Ea_103_v1v9_626	RXN0-6994
S_S5_Ea_103_v1v9_626	RXN0-7002
S_S5_Ea_103_v1v9_627	RXN0-5297
S_S5_Ea_103_v1v9_627	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_627	RXN0-5295
S_S5_Ea_103_v1v9_627	RXN0-6994
S_S5_Ea_103_v1v9_627	RXN0-7002
S_S5_Ea_103_v1v9_628	RXN0-5297
S_S5_Ea_103_v1v9_628	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_628	RXN0-5295
S_S5_Ea_103_v1v9_628	RXN0-6994
S_S5_Ea_103_v1v9_628	RXN0-7002
S_S5_Ea_103_v1v9_629	RXN0-5297
S_S5_Ea_103_v1v9_629	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_629	RXN0-5295
S_S5_Ea_103_v1v9_629	RXN0-6994
S_S5_Ea_103_v1v9_629	RXN0-7002
S_S5_Ea_103_v1v9_630	RXN0-5297
S_S5_Ea_103_v1v9_630	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_630	RXN0-5295
S_S5_Ea_103_v1v9_630	RXN0-6994
S_S5_Ea_103_v1v9_630	RXN0-7002
S_S5_Ea_103_v1v9_631	RXN0-5297
S_S5_Ea_103_v1v9_631	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_631	RXN0-5295
S_S5_Ea_103_v1v9_631	RXN0-6994
S_S5_Ea_103_v1v9_631	RXN0-7002
S_S5_Ea_103_v1v9_632	RXN0-5297
S_S5_Ea_103_v1v9_632	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_632	RXN0-5295
S_S5_Ea_103_v1v9_632	RXN0-6994
S_S5_Ea_103_v1v9_632	RXN0-7002
S_S5_Ea_103_v1v9_633	RXN0-5297
S_S5_Ea_103_v1v9_633	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_633	RXN0-5295
S_S5_Ea_103_v1v9_633	RXN0-6994
S_S5_Ea_103_v1v9_633	RXN0-7002
S_S5_Ea_103_v1v9_634	RXN0-5297
S_S5_Ea_103_v1v9_634	6-PHOSPHO-BETA-GLUCOSIDASE-RXN
S_S5_Ea_103_v1v9_634	RXN0-5295
S_S5_Ea_103_v1v9_634	RXN0-6994
S_S5_Ea_103_v1v9_634	RXN0-7002
S_S5_Ea_103_v1v9_635	ARYLSULFATE-SULFOTRANSFERASE-RXN
S_S5_Ea_103_v1v9_636	RXN-14160
S_S5_Ea_103_v1v9_636	RXN-14073
S_S5_Ea_103_v1v9_636	GLYCPDIESTER-RXN
S_S5_Ea_103_v1v9_636	RXN-14136
S_S5_Ea_103_v1v9_637	RXN-14160
S_S5_Ea_103_v1v9_637	RXN-14073
S_S5_Ea_103_v1v9_637	GLYCPDIESTER-RXN
S_S5_Ea_103_v1v9_637	RXN-14136
S_S5_Ea_103_v1v9_638	RXN-14160
S_S5_Ea_103_v1v9_638	RXN-14073
S_S5_Ea_103_v1v9_638	GLYCPDIESTER-RXN
S_S5_Ea_103_v1v9_638	RXN-14136
S_S5_Ea_103_v1v9_639	RIBOKIN-RXN
S_S5_Ea_103_v1v9_639	RXN-14223
S_S5_Ea_103_v1v9_640	RIBOKIN-RXN
S_S5_Ea_103_v1v9_640	RXN-14223
S_S5_Ea_103_v1v9_641	RIBOKIN-RXN
S_S5_Ea_103_v1v9_641	RXN-14223
S_S5_Ea_103_v1v9_642	RIBOKIN-RXN
S_S5_Ea_103_v1v9_642	RXN-14223
S_S5_Ea_103_v1v9_643	1.12.1.3-RXN
S_S5_Ea_103_v1v9_651	3.6.3.30-RXN
S_S5_Ea_103_v1v9_652	3.6.3.30-RXN
S_S5_Ea_103_v1v9_653	3.6.3.30-RXN
S_S5_Ea_103_v1v9_654	GLYOXI-RXN
S_S5_Ea_103_v1v9_655	GLYOXI-RXN
S_S5_Ea_103_v1v9_656	GLYOXI-RXN
S_S5_Ea_103_v1v9_657	DEOXYADENPHOSPHOR-RXN
S_S5_Ea_103_v1v9_657	RXN-7001
S_S5_Ea_103_v1v9_657	RXN-14029
S_S5_Ea_103_v1v9_657	XANTHOSINEPHOSPHORY-RXN
S_S5_Ea_103_v1v9_657	RXN-11715
S_S5_Ea_103_v1v9_657	RXN-11743
