pathway	plate1_1030R_0_M_NS1_week10_S77_	plate1_1030R_R_M_NS1_week10_S78_	plate1_2472R_0_F_NS1_week10_S73_	plate1_2472R_R_F_NS1_week10_S74_	plate1_3874R_0_F_NS1_week10_S75_	plate1_3874R_L_F_NS1_week10_S76_	plate1_3974R_0_M_NS1_week10_S79_	plate1_3974R_L_M_NS1_week10_S80_	plate1_T1D_NS1_defined_mouse_ino	plate2_036R_R_M_NS1_week5_S18_L0	plate2_036R_R_M_NS1_week6_S19_L0	plate2_036R_R_M_NS1_week7_S20_L0	plate2_036R_R_M_NS1_week9_S21_L0	plate2_1030R_L_M_NS1_week5_S22_L	plate2_1030R_L_M_NS1_week6_S23_L	plate2_1030R_L_M_NS1_week7_S24_L	plate2_1030R_L_M_NS1_week9_S25_L	plate2_1121R_0_M_NS1_week5_S26_L	plate2_1121R_0_M_NS1_week6_S27_L	plate2_1121R_0_M_NS1_week7_S28_L	plate2_1121R_0_M_NS1_week9_S29_L	plate2_1151R_R_M_NS1_week5_S30_L	plate2_1151R_R_M_NS1_week6_S31_L	plate2_1151R_R_M_NS1_week7_S32_L	plate2_1151R_R_M_NS1_week9_S33_L	plate2_1193R_R_F_NS1_week5_S1_L0	plate2_1193R_R_F_NS1_week6_S2_L0	plate2_1193R_R_F_NS1_week7_S3_L0	plate2_1193R_R_F_NS1_week9_S4_L0	plate2_2529R_R_F_NS1_week5_S5_L0	plate2_2529R_R_F_NS1_week6_S6_L0	plate2_2529R_R_F_NS1_week7_S7_L0	plate2_2529R_R_F_NS1_week9_S8_L0	plate2_3861R_R_M_NS1_week9_S34_L	plate2_3971R_L_F_NS1_week5_S9_L0	plate2_3971R_L_F_NS1_week6_S10_L	plate2_3971R_L_F_NS1_week7_S11_L	plate2_3971R_L_F_NS1_week9_S12_L	plate2_3975R_0_F_NS1_week9_S13_L	plate2_3975R_R_F_NS1_week5_S14_L	plate2_3975R_R_F_NS1_week6_S15_L	plate2_3975R_R_F_NS1_week7_S16_L	plate2_3975R_R_F_NS1_week9_S17_L	plate4_036R_0_M_NS1_week5_S41_L0	plate4_036R_0_M_NS1_week9_S62_L001	plate4_036R_L_M_NS1_week5_S42_L0	plate4_036R_L_M_NS1_week9_S63_L001	plate4_036R_NS1_week18_S34_L001	plate4_036R_RL_M_NS1_week5_S43_L	plate4_036R_RL_M_NS1_week9_S64_L001	plate4_036R_RR_M_NS1_week5_S44_L	plate4_036R_RR_M_NS1_week9_S65_L001	plate4_1030R_RR_M_NS1_week5_S45_	plate4_1030R_RR_M_NS1_week9_S66_	plate4_1121R_L_M_NS1_week5_S46_L	plate4_1121R_L_M_NS1_week9_S67_L	plate4_1121R_NS1_week19_S35_L001	plate4_1121R_RL_M_NS1_diabetes_S	plate4_1121R_RL_M_NS1_week5_S48_	plate4_1121R_RL_M_NS1_week9_S69_	plate4_1121R_RR_M_NS1_week5_S49_	plate4_1121R_RR_M_NS1_week9_S70_	plate4_1121R_R_M_NS1_week5_S47_L	plate4_1121R_R_M_NS1_week9_S68_L	plate4_1151R_0_M_NS1_week5_S50_L	plate4_1151R_0_M_NS1_week9_S71_L	plate4_1151R_NS1_week21_S36_L001	plate4_1151R_R_M_NS1_diabetes_S2	plate4_1193R_0_F_NS1_week5_S51_L	plate4_1193R_0_F_NS1_week9_S72_L	plate4_1193R_L_F_NS1_diabetes_S2	plate4_1193R_L_F_NS1_week5_S52_L	plate4_1193R_L_F_NS1_week9_S73_L	plate4_1193R_NS1_week24_S38_L001	plate4_2529R_0_F_NS1_week5_S53_L	plate4_2529R_0_F_NS1_week9_S74_L	plate4_2529R_L_F_NS1_diabetes_S2	plate4_2529R_L_F_NS1_week5_S54_L	plate4_2529R_L_F_NS1_week9_S75_L	plate4_2529R_NS1_week22_S37_L001	plate4_2529R_RL_F_NS1_week5_S55_	plate4_2529R_RL_F_NS1_week9_S76_	plate4_3861R_0_M_NS1_week5_S56_L	plate4_3861R_0_M_NS1_week9_S77_L	plate4_3861R_L_M_NS1_diabetes_S2	plate4_3861R_L_M_NS1_week5_S57_L	plate4_3861R_L_M_NS1_week9_S78_L	plate4_3861R_NS1_week28_S39_L001	plate4_3861R_R_M_NS1_week5_S58_L	plate4_3971R_0_F_NS1_week5_S59_L	plate4_3971R_0_F_NS1_week9_S79_L	plate4_3971R_NS1_week30_S40_L001	plate4_3971R_RL_F_NS1_diabetes_S	plate4_3971R_RL_F_NS1_week9_S81_	plate4_3971R_R_F_NS1_diabetes_S2	plate4_3971R_R_F_NS1_week9_S80_L	plate4_3975R_0_F_NS1_week5_S60_L	plate4_3975R_L_F_NS1_diabetes_S3	plate4_3975R_L_F_NS1_week5_S61_L	plate4_3975R_L_F_NS1_week9_S82_L	plate4_3975R_NS1_week14_S33_L001	plate4_3975R_RL_F_NS1_diabetes_S	plate4_3975R_RL_F_NS1_week9_S83_	plate4_3975R_R_F_NS1_diabetes_S3	plate4_NS1_defined_inocula_S88_L	plate5_2808_NS1_0_Female_week5_S	plate5_2808_NS1_0_Female_week9_S	plate5_2808_NS1_L_Female_week5_S	plate5_2808_NS1_L_Female_week9_S	plate5_2808_NS1_RR_Female_week5_	plate5_2808_NS1_RR_Female_week9_	plate5_2808_NS1_R_Female_week5_S	plate5_2808_NS1_R_Female_week9_S	plate5_2824_NS1_0_Male_week5_S43	plate5_2824_NS1_0_Male_week9_S55	plate5_2824_NS1_L_Male_week5_S44	plate5_2824_NS1_L_Male_week9_S56	plate5_2824_NS1_R_Male_week5_S45	plate5_2824_NS1_R_Male_week9_S57	plate5_2864_NS1_R_Male_week5_S46	plate5_2864_NS1_R_Male_week9_S58	plate5_2893_NS1_0_Male_week5_S47	plate5_2893_NS1_0_Male_week9_S59	plate5_2893_NS1_R_Male_week5_S48	plate5_2893_NS1_R_Male_week9_S60	plate5_2999_NS1_0_Female_week5_S	plate5_2999_NS1_0_Female_week9_S	plate5_2999_NS1_R_Female_week5_S	plate5_2999_NS1_R_Female_week9_S	plate5_NS1_mouse_inoculum_S35_L0
GLYCOCAT-PWY	20447.223622160996	18089.335298862607	22939.62714940808	20646.40981853357	19730.25973238434	17915.98109082026	20807.49037772445	21307.600748771012	15256.860243955825	22563.314076545932	23000.755149767352	20182.711993788944	20008.977298232152	30959.62922770611	27073.73713723544	23231.866458380307	21927.177941933547	22396.933428666172	22622.242416791687	18269.23219437519	20221.44151326039	23476.186765461614	23861.29256084816	23117.180935323224	21367.247889947583	23338.920085631275	19068.238108144014	20420.171665980488	17386.253364445536	20363.554945095137	20812.78509521278	20968.369040673726	17991.94270807603	17918.816333354924	23506.346775676597	22534.502113441824	20347.695733985005	21914.82198200286	24558.870256716298	21332.951086369143	22484.90924409312	21486.366337734267	27032.19873527992	16003.476900442995	14835.161242691178	17086.28617247627	13723.53657209012	17101.09709593166	16883.248393214068	11398.032913106454	22825.42892139905	17840.81986327104	22189.501733628582	14507.96081296034	19563.85821434382	16328.616695817705	14605.56136592715	20542.79496731947	19182.156443271182	20998.04790625799	13412.028695945439	19694.327828959853	15203.508299972123	17671.360759000072	17012.37835067098	18037.501284981332	20416.474207353305	22065.576953938293	17658.644522881095	16536.26241591655	12084.07885433669	17685.732199320046	13752.866485903989	14636.037808641977	19646.44088724112	16058.517375005755	12951.520273133461	16130.120427329872	15140.148894237564	16266.4851931065	18112.97189742191	15306.155832672477	17065.39216746861	13231.610869574244	12546.128782405924	11680.428929558475	12916.111229035834	15428.720635768948	16020.224520130263	15589.70395838023	18454.300542250483	17687.43992588943	13783.867442988183	15453.399168636088	12715.768987904305	15059.0471220446	12305.268279867765	15659.56992498611	14534.614901201501	17191.609824127187	13480.283622225625	12456.362795470255	15510.999121260505	13989.941455012537	11208.028326053847	51633.10815684019	25944.038109139336	25938.551181304156	20453.64817871662	11031.694620468332	23833.199092114482	27901.54063314399	21232.687384756355	20510.903425295455	32089.801396783074	27595.341755154677	17582.692348367837	25896.51669071437	21289.372700976994	17969.074984396746	24687.571332133022	20331.84402085804	26968.71390179258	20347.302363062812	33241.88758393698	17266.5526992718	17578.727134210698	41883.90305092972	29208.10274459691	17369.82816882351
GLYCOGENSYNTH-PWY	2246.8984523809527	2080.146111111111	2231.5967460317456	2007.2588888888888	2159.1716666666666	2847.865357142857	2454.915952380952	2408.0921031746034	6912.540595238095	3491.6497222222224	4100.111984126984	2797.181111111111	3118.6939285714284	5485.968611111112	4838.056666666667	1937.2018650793652	3012.712658730159	2538.4284126984126	2519.037738095238	2948.0541269841274	2985.4997222222223	4271.091468253968	3875.6839682539685	2791.299206349206	3783.2463492063494	3286.526746031746	2199.0174603174605	2111.333373015873	3474.978253968254	2227.6282539682543	3161.8935714285712	2381.3767460317463	2864.0883333333336	4715.989682539683	3161.745119047619	3279.026785714286	3153.424325396825	4443.611944444445	3226.802142857143	2998.1650000000004	2477.114126984127	2058.8293253968254	4066.917896825397	2201.5529761904763	2850.1754761904763	2645.571944444445	1836.2879761904765	2055.878412698413	2609.8161507936506	1586.1852777777779	2771.0198809523813	2542.9139285714286	1980.0335714285716	2654.7833333333338	2232.156388888889	1742.30876984127	1571.6517857142858	4087.5314682539683	2058.5518253968253	2203.089761904762	1385.1596825396825	2744.7564682539683	1810.0769841269841	2632.8386111111113	2553.54003968254	2340.6999603174604	1771.7717857142857	1884.2194841269843	2945.281785714286	3226.193492063492	1267.5018253968256	2209.8297222222222	3018.2972222222224	1614.4345238095239	2212.4075396825397	1791.551468253968	1762.0239682539682	1933.1326984126983	1982.6971825396824	1569.5877380952381	2831.9140873015876	1810.9999206349207	3086.1319841269847	1793.8009523809524	1335.333611111111	2714.53626984127	2192.7644841269844	1562.4958730158733	3048.048333333333	2419.9413492063495	2539.896507936508	1718.4998412698412	1961.9538095238095	2650.9553571428573	1573.8028968253966	3879.0052380952384	2463.189722222222	1371.7362698412699	2716.5455952380953	2839.537182539683	2134.82003968254	1431.265634920635	2990.6446825396824	2680.1720238095236	3565.0439285714288	6796.070555555556	5162.472063492064	3332.4393253968256	4130.027658730159	1887.3109920634922	3871.988849206349	3952.2215079365083	3431.307380952381	2659.8869047619046	5376.014047619047	4167.927658730158	3447.7421031746026	4858.2733333333335	4022.158015873016	2812.5307936507934	3811.207896825397	2561.7334920634926	3905.604126984127	2988.9770634920633	5828.99123015873	2245.144047619048	2313.0109920634923	5706.985515873016	3660.2018650793652	6325.018769841271
GLYCOL-GLYOXDEG-PWY	181.2342857142857	151.66857142857143	243.5885714285714	149.22285714285715	253.06285714285713	293.5542857142857	126.69714285714285	179.92	2556.902857142857	423.18857142857144	156.41142857142856	174.36571428571426	213.5542857142857	807.68	225.30285714285714	223.83999999999997	85.3942857142857	638.2057142857142	198.2057142857143	94.36571428571429	105.30285714285714	401.31428571428575	349.0628571428571	199.02857142857144	131.76	487.5085714285714	164.57142857142856	123.92	59.097142857142856	223.66857142857143	283.76	195.10857142857142	201.80571428571426	76.74285714285713	476.23999999999995	191.99999999999997	137.30285714285714	91.74857142857142	64.65142857142857	524.9028571428571	186.77714285714285	108.07999999999998	138.60571428571427	318.8571428571428	46.69714285714285	322.44571428571425	47.668571428571425	63.348571428571425	239.66857142857143	73.96571428571428	507.91999999999996	74.94857142857143	290.60571428571427	45.71428571428571	302.0342857142857	102.0342857142857	87.99999999999999	212.90285714285713	384.31999999999994	115.26857142857142	280.6514285714286	119.01714285714284	359.0285714285714	57.47428571428571	210.76571428571427	197.22285714285715	141.22285714285712	278.37714285714287	472.49142857142857	46.20571428571428	351.1771428571428	372.25142857142856	54.85714285714285	93.71428571428571	332.74285714285713	152.98285714285714	141.3942857142857	187.10857142857145	124.25142857142856	206.20571428571427	465.14285714285717	129.4742857142857	317.0628571428572	63.67999999999999	36.411428571428566	233.7942857142857	41.14285714285714	225.46285714285713	288.33142857142855	284.41142857142853	96.81142857142856	239.17714285714283	90.77714285714285	83.42857142857142	62.04571428571428	34.12571428571428	543.1771428571428	113.96571428571427	968.6514285714285	61.55428571428571	45.71428571428571	249.62285714285713	70.03428571428572	175.99999999999997	1570.1257142857144	536.16	208.49142857142854	441.63428571428574	327.84	114.12571428571428	164.25142857142856	365.38285714285706	147.92	455.99999999999994	255.50857142857143	611.0971428571428	86.20571428571428	421.8742857142857	207.66857142857143	288.49142857142857	132.07999999999998	213.3942857142857	223.50857142857143	187.26857142857142	340.08	331.25714285714287	203.0971428571428	954.2857142857142	248.9828571428571	2616.331428571428
GLYCOLYSIS	11918.822165075493	11472.111875089278	13029.047693231085	11656.20608153193	11567.89230934457	11267.217730928247	12218.089787488	12472.670548057893	11258.49717526832	14633.302452878448	16945.021474123758	11245.00312871631	12774.897285689207	24914.601117075432	20117.101863470627	9612.713668153468	12253.871892520157	11848.337770421638	11096.997568270664	9290.22049706572	12456.210094443928	19328.812828759088	16036.575636614343	14051.714040282719	13266.517132646257	21361.039265464704	13307.420864773807	11390.558220662819	11544.95019425791	17206.513918331235	16186.33095838298	11620.936045864744	9740.008111361767	10640.7575488592	17133.590309790743	14603.8652132814	13057.345259674112	16054.555443661522	16881.40323463751	13887.277396046135	12802.282166738069	10258.09350172391	16567.854573608252	13120.123551703971	11713.70055388349	13747.033103546852	9787.866030828487	14895.388607873136	13392.274956240864	7838.664754833587	18003.30104130557	13045.152812846396	17522.309772875742	9435.5130445996	13886.604685053158	9168.411296702718	9797.394525146785	16268.615675719928	12789.720658051994	13273.90816055848	9199.99830567188	11990.3256820803	10423.510709222364	12129.132710191243	14760.733760890487	10559.764810657522	14146.50345308983	14655.659569423382	13659.195773505531	12345.443992054219	8546.050500091194	14327.25877220751	10215.855556666724	9716.507688279884	15498.922015334063	9481.057810836564	8587.82234471886	12265.671811171538	9292.64546299723	10602.123617909754	14576.157120328968	9050.750462981967	13611.871244153905	9507.86769855022	10002.470188018386	8737.60232393106	9207.478784065295	9654.709283394592	11229.69752155534	10585.032337022	11353.930979791508	9641.057598520949	11183.098738800612	10039.98173295552	8049.046509454257	11595.176150047551	8822.28473196482	10824.101210647508	10378.833838964383	11096.0832430739	10134.362839784828	8287.762777969581	10859.156057170112	10026.723919972967	7325.155427434434	35487.584494890216	16770.89658327245	16072.36460042886	13169.630687100142	7460.077733161217	13462.645273949505	19219.38413806135	12392.481505766325	15376.73637913864	20972.472369348317	21192.828515317742	10431.07570423371	20633.41209482756	13422.63452339508	12890.723068220332	14929.247086051362	13975.066252641775	15545.576790882687	15633.924138034641	19543.149421641843	12442.696626075907	9457.33266690241	26938.444754861353	16304.838368609513	11378.694615577037
GLYCOLYSIS-E-D	874.3603195962994	901.3988982338099	860.5389907485281	725.3990159798151	938.2729772918419	1104.188511354079	826.9900252312868	1000.9113288477713	3556.354676198486	1497.707914213625	1486.5896888141294	600.8876619007569	1214.2457022708159	1967.2702102607234	424.29004205214466	611.2271993271656	1251.1440538267452	1517.6749957947854	572.8188141295207	551.1399747687133	1054.5221698906644	1541.7240117746005	1810.945811606392	1449.860260723297	1232.4598065601347	1231.272859545837	839.2161480235493	225.40502102607232	1728.4678637510515	757.830353238015	782.8828511354079	783.8328679562658	1286.981850294365	2078.353952901598	1881.6470058873	1394.9798149705634	723.7383179142137	1897.206661059714	1169.345189234651	1285.4219596299413	1100.614440706476	321.54619848612276	1585.1738603868796	596.2068965517242	999.1935576114382	1036.722338099243	685.4830025231287	243.22671993271658	773.1701345668629	701.2079730866274	1241.023187552565	985.1937931034482	681.2310513036165	871.8418839360806	963.874449116905	610.578402018503	427.28343145500423	1036.552321278385	1012.1898402018503	759.0051640033641	750.6883347350715	659.099125315391	856.2336837678722	831.4606476030278	987.1106644238856	828.4915306980656	657.3266862910008	566.9633473507149	1079.479873843566	823.5908915054669	536.2630109335577	787.7689486963835	1120.4053826745162	395.0075693860387	956.5709419680404	631.2137426408747	579.8454835996636	622.8580992430614	727.4047771236334	532.1350462573591	1468.4423885618166	784.5994196804037	1053.5345416316234	815.6167199327166	389.40718250630783	1052.5747939444911	615.6576955424727	324.2831959629941	1183.9694785534061	1297.9420857863752	976.9935155592935	452.6650294365013	234.91721614802356	1402.928511354079	248.35215306980655	1245.668746846089	1097.9745332211942	356.6915727502103	1393.1769806560133	1167.2860723296887	407.32968881412955	720.5177291841885	816.1183515559294	850.4449116904962	2076.848730025232	3081.253877207738	1960.0686038687973	1339.9500168208579	1901.7040706476032	845.4896047098403	1595.6932548359966	1165.564583683768	1415.7195710681247	1255.708158116064	2614.6631034482757	2036.5317830109336	1557.7574179983178	1604.9174600504625	1713.685693860387	1328.1089739276704	1478.5680656013458	1138.2769386038688	1623.8859798149706	1348.5097897392768	2490.6437594617328	1170.4324222035325	466.96492010092516	2842.4188393608074	923.0085281749368	3499.456442388562
GLYCOLYSIS-TCA-GLYOX-BYPASS	228.35519999999997	191.1024	306.9216	188.0208	318.8592	369.8784	159.6384	226.69919999999996	3221.6976	533.2176	197.0784	219.7008	269.0784	1017.6768	283.8816	282.0384	107.59679999999999	804.1392	249.73919999999998	118.9008	132.6816	505.656	439.8192	250.776	166.0176	614.2607999999999	207.35999999999999	156.13920000000002	74.4624	281.8224	357.5376	245.83679999999998	254.27519999999998	96.696	600.0623999999999	241.91999999999996	173.0016	115.60319999999999	81.46079999999999	661.3776	235.3392	136.18079999999998	174.64319999999998	401.76	58.8384	406.28159999999997	60.0624	79.8192	301.9824	93.1968	639.9792	94.43520000000001	366.16319999999996	57.599999999999994	380.5632	128.5632	110.88	268.25759999999997	484.24319999999994	145.23839999999998	353.62080000000003	149.96159999999998	452.376	72.4176	265.5648	248.50080000000003	177.9408	350.75519999999995	595.3392	58.2192	442.4832	469.03679999999997	69.12	118.08	419.256	192.7584	178.1568	235.7568	156.5568	259.81919999999997	586.08	163.1376	399.4992	80.2368	45.8784	294.5808	51.839999999999996	284.0832	363.2976	358.3584	121.98239999999998	301.36319999999995	114.3792	105.12	78.1776	42.9984	684.4031999999999	143.5968	1220.5007999999998	77.5584	57.599999999999994	314.52479999999997	88.24319999999999	221.75999999999996	1978.3584	675.5616	262.69919999999996	556.4592	413.0784	143.79840000000002	206.9568	460.38239999999996	186.3792	574.56	321.9408	769.9823999999999	108.61919999999999	531.5616	261.6624	363.4992	166.42079999999999	268.87679999999995	281.6208	235.95839999999998	428.50079999999997	417.384	255.90239999999997	1202.4	313.7184	3296.5776
GLYOXYLATE-BYPASS	181.2342857142857	151.66857142857143	243.5885714285714	149.22285714285715	253.06285714285713	293.5542857142857	126.69714285714285	179.92	2556.902857142857	423.18857142857144	156.41142857142856	174.36571428571426	213.5542857142857	807.68	225.30285714285714	223.83999999999997	85.3942857142857	638.2057142857142	198.2057142857143	94.36571428571429	105.30285714285714	401.31428571428575	349.0628571428571	199.02857142857144	131.76	487.5085714285714	164.57142857142856	123.92	59.097142857142856	223.66857142857143	283.76	195.10857142857142	201.80571428571426	76.74285714285713	476.23999999999995	191.99999999999997	137.30285714285714	91.74857142857142	64.65142857142857	524.9028571428571	186.77714285714285	108.07999999999998	138.60571428571427	318.8571428571428	46.69714285714285	322.44571428571425	47.668571428571425	63.348571428571425	239.66857142857143	73.96571428571428	507.91999999999996	74.94857142857143	290.60571428571427	45.71428571428571	302.0342857142857	102.0342857142857	87.99999999999999	212.90285714285713	384.31999999999994	115.26857142857142	280.6514285714286	119.01714285714284	359.0285714285714	57.47428571428571	210.76571428571427	197.22285714285715	141.22285714285712	278.37714285714287	472.49142857142857	46.20571428571428	351.1771428571428	372.25142857142856	54.85714285714285	93.71428571428571	332.74285714285713	152.98285714285714	141.3942857142857	187.10857142857145	124.25142857142856	206.20571428571427	465.14285714285717	129.4742857142857	317.0628571428572	63.67999999999999	36.411428571428566	233.7942857142857	41.14285714285714	225.46285714285713	288.33142857142855	284.41142857142853	96.81142857142856	239.17714285714283	90.77714285714285	83.42857142857142	62.04571428571428	34.12571428571428	543.1771428571428	113.96571428571427	968.6514285714285	61.55428571428571	45.71428571428571	249.62285714285713	70.03428571428572	175.99999999999997	1570.1257142857144	536.16	208.49142857142854	441.63428571428574	327.84	114.12571428571428	164.25142857142856	365.38285714285706	147.92	455.99999999999994	255.50857142857143	611.0971428571428	86.20571428571428	421.8742857142857	207.66857142857143	288.49142857142857	132.07999999999998	213.3942857142857	223.50857142857143	187.26857142857142	340.08	331.25714285714287	203.0971428571428	954.2857142857142	248.9828571428571	2616.331428571428
GOLPDLCAT-PWY	117.59999999999998	39.38823529411764	76.8	87.38823529411764	119.85882352941175	24.847058823529412	152.18823529411765	155.99999999999997	767.0117647058822	91.34117647058822	81.74117647058823	41.78823529411765	111.81176470588234	57.59999999999999	69.03529411764706	128.18823529411765	120.56470588235292	58.588235294117645	54.07058823529411	130.16470588235293	141.45882352941175	23.85882352941176	103.62352941176468	97.2705882352941	30.070588235294117	12.988235294117645	11.294117647058822	169.69411764705882	24.564705882352936	202.72941176470587	17.64705882352941	149.2235294117647	266.25882352941176	29.788235294117648	203.01176470588234	132.8470588235294	165.88235294117644	62.96470588235294	67.62352941176471	64.37647058823529	112.23529411764704	109.83529411764705	81.31764705882352	75.67058823529412	25.69411764705882	50.4	28.658823529411762	62.68235294117646	98.54117647058823	23.576470588235292	210.4941176470588	13.83529411764706	51.10588235294117	26.541176470588233	60.423529411764704	51.10588235294117	53.2235294117647	18.070588235294117	47.435294117647054	107.57647058823528	82.58823529411764	102.21176470588233	56.47058823529411	41.929411764705875	3.6705882352941175	274.1647058823529	72.70588235294117	86.54117647058823	85.83529411764705	10.023529411764704	28.09411764705882	13.552941176470586	7.341176470588235	60.4235294117647	6.776470588235293	68.89411764705882	77.92941176470588	6.352941176470588	39.10588235294117	45.17647058823529	18.352941176470587	129.88235294117646	103.34117647058822	8.470588235294116	7.341176470588235	34.305882352941175	15.952941176470588	56.89411764705881	320.04705882352937	123.95294117647056	47.85882352941176	166.02352941176468	3.3882352941176466	32.047058823529404	42.211764705882345	4.658823529411764	141.17647058823528	16.376470588235293	132.4235294117647	57.45882352941177	31.6235294117647	48.56470588235293	32.188235294117646	5.929411764705882	626.1176470588234	447.38823529411764	140.8941176470588	259.90588235294115	44.752941176470586	79.6235294117647	236.75294117647056	655.4823529411765	204.84705882352938	83.43529411764706	247.6235294117647	653.0823529411764	94.16470588235293	1074.9176470588234	229.55294117647054	47.01176470588234	183.2470588235294	232.5176470588235	158.96470588235292	265.4117647058823	331.4823529411765	118.58823529411762	138.63529411764702	425.64705882352933	424.5176470588235	1549.5529411764703
HCAMHPDEG-PWY	172.9963636363636	144.77454545454543	232.51636363636362	142.44	241.56	280.21090909090907	120.93818181818182	171.74181818181816	2440.68	403.95272727272726	149.30181818181816	166.44	203.8472727272727	770.9672727272728	215.06181818181818	213.66545454545454	81.51272727272726	609.1963636363636	189.19636363636363	90.07636363636362	100.51636363636364	383.0727272727272	333.1963636363636	189.9818181818182	125.77090909090909	465.3490909090909	157.09090909090907	118.28727272727272	56.410909090909094	213.50181818181818	270.8618181818182	186.23999999999998	192.63272727272724	73.25454545454545	454.5927272727272	183.27272727272725	131.06181818181818	87.5781818181818	61.712727272727264	501.0436363636363	178.2872727272727	103.1672727272727	132.30545454545452	304.3636363636363	44.57454545454545	307.7890909090909	45.50181818181818	60.4690909090909	228.77454545454543	70.60363636363635	484.8327272727272	71.54181818181817	277.3963636363636	43.63636363636363	288.3054545454545	97.39636363636362	83.99999999999999	203.2254545454545	366.85090909090906	110.0290909090909	267.89454545454544	113.60727272727271	342.7090909090909	54.86181818181817	201.18545454545455	188.2581818181818	134.80363636363634	265.72363636363633	451.01454545454544	44.10545454545454	335.21454545454543	355.3309090909091	52.36363636363636	89.45454545454545	317.61818181818177	146.0290909090909	134.9672727272727	178.60363636363635	118.60363636363637	196.83272727272725	444.0	123.5890909090909	302.65090909090907	60.78545454545454	34.75636363636363	223.16727272727272	39.27272727272727	215.21454545454543	275.2254545454545	271.4836363636363	92.41090909090909	228.3054545454545	86.65090909090908	79.63636363636363	59.22545454545454	32.57454545454545	518.4872727272726	108.78545454545453	924.6218181818181	58.75636363636363	43.63636363636363	238.27636363636364	66.85090909090908	167.99999999999997	1498.7563636363634	511.7890909090908	199.0145454545454	421.56	312.93818181818176	108.93818181818182	156.78545454545454	348.77454545454543	141.19636363636363	435.2727272727272	243.89454545454547	583.3199999999999	82.28727272727272	402.6981818181818	198.2290909090909	275.3781818181818	126.07636363636364	203.69454545454545	213.34909090909088	178.75636363636363	324.6218181818182	316.2	193.86545454545453	910.9090909090909	237.66545454545454	2497.407272727273
HEME-BIOSYNTHESIS-II	158.57999999999998	132.70999999999998	213.14	130.57	221.43	256.86	110.86	157.43	2237.29	370.29	136.86	152.57	186.85999999999999	706.72	197.14000000000001	195.86	74.72	558.4300000000001	173.43	82.57	92.14000000000001	351.15000000000003	305.43	174.15	115.28999999999999	426.57	144.0	108.43	51.71	195.71	248.29000000000002	170.72	176.57999999999998	67.15	416.71	168.0	120.14000000000001	80.28	56.57	459.29	163.43	94.57	121.28	279.0	40.86	282.14	41.71	55.43	209.71	64.72	444.43	65.58	254.28	40.0	264.28000000000003	89.28	77.0	186.29	336.28	100.85999999999999	245.57000000000002	104.13999999999999	314.15000000000003	50.29	184.42000000000002	172.57	123.57	243.57999999999998	413.43	40.43	307.28	325.72	48.0	82.0	291.15	133.86	123.72	163.72	108.72	180.43	407.0	113.28999999999999	277.43	55.72	31.86	204.57	36.0	197.27999999999997	252.29	248.85999999999999	84.71	209.28	79.43	73.0	54.29	29.86	475.28	99.72	847.5699999999999	53.86	40.0	218.42000000000002	61.28	154.0	1373.8600000000001	469.14	182.42999999999998	386.43	286.86	99.86000000000001	143.72	319.71	129.43	399.0	223.57	534.71	75.43	369.14	181.71	252.43	115.57	186.72	195.57	163.85999999999999	297.57	289.85	177.70999999999998	835.0	217.85999999999999	2289.29
