pathway	plate1_1030R_0_M_NS1_week10_S77_	plate1_1030R_R_M_NS1_week10_S78_	plate1_2472R_0_F_NS1_week10_S73_	plate1_2472R_R_F_NS1_week10_S74_	plate1_3874R_0_F_NS1_week10_S75_	plate1_3874R_L_F_NS1_week10_S76_	plate1_3974R_0_M_NS1_week10_S79_	plate1_3974R_L_M_NS1_week10_S80_	plate1_T1D_NS1_defined_mouse_ino	plate2_036R_R_M_NS1_week5_S18_L0	plate2_036R_R_M_NS1_week6_S19_L0	plate2_036R_R_M_NS1_week7_S20_L0	plate2_036R_R_M_NS1_week9_S21_L0	plate2_1030R_L_M_NS1_week5_S22_L	plate2_1030R_L_M_NS1_week6_S23_L	plate2_1030R_L_M_NS1_week7_S24_L	plate2_1030R_L_M_NS1_week9_S25_L	plate2_1121R_0_M_NS1_week5_S26_L	plate2_1121R_0_M_NS1_week6_S27_L	plate2_1121R_0_M_NS1_week7_S28_L	plate2_1121R_0_M_NS1_week9_S29_L	plate2_1151R_R_M_NS1_week5_S30_L	plate2_1151R_R_M_NS1_week6_S31_L	plate2_1151R_R_M_NS1_week7_S32_L	plate2_1151R_R_M_NS1_week9_S33_L	plate2_1193R_R_F_NS1_week5_S1_L0	plate2_1193R_R_F_NS1_week6_S2_L0	plate2_1193R_R_F_NS1_week7_S3_L0	plate2_1193R_R_F_NS1_week9_S4_L0	plate2_2529R_R_F_NS1_week5_S5_L0	plate2_2529R_R_F_NS1_week6_S6_L0	plate2_2529R_R_F_NS1_week7_S7_L0	plate2_2529R_R_F_NS1_week9_S8_L0	plate2_3861R_R_M_NS1_week9_S34_L	plate2_3971R_L_F_NS1_week5_S9_L0	plate2_3971R_L_F_NS1_week6_S10_L	plate2_3971R_L_F_NS1_week7_S11_L	plate2_3971R_L_F_NS1_week9_S12_L	plate2_3975R_0_F_NS1_week9_S13_L	plate2_3975R_R_F_NS1_week5_S14_L	plate2_3975R_R_F_NS1_week6_S15_L	plate2_3975R_R_F_NS1_week7_S16_L	plate2_3975R_R_F_NS1_week9_S17_L	plate4_036R_0_M_NS1_week9_S62_L001	plate4_036R_0_M_NS1_week5_S41_L0	plate4_036R_L_M_NS1_week9_S63_L001	plate4_036R_L_M_NS1_week5_S42_L0	plate4_036R_NS1_week18_S34_L001	plate4_036R_RL_M_NS1_week9_S64_L001	plate4_036R_RL_M_NS1_week5_S43_L	plate4_036R_RR_M_NS1_week9_S65_L001	plate4_036R_RR_M_NS1_week5_S44_L	plate4_1030R_RR_M_NS1_week5_S45_	plate4_1030R_RR_M_NS1_week9_S66_	plate4_1121R_L_M_NS1_week5_S46_L	plate4_1121R_L_M_NS1_week9_S67_L	plate4_1121R_NS1_week19_S35_L001	plate4_1121R_R_M_NS1_week5_S47_L	plate4_1121R_R_M_NS1_week9_S68_L	plate4_1121R_RL_M_NS1_diabetes_S	plate4_1121R_RL_M_NS1_week5_S48_	plate4_1121R_RL_M_NS1_week9_S69_	plate4_1121R_RR_M_NS1_week5_S49_	plate4_1121R_RR_M_NS1_week9_S70_	plate4_1151R_0_M_NS1_week5_S50_L	plate4_1151R_0_M_NS1_week9_S71_L	plate4_1151R_NS1_week21_S36_L001	plate4_1151R_R_M_NS1_diabetes_S2	plate4_1193R_0_F_NS1_week5_S51_L	plate4_1193R_0_F_NS1_week9_S72_L	plate4_1193R_L_F_NS1_diabetes_S2	plate4_1193R_L_F_NS1_week5_S52_L	plate4_1193R_L_F_NS1_week9_S73_L	plate4_1193R_NS1_week24_S38_L001	plate4_2529R_0_F_NS1_week5_S53_L	plate4_2529R_0_F_NS1_week9_S74_L	plate4_2529R_L_F_NS1_diabetes_S2	plate4_2529R_L_F_NS1_week5_S54_L	plate4_2529R_L_F_NS1_week9_S75_L	plate4_2529R_NS1_week22_S37_L001	plate4_2529R_RL_F_NS1_week5_S55_	plate4_2529R_RL_F_NS1_week9_S76_	plate4_3861R_0_M_NS1_week5_S56_L	plate4_3861R_0_M_NS1_week9_S77_L	plate4_3861R_L_M_NS1_diabetes_S2	plate4_3861R_L_M_NS1_week5_S57_L	plate4_3861R_L_M_NS1_week9_S78_L	plate4_3861R_NS1_week28_S39_L001	plate4_3861R_R_M_NS1_week5_S58_L	plate4_3971R_0_F_NS1_week5_S59_L	plate4_3971R_0_F_NS1_week9_S79_L	plate4_3971R_NS1_week30_S40_L001	plate4_3971R_R_F_NS1_diabetes_S2	plate4_3971R_R_F_NS1_week9_S80_L	plate4_3971R_RL_F_NS1_diabetes_S	plate4_3971R_RL_F_NS1_week9_S81_	plate4_3975R_0_F_NS1_week5_S60_L	plate4_3975R_L_F_NS1_diabetes_S3	plate4_3975R_L_F_NS1_week5_S61_L	plate4_3975R_L_F_NS1_week9_S82_L	plate4_3975R_NS1_week14_S33_L001	plate4_3975R_R_F_NS1_diabetes_S3	plate4_3975R_RL_F_NS1_diabetes_S	plate4_3975R_RL_F_NS1_week9_S83_	plate4_NS1_defined_inocula_S88_L	plate5_2808_NS1_0_Female_week5_S	plate5_2808_NS1_0_Female_week9_S	plate5_2808_NS1_L_Female_week5_S	plate5_2808_NS1_L_Female_week9_S	plate5_2808_NS1_R_Female_week5_S	plate5_2808_NS1_R_Female_week9_S	plate5_2808_NS1_RR_Female_week5_	plate5_2808_NS1_RR_Female_week9_	plate5_2824_NS1_0_Male_week5_S43	plate5_2824_NS1_0_Male_week9_S55	plate5_2824_NS1_L_Male_week5_S44	plate5_2824_NS1_L_Male_week9_S56	plate5_2824_NS1_R_Male_week5_S45	plate5_2824_NS1_R_Male_week9_S57	plate5_2864_NS1_R_Male_week5_S46	plate5_2864_NS1_R_Male_week9_S58	plate5_2893_NS1_0_Male_week5_S47	plate5_2893_NS1_0_Male_week9_S59	plate5_2893_NS1_R_Male_week5_S48	plate5_2893_NS1_R_Male_week9_S60	plate5_2999_NS1_0_Female_week5_S	plate5_2999_NS1_0_Female_week9_S	plate5_2999_NS1_R_Female_week5_S	plate5_2999_NS1_R_Female_week9_S	plate5_NS1_mouse_inoculum_S35_L0
PWY-7332	1469.7548325418725	1279.639045828799	1203.7548463877265	1192.5424850281333	1391.9580503986629	1234.7421866928723	1367.7056916562215	1384.8169828104387	4659.787355491658	1034.1276957371247	1389.2156133431479	1185.3715626529356	1318.084795801387	1227.0370497437993	1514.0384462153363	1073.1857553497105	1285.437231120087	804.8229093877987	1065.354661059581	1166.2385202780915	1286.101698034067	969.205362520571	1418.6533326467488	1559.137619343505	1278.644032181774	784.4851822411022	721.3926281965595	1072.7639576217814	1650.951184012434	810.1906512752184	921.3522427025581	767.0897458285465	720.2167864625706	1363.13089724517	1289.9536574577683	1546.1786850866815	1448.3468177350405	1294.0522407731066	1669.438414315011	1344.3099584246213	1196.7324058735428	1434.78556544917	1509.6693617533638	940.6566749767607	933.3499780582476	802.9553032794814	876.2978196472203	1247.478296707955	767.8066673629748	970.0344456387894	960.680052424954	1289.6909351770864	765.8270133556961	1033.9222518944562	890.610438388035	792.5031560990429	1080.4931053217426	886.0779542382274	667.5665096419372	1352.2456793284568	1167.5972067534933	967.2790974865904	716.2885904053403	1229.5302997784163	547.943388362942	1274.6472656516517	1228.1504288667902	1414.282364410128	579.8790359894863	818.1806906070358	897.0935529657829	584.992300697454	952.9497588147228	834.4747359846092	601.5590372870045	1014.2951175761663	932.6894183409253	573.6671009453921	864.8995392422997	1073.720897211248	575.0987582115101	601.607403576351	747.5691280648812	848.507108680697	763.8128075294126	510.6526290285589	1025.8214517315698	1151.725267725358	921.4101632174822	635.2342285764358	990.9883659340185	1464.2270184663544	1016.9219441162224	788.6276770987897	1012.0011326759352	977.9372650878533	862.3117339314396	763.4390811190966	805.4262836453313	1059.0234517864856	734.9113978921532	1007.4896195024704	1081.3706521710867	928.4183443480679	3297.8448953380025	2512.5351881121546	1559.6866049715572	1597.4882501505786	1033.2474907108742	1645.0616501086713	1312.8822358909529	507.9913470635218	1315.1175888766882	990.0785295530897	2209.2621638461983	1667.8758358698178	1213.023287292919	1477.9673848072043	1823.703722178369	827.5797148742872	1795.7784180162444	868.8479456803817	1459.222575493297	983.7709321452623	2642.22475283065	971.5659667611624	1254.908443703986	1765.0518363433878	1778.9702489124152	5140.132115355823
PWY-7371	323.0	283.0	321.0	421.99999999999994	111.0	221.0	242.0	501.00000000000006	1833.5000000000002	81.99999999999999	215.0	280.5	278.5	35.5	72.0	117.99999999999999	162.50000000000003	28.5	75.0	146.0	293.49999999999994	36.0	75.5	116.5	156.0	27.0	62.5	162.0	202.5	45.5	38.0	79.0	228.5	388.0	54.5	153.5	217.5	249.00000000000003	411.0	79.0	137.0	384.0	172.0	130.0	40.99999999999999	156.0	56.0	200.5	163.5	74.5	219.0	60.5	32.0	101.0	31.5	287.5	154.0	30.0	234.5	127.5	48.5	260.5	22.5	364.50000000000006	6.5	147.0	381.99999999999994	175.0	22.0	136.5	163.0	29.0	141.0	202.5	24.5	272.0	214.00000000000003	25.0	150.5	322.0	19.999999999999996	194.5	22.0	247.5	205.0	29.0	189.0	255.0	26.0	66.0	193.0	368.0	424.5	77.0	50.5	205.5	33.0	85.5	35.0	180.0	174.5	149.5	266.5	124.50000000000001	1984.0	133.5	433.00000000000006	132.5	178.5	73.5	192.5	32.0	381.49999999999994	82.99999999999999	525.0	51.0	243.5	97.5	212.0	67.5	638.5000000000001	129.5	258.5	54.5	427.0	76.5	134.5	119.0	774.5	3430.0
PWY-7373	292.3222277473893	207.56062894481627	163.038185605184	204.53971222587552	92.12244897959184	108.86053412462907	119.85288693800163	192.6260706524055	922.4008979483716	91.38507737582832	125.95812364736254	87.36885245901641	209.61644435409468	43.488352935792406	75.42857142857143	118.12460401267161	165.67704561911657	36.21578609202788	88.52368710980535	158.15838353736078	206.6768488745981	39.184573002754824	87.65239726027399	69.15210972473568	104.4976076555024	24.89269797737402	22.058823529411764	81.15606936416185	98.59964262202575	42.91646839431547	25.979740992434927	80.49501522297177	197.88987392251298	285.81889482243577	62.35303002682361	164.39034896541114	180.96613597469272	174.38403020076646	228.97565121319	61.536842105263176	88.58646616541354	158.38212917498515	158.83355078550878	91.39989818922261	49.42402694610779	78.46706586826349	57.494866529774136	71.00230760777993	81.96839935882757	75.42426983716723	98.51720068984297	72.98690753446213	35.80500552819379	97.9578970096081	40.344159501370484	119.99832739958423	64.80031998577842	38.87536199285855	86.7180277349769	29.708737864077673	62.51778666959	133.42172206723723	29.184309744779583	149.21222836936064	6.046511627906977	148.535336562222	147.36478642655158	113.58397606967948	27.648345909814875	66.71390783795071	136.36114285714285	31.679730824350425	53.09923664122138	109.2006352567496	19.10169491525424	112.6087860275292	202.08452854883566	16.83168316831683	105.397476340694	226.48479868529174	22.048662221837386	138.37620200954416	27.265023556937276	103.76599634369288	30.23861171366594	33.67141838916607	127.80380192443089	243.66666666666666	32.851365503907196	59.529411764705884	118.99749317586765	398.1155726865473	318.1768728532971	50.31693265346665	44.890370272589266	87.85500347118914	39.92111916399797	75.84828558008455	44.29432526253105	113.12775330396477	88.44325245994813	95.13636363636363	246.36422636993396	76.7295581184398	735.4635245141031	138.36130711104437	336.3836144578313	145.05428910976664	161.52019874702958	87.27310905597999	190.21385051983162	37.38491295938105	366.6558701490681	95.92295345104334	486.27632290594414	64.45398773006134	246.31627040366303	101.0298957761931	237.50850408060228	76.33326584328812	350.79342160997436	147.95911602209947	280.8664723700134	62.09196016127739	425.0152032341749	91.65805168986083	111.29673925307458	150.2337729621574	340.8038511777579	1002.1167037375156
PWY-7374	395.222598932859	346.80421612350864	392.89602515507886	512.0552197466724	137.53435880921035	273.0751683848368	298.173606547301	607.9120113201195	2193.8183548037373	102.10681011431278	266.73014269434333	346.2710778302618	343.5571278411152	44.33139917864044	89.83784433055733	146.17429262600507	201.4489439283752	35.54395563168809	93.38190718799864	181.34246789580692	361.7664451554564	44.94361020028822	94.06833841902983	144.57578051462448	193.8749667149916	33.70787327170619	77.78906842314557	200.5676160608467	250.7980039459838	56.69383823350278	47.42187959850009	98.25580585082797	282.0625335011621	479.192649248112	67.89001275944521	190.44267223981052	269.38803931002633	308.65007561464574	504.698048579733	98.32802341053907	169.70524057720624	469.28469278367777	213.6603099618163	161.44103905999359	51.111884898933596	192.6558237598676	69.7689926902687	247.79177778654832	201.23484677623975	92.74297659231198	270.371673023086	75.33421854086615	39.89922402499244	125.57714064389756	39.283213794654955	351.24037500098416	189.98383099356633	37.39098161126272	289.5568551673302	158.71715180066988	60.37184995135559	320.1139784848434	28.035440838057927	447.89282029530983	8.121776167599606	181.91907637872134	463.27889596113005	215.79388239545818	27.467203054832154	169.65309382503588	199.69650589998585	36.17614016401275	175.07702096246467	249.03931227432508	30.569315454411875	332.84775177491457	263.0179859945381	31.188988676298322	186.06082726391224	391.2211730919851	24.968327087434975	239.12201582305806	27.4699116346984	303.2179197082053	251.39864482977717	36.19058787625323	233.75186585535062	312.2416893802787	32.45321711246052	82.08533873522602	238.54273022222736	447.027398184081	515.1620518153923	95.98024063863583	62.926383636239024	253.70442751346903	41.154754408060455	105.94192842832724	43.641266218642066	222.88516608495675	215.8938515475617	185.44950394567792	323.6009755982432	154.75075510979437	2277.9696448603045	166.31201811422983	534.6201791479158	164.55257495628751	221.5668096618584	91.59869088117763	238.4837391007689	39.88818265363529	469.7128542633644	103.19839988726187	646.1367284229659	63.59696946590755	301.09206637685963	121.4481512267561	262.7677152338932	84.03814556281473	779.326503115236	160.48773934646027	319.80252789748397	67.91233496577598	527.5845442711433	95.03798389646488	166.81073408401656	148.18055991630789	941.3698022190235	3936.7364888265142
PWY-7377	842.8115627858401	325.34390905541557	591.407170058806	651.0924309179373	842.3493863932372	213.32523490882122	1049.846620461326	1067.0637720390334	3399.0711536632903	719.4511357116996	666.7535793330479	346.7313626670233	846.4714490215658	489.0721419444773	573.8542500926	855.1183798303279	905.0330458591382	468.2279188808041	436.6167284370617	932.730773137408	1025.4890551388442	208.66828849986132	820.8163667960513	752.5084701008053	259.63734951602765	114.7242951353364	99.39571150252863	1078.6309750275207	213.61542696170173	1269.1656723266008	154.2829742637069	1018.7614802028801	1605.2261351484447	258.3957250146053	1392.432814275607	996.3007007760588	1162.5292797800503	527.4959977711352	554.241483292735	517.0368110950099	833.3429095305222	777.3002332598535	665.0312920787151	221.09167484525466	571.6267379862758	240.45046160416115	411.78941769613886	492.46895974046674	198.3253477829969	737.6704280916591	121.53942739834572	1360.8404405978536	407.7146567915898	226.8442575325676	479.9950468289439	404.0642487629263	412.03038303458817	435.80157088526005	349.9242586800771	158.85067907277866	381.7508302619038	788.465982124259	575.3346538106673	769.2372536774699	32.856804878030154	1544.4285631864313	554.1643962648252	628.9620561388605	662.0039257409491	88.79778462150131	225.4661562505825	118.29459822425613	65.29188998451126	459.00790655599144	60.154391058810496	518.7986669849796	569.872529939328	56.35234729234972	320.1180330399762	358.3172779810473	160.06510414945174	871.0085099055838	783.7859274629	74.74227476756455	64.61064991996442	287.34618869819974	138.68391592667385	425.0637023523356	1819.2980840123626	884.1462596146401	394.05951675106235	993.4824230425559	333.95971075058065	41.702636832139405	30.26490405629747	272.6909644823123	930.1459489356288	139.61834100209282	882.5481794331575	469.9240176882975	264.4256253845898	52.782261494657604	373.4648477548648	273.649477574177	2238.4153417403822	3064.479669272435	1099.5192748181275	1660.339861694866	379.254877039199	3172.4206655639464	1397.3163362101768	586.7532047575919	1598.9374495371	644.5792478484822	1804.6218907850227	3275.853377227056	734.5801948109037	4452.100250239007	1561.526020442405	389.3798524531468	1317.7647601521146	1452.2783642498105	1178.7007315420958	1671.9526700319989	2270.617287470124	843.1766300072145	924.9114499978214	2733.335880427092	2358.0052847425727	4338.440148282598
PWY-7399	119.49375959918285	95.25983275269596	95.64530375921781	63.09336160202575	89.90255785627284	143.53309227511593	108.24137630820016	127.34449312179456	469.52501321908704	152.24902143522834	83.44287573808222	112.32020950728152	66.19608857499522	92.35463233788523	113.48344656702102	91.35583648071483	79.55994423791822	174.4300318755818	81.29445985289205	68.48809544333915	73.84428696243084	65.28867795283296	101.40691718613235	79.86029223276084	102.61062820636917	24.35761271755516	37.0293609671848	75.87447867617382	58.04471250502613	76.70137774668189	84.2084707367954	74.08907109020643	69.443133553563	69.19718839625747	77.32911698644372	97.91477599509719	90.56173273988202	86.57874606040207	56.31424625517901	98.788553294314	57.80705364837229	72.96364795292963	101.04186313411878	38.68813039565348	77.15798764342455	18.10504485386322	79.45678163611433	53.699174785229665	34.972048813886985	49.194105604367486	52.73681344240347	89.77373726009604	86.76187147351077	48.41413155827511	82.37057818591632	56.36795410072762	46.55065041763659	92.1344222547465	44.083639628517716	94.55449436849632	111.78374337500192	48.87196185602978	56.580109589791086	79.34241550956247	51.86133525939697	61.414305789598544	64.06899528521151	134.14443626745964	87.12269495394013	66.06885713393629	48.10086517476381	62.85256787949787	43.73455700670667	30.23521932612842	74.67706835369509	68.00198662156248	52.956891256659354	92.76485730022593	58.4808818723447	76.0989570083948	59.08097822256678	71.12235706166088	104.6410725735937	41.39660250117375	32.39163115225277	42.03523693803159	38.5425101214575	82.74240976356943	70.48824597044924	59.66047239013636	73.84716052961387	68.926750381457	41.81720312883268	47.635612764034455	80.03889018109321	61.497107533237816	71.11584256047725	78.13510425066237	119.15137794121857	37.092475735930044	45.13274336283186	41.2279136177048	60.7378013958614	57.0062435425994	212.68464359735287	190.5283360242243	136.37523031529037	98.74721912774554	141.87536193873268	137.77083748844126	107.21536963732926	46.13361296905113	115.39381811761307	72.32628398791542	147.85385589378964	118.43203436002793	72.9760576330801	150.86579829330955	149.33828015459832	63.71165267163845	84.64149493133003	112.15748723517316	96.04589088495996	83.77974499730476	169.3991884194145	52.78763164146013	119.89166255828039	227.21984216459978	157.98258803842762	347.07637686386175
PWY-7400	15128.525463892514	13558.681841687043	16473.727960453998	14984.73127779451	14401.656652824768	13609.978260012469	15200.464566823515	15762.644244551837	13451.342036789252	16401.867597906457	17543.516315190245	14947.289573711803	14838.052980941078	22621.69587445744	19946.571993283305	18726.761936350093	16496.01198975282	17319.281976410253	17455.620883893072	13920.804038737515	14851.607981578914	16723.133457228145	17516.357732459503	16583.906653888043	16066.975092431012	13870.231457779722	13897.91079110167	14581.072090401087	13477.370495664332	13422.2385471777	15383.28048456857	15276.29017294095	14184.928656609147	13781.56103446891	17144.904181590864	16354.299324591719	15293.373042641513	16621.33170473184	18641.726657190844	15799.118492789263	16251.354750345043	15837.201935480674	19643.393845460963	10774.041390867742	10703.705016113834	10371.38272407979	12164.732368660383	8913.209252895977	8568.236023187856	11941.988412862309	13393.781622780461	16803.28783480608	15591.672476350546	11221.524957185764	14400.783984711032	11683.407494783834	11214.464508286503	11167.644885764033	13226.151245712945	14650.217908200097	13999.216127048672	15251.912115631285	9637.515404724501	14796.68363958314	11201.4901968223	13021.216592010653	15360.99319240007	16903.324588771207	13321.254804399656	12522.645646328878	9290.60997760976	12310.782575659432	10750.843136580354	11072.652603635153	14313.42727111368	11776.991719723655	9839.397698098956	11761.900605766132	11220.843154178081	12259.111984190757	13213.656702318065	10954.390747807964	12497.86063736664	9964.928850161377	8284.556230331073	8946.41145595201	10190.199031641896	11957.713908685877	11969.42711323893	11326.87963081682	13411.353274683832	13372.818008678474	10115.359027998893	11544.232857482051	9280.940814461788	11220.071931274222	9517.645508395452	11698.00448167401	11325.089060540442	12767.16074239843	9694.915236595458	11025.174432978738	9506.037840658963	11902.29759645035	9829.476788310963	37145.418828820235	19435.121709354054	18623.977928272896	15099.781466094568	20700.908939359004	15727.782425068835	8015.959834653352	18011.718797742782	15325.797431483752	23556.46477735067	20197.53171814521	13538.996781443671	18920.110725187158	15772.233588583878	13307.883675169785	18520.192371026398	14717.174385436443	19970.75488263308	15038.613577092918	24869.541814976248	12632.414134081619	12900.481710953673	29940.070532010875	20968.716078886922	15213.432551570331
PWY-7446	196.18563812799408	166.46729637100373	256.77947132657033	161.622620173581	268.008588923323	311.30937973701276	139.80792714979435	196.66973350370725	2331.5804430318585	446.18389572298884	175.59709362701327	183.3547479111157	233.75737008254023	815.0148550590295	218.3758762638834	229.30224842640038	97.16224549183447	641.8381011163219	204.4499152287621	103.46419374598914	118.44845276499044	426.4120477334249	379.80484449855754	220.87959183673468	147.83150136560275	494.37854165516984	178.8530670470756	119.36940624145859	68.08358987518278	234.79507609430368	291.0577942349987	208.1368154552932	222.40257700340564	88.32391020096156	507.298374279281	213.05171285184377	149.55598676469776	105.15278872571305	73.90943277340806	530.065606879233	204.89620841583798	111.86395427371335	156.61120110577912	53.55129389972215	308.6663615560641	54.212242403010414	336.63204713581354	67.30683657687847	83.03041755519591	250.30312377848534	85.0347370672841	512.7552514797832	291.661376331322	52.315035799522676	315.0690777408797	112.03584728840033	95.30430733410942	361.2188250240954	65.3739193489748	230.61989717440798	391.89376525498005	127.2573769130004	286.75134289096405	130.0592579258169	227.6516094982562	211.19440921833578	152.46590315392837	273.42332097859884	472.4358792103653	52.80661390456386	326.8877678078046	367.8851683230601	62.85778025655326	100.38142785821269	343.01011155091754	163.5729794283361	151.10357503666287	196.05902375293957	136.251009101308	209.71121289469383	484.64727129441127	142.2714872784375	332.16672413412675	72.19719355100057	41.05112849586671	251.76164333453758	46.836951034830896	207.15865865477804	308.1650249404754	306.5914092500168	108.92719376223563	232.02562844169645	66.16762893450017	39.41318182124176	92.35439425183658	95.23007474284023	532.8524173494911	118.63207936199183	890.00660468777	70.43450832207444	51.19196988707654	190.5414571395158	257.44883951613764	79.17867819167735	1414.9891727465306	587.2724720823297	233.9677748802688	458.124134631107	359.29939393939395	381.13485192988037	166.1079275889218	126.75953595396048	184.55069938568343	467.6178343949045	287.62740540659377	640.4037202788154	98.54842814702909	447.85749102123674	231.8037656162995	311.1982962887743	149.1355332778401	232.62270543828944	248.0148701415547	207.70960919872195	377.51577899374576	349.20083502445186	203.26285819421	987.8301663910358	263.6839459878307	2364.0970613282952
PWY-7456	12139.022644540133	11289.944346458153	13214.955740268568	12157.932850561823	11382.685782850578	10823.640803441429	12284.974917545194	12907.34980972871	8327.369588811796	13964.425832704512	15611.091443563313	11084.141611090909	12217.818867964721	22977.255127059983	19000.605548148465	10110.768017745468	11979.897714546521	12056.570706271756	11684.88628507063	9284.925797113183	12154.357899846002	17517.077238532194	15423.194603370162	13619.26217198652	12852.346707196639	18631.735767150665	12609.911023124307	11536.307571676052	10839.934604308199	15089.293834810524	14770.575057275013	11572.415475839567	9710.023392098079	9962.152919020727	15863.441436193818	13979.438860248856	12692.922085820883	14662.768089406074	16246.733366775583	13467.161895944688	12642.204607210553	10550.117629959297	16115.763789833725	10718.362293468113	12112.646542327577	9365.977367440031	12585.880180445203	13749.560867076236	7361.463667325769	12384.723474662502	12276.111587453915	16537.028745871397	16036.63058940595	8930.453657128239	13318.673310056683	9448.634105198038	9686.619457333994	10155.927605113897	11563.310343424717	15277.658277982426	12531.750096784976	13047.189521047265	8916.6901119018	12053.847170301506	13009.212677076915	10476.644713936914	13837.209018087833	14602.267155568565	12649.745912109898	11234.399888644906	8661.660611893247	13121.661115028042	9376.338168288616	9607.202561346892	14169.847087902557	9525.374676407762	8509.546404041495	11513.784368681963	9199.427948854087	10699.540186520842	13413.094821694574	9098.757736755599	12424.756692264193	9024.46272906124	9487.684276413274	7898.686385718286	8570.934625275375	9969.043326328674	10451.689198371456	10003.980983789648	11168.20763088303	10540.25749221718	8553.026695226026	10434.46775821534	10301.964425907787	9434.392760790704	8359.611595558412	10326.08709260407	10071.195790750706	10590.11671080236	9478.73809396995	9828.517464421413	8298.710140184141	10139.679043788408	5989.5211903255695	33344.33981645651	16195.566682784389	15828.721173812914	12397.952880669693	18159.7601805736	11901.11057414321	6933.384446834203	13144.37128590395	14349.114886051788	20145.985568310392	19238.22247035888	9735.022687902398	18244.415614833222	12513.95747042668	11899.527248231108	14443.399125173975	13109.463845175316	15208.94000268136	14065.200488339939	18888.293709842008	11625.717893120272	9370.154220532833	26088.953548082958	16467.840826532603	8494.209604511241
PWY-7539	13965.255125450032	12887.104374279737	14842.00897093648	13815.977714855164	13347.174217385556	12575.811482819021	13970.74317943067	14790.110535427139	12371.168245370503	15385.825269477991	17528.688006015684	12764.128540254986	13959.19004900952	24832.105750007784	20617.32550862293	11562.917401995184	13693.383378567114	12808.60007485594	12508.710709536826	10961.299016932386	13783.546990517236	19092.48910448257	17046.944677806296	15712.504709698498	14625.419321140622	20394.99069477881	13747.863669657349	12680.145737589488	13215.768755007912	16837.846260368417	16071.48401830717	12719.19761610842	11209.527856432305	12508.07170126474	17606.402434164334	15578.691373607022	14093.367075485787	16576.28386898397	18708.866854043747	14806.839949430692	14160.293827182632	13080.772528288247	18126.130388391342	11984.768771298955	13264.266360836376	10439.125145805954	13945.683031590825	15565.073480039922	8496.08978670771	13725.706270579973	13980.037341421237	18226.076873992854	17674.660072505187	10562.40336271239	14390.511996262348	10725.58922944085	10956.138348989407	10825.633910876271	12981.32164099209	17065.08714280609	13459.355482780638	14687.478634306957	9541.885203562782	13587.325074169472	14268.692391505097	12012.171398184037	15769.39126235188	16629.539780281877	13637.194179788934	12696.927834778653	9350.29924873888	14244.466384733112	10705.610913334143	10741.275868932296	15534.802197464602	10902.052873367562	9437.449927004809	12560.704387449434	10534.793847909932	12035.821678799535	14580.644888816421	10334.413811474926	13589.693590705623	10251.986410798507	10655.18744856902	8741.763952483958	9993.242851866244	11098.075314346337	11641.528611625185	11207.430778406597	12535.208191118227	11657.230617530618	9412.86188710398	11619.190383818908	11530.794750585002	10782.863072916227	9230.683570086807	11672.460908849438	10881.878096166589	12159.035498528829	10573.825075754727	10972.46026008599	9357.97751390262	11320.590774887005	9498.085831988115	36922.620446433706	18197.759886335403	17292.350471101505	14095.69182030436	20308.561823381544	13642.532388623766	7705.186448661707	14964.568895050425	15685.001900080088	22699.217052094336	21156.551577436254	11544.985584066293	20382.44825892792	14379.637493934439	13184.151066974824	17411.657839463147	14498.499522795413	17271.521870723107	15753.828526337238	21645.24451471207	12693.672044214802	10715.62883490375	28306.88660623201	18762.48709961896	14790.650973989772
