Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
3975R_L_F_NS1_diabetes_S30_L001_R2_001	(1.0, 5.8101791742404565)	(2.0, 0.9529992209815633)	(3.0, 0.6465853025188263)	(4.0, 0.45183069332640874)	(5.0, 0.38301739807842117)	(6.0, 0.288236821604778)	(7.0, 0.336276291872241)	(8.0, 0.25967281225655675)	(9.0, 0.33887301999480657)	('>10', 2.5279148273175798)	('>50', 0.45572578551025705)	('>100', 2.0916645027265646)	('>500', 4.407945988055051)	('>1k', 11.981303557517528)	('>5k', 13.27447416255518)	('>10k+', 55.79330044144378)
3975R_L_F_NS1_week5_S61_L001_R1_001	(1.0, 1.5304376394573656)	(2.0, 0.6488617541169868)	(3.0, 0.4640593557925285)	(4.0, 0.366866983340406)	(5.0, 0.38329386319146896)	(6.0, 0.26283007761700733)	(7.0, 0.277888050813815)	(8.0, 0.22997631791488138)	(9.0, 0.1478419186595666)	('>10', 1.6988131579307606)	('>50', 0.32169306374998285)	('>100', 0.5653584482074168)	('>500', 2.66663016248922)	('>1k', 22.059930733323295)	('>5k', 23.438419734158327)	('>10k+', 44.93709873923697)
3975R_L_F_NS1_week5_S61_L001_R2_001	(1.0, 5.801426400733734)	(2.0, 0.8952649518829311)	(3.0, 0.6611819140052839)	(4.0, 0.5311357818510356)	(5.0, 0.46542826244678376)	(6.0, 0.4517391959042312)	(7.0, 0.42162324951061586)	(8.0, 0.33948885025530107)	(9.0, 0.24640319776594433)	('>10', 2.4257025913402965)	('>50', 0.48048623564359144)	('>100', 0.7323650600265569)	('>500', 3.7357462594625668)	('>1k', 25.985955017727342)	('>5k', 21.397379912663755)	('>10k+', 35.42867311878003)
3975R_L_F_NS1_week9_S82_L001_R1_001	(1.0, 1.4066857500890695)	(2.0, 0.5184466257970195)	(3.0, 0.3869921495878227)	(4.0, 0.3390788358293303)	(5.0, 0.36242121945526246)	(6.0, 0.28747988255095397)	(7.0, 0.2751944174846739)	(8.0, 0.10811209258326474)	(9.0, 0.2653660454316498)	('>10', 1.7199651092792116)	('>50', 0.10934063908989275)	('>100', 1.4214283081686057)	('>500', 2.31335307198054)	('>1k', 22.89273560450631)	('>5k', 8.311117117338476)	('>10k+', 59.28228313082792)
3975R_L_F_NS1_week9_S82_L001_R2_001	(1.0, 4.5050800398049065)	(2.0, 0.9263240659975183)	(3.0, 0.6081305207808642)	(4.0, 0.4521051144391071)	(5.0, 0.44227674238608305)	(6.0, 0.3464501148690984)	(7.0, 0.3955919751342187)	(8.0, 0.3145079056967702)	(9.0, 0.19902453407373735)	('>10', 2.502549234001253)	('>50', 0.27396587097804587)	('>100', 2.4116367925107807)	('>500', 1.5160263891789623)	('>1k', 28.577220290674106)	('>5k', 20.003194220917234)	('>10k+', 36.52591618855732)
3975R_NS1_week14_S33_L001_R1_001	(1.0, 1.4673146261169463)	(2.0, 0.6740868474682552)	(3.0, 0.5314312588179966)	(4.0, 0.2947170402884465)	(5.0, 0.31352876626430476)	(6.0, 0.22574071171029944)	(7.0, 0.3182316977582693)	(8.0, 0.15049380780686628)	(9.0, 0.22574071171029944)	('>10', 1.6334848722370277)	('>50', 0.1912525474212259)	('>100', 3.4519517165699956)	('>500', 1.4563411192976956)	('>1k', 26.44144850290014)	('>5k', 15.293933218372786)	('>10k+', 47.33030255525944)
3975R_NS1_week14_S33_L001_R2_001	(1.0, 4.1370120708575016)	(2.0, 0.8214453676124784)	(3.0, 0.5643517792757485)	(4.0, 0.5643517792757485)	(5.0, 0.4702931493964571)	(6.0, 0.3762345195171657)	(7.0, 0.3182316977582693)	(8.0, 0.35115221821602133)	(9.0, 0.25395830067408687)	('>10', 1.8701990907665778)	('>50', 0.17244082144536763)	('>100', 3.342216648377488)	('>500', 0.0)	('>1k', 36.00721116162408)	('>5k', 29.387051261953285)	('>10k+', 21.363850133249727)
3975R_RL_F_NS1_diabetes_S32_L001_R1_001	(1.0, 1.733329176668641)	(2.0, 0.7856096268354272)	(3.0, 0.4302147956479721)	(4.0, 0.41150980453284286)	(5.0, 0.31954359821679085)	(6.0, 0.23381238893911524)	(7.0, 0.1964024067088568)	(8.0, 0.23692988745830346)	(9.0, 0.14028743336346916)	('>10', 1.6491567166505596)	('>50', 0.2556348785734327)	('>100', 1.1846494372915173)	('>500', 3.3700158992424476)	('>1k', 27.161205848427223)	('>5k', 0.0)	('>10k+', 61.8916981014434)
3975R_RL_F_NS1_diabetes_S32_L001_R2_001	(1.0, 5.9279234342363685)	(2.0, 1.0505970009664245)	(3.0, 0.766904635720298)	(4.0, 0.5175047541852418)	(5.0, 0.31954359821679085)	(6.0, 0.4582722823206659)	(7.0, 0.3273373445147614)	(8.0, 0.41150980453284286)	(9.0, 0.2104311500452037)	('>10', 1.9655828163481621)	('>50', 0.16678617077656888)	('>100', 1.5821304984880133)	('>500', 1.811266639648346)	('>1k', 34.49667986407706)	('>5k', 30.06047947127225)	('>10k+', 19.927050534651)
3975R_RL_F_NS1_week9_S83_L001_R1_001	(1.0, 1.3712875405562797)	(2.0, 0.6683120268434042)	(3.0, 0.42428107928232717)	(4.0, 0.3660464213416156)	(5.0, 0.3466348686947117)	(6.0, 0.24957710546019246)	(7.0, 0.18440975014558664)	(8.0, 0.18856936856992318)	(9.0, 0.17470397382213473)	('>10', 1.5473780538531932)	('>50', 0.08041928953717312)	('>100', 2.412578686115194)	('>500', 2.075649593743934)	('>1k', 20.074318515848148)	('>5k', 20.66914395052827)	('>10k+', 49.166689775657915)
3975R_RL_F_NS1_week9_S83_L001_R2_001	(1.0, 4.4424724771914255)	(2.0, 0.8707467901611159)	(3.0, 0.7029755137128754)	(4.0, 0.3993233687363079)	(5.0, 0.45062532930312527)	(6.0, 0.38268489503896175)	(7.0, 0.3397021713208175)	(8.0, 0.2884002107540002)	(9.0, 0.19966168436815396)	('>10', 2.193505449100136)	('>50', 0.3591137239677214)	('>100', 2.3155209228806743)	('>500', 0.7542774742796927)	('>1k', 29.43900612850448)	('>5k', 19.34915837053881)	('>10k+', 37.51282549014171)
3975R_R_F_NS1_diabetes_S31_L001_R1_001	(1.0, 1.5315926302701481)	(2.0, 0.6668927319995479)	(3.0, 0.517124448965751)	(4.0, 0.3730077992539844)	(5.0, 0.34616254097434157)	(6.0, 0.3221430993557138)	(7.0, 0.1780264496439471)	(8.0, 0.23736859952526282)	(9.0, 0.16531027466937945)	('>10', 1.4072566971854865)	('>50', 0.08760031649146603)	('>100', 1.7223352548886628)	('>500', 1.189668814287329)	('>1k', 19.301740703063185)	('>5k', 16.485814400361704)	('>10k+', 55.467955239064096)
3975R_R_F_NS1_diabetes_S31_L001_R2_001	(1.0, 5.893240646546852)	(2.0, 1.0314230812704872)	(3.0, 0.7290606985418786)	(4.0, 0.5764665988470667)	(5.0, 0.4803888323725557)	(6.0, 0.339097999321804)	(7.0, 0.3560528992878942)	(8.0, 0.23736859952526282)	(9.0, 0.3942014242115971)	('>10', 2.160336837345993)	('>50', 0.35181417429637163)	('>100', 1.662993105007347)	('>500', 1.119023397761953)	('>1k', 17.392901548547528)	('>5k', 37.416638408500056)	('>10k+', 29.85899174861535)
NS1_defined_inocula_S88_L001_R1_001	(1.0, 1.969121240800644)	(2.0, 0.9238201517099148)	(3.0, 0.6017544107468252)	(4.0, 0.4520220925797748)	(5.0, 0.3178280338451542)	(6.0, 0.2373115986043818)	(7.0, 0.36585538118175526)	(8.0, 0.2825138078623593)	(9.0, 0.15255745624567402)	('>10', 1.1724323026287908)	('>50', 0.18363397511053353)	('>100', 1.7657112991397452)	('>500', 2.6174904298447585)	('>1k', 38.79903380277711)	('>5k', 31.4692130577882)	('>10k+', 18.689700959134377)
NS1_defined_inocula_S88_L001_R2_001	(1.0, 5.225092876414335)	(2.0, 1.1611317503142966)	(3.0, 0.8687299591767548)	(4.0, 0.548076787252977)	(5.0, 0.5438390801350416)	(6.0, 0.457672368737022)	(7.0, 0.35596739790657267)	(8.0, 0.2599127032333705)	(9.0, 0.3178280338451542)	('>10', 2.2459847725057562)	('>50', 0.33477886231689574)	('>100', 2.679643467574478)	('>500', 1.2374104784371336)	('>1k', 39.205853686098905)	('>5k', 27.28659613238597)	('>10k+', 17.271481643665336)
NS6_defined_inocula_S86_L001_R1_001	(1.0, 2.176443686858188)	(2.0, 0.8959381366149752)	(3.0, 0.7109300295181474)	(4.0, 0.548788092961377)	(5.0, 0.26503970398702864)	(6.0, 0.2743940464806885)	(7.0, 0.3128507878435122)	(8.0, 0.24113416205878685)	(9.0, 0.23385856234149588)	('>10', 2.546459901051844)	('>50', 0.6620795742734794)	('>100', 1.3283166340996966)	('>500', 2.8302082900261922)	('>1k', 36.46842389722696)	('>5k', 27.224254770714673)	('>10k+', 23.28087972394296)
NS6_defined_inocula_S86_L001_R2_001	(1.0, 5.264416081154118)	(2.0, 1.0289776743025818)	(3.0, 0.7389930569991269)	(4.0, 0.6901426017544589)	(5.0, 0.6236228329106556)	(6.0, 0.4552446680247786)	(7.0, 0.28374838897434834)	(8.0, 0.33259884421901637)	(9.0, 0.3086933022907745)	('>10', 2.9486966282792166)	('>50', 0.5134494657631065)	('>100', 2.098490832744356)	('>500', 2.218018542385565)	('>1k', 27.273105225959338)	('>5k', 41.31501268033094)	('>10k+', 13.906789173907622)
Negative_extraction_S85_L001_R1_001	(1.0, 3.3742801265355045)	(2.0, 1.1698225438683454)	(3.0, 0.7435312778824229)	(4.0, 0.5155150193318132)	(5.0, 0.42809376605351623)	(6.0, 0.42719251601971936)	(7.0, 0.2965112611191723)	(8.0, 0.2884000108150004)	(9.0, 0.25956000973350035)	('>10', 4.220553908270771)	('>50', 1.862883819858143)	('>100', 6.0699189776219615)	('>500', 9.828131618554936)	('>1k', 17.11113314166749)	('>5k', 0.0)	('>10k+', 53.4044720026677)
Negative_extraction_S85_L001_R2_001	(1.0, 5.266003947475148)	(2.0, 0.8724100327153763)	(3.0, 0.5596762709878602)	(4.0, 0.400155015005813)	(5.0, 0.3379687626738286)	(6.0, 0.2920050109501879)	(7.0, 0.2586587596997035)	(8.0, 0.16583000621862523)	(9.0, 0.16222500608343773)	('>10', 3.841127644042287)	('>50', 2.4117450904404407)	('>100', 6.443937741647665)	('>500', 2.6983426011878473)	('>1k', 9.228800346080012)	('>5k', 0.0)	('>10k+', 67.06111376479177)
Negtive_Control_S90_L001_R1_001	(1.0, 22.999585406301822)	(2.0, 5.576285240464345)	(3.0, 2.9228855721393034)	(4.0, 2.6119402985074625)	(5.0, 1.8138474295190714)	(6.0, 1.181592039800995)	(7.0, 1.0883084577114428)	(8.0, 0.9950248756218906)	(9.0, 0.6529850746268656)	('>10', 13.805970149253731)	('>50', 7.79436152570481)	('>100', 4.125207296849088)	('>500', 8.934494195688226)	('>1k', 25.497512437810943)	('>5k', 0.0)	('>10k+', 0.0)
Negtive_Control_S90_L001_R2_001	(1.0, 24.015339966832506)	(2.0, 4.06301824212272)	(3.0, 2.8296019900497513)	(4.0, 1.5339966832504146)	(5.0, 0.9846600331674958)	(6.0, 0.808457711442786)	(7.0, 0.50787728026534)	(8.0, 0.33167495854063017)	(9.0, 0.46641791044776115)	('>10', 5.317164179104478)	('>50', 5.928689883913765)	('>100', 12.531094527363184)	('>500', 9.14179104477612)	('>1k', 31.540215588723054)	('>5k', 0.0)	('>10k+', 0.0)
Pooled_GF_pellet_S84_L001_R1_001	(1.0, 5.216234853708994)	(2.0, 1.771582438511805)	(3.0, 1.1230420648211998)	(4.0, 0.7486947098807999)	(5.0, 0.586970085049092)	(6.0, 0.5171904245887105)	(7.0, 0.4539782615834236)	(8.0, 0.37434735494039995)	(9.0, 0.37681016648606047)	('>10', 3.7697435392243785)	('>50', 2.8371589006009263)	('>100', 7.921222868026138)	('>500', 12.252487439661117)	('>1k', 22.671822152168914)	('>5k', 0.0)	('>10k+', 39.37871474074804)
Pooled_GF_pellet_S84_L001_R2_001	(1.0, 6.300692870981512)	(2.0, 1.3102157422913998)	(3.0, 0.8570584178898631)	(4.0, 0.6994384789675895)	(5.0, 0.586970085049092)	(6.0, 0.4827110629494631)	(7.0, 0.32180737529964204)	(8.0, 0.33494237020983153)	(9.0, 0.28076051620529996)	('>10', 4.3764161166387545)	('>50', 2.1524972909073)	('>100', 6.286736938889437)	('>500', 2.4201228122024103)	('>1k', 22.781006797359865)	('>5k', 4.913309033592749)	('>10k+', 45.89531409056579)
Positive_Control_S89_L001_R1_001	(1.0, 1.3647319392873427)	(2.0, 0.5276529216337698)	(3.0, 0.3745684320239724)	(4.0, 0.3213688576205676)	(5.0, 0.3039975680194559)	(6.0, 0.2801120448179272)	(7.0, 0.29639762881896947)	(8.0, 0.24319805441556466)	(9.0, 0.27359781121751026)	('>10', 2.5980935009662782)	('>50', 0.33331161922133196)	('>100', 1.5167307232970708)	('>500', 0.0)	('>1k', 5.8106963715718845)	('>5k', 9.603066032614596)	('>10k+', 76.15247649447376)
Positive_Control_S89_L001_R2_001	(1.0, 4.112652813063209)	(2.0, 0.7382798080472499)	(3.0, 0.5765096736368966)	(4.0, 0.512453043232797)	(5.0, 0.35285432002258266)	(6.0, 0.4038824832258485)	(7.0, 0.31919744642042863)	(8.0, 0.4082253056261264)	(9.0, 0.27359781121751026)	('>10', 3.8564262914468115)	('>50', 0.2041126528130632)	('>100', 1.2659327296810197)	('>500', 0.0)	('>1k', 4.824875686708792)	('>5k', 37.35587258159077)	('>10k+', 44.79512735326689)
S5_defined_inocula_S87_L001_R1_001	(1.0, 1.757103749761263)	(2.0, 0.766080258048087)	(3.0, 0.6207159985569679)	(4.0, 0.4541306792861235)	(5.0, 0.35545275131040044)	(6.0, 0.3055832608280457)	(7.0, 0.20796638584130892)	(8.0, 0.21221059779725399)	(9.0, 0.13369267661227002)	('>10', 1.689196358466142)	('>50', 0.16021900133692676)	('>100', 0.8817350338475903)	('>500', 1.544893151964009)	('>1k', 30.766292468645883)	('>5k', 36.60102285508138)	('>10k+', 23.543704772616344)
S5_defined_inocula_S87_L001_R2_001	(1.0, 4.887210067270759)	(2.0, 0.9422150542198077)	(3.0, 0.786240264838826)	(4.0, 0.45837489124206865)	(5.0, 0.3448422214205377)	(6.0, 0.2928506249602105)	(7.0, 0.2970948369161556)	(8.0, 0.2970948369161556)	(9.0, 0.21008849181928146)	('>10', 3.341255862317764)	('>50', 0.23873692252191075)	('>100', 1.037709823228572)	('>500', 2.5284892727542814)	('>1k', 22.68849606349341)	('>5k', 27.996944167391717)	('>10k+', 33.652356598688534)
