pathway	036R_0_M_NS1	036R_0_M_NS1_week5	036R_L_M_NS1	036R_L_M_NS1_week5	036R_NS1_week18	036R_RL_M_NS1	036R_RL_M_NS1_week5	036R_RR_M_NS1	036R_RR_M_NS1_week5	036R_R_M_NS1_week5	036R_R_M_NS1_week6	036R_R_M_NS1_week7	036R_R_M_NS1_week9	1030R_0_M_NS1_week10	1030R_L_M_NS1_week5	1030R_L_M_NS1_week6	1030R_L_M_NS1_week7	1030R_L_M_NS1_week9	1030R_RR_M_NS1_week5	1030R_RR_M_NS1_week9	1030R_R_M_NS1_week10	1121R_0_M_NS1_week5	1121R_0_M_NS1_week6	1121R_0_M_NS1_week7	1121R_0_M_NS1_week9	1121R_L_M_NS1_week5	1121R_L_M_NS1_week9	1121R_NS1_week19	1121R_RL_M_NS1_diabetes	1121R_RL_M_NS1_week5	1121R_RL_M_NS1_week9	1121R_RR_M_NS1_week5	1121R_RR_M_NS1_week9	1121R_R_M_NS1_week5	1121R_R_M_NS1_week9	1151R_0_M_NS1_week5	1151R_0_M_NS1_week9	1151R_NS1_week21	1151R_R_M_NS1_diabetes	1151R_R_M_NS1_week5	1151R_R_M_NS1_week6	1151R_R_M_NS1_week7	1151R_R_M_NS1_week9	1193R_0_F_NS1_week5	1193R_0_F_NS1_week9	1193R_L_F_NS1_diabetes	1193R_L_F_NS1_week5	1193R_L_F_NS1_week9	1193R_NS1_week24	1193R_R_F_NS1_week5	1193R_R_F_NS1_week6	1193R_R_F_NS1_week7	1193R_R_F_NS1_week9	2472R_0_F_NS1_week10	2472R_R_F_NS1_week10	2529R_0_F_NS1_week5	2529R_0_F_NS1_week9	2529R_L_F_NS1_diabetes	2529R_L_F_NS1_week5	2529R_L_F_NS1_week9	2529R_NS1_week22	2529R_RL_F_NS1_week5	2529R_RL_F_NS1_week9	2529R_R_F_NS1_week5	2529R_R_F_NS1_week6	2529R_R_F_NS1_week7	2529R_R_F_NS1_week9	2808_NS1_0_Female_week5	2808_NS1_0_Female_week9	2808_NS1_L_Female_week5	2808_NS1_L_Female_week9	2808_NS1_RR_Female_week5	2808_NS1_RR_Female_week9	2808_NS1_R_Female_week5	2808_NS1_R_Female_week9	2824_NS1_0_Male_week5	2824_NS1_0_Male_week9	2824_NS1_L_Male_week5	2824_NS1_L_Male_week9	2824_NS1_R_Male_week5	2824_NS1_R_Male_week9	2864_NS1_R_Male_week5	2864_NS1_R_Male_week9	2893_NS1_0_Male_week5	2893_NS1_0_Male_week9	2893_NS1_R_Male_week5	2893_NS1_R_Male_week9	2999_NS1_0_Female_week5	2999_NS1_0_Female_week9	2999_NS1_R_Female_week5	2999_NS1_R_Female_week9	3861R_0_M_NS1_week5	3861R_0_M_NS1_week9	3861R_L_M_NS1_diabetes	3861R_L_M_NS1_week5	3861R_L_M_NS1_week9	3861R_NS1_week28	3861R_R_M_NS1_week5	3861R_R_M_NS1_week9	3874R_0_F_NS1_week10	3874R_L_F_NS1_week10	3971R_0_F_NS1_week5	3971R_0_F_NS1_week9	3971R_L_F_NS1_week5	3971R_L_F_NS1_week6	3971R_L_F_NS1_week7	3971R_L_F_NS1_week9	3971R_NS1_week30	3971R_RL_F_NS1_diabetes	3971R_RL_F_NS1_week9	3971R_R_F_NS1_diabetes	3971R_R_F_NS1_week9	3974R_0_M_NS1_week10	3974R_L_M_NS1_week10	3975R_0_F_NS1_week5	3975R_0_F_NS1_week9	3975R_L_F_NS1_diabetes	3975R_L_F_NS1_week5	3975R_L_F_NS1_week9	3975R_NS1_week14	3975R_RL_F_NS1_diabetes	3975R_RL_F_NS1_week9	3975R_R_F_NS1_diabetes	3975R_R_F_NS1_week5	3975R_R_F_NS1_week6	3975R_R_F_NS1_week7	3975R_R_F_NS1_week9	NS1_defined_inocula	NS1_inocula	NS1_mouse_inoculum
GLYCOL-GLYOXDEG-PWY	46.69714285714285	318.8571428571428	47.668571428571425	322.44571428571425	63.348571428571425	73.96571428571428	239.66857142857143	74.94857142857143	507.91999999999996	423.18857142857144	156.41142857142856	174.36571428571426	213.5542857142857	181.2342857142857	807.68	225.30285714285714	223.83999999999997	85.3942857142857	290.60571428571427	45.71428571428571	151.66857142857143	638.2057142857142	198.2057142857143	94.36571428571429	105.30285714285714	302.0342857142857	102.0342857142857	87.99999999999999	212.90285714285713	384.31999999999994	115.26857142857142	280.6514285714286	119.01714285714284	359.0285714285714	57.47428571428571	210.76571428571427	197.22285714285715	141.22285714285712	278.37714285714287	401.31428571428575	349.0628571428571	199.02857142857144	131.76	472.49142857142857	46.20571428571428	351.1771428571428	372.25142857142856	54.85714285714285	93.71428571428571	487.5085714285714	164.57142857142856	123.92	59.097142857142856	243.5885714285714	149.22285714285715	332.74285714285713	152.98285714285714	141.3942857142857	187.10857142857145	124.25142857142856	206.20571428571427	465.14285714285717	129.4742857142857	223.66857142857143	283.76	195.10857142857142	201.80571428571426	536.16	208.49142857142854	441.63428571428574	327.84	114.12571428571428	164.25142857142856	365.38285714285706	147.92	455.99999999999994	255.50857142857143	611.0971428571428	86.20571428571428	421.8742857142857	207.66857142857143	288.49142857142857	132.07999999999998	213.3942857142857	223.50857142857143	187.26857142857142	340.08	331.25714285714287	203.0971428571428	954.2857142857142	248.9828571428571	317.0628571428572	63.67999999999999	36.411428571428566	233.7942857142857	41.14285714285714	225.46285714285713	288.33142857142855	76.74285714285713	253.06285714285713	293.5542857142857	284.41142857142853	96.81142857142856	476.23999999999995	191.99999999999997	137.30285714285714	91.74857142857142	239.17714285714283	90.77714285714285	83.42857142857142	62.04571428571428	34.12571428571428	126.69714285714285	179.92	543.1771428571428	64.65142857142857	113.96571428571427	968.6514285714285	61.55428571428571	45.71428571428571	249.62285714285713	70.03428571428572	175.99999999999997	524.9028571428571	186.77714285714285	108.07999999999998	138.60571428571427	1570.1257142857144	2556.902857142857	2616.331428571428
GLYCOLYSIS	11713.70055388349	13120.123551703971	9787.866030828487	13747.033103546852	14895.388607873136	7838.664754833587	13392.274956240864	13045.152812846396	18003.30104130557	14633.302452878448	16945.021474123758	11245.00312871631	12774.897285689207	11918.822165075493	24914.601117075432	20117.101863470627	9612.713668153468	12253.871892520157	17522.309772875742	9435.5130445996	11472.111875089278	11848.337770421638	11096.997568270664	9290.22049706572	12456.210094443928	13886.604685053158	9168.411296702718	9797.394525146785	16268.615675719928	12789.720658051994	13273.90816055848	9199.99830567188	11990.3256820803	10423.510709222364	12129.132710191243	14760.733760890487	10559.764810657522	14146.50345308983	14655.659569423382	19328.812828759088	16036.575636614343	14051.714040282719	13266.517132646257	13659.195773505531	12345.443992054219	8546.050500091194	14327.25877220751	10215.855556666724	9716.507688279884	21361.039265464704	13307.420864773807	11390.558220662819	11544.95019425791	13029.047693231085	11656.20608153193	15498.922015334063	9481.057810836564	8587.82234471886	12265.671811171538	9292.64546299723	10602.123617909754	14576.157120328968	9050.750462981967	17206.513918331235	16186.33095838298	11620.936045864744	9740.008111361767	35487.584494890216	16770.89658327245	16072.36460042886	13169.630687100142	7460.077733161217	13462.645273949505	19219.38413806135	12392.481505766325	15376.73637913864	20972.472369348317	21192.828515317742	10431.07570423371	20633.41209482756	13422.63452339508	12890.723068220332	14929.247086051362	13975.066252641775	15545.576790882687	15633.924138034641	19543.149421641843	12442.696626075907	9457.33266690241	26938.444754861353	16304.838368609513	13611.871244153905	9507.86769855022	10002.470188018386	8737.60232393106	9207.478784065295	9654.709283394592	11229.69752155534	10640.7575488592	11567.89230934457	11267.217730928247	10585.032337022	11353.930979791508	17133.590309790743	14603.8652132814	13057.345259674112	16054.555443661522	9641.057598520949	11183.098738800612	10039.98173295552	8049.046509454257	11595.176150047551	12218.089787488	12472.670548057893	8822.28473196482	16881.40323463751	10824.101210647508	10378.833838964383	11096.0832430739	10134.362839784828	8287.762777969581	10859.156057170112	10026.723919972967	13887.277396046135	12802.282166738069	10258.09350172391	16567.854573608252	7325.155427434434	11258.49717526832	11378.694615577037
GLYCOLYSIS-E-D	999.1935576114382	596.2068965517242	685.4830025231287	1036.722338099243	243.22671993271658	701.2079730866274	773.1701345668629	985.1937931034482	1241.023187552565	1497.707914213625	1486.5896888141294	600.8876619007569	1214.2457022708159	874.3603195962994	1967.2702102607234	424.29004205214466	611.2271993271656	1251.1440538267452	681.2310513036165	871.8418839360806	901.3988982338099	1517.6749957947854	572.8188141295207	551.1399747687133	1054.5221698906644	963.874449116905	610.578402018503	427.28343145500423	1036.552321278385	1012.1898402018503	759.0051640033641	750.6883347350715	659.099125315391	856.2336837678722	831.4606476030278	987.1106644238856	828.4915306980656	657.3266862910008	566.9633473507149	1541.7240117746005	1810.945811606392	1449.860260723297	1232.4598065601347	1079.479873843566	823.5908915054669	536.2630109335577	787.7689486963835	1120.4053826745162	395.0075693860387	1231.272859545837	839.2161480235493	225.40502102607232	1728.4678637510515	860.5389907485281	725.3990159798151	956.5709419680404	631.2137426408747	579.8454835996636	622.8580992430614	727.4047771236334	532.1350462573591	1468.4423885618166	784.5994196804037	757.830353238015	782.8828511354079	783.8328679562658	1286.981850294365	3081.253877207738	1960.0686038687973	1339.9500168208579	1901.7040706476032	845.4896047098403	1595.6932548359966	1165.564583683768	1415.7195710681247	1255.708158116064	2614.6631034482757	2036.5317830109336	1557.7574179983178	1604.9174600504625	1713.685693860387	1328.1089739276704	1478.5680656013458	1138.2769386038688	1623.8859798149706	1348.5097897392768	2490.6437594617328	1170.4324222035325	466.96492010092516	2842.4188393608074	923.0085281749368	1053.5345416316234	815.6167199327166	389.40718250630783	1052.5747939444911	615.6576955424727	324.2831959629941	1183.9694785534061	2078.353952901598	938.2729772918419	1104.188511354079	1297.9420857863752	976.9935155592935	1881.6470058873	1394.9798149705634	723.7383179142137	1897.206661059714	452.6650294365013	234.91721614802356	1402.928511354079	248.35215306980655	1245.668746846089	826.9900252312868	1000.9113288477713	1097.9745332211942	1169.345189234651	356.6915727502103	1393.1769806560133	1167.2860723296887	407.32968881412955	720.5177291841885	816.1183515559294	850.4449116904962	1285.4219596299413	1100.614440706476	321.54619848612276	1585.1738603868796	2076.848730025232	3556.354676198486	3499.456442388562
GLYCOLYSIS-TCA-GLYOX-BYPASS	58.8384	401.76	60.0624	406.28159999999997	79.8192	93.1968	301.9824	94.43520000000001	639.9792	533.2176	197.0784	219.7008	269.0784	228.35519999999997	1017.6768	283.8816	282.0384	107.59679999999999	366.16319999999996	57.599999999999994	191.1024	804.1392	249.73919999999998	118.9008	132.6816	380.5632	128.5632	110.88	268.25759999999997	484.24319999999994	145.23839999999998	353.62080000000003	149.96159999999998	452.376	72.4176	265.5648	248.50080000000003	177.9408	350.75519999999995	505.656	439.8192	250.776	166.0176	595.3392	58.2192	442.4832	469.03679999999997	69.12	118.08	614.2607999999999	207.35999999999999	156.13920000000002	74.4624	306.9216	188.0208	419.256	192.7584	178.1568	235.7568	156.5568	259.81919999999997	586.08	163.1376	281.8224	357.5376	245.83679999999998	254.27519999999998	675.5616	262.69919999999996	556.4592	413.0784	143.79840000000002	206.9568	460.38239999999996	186.3792	574.56	321.9408	769.9823999999999	108.61919999999999	531.5616	261.6624	363.4992	166.42079999999999	268.87679999999995	281.6208	235.95839999999998	428.50079999999997	417.384	255.90239999999997	1202.4	313.7184	399.4992	80.2368	45.8784	294.5808	51.839999999999996	284.0832	363.2976	96.696	318.8592	369.8784	358.3584	121.98239999999998	600.0623999999999	241.91999999999996	173.0016	115.60319999999999	301.36319999999995	114.3792	105.12	78.1776	42.9984	159.6384	226.69919999999996	684.4031999999999	81.46079999999999	143.5968	1220.5007999999998	77.5584	57.599999999999994	314.52479999999997	88.24319999999999	221.75999999999996	661.3776	235.3392	136.18079999999998	174.64319999999998	1978.3584	3221.6976	3296.5776
GLYOXYLATE-BYPASS	46.69714285714285	318.8571428571428	47.668571428571425	322.44571428571425	63.348571428571425	73.96571428571428	239.66857142857143	74.94857142857143	507.91999999999996	423.18857142857144	156.41142857142856	174.36571428571426	213.5542857142857	181.2342857142857	807.68	225.30285714285714	223.83999999999997	85.3942857142857	290.60571428571427	45.71428571428571	151.66857142857143	638.2057142857142	198.2057142857143	94.36571428571429	105.30285714285714	302.0342857142857	102.0342857142857	87.99999999999999	212.90285714285713	384.31999999999994	115.26857142857142	280.6514285714286	119.01714285714284	359.0285714285714	57.47428571428571	210.76571428571427	197.22285714285715	141.22285714285712	278.37714285714287	401.31428571428575	349.0628571428571	199.02857142857144	131.76	472.49142857142857	46.20571428571428	351.1771428571428	372.25142857142856	54.85714285714285	93.71428571428571	487.5085714285714	164.57142857142856	123.92	59.097142857142856	243.5885714285714	149.22285714285715	332.74285714285713	152.98285714285714	141.3942857142857	187.10857142857145	124.25142857142856	206.20571428571427	465.14285714285717	129.4742857142857	223.66857142857143	283.76	195.10857142857142	201.80571428571426	536.16	208.49142857142854	441.63428571428574	327.84	114.12571428571428	164.25142857142856	365.38285714285706	147.92	455.99999999999994	255.50857142857143	611.0971428571428	86.20571428571428	421.8742857142857	207.66857142857143	288.49142857142857	132.07999999999998	213.3942857142857	223.50857142857143	187.26857142857142	340.08	331.25714285714287	203.0971428571428	954.2857142857142	248.9828571428571	317.0628571428572	63.67999999999999	36.411428571428566	233.7942857142857	41.14285714285714	225.46285714285713	288.33142857142855	76.74285714285713	253.06285714285713	293.5542857142857	284.41142857142853	96.81142857142856	476.23999999999995	191.99999999999997	137.30285714285714	91.74857142857142	239.17714285714283	90.77714285714285	83.42857142857142	62.04571428571428	34.12571428571428	126.69714285714285	179.92	543.1771428571428	64.65142857142857	113.96571428571427	968.6514285714285	61.55428571428571	45.71428571428571	249.62285714285713	70.03428571428572	175.99999999999997	524.9028571428571	186.77714285714285	108.07999999999998	138.60571428571427	1570.1257142857144	2556.902857142857	2616.331428571428
GOLPDLCAT-PWY	25.69411764705882	75.67058823529412	28.658823529411762	50.4	62.68235294117646	23.576470588235292	98.54117647058823	13.83529411764706	210.4941176470588	91.34117647058822	81.74117647058823	41.78823529411765	111.81176470588234	117.59999999999998	57.59999999999999	69.03529411764706	128.18823529411765	120.56470588235292	51.10588235294117	26.541176470588233	39.38823529411764	58.588235294117645	54.07058823529411	130.16470588235293	141.45882352941175	60.423529411764704	51.10588235294117	53.2235294117647	18.070588235294117	47.435294117647054	107.57647058823528	82.58823529411764	102.21176470588233	56.47058823529411	41.929411764705875	3.6705882352941175	274.1647058823529	72.70588235294117	86.54117647058823	23.85882352941176	103.62352941176468	97.2705882352941	30.070588235294117	85.83529411764705	10.023529411764704	28.09411764705882	13.552941176470586	7.341176470588235	60.4235294117647	12.988235294117645	11.294117647058822	169.69411764705882	24.564705882352936	76.8	87.38823529411764	6.776470588235293	68.89411764705882	77.92941176470588	6.352941176470588	39.10588235294117	45.17647058823529	18.352941176470587	129.88235294117646	202.72941176470587	17.64705882352941	149.2235294117647	266.25882352941176	447.38823529411764	140.8941176470588	259.90588235294115	44.752941176470586	79.6235294117647	236.75294117647056	655.4823529411765	204.84705882352938	83.43529411764706	247.6235294117647	653.0823529411764	94.16470588235293	1074.9176470588234	229.55294117647054	47.01176470588234	183.2470588235294	232.5176470588235	158.96470588235292	265.4117647058823	331.4823529411765	118.58823529411762	138.63529411764702	425.64705882352933	424.5176470588235	103.34117647058822	8.470588235294116	7.341176470588235	34.305882352941175	15.952941176470588	56.89411764705881	320.04705882352937	29.788235294117648	119.85882352941175	24.847058823529412	123.95294117647056	47.85882352941176	203.01176470588234	132.8470588235294	165.88235294117644	62.96470588235294	166.02352941176468	3.3882352941176466	32.047058823529404	42.211764705882345	4.658823529411764	152.18823529411765	155.99999999999997	141.17647058823528	67.62352941176471	16.376470588235293	132.4235294117647	57.45882352941177	31.6235294117647	48.56470588235293	32.188235294117646	5.929411764705882	64.37647058823529	112.23529411764704	109.83529411764705	81.31764705882352	626.1176470588234	767.0117647058822	1549.5529411764703
HCAMHPDEG-PWY	44.57454545454545	304.3636363636363	45.50181818181818	307.7890909090909	60.4690909090909	70.60363636363635	228.77454545454543	71.54181818181817	484.8327272727272	403.95272727272726	149.30181818181816	166.44	203.8472727272727	172.9963636363636	770.9672727272728	215.06181818181818	213.66545454545454	81.51272727272726	277.3963636363636	43.63636363636363	144.77454545454543	609.1963636363636	189.19636363636363	90.07636363636362	100.51636363636364	288.3054545454545	97.39636363636362	83.99999999999999	203.2254545454545	366.85090909090906	110.0290909090909	267.89454545454544	113.60727272727271	342.7090909090909	54.86181818181817	201.18545454545455	188.2581818181818	134.80363636363634	265.72363636363633	383.0727272727272	333.1963636363636	189.9818181818182	125.77090909090909	451.01454545454544	44.10545454545454	335.21454545454543	355.3309090909091	52.36363636363636	89.45454545454545	465.3490909090909	157.09090909090907	118.28727272727272	56.410909090909094	232.51636363636362	142.44	317.61818181818177	146.0290909090909	134.9672727272727	178.60363636363635	118.60363636363637	196.83272727272725	444.0	123.5890909090909	213.50181818181818	270.8618181818182	186.23999999999998	192.63272727272724	511.7890909090908	199.0145454545454	421.56	312.93818181818176	108.93818181818182	156.78545454545454	348.77454545454543	141.19636363636363	435.2727272727272	243.89454545454547	583.3199999999999	82.28727272727272	402.6981818181818	198.2290909090909	275.3781818181818	126.07636363636364	203.69454545454545	213.34909090909088	178.75636363636363	324.6218181818182	316.2	193.86545454545453	910.9090909090909	237.66545454545454	302.65090909090907	60.78545454545454	34.75636363636363	223.16727272727272	39.27272727272727	215.21454545454543	275.2254545454545	73.25454545454545	241.56	280.21090909090907	271.4836363636363	92.41090909090909	454.5927272727272	183.27272727272725	131.06181818181818	87.5781818181818	228.3054545454545	86.65090909090908	79.63636363636363	59.22545454545454	32.57454545454545	120.93818181818182	171.74181818181816	518.4872727272726	61.712727272727264	108.78545454545453	924.6218181818181	58.75636363636363	43.63636363636363	238.27636363636364	66.85090909090908	167.99999999999997	501.0436363636363	178.2872727272727	103.1672727272727	132.30545454545452	1498.7563636363634	2440.68	2497.407272727273
HEME-BIOSYNTHESIS-II	40.86	279.0	41.71	282.14	55.43	64.72	209.71	65.58	444.43	370.29	136.86	152.57	186.85999999999999	158.57999999999998	706.72	197.14000000000001	195.86	74.72	254.28	40.0	132.70999999999998	558.4300000000001	173.43	82.57	92.14000000000001	264.28000000000003	89.28	77.0	186.29	336.28	100.85999999999999	245.57000000000002	104.13999999999999	314.15000000000003	50.29	184.42000000000002	172.57	123.57	243.57999999999998	351.15000000000003	305.43	174.15	115.28999999999999	413.43	40.43	307.28	325.72	48.0	82.0	426.57	144.0	108.43	51.71	213.14	130.57	291.15	133.86	123.72	163.72	108.72	180.43	407.0	113.28999999999999	195.71	248.29000000000002	170.72	176.57999999999998	469.14	182.42999999999998	386.43	286.86	99.86000000000001	143.72	319.71	129.43	399.0	223.57	534.71	75.43	369.14	181.71	252.43	115.57	186.72	195.57	163.85999999999999	297.57	289.85	177.70999999999998	835.0	217.85999999999999	277.43	55.72	31.86	204.57	36.0	197.27999999999997	252.29	67.15	221.43	256.86	248.85999999999999	84.71	416.71	168.0	120.14000000000001	80.28	209.28	79.43	73.0	54.29	29.86	110.86	157.43	475.28	56.57	99.72	847.5699999999999	53.86	40.0	218.42000000000002	61.28	154.0	459.29	163.43	94.57	121.28	1373.8600000000001	2237.29	2289.29
HEMESYN2-PWY	80.69	353.83	128.21	384.46999999999997	397.26	133.89	338.04	159.91	627.1	428.96000000000004	215.36	273.07	266.36	494.08	826.89	260.47	266.53000000000003	165.55	339.61	146.82999999999998	412.53999999999996	624.6	253.60000000000002	162.07	201.81	315.11	151.78	275.66999999999996	475.46000000000004	397.60999999999996	154.19	268.74	213.96999999999997	353.82000000000005	80.46000000000001	226.92000000000002	301.24	298.9	623.25	416.82000000000005	392.93	405.98	240.95999999999998	433.43	63.6	452.94999999999993	355.22	112.0	197.32999999999998	494.74	197.32999999999998	184.26	232.04000000000002	410.47	372.57	383.47999999999996	207.36	212.72	202.05	195.22	294.6	442.17	199.29	233.71	290.62	214.39	307.25	588.14	243.92999999999998	499.43	327.86	134.69	180.89	527.54	185.76	501.83	372.57	645.21	177.10000000000002	456.81	221.38	331.76	264.4	280.55	263.24	270.69	403.9	358.35	216.53999999999996	970.33	284.53	349.6	99.72	169.86	224.39999999999998	159.17000000000002	455.60999999999996	394.78999999999996	158.65	529.4300000000001	489.86	377.36	154.04	610.04	258.33	185.14000000000001	136.95	551.11	262.43	143.82999999999998	335.62	48.03	385.19	482.93	583.28	127.57	196.39	1001.0699999999999	154.03	70.67	389.92	97.61	343.33000000000004	610.29	236.10000000000002	224.73999999999998	201.61	1765.8600000000001	2436.62	2962.62
HEXITOLDEGSUPER-PWY	63.267096774193554	432.00000000000006	64.58322580645162	436.861935483871	85.82709677419356	100.21161290322581	324.71225806451616	101.54322580645162	688.1496774193549	573.3522580645163	211.91225806451615	236.23741935483872	289.33161290322585	245.54322580645163	1094.2761290322583	305.2490322580646	303.2670967741936	115.69548387096776	393.72387096774196	61.93548387096775	205.48645161290324	864.665806451613	268.5367741935484	127.85032258064518	142.6683870967742	409.2077419354839	138.24	119.22580645161293	288.44903225806456	520.6916129032259	156.17032258064518	380.2374193548387	161.24903225806452	486.42580645161297	77.8683870967742	285.55354838709684	267.2051612903226	191.3341935483871	377.1561290322581	543.7161290322581	472.923870967742	269.65161290322584	178.5135483870968	640.1496774193549	62.60129032258065	475.7883870967743	504.3406451612904	74.3225806451613	126.9677419354839	660.4954838709677	222.9677419354839	167.89161290322582	80.06709677419356	330.02322580645165	202.1729032258065	450.8129032258065	207.2670967741936	191.56645161290325	253.50193548387102	168.34064516129035	279.37548387096774	630.1935483870968	175.4167741935484	303.03483870967744	384.44903225806456	264.34064516129035	273.4141935483871	726.4103225806452	282.47225806451615	598.3432258064516	444.17032258064523	154.621935483871	222.53419354838712	495.03483870967744	200.40774193548387	617.8064516129033	346.1729032258065	827.9380645161291	116.79483870967744	571.5716129032259	281.3574193548387	390.8593548387097	178.94709677419357	289.11483870967743	302.818064516129	253.71870967741938	460.75354838709677	448.80000000000007	275.16387096774196	1292.9032258064517	337.33161290322585	429.56903225806457	86.27612903225808	49.33161290322581	316.7535483870968	55.741935483870975	305.46580645161293	390.6425806451614	103.9741935483871	342.85935483870975	397.7187096774194	385.33161290322585	131.16387096774193	645.2283870967742	260.1290322580645	186.02322580645165	124.30451612903227	324.04645161290324	122.9883870967742	113.03225806451614	84.06193548387097	46.234838709677426	171.65419354838713	243.7625806451613	735.9174193548388	87.59225806451614	154.4051612903226	1312.3664516129033	83.39612903225807	61.93548387096775	338.1987096774194	94.8851612903226	238.4516129032258	711.1587096774196	253.05290322580646	146.4309677419355	187.7883870967742	2127.2670967741938	3464.1909677419358	3544.707096774194
