pathway	1030R_0_M_NS1_week10	1030R_R_M_NS1_week10	2472R_0_F_NS1_week10	2472R_R_F_NS1_week10	3874R_0_F_NS1_week10	3874R_L_F_NS1_week10	3974R_0_M_NS1_week10	3974R_L_M_NS1_week10	NS1_inocula	036R_R_M_NS1_week5	036R_R_M_NS1_week6	036R_R_M_NS1_week7	036R_R_M_NS1_week9	1030R_L_M_NS1_week5	1030R_L_M_NS1_week6	1030R_L_M_NS1_week7	1030R_L_M_NS1_week9	1121R_0_M_NS1_week5	1121R_0_M_NS1_week6	1121R_0_M_NS1_week7	1121R_0_M_NS1_week9	1151R_R_M_NS1_week5	1151R_R_M_NS1_week6	1151R_R_M_NS1_week7	1151R_R_M_NS1_week9	1193R_R_F_NS1_week5	1193R_R_F_NS1_week6	1193R_R_F_NS1_week7	1193R_R_F_NS1_week9	2529R_R_F_NS1_week5	2529R_R_F_NS1_week6	2529R_R_F_NS1_week7	2529R_R_F_NS1_week9	3861R_R_M_NS1_week9	3971R_L_F_NS1_week5	3971R_L_F_NS1_week6	3971R_L_F_NS1_week7	3971R_L_F_NS1_week9	3975R_0_F_NS1_week9	3975R_R_F_NS1_week5	3975R_R_F_NS1_week6	3975R_R_F_NS1_week7	3975R_R_F_NS1_week9	036R_0_M_NS1	036R_0_M_NS1_week5	036R_L_M_NS1	036R_L_M_NS1_week5	036R_NS1_week18	036R_RL_M_NS1	036R_RL_M_NS1_week5	036R_RR_M_NS1	036R_RR_M_NS1_week5	1030R_RR_M_NS1_week5	1030R_RR_M_NS1_week9	1121R_L_M_NS1_week5	1121R_L_M_NS1_week9	1121R_NS1_week19	1121R_R_M_NS1_week5	1121R_R_M_NS1_week9	1121R_RL_M_NS1_diabetes	1121R_RL_M_NS1_week5	1121R_RL_M_NS1_week9	1121R_RR_M_NS1_week5	1121R_RR_M_NS1_week9	1151R_0_M_NS1_week5	1151R_0_M_NS1_week9	1151R_NS1_week21	1151R_R_M_NS1_diabetes	1193R_0_F_NS1_week5	1193R_0_F_NS1_week9	1193R_L_F_NS1_diabetes	1193R_L_F_NS1_week5	1193R_L_F_NS1_week9	1193R_NS1_week24	2529R_0_F_NS1_week5	2529R_0_F_NS1_week9	2529R_L_F_NS1_diabetes	2529R_L_F_NS1_week5	2529R_L_F_NS1_week9	2529R_NS1_week22	2529R_RL_F_NS1_week5	2529R_RL_F_NS1_week9	3861R_0_M_NS1_week5	3861R_0_M_NS1_week9	3861R_L_M_NS1_diabetes	3861R_L_M_NS1_week5	3861R_L_M_NS1_week9	3861R_NS1_week28	3861R_R_M_NS1_week5	3971R_0_F_NS1_week5	3971R_0_F_NS1_week9	3971R_NS1_week30	3971R_R_F_NS1_diabetes	3971R_R_F_NS1_week9	3971R_RL_F_NS1_diabetes	3971R_RL_F_NS1_week9	3975R_0_F_NS1_week5	3975R_L_F_NS1_diabetes	3975R_L_F_NS1_week5	3975R_L_F_NS1_week9	3975R_NS1_week14	3975R_R_F_NS1_diabetes	3975R_RL_F_NS1_diabetes	3975R_RL_F_NS1_week9	NS1_defined_inocula	2808_NS1_0_Female_week5	2808_NS1_0_Female_week9	2808_NS1_L_Female_week5	2808_NS1_L_Female_week9	2808_NS1_R_Female_week5	2808_NS1_R_Female_week9	2808_NS1_RR_Female_week5	2808_NS1_RR_Female_week9	2824_NS1_0_Male_week5	2824_NS1_0_Male_week9	2824_NS1_L_Male_week5	2824_NS1_L_Male_week9	2824_NS1_R_Male_week5	2824_NS1_R_Male_week9	2864_NS1_R_Male_week5	2864_NS1_R_Male_week9	2893_NS1_0_Male_week5	2893_NS1_0_Male_week9	2893_NS1_R_Male_week5	2893_NS1_R_Male_week9	2999_NS1_0_Female_week5	2999_NS1_0_Female_week9	2999_NS1_R_Female_week5	2999_NS1_R_Female_week9	NS1_mouse_inoculum
PWY-5989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PWY-6121	0.9999999999999257	0.9999999999999997	0.9999999995710646	0.9999999717744686	0.9999999999900446	0.9999999999966424	0.9999999999640409	0.9999999999999979	0.9998538610209154	0.9999999994842014	0.9999999999999492	0.9999986354628138	0.9999999999987537	0.9476580194767563	0.0018238599390276466	0.9999999423679261	1.0	0.9999999999782585	0.9995002704316708	0.9997834827149266	0.9999999999999958	0.982216976265174	0.9999999999999993	1.0	0.9999999999999634	0.9046267379327044	0.9999993902391607	0.9920780885239368	1.0	0.999712302829775	0.8827459361330411	0.999960630323678	1.0	1.0	1.0	0.999999999999919	0.9999990979470277	1.0	1.0	0.9999991388047492	0.9999999987521235	0.9999997084469187	1.0	0.9999997272022101	0.7282455836001053	0.9999999994944332	0.9988214920846098	0.9048271597644929	0.9999999999989587	0.9866113982471698	0.9999999999999986	0.9999992732743666	0.9929447101711172	0.9999999999926171	0.9999999300388182	0.9999999961283699	0.999999918859575	0.9999999540514395	0.9999999995836056	0.9826083238039132	0.9999999999970228	0.9999999999563407	0.9999996354573781	0.9999999967838654	0.9970219926389071	0.9999999978739474	0.9999999995484178	0.9999995432193257	0.9915608831647259	0.9986695830256805	0.999274871923572	0.989548601862306	0.9999999989611051	0.9999981939717841	0.9995459017651671	0.999999913412259	0.9999999985173738	0.9987655972247161	0.9999999995391825	0.9999996816141299	0.9999997494341086	0.999999999996971	0.9951829709828867	0.9999999999999929	0.9998966069413587	0.9999948592719317	0.9999999759590348	0.9997479111927781	0.9999999997499905	0.9999999999999798	0.9999999999985711	0.999999999997069	0.9999999824154688	0.9982625067191294	0.7157766858474548	1.0	0.9987508915028962	0.9999969011378205	0.9777638548748597	1.0	0.9945116156067302	0.9999267635990763	0.9999999998917914	0.9999997165157599	0.9999411569699563	1.0	1.0	0.9999999998407751	1.0	0.9999999999999808	1.0	0.9999999981487477	1.0	0.9999997557959144	1.0	0.9999999999999997	1.0	0.9999998241530609	1.0	0.9999999999940258	1.0	0.9999999999999908	1.0	0.9999999999996263	1.0	0.9999999999025289	0.9999523229305382	1.0	0.9999999999999993	0.9999998805342017
PWY-6122	0.9999999999999072	0.9999999999999996	0.9999999994638307	0.999999964718086	0.9999999999875555	0.9999999999958029	0.9999999999550508	0.9999999999999973	0.9998173329498381	0.9999999993552517	0.9999999999999365	0.9999982943290991	0.9999999999984421	0.9354176168067568	0.0014596203798495164	0.9999999279599089	1.0	0.9999999999728231	0.999375416070353	0.9997293680427825	0.9999999999999947	0.9778696066589786	0.9999999999999993	1.0	0.9999999999999543	0.8835597441743902	0.9999992377990671	0.9901171833545707	1.0	0.9996404044008778	0.8576064750339539	0.999950788388959	1.0	1.0	1.0	0.9999999999998985	0.999998872434039	1.0	1.0	0.9999989235061684	0.9999999984401542	0.9999996355586749	1.0	0.9999996590027859	0.6819170884957836	0.9999999993680415	0.9985272990032076	0.8837987504453733	0.9999999999986984	0.9833200780171365	0.999999999999998	0.9999990915931231	0.9911964156736351	0.9999999999907714	0.9999999125485243	0.9999999951604623	0.9999998985744708	0.9999999425643	0.999999999479507	0.9783545175603163	0.9999999999962785	0.9999999999454259	0.999999544321764	0.999999995979832	0.9962802601517959	0.9999999973424343	0.9999999994355222	0.9999994290242225	0.9894733129414014	0.9983375317261032	0.9990937541905351	0.9869697982843686	0.9999999987013815	0.9999977424657495	0.9994324416382715	0.9999998917653261	0.9999999981467174	0.9984574725559346	0.9999999994239781	0.9999996020176941	0.9999996867926555	0.9999999999962137	0.9939859561845009	0.9999999999999911	0.999870762017276	0.9999935740981731	0.9999999699487936	0.9996849088487109	0.9999999996874882	0.9999999999999747	0.9999999999982137	0.9999999999963363	0.9999999780193363	0.9978290763902081	0.6682907340361564	1.0	0.9984391018114178	0.9999961264252766	0.9723584788127246	1.0	0.9931489198487574	0.9999084561749305	0.9999999998647393	0.999999645644725	0.9999264472944617	1.0	1.0	0.9999999998009688	1.0	0.999999999999976	1.0	0.9999999976859346	1.0	0.9999996947449116	1.0	0.9999999999999996	1.0	0.9999997801913357	1.0	0.999999999992532	1.0	0.9999999999999885	1.0	0.9999999999995328	1.0	0.999999999878161	0.999940404373509	1.0	0.9999999999999991	0.9999998506677567
PWY-6123	0.9717388496753567	0.9974844689351472	0.9823301244097963	0.6883950985236633	0.9380904192332497	0.8552776362071136	0.916169610060846	0.9311543466291649	1.3328118075741687e-07	0.664425401655436	0.2243292853396882	0.9050086343292111	0.7792148517763473	1.4668859998565496e-10	1.2899999999999887e-14	0.9933827835603732	0.9736979494677906	0.9915709837688422	0.6692636178461924	0.055105185546927005	0.9541430449524386	6.764765996949196e-10	0.18615487794056476	0.949184973098487	0.39306889205676	3.5948207429707934e-05	0.7379733698252031	0.723651351504459	0.010192849388250451	0.5656386985267463	0.00311067383997383	0.6866065618219717	0.9202470799561786	7.374881499197764e-05	0.9986651606613713	0.835836183445205	0.5738545823491863	0.6005655712348926	0.7310213357788231	0.5731999048938426	0.8590946064249281	0.7605897139423533	0.9627562323114119	0.0007731410006064686	2.0459959604689562e-05	0.7513881057128239	0.0002838457650329896	1.3761899170516255e-05	0.956007119161344	0.00024144506379108972	0.6147654285875462	0.6778191556050878	0.1653024680955313	0.02994422015553223	0.7511472552870112	0.8255691632278941	0.7706055138259129	0.9568766812512988	0.6021360722205978	4.319999999999876e-14	0.9966762356955334	0.9261248839617119	0.9415432294861176	0.7608926589229849	0.0018055384406461777	0.7610614550691547	0.7682966243232165	0.5173041368117306	0.009637512904657492	8.723678447404179e-05	0.5041616848172142	0.06601928445638373	0.00044366687540698546	0.8094942249034434	0.1702983213876567	0.7512587940635489	0.9470529241544442	0.08235147563940375	0.5820318853295324	0.7866581836585672	0.014875719520874455	0.8977618557845397	0.00018910354221843647	0.8879922360607473	0.07005465585593916	0.035071686689525504	0.13275033202656897	0.7512721842721364	0.7512811429812578	0.8845135770133824	0.8133292799595888	0.9998952604179111	0.9882077420720201	9.65999999999378e-13	0.0009729362027632677	0.9980906223777067	0.014122934473894174	0.9400547358670518	0.015853587683637104	0.7512272356109496	0.020729350957805332	2.8124812521229163e-06	0.9641175994897611	0.19877870203389716	0.3913217297305901	0.9557832563783926	0.2510383138890307	0.8950495625822557	0.5577798060706162	0.9934120905899625	0.9703608941660277	0.8216912089374536	0.9714186723185464	0.5829820924559377	0.9994105608340463	0.9634028108794516	0.9424860254644144	0.2014428381190471	0.9590330360181346	0.8643477716796754	0.7510270004513486	0.9973947223955727	0.9479575837426298	0.8099532329275971	0.7174756642143085	0.958177477722642	0.8866733908432698	0.9968577390545227	0.9998963839251109	0.5927798878628884
PWY-6147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3457199999271596e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.007999999997544e-13	0.0	0.0	0.0	0.0	1.0451999999994538e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.753879999663176e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.759999999999929e-14	0.0	0.0	0.0	3.576399999936047e-11	0.0	0.0	0.0	0.0
PWY-6163	0.9999999999346645	0.999999999988605	0.9999999970863414	0.9999998282506862	0.9999999980589426	0.9999999999825242	0.9999999985210406	0.999999999894275	0.9976944517111932	0.9999999594542608	0.9999999999624418	0.9999999999971196	0.9999999995161086	0.9999330312310185	0.9999853770152651	0.9999999958126055	0.9999999999396018	0.9999994825590499	0.9999998498319294	0.999999998937845	0.9999999999983181	0.9965748922299884	0.9999999958272386	0.999999998910034	0.9999999999999574	0.986342489144196	0.999991457924122	0.9999993905781084	0.9999999999994996	0.9998812718216636	0.9998399020481875	0.9999892138938725	0.9999999904513118	0.9999999999999194	0.9999999999574409	0.999999979545717	0.9999999999724836	0.9999999999999056	1.0	0.9999996773191623	0.9999931881374572	0.999999999988539	1.0	0.9999890954871228	0.9952352801060026	0.9999999478359289	0.9995936216210011	0.9996190299881165	0.999999974512705	0.9998429053487589	0.9999999999741576	0.9999972946734981	0.9988667988341065	0.9999999999794081	0.9999989605564118	0.9999999430090503	0.9999999939899791	0.9999996665509029	0.9999999988350512	0.9999968867351686	0.9999999997242217	0.9999999992225119	0.999924568620963	0.9999999999995071	0.9848934197824266	0.9999999833806601	0.9999999869611503	0.9999999949214126	0.9998239189560464	0.9999936953345285	0.9999468668419131	0.999589318319603	0.9999994138542254	0.9999999904117952	0.9991525563136117	0.9999999286981053	0.9999999997983776	0.9992771068402474	0.9999999967911928	0.9999996595253465	0.9996032032037244	0.9999999207044712	0.999735067069076	0.9999999592588087	0.9996514915126906	0.9999951491176068	0.9999998717263926	0.9999999657570248	0.9999999856643607	0.9999996738214089	0.9999999980001704	0.9999999999999993	0.9999999999999496	0.9982548704403633	0.9985340045281126	0.9999999999798664	0.9998436621251471	0.9999998020030462	0.9997749211238228	0.9999999988989339	0.9999944036740032	0.9999980919494226	0.9999999714518913	0.9999999993924747	0.9998833520731115	1.0	0.9999999999999961	0.9999999996398146	0.9999999999906279	1.0	0.9999999999958383	0.999993698691575	0.9999999999968047	0.9999974807283836	1.0	0.9999999974964309	0.9999999999962952	0.9999991429760401	0.9999999999987252	0.9999999474199581	1.0	0.9999999995315795	0.9999999999994633	0.999999828518975	0.9999999999999811	0.9999992776551138	0.9999999995876834	1.0	1.0	0.9999979457255529
PWY-6277	0.9999999999999072	0.9999999999999996	0.9999999994638307	0.999999964718086	0.9999999999875555	0.9999999999958029	0.9999999999550508	0.9999999999999973	0.9998173329498381	0.9999999993552517	0.9999999999999365	0.9999982943290991	0.9999999999984421	0.9354176168067568	0.0014596203798495164	0.9999999279599089	1.0	0.9999999999728231	0.999375416070353	0.9997293680427825	0.9999999999999947	0.9778696066589786	0.9999999999999993	1.0	0.9999999999999543	0.8835597441743902	0.9999992377990671	0.9901171833545707	1.0	0.9996404044008778	0.8576064750339539	0.999950788388959	1.0	1.0	1.0	0.9999999999998985	0.999998872434039	1.0	1.0	0.9999989235061684	0.9999999984401542	0.9999996355586749	1.0	0.9999996590027859	0.6819170884957836	0.9999999993680415	0.9985272990032076	0.8837987504453733	0.9999999999986984	0.9833200780171365	0.999999999999998	0.9999990915931231	0.9911964156736351	0.9999999999907714	0.9999999125485243	0.9999999951604623	0.9999998985744708	0.9999999425643	0.999999999479507	0.9783545175603163	0.9999999999962785	0.9999999999454259	0.999999544321764	0.999999995979832	0.9962802601517959	0.9999999973424343	0.9999999994355222	0.9999994290242225	0.9894733129414014	0.9983375317261032	0.9990937541905351	0.9869697982843686	0.9999999987013815	0.9999977424657495	0.9994324416382715	0.9999998917653261	0.9999999981467174	0.9984574725559346	0.9999999994239781	0.9999996020176941	0.9999996867926555	0.9999999999962137	0.9939859561845009	0.9999999999999911	0.999870762017276	0.9999935740981731	0.9999999699487936	0.9996849088487109	0.9999999996874882	0.9999999999999747	0.9999999999982137	0.9999999999963363	0.9999999780193363	0.9978290763902081	0.6682907340361564	1.0	0.9984391018114178	0.9999961264252766	0.9723584788127246	1.0	0.9931489198487574	0.9999084561749305	0.9999999998647393	0.999999645644725	0.9999264472944617	1.0	1.0	0.9999999998009688	1.0	0.999999999999976	1.0	0.9999999976859346	1.0	0.9999996947449116	1.0	0.9999999999999996	1.0	0.9999997801913357	1.0	0.999999999992532	1.0	0.9999999999999885	1.0	0.9999999999995328	1.0	0.999999999878161	0.999940404373509	1.0	0.9999999999999991	0.9999998506677567
PWY-6282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
PWY-6385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999998001663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001423112505715846	0.0	0.0	0.4707164881345395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.589836452417233e-05	1.3752314348693607e-08	0.0	4.1152999998645125e-11	0.9999219652801732	0.0	8.829999999993763e-13	1.054712301564818e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6895004568307047	0.0	0.0	0.0	0.0	5.45344999976159e-11	0.0	0.0	0.0	0.0	4.999999999999998e-16	0.0	0.0	4.093555384423855e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.339999999997718e-13	0.0002047441051321809	0.0	2.3731910021102718e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.014307638291536e-07	1.983879040120095e-07	0.0	0.0	0.0	0.0	0.0	9.078823934059952e-09	1.1577499999892769e-11	0.0	0.0	0.9971491447929849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999905256471043
PWY-6386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9409080714907369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2943999969174843e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033368683584376647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029615657132237135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4641733762306236
PWY-6387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011385226603513825	0.0	0.0	0.4157094488798463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.271938644449623e-05	1.1001851509219448e-08	0.0	3.2922399999187085e-11	0.9999501842355706	0.0	7.063999999996258e-13	8.437700192387781e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.639833559065934	0.0	0.0	0.0	0.0	4.362759999857248e-11	0.0	0.0	0.0	0.0	3.9999999999999984e-16	0.0	0.0	3.2748445756542783e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.271999999998631e-13	0.00016380199277104445	0.0	1.8985618129878685e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.011446513121837e-07	1.5871032950827122e-07	0.0	0.0	0.0	0.0	0.0	7.2630591604359795e-09	9.26199999993566e-12	0.0	0.0	0.9964389694146827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99998815708719
PWY-6467	0.0053205075368333	0.0452993515855865	0.07672699323110761	0.0192869888234212	0.05406390023056639	0.0003433122721729	0.0022375480166014	0.011152165461478502	0.0	1.9803299999999996e-10	2.02e-14	0.0323191128731103	4.68502806e-08	0.0	0.0	0.36072416595474294	2.830657532e-07	0.0003302402625564	0.0007476361246204	7.2153327e-08	1.16428677152e-05	0.0	3.2999999999999996e-15	0.0001519065232106	1.28648073e-08	9.2e-15	0.0001358967999785	0.024639620649249995	2e-16	4.112037900280001e-05	3.300604e-10	4.07392874072e-05	2.064562e-10	0.0	1.04274268542e-05	3.0091000000000006e-12	2.8208778249999995e-06	0.0	0.0014252014943425	3.70581828473e-05	1.03900709902e-05	0.47844427397419864	2.0178750299999998e-07	0.0	6.5216832999999996e-09	0.0018553144788916998	1.234831e-10	3.2384395445e-06	0.0046393419960249	6.581851e-10	0.0001433207378589	1.9026407528999998e-06	0.0008115860081311999	2.3784271739999998e-07	1.58185344195e-05	0.0351755932881814	0.2514981866458414	0.00013988008844680004	7.670638862e-06	0.0	0.0013413485496050002	0.0323755239896724	0.0001642533282506	0.0068879222423764005	2e-15	6.79582945263e-05	0.1611300491661923	0.4756996513421439	3.0834e-12	1e-16	0.0852944884325064	1.36701440813e-05	0.0	0.19593316659304522	1.73901789615e-05	0.059474949141171	0.014731988366478798	7.361760975499999e-06	0.010885871249949799	0.031916521709486	1.1799000000000003e-12	0.0026505518279002003	1e-16	0.0002144206244825	0.0011782580031731	1e-16	8.55952582e-08	0.1433195837988178	2.252e-13	2.951034465e-07	4.12776689426e-05	0.2656032228989264	0.4703780195929655	0.0	1.4237990749999996e-07	7.116947399999999e-09	9.55072e-11	0.29285533366932	4.2161746e-09	1.3090113000000002e-09	6.408726598000001e-07	1.338383e-10	0.0346151590280688	1.1356007e-09	0.0	2.5300000000000003e-14	0.0	9.8362947397e-06	0.0	7.24944995359e-05	3.927207e-10	4.04907478e-08	3.74e-14	1.7402347817e-06	1.8e-15	8e-16	1e-16	0.0	0.0	1.9752074200000004e-08	2.9652088842e-06	7.6417967276e-06	6.4936e-11	7.85646e-11	0.0	2.386609817e-06	0.037023347809636904	3.0188e-12	0.09686027931302119	0.0
PWY-6471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.588799993833913e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005922262762265876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034754931106797137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7053017366189136e-11	0.0	0.0	0.0	0.0	0.0	0.05157034780957015	2.1199999822420182e-14	0.0	7.599907872263975e-15	7.504342316241264e-07	0.0	3.9999999998253407e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1590028528880115e-08	0.0	0.0	0.0	0.0	1.2009999994798733e-12	0.0	0.0	0.0	0.0	2.2499991297961047e-13	0.0	0.0	0.0004777026574375352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.849999999493152e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.319124701226532e-08	9.999999999999997e-16	0.0	0.0	0.0	0.0	0.0	8.799999999963922e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
