pathway	016R_0_F_NS6_week5	016R_0_F_NS6_week9	016R_R_F_NS6_Pellet_week9	016R_R_F_NS6_week5	1002R_0_M_NS6_week10	1002R_L_M_NS6_week10	1075R_0_M_NS6_week5	1075R_0_M_NS6_week9	1075R_L_M_NS6_week9	1075R_RL_M_NS6_Pellet_week9	1075R_RL_M_NS6_week5	1184R_0_M_NS6_week5	1184R_0_M_NS6_week9	1186R_0_M_NS6_week5	1186R_0_M_NS6_week9	1186R_RR_M_NS6_week5	1186R_RR_M_NS6_week9	184R_0_F_NS6_week10	184R_0_M_NS6_week5	184R_0_M_NS6_week9	184R_L_F_NS6_week10	2403R_0_F_NS6_week5	2403R_0_F_NS6_week9	2403R_L_F_NS6_week10	2476R_R_F_NS6_week5	2476R_R_F_NS6_week9	2506R_0_F_NS6_week10	2562R_0_F_NS6_week5	2562R_0_F_NS6_week9	2562R_RL_F_NS6_week5	2562R_RL_F_NS6_week9	3894R_0_M_NS6_week10	NS6_defined_inocula	NS6_defined_inocula.1	NS6_inocula
PWY-6122	15527.689238095236	22043.6219047619	16681.530952380956	12523.499999999998	22814.888000000006	20518.23914285714	10517.366095238096	18509.43971428572	20987.349142857147	16420.217142857142	14078.859428571426	10848.767333333335	23334.180095238105	11186.064666666667	22161.82419047619	12444.748095238096	22911.956571428578	19549.632571428578	11001.409047619052	24584.91114285714	21245.037809523816	12640.027904761902	22381.05809523809	22284.809714285715	11682.583428571428	22084.767238095243	17467.251809523805	12064.126666666665	21260.87152380952	10771.0919047619	20404.15914285715	19752.98276190477	25727.814095238093	16309.33047619048	18348.283333333333
PWY-6123	14746.347000000003	21019.38345454546	15754.944272727274	11843.857090909087	21720.628363636362	19078.68190909091	10003.09418181818	17274.85863636364	19802.88518181819	15078.351636363639	13334.556727272724	10240.55418181818	22044.504181818185	10567.553090909088	21123.359090909096	11907.159818181819	21717.758181818186	18163.98809090909	10264.182363636362	23612.157	20104.617454545452	12037.203999999992	20844.489909090906	20859.35154545454	11136.741181818183	20633.140090909095	16266.86618181818	11461.706727272729	20266.41754545454	10189.257454545452	19531.411000000007	18810.619636363637	23827.55436363636	15143.925818181815	17047.63209090909
PWY-6125	10034.94516276477	8021.559628762542	6846.632866220735	6106.914302118173	13653.438112597545	9728.924835005575	5014.961813823858	8931.185833890746	7350.968469342252	5053.4994024526195	7053.437849498328	6017.8100490523975	7500.723357859531	5343.680683389073	9161.965340022298	5307.5074760312145	8985.175877369007	10083.181803790414	6349.383917502787	10700.59375027871	8033.938984392421	7900.418819397993	10767.887890746933	9792.493636566334	6052.7753890746935	8260.83406020067	10140.89576811594	6134.585185061315	11198.238483835008	5023.812284280938	10775.711986622073	9441.596938684504	8465.962913043479	5906.829225195095	5988.8409788182835
PWY-6126	10279.850174514422	8196.824353426366	6994.6471468316295	6198.237117142615	13875.483959267129	9977.785461720037	5139.972876561465	8954.164359876313	7413.409735455848	5133.816259203211	7151.771024078525	6133.445188473266	7485.281400582228	5513.612086683455	9192.59549614543	5432.495920725321	8988.999429747548	10509.997060344564	6547.935363738583	10659.55921566702	8114.389144948633	8016.21161425843	11202.337312816722	9962.08704205366	6061.852869110331	8414.177031733747	10612.399843564684	6272.217760192843	11467.29444692174	5025.820687583751	10955.114201361614	9469.190206013278	8785.238635980315	6127.793229152226	6224.807926100919
PWY-6147	9312.285714285714	15086.949999999997	11327.787142857142	8525.56857142857	14757.745714285713	13477.774285714286	6343.788571428571	12395.595714285713	15081.55714285714	10713.972857142859	9046.77857142857	6271.1	17071.482857142855	7747.441428571427	16326.019999999995	8955.812857142859	16881.842857142856	10579.725714285714	6157.255714285714	16285.531428571425	14308.142857142855	7532.158571428572	15151.90714285714	15667.982857142857	7946.4914285714285	17018.93714285714	10492.538571428571	7741.5357142857165	14525.684285714284	6896.451428571428	13157.694285714288	11848.557142857142	19579.52	12484.435714285715	11960.202857142862
PWY-6151	5327.309047619047	10332.795714285714	7350.564285714284	5927.796666666667	7546.466666666667	8377.331428571428	4757.495238095238	7369.62380952381	11341.49142857143	8421.42142857143	5981.119999999998	4145.8190476190475	12466.320000000003	5308.942857142857	10680.7	6554.645714285715	10587.26857142857	7701.835714285713	3740.31238095238	10958.768095238096	10498.047619047618	4454.202857142856	11092.241428571426	9882.022380952381	4244.583333333332	11340.926190476192	7219.250476190476	4878.131428571429	7948.258571428573	4460.540952380953	7928.799523809523	7351.27476190476	13692.136666666667	8780.298095238093	8020.8428571428585
PWY-6163	13114.635265700485	18437.91058435526	13660.818710516538	10208.503683574882	19400.126160349308	17575.9814632107	7956.576352657003	14070.39172705314	17102.818345410626	13254.826785581568	11272.353635265703	8559.990169082124	18804.15771367521	9532.421681531028	18840.27693794129	10492.826492939426	19551.26729468599	16250.815439427723	8808.346086956522	19183.546811594206	17083.24074321814	10624.685097547377	19399.984448160532	18895.497756410256	8877.267313266442	18924.66795707915	15375.413803418804	9225.316987179485	17882.32697324415	7948.12868357488	16725.207459122998	15357.194847640283	21374.815388331474	13599.816550538839	15562.08690542549
PWY-621	8735.184956124955	11825.262383877387	6130.991123201123	4611.372526617526	11758.85309055809	10893.407850122849	5535.113784515033	7560.006029601029	6836.673233298233	7006.0702340002335	6172.715677723176	6128.7677000702	7544.745441090441	6135.995291915291	12773.401680414181	5442.252170937171	13327.147965514216	10080.60605768106	5706.213382473382	11185.46041783667	8337.211075523575	6202.109734994735	11013.67837837838	9652.332299637299	5055.098618228619	9231.117033462035	11283.678369018367	6747.670419152919	10995.935744559496	4861.071063677314	7873.081006347255	10127.444250614251	11945.8006999532	7821.3415597578105	8540.637107610857
PWY-622	423.0	80.43	44.86	200.57	187.57	84.43	58.57	80.43	56.29	45.14	136.43	272.14	24.29	206.28	70.0	134.57	60.71	64.43	26.0	60.57	86.14	124.57	91.0	58.29	112.14	114.57	502.0	240.57	66.43	54.0	62.86	97.86	539.0	366.86	647.5799999999999
PWY-6269	7302.055968318061	11903.189088367762	9820.031618263707	7434.477272868459	12094.132646373655	10943.019178443856	5681.385334679297	10631.577421959933	13813.233683801833	10202.13668116167	8151.621270383602	5374.271295232178	15731.009558937723	6059.257254232022	13112.313002018946	7676.062447585029	13644.47697779158	9560.327904954185	5422.378748252836	14839.056698245071	13239.287240254696	7052.179301133717	12950.56116788321	12676.10772324895	6595.6151157011955	13797.171028109955	8386.279204845472	6115.633498990525	11397.359557384683	6116.2076393849975	11827.977477869232	11288.75250815344	11623.702588911321	7472.738903556452	7679.425949681629
PWY-6277	15527.689238095236	22043.6219047619	16681.530952380956	12523.499999999998	22814.888000000006	20518.23914285714	10517.366095238096	18509.43971428572	20987.349142857147	16420.217142857142	14078.859428571426	10848.767333333335	23334.180095238105	11186.064666666667	22161.82419047619	12444.748095238096	22911.956571428578	19549.632571428578	11001.409047619052	24584.91114285714	21245.037809523816	12640.027904761902	22381.05809523809	22284.809714285715	11682.583428571428	22084.767238095243	17467.251809523805	12064.126666666665	21260.87152380952	10771.0919047619	20404.15914285715	19752.98276190477	25727.814095238093	16309.33047619048	18348.283333333333
PWY-6282	10812.05168478261	8793.501750000001	7998.241597826087	6783.223793478261	15930.743576086956	9625.127673913044	5555.231510869564	11782.272130434782	9324.955467391308	6010.263782608697	8169.917184782608	6240.12720652174	10606.542260869568	5025.993163043478	13102.408369565219	6092.15047826087	12790.35225	7596.017510869565	5935.380163043479	15854.911239130435	10360.991445652178	9308.649717391303	8759.025978260872	11276.818728260869	8548.56606521739	9913.997054347825	7242.096521739131	6861.9512934782615	12506.885608695653	6438.288423913044	12633.165293478263	12795.742467391305	13555.462500000001	8142.332086956522	9457.857293478262
PWY-6317	3106.7857142857147	5026.846298701299	2386.148181818182	2035.7414935064935	3933.259242424242	3626.8505411255414	3331.878809523809	4334.142402597403	3519.2583766233765	3882.456406926407	3238.2776406926405	3320.332510822511	4521.016731601731	2498.8598268398264	6385.051688311689	2390.1080735930736	6192.337294372294	3200.92854978355	2283.588311688312	8140.214134199134	5527.503160173162	2445.700887445888	4220.965800865802	3241.88841991342	2875.8118181818186	3663.0048701298697	4367.258787878789	3775.2576839826843	3889.579025974026	3177.677835497835	3243.233376623377	5927.3390909090895	12083.385108225108	7833.668095238095	6517.999783549784
PWY-6353	2826.7217858736867	3848.329014463752	1981.6653289289761	1743.5508711602884	3024.321415476068	2522.0638627880858	1793.8283970656112	2607.483184624967	3095.5533106739454	3438.461965432172	2420.2383532520485	2520.685336431368	3802.1101768609387	1416.4754053769284	4285.671687182394	1735.6408309423264	4192.872352343171	2489.949200888719	1265.7271706173458	6053.221567824006	4354.2902630335875	2365.538746474798	2525.510899509047	2865.9192014282285	1601.079876428706	1925.193777839903	2809.6384479300013	1793.345655998421	1584.410903968877	1824.7415878737943	2633.5461470922055	4446.3242286243985	11569.839889199346	7487.167951757387	8297.7302978869
PWY-6385	10757.305075538237	17837.433130301764	13252.573985652494	9940.638832082293	16970.316963581252	15221.524447623022	8569.386109328392	15484.330848941294	18006.939748766992	13742.501549054115	11358.618737456909	8312.88705510125	20897.976543339988	8615.500788161475	19097.360377225923	10327.340675133812	19856.36954020429	12951.015332783354	7701.159203264733	21598.026106087076	18015.473645983962	9355.776942502273	17079.91080810077	17520.91666418864	9862.175077618956	18576.398166651506	12069.462627281597	9787.428354678936	16170.152370287418	9166.269541333515	15716.522748025674	16508.583701556774	25146.04833483376	15916.905496532318	16521.200063341497
PWY-6386	9850.420991114148	16257.175066420992	12528.185801955478	9443.91624624803	15882.776374037856	14423.438600849955	8013.353289250796	14395.559065053942	17185.007348509607	13117.647279859728	10711.208631757258	7621.8875416802875	19974.931578947366	8165.11375226604	17683.022087432022	9837.775501797973	18610.291841956674	12352.79146096467	7250.564662545692	19754.66527504532	17052.85028232637	8788.320676394544	16253.87693839341	16349.411214300573	9234.607065291686	17998.90807602009	11485.525026003745	9123.954483937112	15309.576433772174	8575.975943713036	14840.910905227496	15472.457618651375	23593.16402448809	14906.317420428539	15065.200692145381
PWY-6387	10401.614190297505	17354.809571696598	12954.690330027697	9692.614691324934	16435.634044134724	14932.896181542035	8358.77695845618	15210.25588135442	17633.836409184314	13600.772272670421	11057.186564459931	8076.852541409807	20464.223541141782	8449.28321057804	18612.43652568569	10086.277469132492	19381.19528133655	12674.410322165644	7545.847220226926	20954.545538104165	17599.22015688376	9039.579637273295	16905.00597730725	17154.709083176993	9575.604785848298	18319.876678638437	11916.321539533634	9559.630551952112	15760.818848923434	8930.499144822656	15210.512118645584	16031.013626373633	24750.757257571688	15660.353828285535	16242.423030108099
PWY-6396	654.9677419354839	124.5367741935484	69.46064516129032	310.56	290.4309677419355	130.73032258064518	90.68903225806451	124.5367741935484	87.15870967741935	69.8941935483871	211.24645161290323	421.37806451612903	37.61032258064516	319.4012903225807	108.38709677419355	208.36645161290323	94.00258064516129	99.7625806451613	40.25806451612903	93.7858064516129	133.37806451612903	192.88258064516128	140.90322580645162	90.25548387096774	173.63612903225805	177.39870967741933	777.2903225806451	372.49548387096775	102.85935483870969	83.61290322580645	97.3316129032258	151.5251612903226	834.5806451612902	568.0412903225806	1002.7045161290321
PWY-6467	11297.92	14673.070000000003	12169.780000000002	9245.14	16384.659999999996	14583.449999999997	6449.189999999999	12149.58	14989.740000000002	10845.859999999999	9661.310000000003	7071.839999999999	16143.820000000002	7767.579999999999	14070.5	8672.999999999998	14525.779999999999	14323.919999999998	7596.140000000002	15435.25	14500.56	9055.019999999999	15605.8	16119.26	7827.22	15790.849999999997	12061.970000000001	7565.2	14954.640000000001	6805.48	15053.849999999997	12296.1	13797.859999999999	8637.9	10620.359999999999
PWY-6470	69.20930232558139	65.11255813953488	178.97302325581396	102.3293023255814	156.27906976744185	100.46511627906976	63.25953488372093	226.97302325581396	162.97674418604652	207.99627906976744	91.53488372093022	45.01953488372093	215.073488372093	84.83720930232558	25.30604651162791	179.72093023255815	29.023255813953487	54.69767441860465	78.88744186046512	18.97674418604651	200.56186046511627	51.348837209302324	211.72465116279068	208.74418604651163	29.39162790697674	130.23627906976745	107.53116279069766	56.93023255813954	175.25581395348837	81.85674418604651	167.81023255813955	142.13581395348837	1538.2325581395348	1015.8139534883721	1581.0195348837208
PWY-6471	549.9914091771484	596.7871374436089	2158.3495170374536	1494.4862235289154	637.842265476776	3113.4109305549346	261.7462952034291	3318.237286861333	3412.3738411789877	4789.170802400393	1050.864429280508	413.6872276691729	3778.2273880289504	1231.8971977437218	1396.638923409458	1049.8535000542988	1971.422865779572	2054.051457241234	1162.3101835649445	545.7088260839013	2590.5599576688537	352.27975209050663	4445.862246015037	3442.705642508991	512.0553558400675	4741.532878398886	2628.0723676133407	499.87008919069126	864.3886536051257	599.0581008333919	395.8834977837116	652.8440337710887	9787.243104975692	6185.059601765671	4796.161112670547
PWY-6478	1642.1542857142854	3991.954285714285	1258.36	1034.4685714285715	3045.2914285714282	2956.5771428571425	1480.630476190476	1985.7657142857142	2246.542857142857	2124.0114285714285	1810.3276190476188	1710.1790476190477	2929.7485714285713	1440.1752380952378	5060.617142857142	1485.3257142857142	5352.607619047619	1850.7142857142858	945.0514285714285	4357.687619047619	2894.7352380952384	1630.0114285714285	2432.12	2926.782857142857	1425.213333333333	2531.148571428571	1962.4571428571426	1562.7961904761903	2394.8990476190475	1697.579047619047	1921.6342857142854	3295.782857142857	2809.68380952381	1927.510476190476	2566.7733333333335
PWY-6507	10488.739809014516	16142.96982174688	12265.59373822256	9241.063733129617	15496.421785077668	14377.614456327987	7533.396967150497	14583.887158135982	16986.871443850265	13934.32094219506	10284.72861981156	7510.537069009419	19283.117557932263	7909.540453272218	18442.146218487393	9413.411497326204	19044.248764960532	11728.414453781512	6919.642971734148	20113.535401069523	16764.768431372548	8951.655502928443	15168.771879297175	16464.051950598423	9053.57155334861	17071.63647568118	10537.655518207283	8563.502510822509	14317.816124267887	8167.315077667431	14019.750168067229	15252.50550802139	18375.662976827094	11615.400679908327	10741.008467023174
PWY-6519	10199.701308937365	7348.147389162562	7029.773328641801	6402.8299929627	14597.927375087964	8505.4627304715	5025.203307529908	10891.75566502463	8498.397804363125	5403.864954257564	7505.302167487684	5770.157987332863	9313.18197044335	4691.129978888105	11931.158128078814	5683.2451372273035	11451.592653061223	6442.742575650949	5371.143166783955	14360.47925404644	9161.006685432792	8821.730921885994	7841.885911330049	9882.198578465868	7771.337438423643	8340.207741027443	6470.189472202674	6192.8896129486275	11246.663349753691	5871.312624912032	11519.350640394086	11598.765221674876	3939.44896551724	2626.051752287121	2763.423715693173
PWY-6572	4606.72	3519.0400000000004	3556.8	3057.28	7337.28	4550.400000000001	1535.68	5602.56	4099.84	2776.0	3338.56	2424.96	4771.520000000001	1986.56	5385.92	2115.84	5464.64	3206.72	2660.48	7099.5199999999995	4416.96	4289.92	3885.44	5058.240000000001	3559.36	4693.44	3059.2000000000003	2311.36	5509.44	2606.4	5539.52	5652.4800000000005	1416.64	834.5600000000001	674.24
PWY-6588	699.7971602434078	210.09444219066938	328.70555780933057	434.8873022312373	496.5288438133874	268.1608113590264	176.48567951318458	450.0944421906694	321.1234077079107	372.13533468559837	328.3311967545639	450.95075050709943	353.19383367139955	417.0119269776876	136.34628803245437	456.46393509127785	128.74271805273833	172.06344827586207	153.67691683569979	113.64851926977687	418.9942393509127	252.00146044624745	442.407139959432	391.80900608519266	201.89598377281948	354.85484787018254	868.1486409736308	424.04202839756596	353.64559837728194	197.6090872210953	337.56559837728196	348.9083975659229	3041.7687626774846	2024.126896551724	3258.50093306288
PWY-6608	9198.837731092437	11123.65623529412	7985.062890756302	6307.229042016808	13380.41149579832	9464.715193277312	6152.134974789916	10468.18388235294	11018.42524369748	9748.630806722691	8636.976117647058	7151.529159663868	13273.148218487397	4431.779092436974	13396.811781512608	6129.775210084034	14360.388285714285	8561.14349579832	5382.9558319327725	17298.871142857144	11821.244000000002	9070.990588235296	8921.547058823531	10706.599092436976	7215.001210084035	8374.840907563026	7571.332168067229	6267.832067226892	8872.306016806722	6484.508823529413	11179.406285714287	15109.756016806727	16718.69670588235	10909.207596638656	12084.949949579832
PWY-6609	10218.476666666664	16701.86333333334	12113.283333333333	9160.483333333335	15649.436666666663	14217.653333333332	8345.490303030303	14523.843333333336	16489.993333333332	13053.616666666667	10690.0503030303	8112.208484848486	19222.54	8431.057272727274	18205.113333333335	9792.01	18667.580606060605	12284.63	7429.593333333333	20931.879696969692	17200.516060606064	8748.906666666666	17275.92	16020.406666666666	9035.509393939392	17627.226666666666	12945.483333333334	9587.474242424241	15265.22090909091	8537.685757575755	14391.881515151514	15655.343333333334	28429.367878787878	18023.12181818182	18218.360909090905
PWY-6612	7534.962120890774	11352.205492952291	9554.08513038834	7475.644886718115	11773.687170778148	10587.878226192228	5329.136915729424	10432.4276954277	13115.2989263958	9149.173963511386	7754.263428257387	5228.653247362434	14662.60402969247	6265.370424874799	12251.073758388744	7515.508932975207	12637.223620840457	8943.4076986787	5214.367428071614	13391.007493710862	12145.833233584382	6495.297852017556	12692.182285143703	12373.297793809164	6562.570423636321	13794.725615871077	8666.398881655843	6307.998750377348	11511.252659395781	5792.933126920606	11329.339475350449	9909.619636042757	9740.608725375607	6335.340905171413	6239.592772251937
PWY-6628	576.8181818181819	109.67727272727275	61.17272727272728	273.5045454545455	255.77727272727273	115.1318181818182	79.86818181818182	109.67727272727275	76.75909090909092	61.55454545454546	186.0409090909091	371.1	33.122727272727275	281.2909090909091	95.45454545454547	183.50454545454548	82.78636363636365	87.85909090909092	35.45454545454546	82.59545454545456	117.46363636363637	169.86818181818182	124.09090909090911	79.48636363636365	152.91818181818184	156.2318181818182	684.5454545454546	328.05	90.58636363636366	73.63636363636364	85.71818181818182	133.44545454545457	735.0000000000001	500.2636363636364	883.0636363636364
PWY-6629	525.1034482758621	99.8441379310345	55.68827586206897	248.9834482758621	232.8455172413793	104.8096551724138	72.70758620689655	99.8441379310345	69.87724137931035	56.03586206896552	169.36137931034483	337.8289655172414	30.15310344827586	256.0717241379311	86.89655172413794	167.05241379310345	75.36413793103449	79.98206896551726	32.275862068965516	75.19034482758622	106.93241379310345	154.63862068965517	112.96551724137932	72.36	139.20827586206897	142.22482758620689	623.1724137931035	298.6386206896552	82.46482758620691	67.0344827586207	78.03310344827587	121.48137931034483	669.1034482758621	455.4124137931035	803.8924137931034
PWY-6630	576.8181818181819	109.67727272727275	61.17272727272728	273.5045454545455	255.77727272727273	115.1318181818182	79.86818181818182	109.67727272727275	76.75909090909092	61.55454545454546	186.0409090909091	371.1	33.122727272727275	281.2909090909091	95.45454545454547	183.50454545454548	82.78636363636365	87.85909090909092	35.45454545454546	82.59545454545456	117.46363636363637	169.86818181818182	124.09090909090911	79.48636363636365	152.91818181818184	156.2318181818182	684.5454545454546	328.05	90.58636363636366	73.63636363636364	85.71818181818182	133.44545454545457	735.0000000000001	500.2636363636364	883.0636363636364
PWY-6690	461.45454545454544	87.74181818181819	48.93818181818181	218.80363636363637	204.62181818181816	92.10545454545455	63.89454545454545	87.74181818181819	61.40727272727272	49.24363636363636	148.83272727272725	296.88	26.498181818181816	225.03272727272727	76.36363636363636	146.80363636363634	66.2290909090909	70.28727272727274	28.36363636363636	66.07636363636364	93.97090909090909	135.89454545454544	99.27272727272727	63.589090909090906	122.33454545454545	124.98545454545453	547.6363636363636	262.44	72.46909090909091	58.90909090909091	68.57454545454544	106.75636363636363	587.9999999999999	400.210909090909	706.450909090909
PWY-6700	13854.687142857145	19499.940000000002	14796.639999999998	11057.691428571425	20622.047142857144	18613.707142857136	8372.647142857142	15247.102857142854	18563.92	14083.487142857144	12039.168571428567	8946.057142857142	20441.341428571428	10066.204285714284	19827.661428571428	11189.038571428571	20531.58714285714	17186.627142857145	9298.95285714286	20488.49857142857	18429.515714285706	11226.962857142853	20377.782857142854	20335.495714285706	9680.835714285713	20335.96857142857	15786.07857142857	9770.60285714286	19038.087142857134	8589.724285714281	18069.275714285723	16199.937142857143	23162.529999999995	14730.78	16501.157142857148
PWY-6703	11690.0	15633.400000000003	12646.110000000002	9589.22	17089.579999999994	15265.859999999997	6970.109999999999	12571.83	16049.820000000002	12082.019999999999	10305.300000000003	7589.259999999999	17493.160000000003	7851.249999999999	15045.84	9100.499999999998	15989.699999999999	15196.089999999998	7917.220000000002	16455.59	15022.98	9899.929999999998	16182.3	16661.34	8089.88	16256.429999999997	12539.470000000001	7777.87	15004.640000000001	7153.4	15528.519999999997	13955.77	13801.359999999999	8556.810000000001	10804.779999999999
PWY-6708	541.125	723.9300000000001	429.86	275.82	589.6949999999999	502.18	254.945	336.43	325.665	271.765	340.68	412.64	512.29	300.905	474.375	255.57	578.46	530.8050000000001	217.875	574.945	507.765	212.07	419.25	587.29	356.14	800.5699999999999	807.125	481.445	540.9300000000001	228.625	428.235	523.985	4826.25	2768.11	3704.455
PWY-6737	17874.394999999997	26729.65	19943.353333333336	15055.833333333338	26571.721666666665	23837.79666666667	12838.632727272729	22056.000000000004	25886.153333333332	19649.651666666665	16969.497727272726	12918.151363636365	28983.360000000004	13195.872121212124	27197.028333333332	15091.898333333334	27922.632121212115	22589.05166666667	12649.740000000003	30760.2206060606	26051.956212121207	14945.404999999999	26234.089999999997	26323.343333333327	14144.594545454544	26736.928333333337	19942.07	14496.478181818184	24975.818181818184	13146.701818181813	24457.78530303031	23971.100000000006	25850.94257575757	16014.334696969696	19226.803181818177
PWY-6749	995.0	1514.4299999999998	192.85999999999996	200.57	1454.9033333333332	1429.0933333333332	58.57	93.43	92.61999999999999	91.47666666666667	142.1	272.14	72.28666666666666	1049.28	2329.0	739.9033333333332	2542.3766666666666	116.09666666666666	33.0	60.57	133.14333333333332	243.23666666666665	923.0033333333332	1190.6266666666666	301.4733333333333	1579.8999999999996	1372.6633333333332	610.2366666666667	1642.4333333333334	54.0	110.86	186.86	1050.6633333333334	746.86	1041.25
PWY-6823	504.44720496894416	95.91652173913045	53.497639751552796	239.1890683229814	223.68596273291925	100.68670807453417	69.84745341614907	95.91652173913045	67.12844720496895	53.83155279503106	162.6991304347826	324.53962732919257	28.96695652173913	245.9985093167702	83.47826086956522	160.4809937888199	72.39950310559007	76.83577639751554	31.006211180124225	72.23254658385093	102.72596273291926	148.55552795031056	108.52173913043478	69.5135403726708	133.73217391304348	136.63006211180124	598.6583850931678	286.89093167701867	79.2208695652174	64.39751552795032	74.96347826086956	116.70260869565217	642.7826086956522	437.4976397515528	772.2693167701863
PWY-6891	491.19020979020985	131.2126409242931	135.12823107327455	275.22122955305565	403.4298122746818	333.7237461234418	368.32101672240805	346.46848508013727	105.52104291360811	82.51163449593884	303.9413350562481	438.03631742170876	101.95501329105677	561.0221548885897	176.87996351474612	386.2293475220432	152.19560022586109	342.10616479173	373.17747035573126	116.10557129826697	139.84723367936414	149.42554697476436	1384.4194946357989	105.77982109195152	147.86562724232292	773.993782000608	1676.4965328150113	676.430502888416	645.9797227555053	100.94502888415931	126.11254241410762	159.38623393997307	1592.7251911132346	1098.4642732919256	1150.5440740563783
PWY-6892	12328.989630094042	14537.838319749218	12120.60718495298	9959.984539184954	17235.81158717145	15129.73957125633	6786.4054043887145	12605.619047021946	15337.285199421267	10547.517582348684	9882.57168700265	7287.591874608151	15932.751271280444	8729.149710151914	14897.831097178681	9495.52279141548	14674.810767301664	14873.20243260188	8108.439330600432	15603.376890282132	14643.819308897997	9662.788438871474	17597.071964793824	16301.069076923079	7771.154821316613	16858.70327513865	13754.769938268624	8024.3562710393035	16242.131191222572	6863.90648275862	15487.55273981191	12035.730302387268	9785.812972751386	6290.3767494574395	7629.554805401495
PWY-6895	446.5689149560117	84.91143695014664	47.359530791788856	211.74545454545455	198.02111436950145	89.13431085043989	61.83343108504398	84.91143695014664	59.42639296187683	47.655131964809385	144.0316715542522	287.3032258064516	25.64340175953079	217.77360703812317	73.90029325513196	142.06803519061583	64.09266862170088	68.01994134897362	27.448680351906155	63.944868035190616	90.93958944281525	131.5108504398827	96.07038123167155	61.537829912023454	118.38826979472141	120.95366568914955	529.9706744868034	253.9741935483871	70.13137829912024	57.00879765395894	66.3624633431085	103.31260997067449	569.0322580645161	387.3008797653959	683.6621700879764
PWY-6897	18207.093668827198	25845.817768654255	19315.71959485666	14735.10375779626	26493.736170465058	23453.171741448143	11826.688909179058	20915.140247776868	24406.276289134163	18233.481307871374	16113.554323712853	12240.850384244131	26622.943027044497	13136.634245313517	25519.07278273992	14603.656710503332	26073.44988076313	22603.70783796886	12492.469408685509	28459.710683734003	24203.433317536997	14695.190928409826	26217.96281416517	25951.713256127812	13226.884067440904	25271.336179396916	20132.383320965604	13582.861043693982	24711.52003094481	12121.677918617552	23911.565430432045	21975.026011591748	21801.01930700659	14200.484832391377	15541.282427802724
PWY-6969	9024.220090607067	6817.318296587135	6199.101842343703	5204.358622772577	11979.8549320447	8792.185406221686	3004.258048927816	7276.085569314408	6038.634575656902	4574.415137420719	5460.108221081245	4751.600362428269	5961.855101177892	4262.443467230444	6998.804288734521	3807.421963153126	7023.21812141347	9118.148039867108	5378.785043793416	8538.672123225611	6615.701322863184	6942.377565690124	8379.00271821202	8637.283455149502	4645.254158864391	7058.241739655694	8527.543557837513	4195.873874962247	9379.09562065841	3518.4267592872247	9210.03630323165	7699.9119540924185	2426.1195167623077	1580.8846874056176	3321.664935064935
PWY-7013	186.0	281.19	693.69	369.51	823.8	837.3	904.4100000000001	1261.29	505.2	585.09	558.9	365.49	742.41	1147.5	329.30999999999995	1133.1	250.2	869.7	1088.01	162.89999999999998	576.81	145.8	4203.8099999999995	591.9	121.89	2155.71	3387.6900000000005	1204.1999999999998	2064.0	271.59000000000003	573.39	416.79	6471.9	4402.5	4827.09
PWY-7090	1704.0	5444.5	2889.5	2460.75	3012.0	2438.25	1732.75	1121.0	4457.25	1042.75	2086.5	1181.5	4819.75	2118.5	4132.0	3037.75	3759.25	2698.5	779.0	4309.0	4057.25	1418.25	2670.25	3272.0	1482.5	3763.5	1232.25	1653.75	3846.0	1713.75	4091.75	2301.5	1415.0	941.0	1595.5
PWY-7094	662.0869565217392	125.89043478260871	70.21565217391304	313.93565217391307	293.5878260869565	132.1513043478261	91.67478260869565	125.89043478260871	88.10608695652174	70.65391304347827	213.54260869565218	425.95826086956527	38.01913043478261	322.8730434782609	109.56521739130436	210.6313043478261	95.02434782608697	100.84695652173914	40.69565217391305	94.80521739130435	134.82782608695652	194.9791304347826	142.43478260869566	91.23652173913044	175.52347826086958	179.32695652173913	785.7391304347827	376.544347826087	103.97739130434785	84.52173913043478	98.38956521739131	153.17217391304348	843.6521739130435	574.2156521739131	1013.6034782608696
PWY-7111	18347.115787049406	28304.07893077542	18861.77737301073	13913.692480818412	26947.133080349082	24223.760327547498	12882.441641700158	22402.67355498721	23926.187687445126	19951.160763504366	16486.72628279138	13447.106247229325	27063.603890892642	13214.621688772073	29384.63849120492	14508.925408769086	30384.06398524731	21715.670340871453	12398.123333089761	31682.00951552795	25349.67347763193	14677.896433186641	24605.46356997621	26511.292503954475	14124.396506455661	24911.52047853534	19582.95856796398	14825.358085647757	24801.041875889103	13498.379433930093	22939.79517857552	25098.41903957741	26849.77918794772	16838.201646920672	22513.622712015374
PWY-7184	726.2983928571429	186.00750000000002	125.93089285714287	369.72321428571433	426.59517857142856	225.93535714285716	133.89428571428573	192.56625000000003	153.00160714285715	90.76339285714286	279.20250000000004	420.8592857142857	175.69125	317.9008928571429	175.96125	222.23732142857145	155.7707142857143	213.99107142857144	100.27607142857143	231.6182142857143	278.18517857142854	238.16892857142858	214.31250000000003	225.6042857142857	280.96875	262.5267857142857	724.4598214285716	389.83178571428573	160.22250000000003	153.33107142857145	189.19125	212.81625	5122.96875	3440.6533928571425	2395.036607142857
