pathway	1002R_0_M_NS6_week10	1002R_L_M_NS6_week10	1075R_0_M_NS6_week9	184R_0_F_NS6_week10	184R_L_F_NS6_week10	2403R_L_F_NS6_week10	2506R_0_F_NS6_week10	3894R_0_M_NS6_week10	NS6_inocula	016R_0_F_NS6_week9	1075R_L_M_NS6_week9	1184R_0_M_NS6_week9	1186R_0_M_NS6_week9	1186R_RR_M_NS6_week9	184R_0_M_NS6_week9	2403R_0_F_NS6_week9	2476R_R_F_NS6_week9	2562R_0_F_NS6_week9	2562R_RL_F_NS6_week9	016R_0_F_NS6_week5	016R_R_F_NS6_Pellet_week9	1075R_RL_M_NS6_Pellet_week9	NS6_defined_inocula	016R_R_F_NS6_week5	1075R_0_M_NS6_week5	1075R_RL_M_NS6_week5	1184R_0_M_NS6_week5	1186R_0_M_NS6_week5	1186R_RR_M_NS6_week5	184R_0_M_NS6_week5	2403R_0_F_NS6_week5	2476R_R_F_NS6_week5	2562R_0_F_NS6_week5	2562R_RL_F_NS6_week5	NS6_defined_inocula.1
PWY-7210	3697.0210837486693	3125.9646705100404	2596.595483452191	3673.298051341316	4442.701851272742	3122.361862061901	2434.5802752638037	5144.361732370512	5302.992071861916	3580.567006256926	3710.7842209624605	4374.814748092588	4094.0398088702887	4395.4113425094265	5607.213643104018	3150.8441794891464	2466.4069201398424	1776.4162751290667	3546.2250902453366	2177.722354589045	2450.4494894077543	3558.348328066198	6734.666248286375	1780.0243615627135	2061.3391934557735	2786.9546432889315	2239.883440729703	1110.2359657280354	1998.755519476222	1691.5960169553823	3044.9164490713306	1592.3143787602	1328.087659598191	1998.9001411501342	4383.823338656167
PWY-7211	13886.925087191858	11494.203485678809	8729.401969805218	12481.434378482581	9403.507153632749	11573.878344857812	11526.36683631888	9853.64398737931	10153.890384246606	10586.77325371049	8507.154061259576	8319.78965037965	9058.391111000721	9242.09338138921	10454.931057387472	12333.183238469855	9657.891601673206	11803.419119276914	11499.13217954559	10449.88429684754	8433.805134738599	6774.565031564565	14165.6426631451	6687.328303004291	5412.850736745893	7519.895316245945	6568.1580004143	6025.188858995574	5796.795131909712	6986.180326542891	7870.672632772168	5765.3437822714795	6492.890663751164	4923.222756382555	9433.200695028576
PWY-7219	27158.07797399831	25015.778521527423	23303.76135230549	23951.183584577393	25912.155185565403	27104.836689491454	22292.136448672463	24664.817571223903	23193.334788879238	27053.75683855319	25116.6862288848	28072.473546176214	26762.223144729138	27852.581137933972	30242.259105726636	28295.600292341427	26599.6156936938	25346.127683052306	23831.154171085305	18712.925831974702	19987.980239177083	21069.434859479003	31994.559850034395	14750.255147223153	13165.072652686247	17055.904217469597	13549.642520635594	13650.779429145665	14848.157813379048	13671.689369852551	15157.591267987053	13984.477825016209	15023.141148761373	13267.520371470056	20213.395178837683
PWY-7220	14680.611933722466	10839.59127850492	9891.465194348302	11149.50555896586	9214.200053728257	10997.692709487368	11098.639000308951	10553.698192477314	7110.789192179682	9305.055775133675	8458.688282299794	8678.329852979981	10398.166091161733	10241.448862482619	12048.076943450096	11998.987526152976	9413.990972761982	12278.560880981307	11783.751356211498	10784.100504973057	7762.541261017609	5953.92179182321	9928.607900835015	6757.7825298361395	5660.861295147627	7823.347070986362	6650.974390988845	5988.138286602371	6015.723281818081	6898.164627487421	8463.755542123905	6663.944502258126	6854.026538323815	5618.12690989728	6873.004241235234
PWY-7221	26801.0637639284	23538.170429207217	21927.75870226964	22179.09829335081	25061.705047603926	25446.528620107256	20098.515669179145	24932.19891014444	20936.31895285224	26587.243916544307	24083.48727751912	27338.734127507327	26796.02136767349	27980.697590109037	30759.341543046852	25042.507778595736	24558.42869868364	24482.31808605241	23716.58390681945	18123.552441197575	19254.676852959616	19361.553360099304	28640.99548052447	14136.510604201452	12844.143631389546	16802.88963799311	13380.65095169105	12731.144441154573	14213.971094139124	12825.858762057602	15007.974615568653	14229.281100838405	14711.08434929957	13128.457409764687	18269.580481914985
PWY-7222	14680.611933722466	10839.59127850492	9891.465194348302	11149.50555896586	9214.200053728257	10997.692709487368	11098.639000308951	10553.698192477314	7110.789192179682	9305.055775133675	8458.688282299794	8678.329852979981	10398.166091161733	10241.448862482619	12048.076943450096	11998.987526152976	9413.990972761982	12278.560880981307	11783.751356211498	10784.100504973057	7762.541261017609	5953.92179182321	9928.607900835015	6757.7825298361395	5660.861295147627	7823.347070986362	6650.974390988845	5988.138286602371	6015.723281818081	6898.164627487421	8463.755542123905	6663.944502258126	6854.026538323815	5618.12690989728	6873.004241235234
PWY-7228	19313.579601032376	15037.979507084232	13801.942110073503	15047.866387879505	13612.2698053798	15550.341425048315	14497.656254439997	15002.365057617251	10657.975430308843	13917.139701626516	12645.530798213633	13289.118314898924	15151.603988156814	15144.120195869038	17515.108575942442	16443.09848682113	13765.272787927597	16631.069013912762	16004.210379753702	13770.518900122453	11199.365767556747	9166.917902085803	14820.652626879557	9275.478969398082	7940.322754355369	10810.439312556291	8985.918772234667	8251.969676577628	8558.656679240728	9112.545526571037	11024.893941626307	9198.979125490789	9454.61686535503	7953.323844229824	10042.970763529485
PWY-7229	21947.820579813735	18381.84315592299	16826.192819598567	18193.264180667557	17391.36331700435	19306.317189380276	17257.300070487083	18083.799765979285	14513.050827727311	17816.556974846357	16540.526611837908	17691.292935157177	18856.388690563705	19123.889120673906	21446.163694976596	20437.909690469856	17809.913924607783	19439.58928431753	18634.957767852677	15532.362161219891	14014.327995525044	12590.448074916962	20206.67279316133	11205.330916571338	9646.41017922476	12923.93948522402	10517.52947099424	10052.47793514411	10658.874254095505	10670.44582281785	12509.567442328778	10732.379353328386	11234.718409143567	9630.682015808188	13388.350619210603
PWY-7234	2044.8337930995833	1612.6276001148121	1136.6990944524487	1646.3505888601967	1690.2411079657056	1822.8834998532652	2388.906156315877	1552.5927934553579	10524.466794688029	1943.2857576254607	1045.6816573663987	1608.2987539718665	1400.5844974825202	1603.4734176484171	1801.079747076365	1316.1599079852256	2204.9472400320487	1531.5167495663147	1346.111776899057	2112.561510585431	1241.0838204914296	804.1157789472319	17652.52712529473	1214.2263648290543	971.0718790464147	1294.2169288330558	1412.9470600696604	1018.5890056191331	886.1528349914893	813.3996462193577	821.0962327341142	1302.8113400470859	1543.179788734306	859.1371822514249	11184.977105480111
PWY-7237	3102.2	3388.2	631.05	603.55	904.7	2544.1	4053.0500000000006	467.75000000000006	2851.4	3303.8	333.7	483.8500000000001	5608.95	5683.3	955.8499999999999	4279.2	4492.55	4754.5	482.85	1435.0	481.80000000000007	319.5	8463.6	258.55	569.35	410.75	488.65	2637.25	1836.15	608.5	301.2	551.1	1567.8	333.04999999999995	5814.0
PWY-7242	24404.982244785086	22383.070600904055	20895.5855411332	20452.862384365333	23779.008608170298	24185.255537949703	18949.386871604947	22655.809382414493	19935.644896904963	24561.535805296553	23108.777956220114	25862.34127802041	26128.514693252353	26891.881473351797	28475.318740709554	24338.542652023996	23776.58484968378	22518.167115136013	21341.23821198847	16997.437091707947	17690.066167486424	19224.02854262677	29977.27256717367	13523.313716910463	11919.877641775776	15512.177659082654	12262.727746476163	12386.24157117125	13795.211952065189	11750.528646711371	13888.192059710913	12862.844160645684	13453.372536608054	12191.520860824572	19313.165890596683
PWY-7254	14608.920940164637	13273.450479171877	13847.777412525857	10880.57053568196	13819.450932539768	14973.74179210241	10707.528348989903	12981.656707375489	11355.517565634442	11116.26218679927	14184.35799070849	15998.77479386313	13649.496732299103	14657.367264064567	15338.586979368933	14393.06913972465	14703.147130179852	12446.935439528377	12574.220410771384	9911.846554598096	11012.326888566415	12539.179663135363	14879.382732467862	8272.17596874762	6032.869504367287	9291.635452497325	6863.866288349064	6648.648023535527	7590.506934694602	7011.8932568504415	8464.00266752817	7992.540339352799	7314.4161629919645	6940.388962978006	9537.942574134453
PWY-7294	663.8648138468978	572.8395454330467	830.1126839098374	494.33777076819473	656.9679091819996	656.4171622357858	916.0297302104573	900.1453319665776	1232.207943237835	786.1470068210284	643.0937182468185	907.5813852908306	758.6635789950101	947.1910658818688	1033.727656216361	627.5465610982001	484.9508025393184	462.5427263575642	624.3622335833148	655.7415260735609	185.275426826943	254.12172683456583	1245.797473833721	498.4404727675639	600.4138117635149	689.7171119092566	695.2759303623363	498.28248694653587	399.76292177060424	331.947506918611	359.54291980259546	576.7409385782757	679.1981708747649	759.2311736648652	849.206357961092
PWY-7315	17266.199263515362	14457.850550898045	11815.566063633687	14813.369527412186	14659.216014087046	15479.258170702695	12546.507447641869	15122.658417427294	15696.354062982271	17808.796077480965	14558.098874508012	16184.82314492857	16985.368384067166	17568.224455661515	17930.702059667958	14675.875587857663	14338.765075395742	15780.462481927569	15500.671295050002	11839.282739699249	11066.51180681384	9175.545447323546	17578.577741997262	9340.419733963658	9019.913793766702	10963.380270890713	9121.14923878915	8516.422872458385	9730.313189661425	7723.783546003727	9497.08641283549	8934.839381466634	9968.957757033166	8950.035027582933	11131.89993382537
PWY-7316	267.621049340889	374.6384390724166	428.92435265293847	475.4544092878562	27.32126096205813	27.322739516467998	1943.1579116730402	39.958858965520456	428.6635237839123	70.68517111799083	44.748865784695866	109.32531565000441	173.54702337019913	114.52544181611411	74.48376181206068	2286.6001204664335	1169.6398054153378	1035.4179243201688	81.43076010232006	0.0	141.14159826119453	21.32451151879402	1512.4036664338034	62.83587187492803	478.73413303062415	207.06004482820515	161.82197525817708	596.4614812188527	425.8924611549938	567.7426940092661	5.198912792822854	28.565709673662628	681.505140757954	34.34687256402055	1077.5858571632366
PWY-7323	21354.431219137747	19139.502928252645	20114.629687371464	18104.67784817002	22986.469337331717	21506.46151691196	15788.628658671762	21638.98703556057	16755.997159284147	22274.045118180115	22091.367694858392	25266.674530917775	23022.064325174153	23586.992251911743	27959.919072294288	21380.145120921068	21352.136339614044	19867.72900423902	20300.192626057476	14234.881130663229	16378.978539337393	17440.455744814462	22061.427165573445	12672.501939902073	11724.476964485639	14894.544197490548	11617.320500284943	10742.985990743826	12556.889668041073	10626.903872252438	12360.455399975699	12610.949513996986	12959.78865115003	12415.057615351423	14194.468484063282
PWY-7328	7735.832861157117	6667.693156506159	4945.036310186811	8282.684568427227	4580.657432360781	5932.409514334344	8001.537610951994	5211.759043873212	4371.3281318209765	5259.52376188691	4142.547821101425	3946.5984395610712	4264.22584236413	4297.665189356831	4701.383563965763	7446.2052503675895	4677.277841664459	6656.340577882179	6103.491049595843	6549.232156287761	4401.8928651483475	3815.6738905858706	5380.0286736191465	3601.137662252088	3525.869333856939	3858.342180504691	3719.6963284640324	3640.348475793284	2959.1325784148426	4290.39823005576	4344.404035113646	2907.640202516197	4313.073781790538	2582.7728428605965	3236.6759906958105
PWY-7332	1998.2921807307753	1540.377286469089	1597.8430350163703	1486.3371874662867	1472.6953140856886	1352.0282489068195	3010.2354737528512	1158.88160961468	4980.016526810741	834.6546137618727	1033.7995898987708	1359.2706600647005	906.8068753571185	812.7129392564026	903.2360209924742	3598.778039664762	2613.880792240601	2370.888861445259	1159.8346792716945	1749.7203459039306	1109.8686580525232	883.8907722068546	5944.808360692162	1282.3098469976187	1312.463428621837	1341.872280445837	1316.4550187433197	1705.0301340079084	1607.1651195714844	1177.817369842982	779.7082752382032	863.6393483380496	1919.5977773023392	770.2467082987779	3938.7612944157545
PWY-7371	329.0	346.00000000000006	215.5	381.49999999999994	345.50000000000006	434.0	251.0	349.0	2820.5	526.5	223.0	399.0	330.5	419.5	416.0	268.5	558.0	388.5	298.0	96.0	316.5	189.0	3859.0	62.0	161.0	167.5	114.99999999999999	78.49999999999999	100.5	158.5	70.0	199.5	196.49999999999997	143.5	2155.0
PWY-7373	54.32223701731025	35.10814419225635	17.821545157780196	10.767158434894164	0.0	12.714366197183098	88.86905632772496	22.82288828337875	1848.1242336819334	12.763636363636364	7.790393013100438	22.046846846846847	10.732103321033213	16.498554077501446	32.036240090600224	15.315508021390375	20.42352941176471	22.937269372693724	0.0	89.35849056603774	13.550458715596331	12.362264150943396	3561.016935628653	59.55355129650508	75.72663316582916	76.77766895200783	50.364963503649626	50.61184210526316	61.30364372469636	39.77720870678617	35.770925110132154	79.30870712401055	60.69794721407626	31.004379562043795	2095.2197543275424
PWY-7374	405.251912897763	425.50312333429963	267.1048149173626	467.05555450605317	426.4596070693118	532.9035525339724	309.5532996465768	431.5305880478503	3326.904821190264	648.0068710735992	275.867573821271	491.5752054357921	409.21577281340024	518.1243340162479	515.0375077424238	331.91016997921537	677.906080279668	476.0826172280022	366.36035650363607	119.24620156256137	387.99770539096073	234.36912691178134	4513.345207405086	77.00551395675281	199.22706618484406	207.23947011076402	142.72653514311327	97.40773202596121	124.59573180176584	195.5525719519048	87.03559080431883	245.82974772214519	242.7453970801439	177.72698083224597	2535.0619440480687
PWY-7377	1393.957249577221	1798.7417589887882	1983.5428267525142	1960.005859809844	156.89755400902771	128.74757473980367	4688.839655493795	145.02593007111216	1876.4219731869182	429.4374857196248	272.3436015224211	638.6497206230392	999.5746527787423	682.6529327499358	453.86631420534707	5697.963814067257	3854.4649902726137	3653.4859055369	472.593128872809	0.0	758.1761826756464	108.78311835931964	5013.2900499519465	354.8006680296835	1842.7535366069078	1036.4561969947924	833.8788665199756	2064.846887108145	1715.8517632348512	1892.4526161642166	32.78958620740179	174.11415957029047	2398.9929035348	207.99626281423963	3408.2129691416394
PWY-7399	100.09618086122609	68.41377111669411	53.0460983724127	33.87587197677691	54.526147568854135	48.89263757069983	90.56421361054808	66.98282394544077	422.5099587884968	11.135181218029992	34.99332597824997	27.2043668524575	17.229059150456532	43.34530275965149	19.73450626089713	37.38665353361241	37.85779117239929	33.65469479787406	25.95291679484481	49.16194076874606	20.77859632096696	37.7048744368755	335.2572597573953	41.901968312761845	59.615989636346804	76.55282624052032	98.82234271068296	27.653035770708264	23.69498126239988	40.65822784810127	18.65239200419256	18.51411589895988	85.95777720028458	36.8231046931408	206.55919485774285
PWY-7400	18138.791427043314	16443.017702170506	14153.988049655743	14916.146294845597	16002.71759468287	17517.491534753408	13018.178455760324	16107.7155870354	15038.39701039509	18269.068976603165	14606.025288147692	15723.754223327094	17932.1166508782	18422.72576459311	19265.28927802386	17361.405586156485	15710.151505469703	16427.383279322214	15732.944688952964	12472.358705860985	12541.394091769012	12682.315805669561	17308.981084303494	9461.490323601616	8475.766653939176	11051.90308666616	9096.712031128602	8758.851349568176	9361.540909599715	8531.96591749725	10170.539716122565	8982.370708918035	9756.37118007618	8417.397604884787	11058.636487637366
PWY-7446	236.887728332226	109.71801160806557	80.43	71.10610369815761	91.27275812756221	76.07271446024959	583.9390050193787	107.12348570487845	676.3450096869071	104.8091154438	60.15961503208065	28.00799510185907	92.1150529112862	80.0980014817143	60.57	116.34177215189872	148.0760517378423	87.02267499808933	69.15579345648787	483.91540785498495	54.5771571305909	49.76978796825275	586.1901504787961	200.57000000000002	58.56999999999999	136.43	272.14	254.09188316219715	166.6142165951192	26.0	139.05715502822497	130.34787596048298	277.36681489979077	54.0	403.31455088989765
PWY-7456	14942.840672383189	12966.627019820717	11604.19069764537	12395.054168730361	17154.866083038505	15280.152104900497	8843.076178439778	14056.807920177791	13109.848357759201	17387.17175093921	16817.19846224702	19195.509799797386	17746.6602356558	17540.557307436404	20462.67239430918	14081.820918386484	16034.717397099259	14984.77876074711	15198.592190574305	9553.624747438456	11948.534196386945	8540.90030006964	15663.071927613491	9492.999261174089	8298.992517364019	10310.585437344122	7324.4176243365055	8101.8268923976375	9771.878447608055	6177.278265668164	8197.766206209113	8602.072371348835	8905.523047042647	8827.130342850316	9881.373543063364
PWY-7539	17523.75883354131	15671.999155147385	15206.190121029878	13578.331143075551	17378.90485313195	18046.0404069933	12702.915403627621	15125.295485475193	13630.317691250764	18037.85735404488	17911.438756136184	20122.901249493218	18579.863528820348	18957.493149831316	20248.93627046599	17694.85726553372	19034.198928836016	17273.72909324529	16236.682028899853	11525.832207048747	13623.807331372109	12658.799946724215	20077.31034477372	10403.736023617883	8479.797338767561	11276.537908967957	8241.455423897418	9182.58454012213	10622.161096401349	7985.120759278517	9276.351741976696	9885.101073711385	10006.35212338161	8926.766561482527	12813.746048807623
PWY-7663	31177.497082269285	26189.752046508827	25082.945180664097	23813.70477964745	27587.101536349477	28936.17929297189	21866.693887374946	27047.44813105521	26531.05272613156	28099.266549622007	27027.27821975065	30426.818392804442	29892.866502148878	30768.282045548454	33452.810469624936	27990.21249401313	28357.95416147354	28311.59382181918	27346.211355696294	20998.176996103106	21545.061442843496	20558.826564526385	38009.06015379968	16475.51150200077	13878.222921305227	18825.894284532715	14456.052535740082	14358.689603322327	16422.77569510086	14172.024471136923	17373.997675389757	16348.422250453465	16135.774907434408	14535.688501779143	24110.466516340734
PWY-7664	27654.371233328646	20263.932595903098	21600.541260358525	17164.09528139089	21575.098428569447	23030.147911909244	15770.124044078138	23404.265488997276	20168.038316886825	20221.385528473158	20344.61114996368	23084.774215234687	25114.946721678458	25315.418490137457	28986.554428772426	19989.261701359363	21483.796678849052	23793.84888927695	23377.023209307546	18493.37935804231	16784.638566887224	14235.718546588178	28957.49839248214	13316.378855529629	11187.965492969437	15655.018397869018	11900.80792871322	10749.955486114677	12732.62156499586	11607.258428686262	15657.86637523537	14674.148559603997	13258.688967636757	12239.417339813299	17814.356918264344
PWY-841	21449.571654966054	17643.043245752182	16097.750680362164	17361.7076463905	16725.12041273939	18586.148593149283	16289.778820821775	17373.13108450222	13523.363185410357	17217.68297380622	15867.513552199025	16948.595311356432	18220.822463272045	18411.01656692458	20752.132262312218	19369.485622871067	17100.04422284541	19064.979780979033	18289.17520413284	15046.516401543962	13556.21724392997	11774.871183313486	18845.346613881487	10859.18701701746	9239.134222026441	12470.068887839041	10072.531700533964	9696.782657385787	10308.211732789907	10213.737798723503	12108.80745259258	10485.114565790558	10837.20190841983	9297.881381703868	12504.452310988907
PWY-922	26.35583701839952	16.02006281502978	8.145935748284925	4.741049477132028	0.0	5.581524358790126	51.76228305957672	10.28038105215282	1258.4831522530574	5.604663205135796	3.455689931322616	9.402163607975085	4.746127608932858	7.260713692124589	14.22084160111538	6.889251330929091	9.036906148770994	10.18617872750179	0.0	122.02485860337664	5.968350482214954	5.550204622570146	3528.1713496882867	85.80579575099787	45.2410792032346	47.84909883349049	31.990743658061213	41.15063587508337	46.26478151705001	19.09894201447146	24.37108853686988	45.79017730491733	33.57171156094472	15.335751490482863	2361.766856003862
PWY0-1061	22066.975045031337	19742.383812760076	16942.58319594255	18914.554668345103	19554.30118953705	21212.293276058426	17230.36987593985	18060.192746375837	17703.374587094153	20719.0470083895	19339.189173970513	21259.541049068222	20465.09351799671	21190.249990813605	22170.280533994275	21128.420215903665	20675.862640134965	20158.423026563603	19218.54043684195	15442.054524332025	15655.475329490244	15124.490698468444	24266.128224628457	11889.412794705979	9636.63596547848	13235.638718661296	10418.964312152619	10752.392245253883	11714.168561463392	10466.47038519691	12148.690055364823	10810.09445225535	11275.493110664936	9790.88265272149	15431.03580334911
PWY0-1241	10130.695218105211	8544.158968358917	6370.72267163702	10219.275282955216	9546.340328760027	8743.860373264895	7669.158880149138	8438.109880748183	6117.598791123052	11191.804147960664	9014.419397164373	9490.828904222257	8769.000514940397	8271.002392254713	10775.70072871953	8660.059529174508	7963.642787626674	9772.373957584687	10210.588872034437	7689.460162385934	7198.839342269928	5102.354069050427	5513.341977052054	6050.315674913213	5207.341338347053	6394.938228444334	5503.636656002263	5277.751663023173	5837.615488421783	4982.56885720275	5755.562152438899	4934.6549997127595	5746.117207207894	5085.408239972021	3614.2615894325654
PWY0-1261	18309.482288861145	16150.45979558136	11010.423114283934	17668.664494007568	13043.64091468539	16199.842563604565	16052.908724106512	12819.667890580185	12610.603572651522	15367.673659269842	12424.895045421968	12592.280540964019	10808.539758184374	12116.750202934993	13107.33773483512	16941.91245893012	12808.680256070116	15725.157657939968	16003.807815810256	13537.868935639715	12624.829719618043	10396.648348854826	17123.412896400125	8962.074292624844	6811.671957010147	10224.866994990189	8735.112050785629	8160.9001020090445	7721.566477374231	9292.677379545199	10081.297766948102	7538.506341633415	8413.292398337997	6284.892974747232	11597.7036850988
PWY0-1277	529.8526579715843	260.8782770615893	265.2618320177109	200.27961332030293	287.49863502777396	209.63755182890418	965.6086755752585	297.1846369061695	1723.6425814308081	237.94146199141983	190.9466648238996	96.08502964922708	204.70892496101288	180.71903737155145	193.78921283272683	294.60454276789704	338.37733314028753	222.75997281373057	214.2356083326043	861.1263970061763	157.02672449381413	156.45331561041192	1600.8650316375397	448.3954855831646	166.86772686087792	353.36201799267076	545.6128798075142	456.28970647165056	365.1990629854002	91.00051375686861	310.7264699113365	294.315284110415	525.5787637023186	170.39827337110387	1090.1352589657215
PWY0-1296	5569.976209785109	5162.550483428402	5945.022052217327	4462.660782987356	6275.582881645324	4935.773611822733	5986.418763213258	7680.661564835249	8028.927212390094	7251.458363464201	5019.455417054955	6351.542154289524	8230.253478784663	8529.168525746376	9539.510053645474	6432.908797972142	5484.67592710522	5391.951419746287	4116.71951933	4166.356458544687	3499.987172004455	5301.712313093475	13714.270735219388	2770.6742573209385	4165.402963682292	4193.6264334059415	4094.7705830893524	3323.146741089629	3403.4468850296344	3075.9816772745935	3323.211169476897	3720.4514197399412	4761.414601037157	3869.0566545078887	8857.927095738936
PWY0-1297	5524.26282354747	5042.837910772623	5768.624387300636	4447.219273375241	6480.9363444455075	4955.74039330437	5824.132659130658	7687.317103462476	8240.103338337693	7211.157559137664	5015.199552587753	6327.732636219282	8149.285122348613	8432.920505271186	9636.023859466404	6239.531603814021	5247.446175823371	5102.363007808072	4119.2679700920135	4161.396232676058	3487.1198900137565	5344.813655706807	13819.223987506663	2748.3684361315177	4055.347871577322	4156.96188973078	4060.242705912317	3214.365927732477	3357.4797383254067	2964.989419411183	3364.9638580327396	3580.0372559125162	4553.986013308681	3779.225552181125	8932.318707740531
PWY0-1298	6123.44413135918	5501.802528053777	5827.232589076101	5427.457015889563	7411.14512006732	5579.0531251598195	6931.29778121173	8447.159131777293	9919.731248505557	7788.573187695066	5975.6975383146855	7399.351489645072	8622.40363873708	8770.262191497863	11089.36495527614	7550.385035576383	5640.377910483253	5135.003018209514	4851.297101750617	4813.783853303495	3958.3675248373397	6300.384990820411	14989.980412098947	3168.6935035981032	4150.266680153854	4721.366706211394	4563.278202833414	3358.004292503807	3689.4219104001563	3222.3064942005917	4273.658101165528	3625.527357854518	4570.332358460369	3845.573697311544	9629.310724774428
PWY0-1319	21145.518113649843	18771.809818142337	17091.828659189545	17842.26962270015	19424.331539975286	20309.293476109422	16802.709076408628	18457.665848374756	18979.83032421876	20149.713439216488	18909.22194508275	21197.043945391863	20441.160488137943	21150.2149390433	22963.481359937712	20548.977009537433	20226.65387516176	19546.103446870773	18646.797105731188	14372.605805332698	15137.10598641809	14903.515163771119	26085.84914414531	11347.043275783832	9637.200266949349	12930.295437029352	10088.581396609508	10180.878725039158	11230.304058933205	10167.156156403467	11729.779600109	10808.564609253646	11171.986829381669	9897.694406198698	16531.548943182483
PWY0-1338	272.73867294567754	129.62356388516548	126.81444891861636	99.17929333239927	132.89423947946727	91.72563982785897	626.470946298379	153.1569748243777	783.2321112958507	126.16249834152305	88.54452325553959	39.707566304912376	110.93303757656135	97.40321526704135	97.31595507985809	139.1676518658776	170.3718658242685	102.70844167906195	97.98557001032486	506.93915849229035	66.5687708479215	68.65042339683987	637.859216579431	272.73195700881496	92.39680565341055	203.4393888004061	377.8986596777869	278.6424691232707	190.77045330481573	41.331235690614946	174.42203253429466	169.1312831582615	344.1547150857491	86.36332031202352	454.76642178984935
PWY0-1415	392.38661536479214	194.41009773932285	182.8458459849945	155.23041420913904	208.3566832164381	145.52896949220005	704.2761948763671	223.48329566730382	1093.5813484779646	182.65721122576042	135.5647576278615	66.96079841505242	158.3101421351497	144.8652008357151	152.2106778898168	201.3894494888687	246.72396797209305	149.8012979288275	150.50640351556004	598.9231707411188	107.52761828848011	104.40316560937303	1166.3185588851568	338.78581821289345	127.91200526254589	281.24311468259816	416.0438514787209	304.44847124838435	251.90472674487236	65.82132959283283	244.31943306227606	243.01300176415114	410.809131077733	117.38682382436157	777.4838992106625
PWY0-1479	1012.8368615320868	568.9201280920776	476.46111244898833	555.2649832684406	694.1677976796296	575.7546747274458	1527.6912524392553	517.2238465258454	2776.0656421818426	446.9380305271685	381.1193978567632	431.60596760871545	429.0217090475021	377.69780144848323	555.8957386377518	521.3754331598551	625.1283362248683	391.43921568781093	488.71332391295965	1413.827199376553	319.6705122281381	230.58342845099628	3878.6966604920876	716.7909797979199	316.1399211849224	627.9527569783043	932.9347123702117	646.2818510336414	432.69844419387675	271.70687274271944	525.9438735733232	576.323998448911	854.4728300484995	376.0256686694501	2606.5876252959924
PWY0-1533	370.8937088521164	176.9299588412077	165.67182346951427	114.36427022511727	177.0398941487499	127.7220046800724	904.8093464661273	208.97455508477665	1498.734174928889	142.7367993880864	118.25718672882009	63.27921542387204	124.25882362843367	136.16282027811405	107.55716326049776	180.3410998661574	217.878109864567	131.4931025292129	111.5815500804185	742.0065385580535	79.64434873113105	99.06475145926618	1243.1832079895103	353.74720258318155	103.84833984500783	251.41364944602697	478.137414078851	373.72431639205314	250.269324634185	58.57984724310773	220.4722784883495	198.4065646647226	435.5641272312229	95.7643774256393	822.8161026698104
PWY0-1586	56378.39160827738	46464.51033954528	44033.45194820877	42943.306053468375	51831.30478143761	51676.92132607836	38718.11055156865	51474.11332698392	44917.23337216426	54433.48261966862	50041.44352080927	57065.595099668055	55738.705843068805	57574.16503159772	65059.7684641985	48620.200921801916	49922.97902769196	50490.9672681617	50405.461381019806	37988.792563776704	39281.868646872135	36864.87971281086	63619.6964447431	29920.440773618397	25627.62434593922	34821.647273902614	27201.64266930612	25817.23297008496	29958.443265543796	24858.950093587802	31834.549527531002	30012.537700964996	29626.715197878493	27019.68314653659	40690.8609973968
PWY0-162	19870.663851587033	16318.432208509006	14775.822055813718	16335.82199931225	15288.528429109334	17119.145516661905	15130.24220149972	15892.210301273399	13609.245919970295	15619.815897125218	14447.817555896247	15336.824298696556	16473.7405116569	16610.5001131861	18965.536891134354	17920.081793967565	15575.621191345135	17504.6230946122	16976.490471625002	13967.110820111588	12448.214798951569	10691.743151253198	18699.042800943622	10028.619097239245	8420.584628508863	11482.109403381422	9281.543008768504	8862.673651880446	9361.415193726967	9541.552768310705	11285.825340485037	9578.084236139375	9848.675702750506	8493.90886191258	11778.39329432523
PWY0-166	13141.785447803619	10681.627444612011	9745.72076104631	11484.630608633768	9575.69609679186	11111.939752890958	10647.045405136092	10917.74440681117	9294.23850661318	10343.24055907985	9015.635931604942	9508.567482210734	9537.3165704685	9942.960875009863	12226.049288502752	11747.74576904402	9091.882315502115	10919.176056716824	11017.836197751576	9751.506917630186	8205.285420426819	7240.182242278428	13079.203882496457	6540.801476969963	5708.430378131244	7624.000426425578	6474.207256613915	5588.929093668259	5771.5583521695335	6666.234922665655	7693.264138632773	6124.990539268867	6588.529828884871	5553.866954504747	8707.612979668824
PWY0-41	1108.244309780935	910.8757019098625	1225.8947802944588	595.2902687494827	1046.9772705824291	1123.8935221751094	1205.5779167849405	1019.6524914483729	3612.049980334457	1542.458298668121	761.0929914330299	817.5591786065132	1414.26962024122	1193.3655306351432	1793.3638155212861	863.9220431525265	668.6502186747065	730.3152158613169	685.1904531147139	1425.7267219235378	659.8094938889395	761.580074395165	5814.999823574402	715.9486911561293	609.4787829967464	782.0768254188304	1095.314206542263	690.8461238464572	524.0759102070738	467.429009142918	584.6891497511634	777.852993213959	1007.3647124772492	663.4738835389512	3855.813320083345
