Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
3971R_L_F_NS1_week5_S9_L001_R1_001	(1.0, 3.3937217873141092)	(2.0, 1.2480472290071725)	(3.0, 0.678399116182322)	(4.0, 0.479885379894874)	(5.0, 0.3409257644936605)	(6.0, 0.17607305305495377)	(7.0, 0.20541856189744606)	(8.0, 0.07595308170998005)	(9.0, 0.10098307454622349)	('>10', 1.6511164239908165)	('>50', 2.0938883662319503)	('>100', 17.312987113869205)	('>500', 12.697974296786665)	('>1k', 54.884732567473094)	('>5k', 4.659894183547527)	('>10k+', 0.0)
3971R_L_F_NS1_week5_S9_L001_R2_001	(1.0, 8.26939177117408)	(2.0, 1.6295388439595722)	(3.0, 0.8234004539922839)	(4.0, 0.5005998567248686)	(5.0, 0.36250334452490485)	(6.0, 0.31071715244991843)	(7.0, 0.2114602843061945)	(8.0, 0.18643029146995105)	(9.0, 0.2175020067149429)	('>10', 3.2746135455416403)	('>50', 4.133401230785165)	('>100', 19.043509032375)	('>500', 16.45506253182693)	('>1k', 44.58186965415455)	('>5k', 0.0)	('>10k+', 0.0)
3971R_L_F_NS1_week6_S10_L001_R1_001	(1.0, 3.379750639793809)	(2.0, 1.171209733973279)	(3.0, 0.6748572417373249)	(4.0, 0.37522426936002407)	(5.0, 0.2094698591087513)	(6.0, 0.207648382073023)	(7.0, 0.10200271400078323)	(8.0, 0.08743089771495706)	(9.0, 0.1311463465724356)	('>10', 1.8988898097467237)	('>50', 2.347883899053743)	('>100', 19.225690112111913)	('>500', 11.765830912286773)	('>1k', 58.422965182466456)	('>5k', 0.0)	('>10k+', 0.0)
3971R_L_F_NS1_week6_S10_L001_R2_001	(1.0, 7.999016402400707)	(2.0, 1.5482554803690314)	(3.0, 0.6775894572909171)	(4.0, 0.43715448857478534)	(5.0, 0.33241955902040965)	(6.0, 0.31693700421671933)	(7.0, 0.17212957987632171)	(8.0, 0.20400542800156646)	(9.0, 0.1311463465724356)	('>10', 3.915264888297921)	('>50', 3.3396781450077873)	('>100', 18.886895383466452)	('>500', 19.385069352738135)	('>1k', 42.65443848416681)	('>5k', 0.0)	('>10k+', 0.0)
3971R_L_F_NS1_week7_S11_L001_R1_001	(1.0, 3.6016799068967265)	(2.0, 1.262966148864039)	(3.0, 0.667914790264636)	(4.0, 0.3562212214744725)	(5.0, 0.2833577898092395)	(6.0, 0.22466224763446843)	(7.0, 0.19126650812123666)	(8.0, 0.17811061073723625)	(9.0, 0.03643171583261651)	('>10', 2.3336537975003795)	('>50', 2.8578657086474726)	('>100', 19.55573546526337)	('>500', 13.076961999696401)	('>1k', 55.37317208925771)	('>5k', 0.0)	('>10k+', 0.0)
3971R_L_F_NS1_week7_S11_L001_R2_001	(1.0, 7.603096695845772)	(2.0, 1.5625158123766636)	(3.0, 0.646662956028943)	(4.0, 0.38050903202955016)	(5.0, 0.2833577898092395)	(6.0, 0.218590294995699)	(7.0, 0.1700146738855437)	(8.0, 0.218590294995699)	(9.0, 0.12751100541415775)	('>10', 4.860598087334918)	('>50', 2.7941102059403935)	('>100', 20.094115265900925)	('>500', 24.52158073167029)	('>1k', 36.5187471537722)	('>5k', 0.0)	('>10k+', 0.0)
3971R_L_F_NS1_week9_S12_L001_R1_001	(1.0, 3.642151939512232)	(2.0, 1.318906217430028)	(3.0, 0.6651380493073847)	(4.0, 0.34488639593716247)	(5.0, 0.24634742566940174)	(6.0, 0.19328798014060755)	(7.0, 0.17244319796858124)	(8.0, 0.12127873263724394)	(9.0, 0.1279111633283432)	('>10', 2.168804835989464)	('>50', 2.4615792764965607)	('>100', 15.497148054802828)	('>500', 21.090182107596974)	('>1k', 51.94993462318319)	('>5k', 0.0)	('>10k+', 0.0)
3971R_L_F_NS1_week9_S12_L001_R2_001	(1.0, 7.364840537416384)	(2.0, 1.3966004055257621)	(3.0, 0.6310284057531599)	(4.0, 0.3410964355422486)	(5.0, 0.27477212863125583)	(6.0, 0.1762331583634951)	(7.0, 0.21223778211517688)	(8.0, 0.18191809895586591)	(9.0, 0.16202080688256806)	('>10', 5.236777775672244)	('>50', 1.6041007371472966)	('>100', 19.365750127911163)	('>500', 28.337533872771033)	('>1k', 34.715089727312346)	('>5k', 0.0)	('>10k+', 0.0)
3975R_0_F_NS1_week9_S13_L001_R1_001	(1.0, 3.3387392737766204)	(2.0, 1.285243305389951)	(3.0, 0.6532812535690627)	(4.0, 0.43856643596244776)	(5.0, 0.24364801997913765)	(6.0, 0.21014641723200622)	(7.0, 0.13857481136313451)	(8.0, 0.14618881198748257)	(9.0, 0.15760981292400467)	('>10', 1.7527429437249213)	('>50', 2.192070779749804)	('>100', 12.932380060455165)	('>500', 12.961313262827687)	('>1k', 63.54949481105857)	('>5k', 0.0)	('>10k+', 0.0)
3975R_0_F_NS1_week9_S13_L001_R2_001	(1.0, 7.71678963277675)	(2.0, 1.3857481136313454)	(3.0, 0.7332282601247173)	(4.0, 0.48425043970853604)	(5.0, 0.30836702528609605)	(6.0, 0.2649672217273122)	(7.0, 0.18121321485948363)	(8.0, 0.1766448144848748)	(9.0, 0.1781676146097444)	('>10', 4.637687780290398)	('>50', 2.9047412381887816)	('>100', 12.107022392775836)	('>500', 20.67201169510496)	('>1k', 48.249160556431164)	('>5k', 0.0)	('>10k+', 0.0)
3975R_R_F_NS1_week5_S14_L001_R1_001	(1.0, 3.631033993664602)	(2.0, 1.2632972436291428)	(3.0, 0.6666351472743606)	(4.0, 0.3631033993664602)	(5.0, 0.27421871306321216)	(6.0, 0.16453122783792729)	(7.0, 0.13900052006997304)	(8.0, 0.1437284289158905)	(9.0, 0.16169448253037683)	('>10', 1.6821899673774292)	('>50', 2.199423195120798)	('>100', 21.47699872346461)	('>500', 11.43586591650513)	('>1k', 56.39827904118009)	('>5k', 0.0)	('>10k+', 0.0)
3975R_R_F_NS1_week5_S14_L001_R2_001	(1.0, 8.0412273651364)	(2.0, 1.5885773722282635)	(3.0, 0.760247742423526)	(4.0, 0.480355538745213)	(5.0, 0.34986525459789136)	(6.0, 0.21559264337383577)	(7.0, 0.21181031629710179)	(8.0, 0.1815516996832301)	(9.0, 0.12765353883977115)	('>10', 4.244716561864688)	('>50', 3.4419176398279046)	('>100', 19.484657935794996)	('>500', 17.216207271523807)	('>1k', 43.65561911966338)	('>5k', 0.0)	('>10k+', 0.0)
3975R_R_F_NS1_week6_S15_L001_R1_001	(1.0, 3.3696895310887336)	(2.0, 1.169721145173738)	(3.0, 0.6917905659851042)	(4.0, 0.4016848447655444)	(5.0, 0.34403563093345235)	(6.0, 0.23431615944656753)	(7.0, 0.17573711958492566)	(8.0, 0.11157912354598455)	(9.0, 0.10878964545733494)	('>10', 2.1358103898760543)	('>50', 1.9972663114731233)	('>100', 16.421657507880276)	('>500', 12.874371205147517)	('>1k', 54.59938445516844)	('>5k', 5.364166364473207)	('>10k+', 0.0)
3975R_R_F_NS1_week6_S15_L001_R2_001	(1.0, 7.989065245892493)	(2.0, 1.6104586831803769)	(3.0, 0.8201065580629864)	(4.0, 0.4946674477205315)	(5.0, 0.3068425897514575)	(6.0, 0.2677898965103629)	(7.0, 0.22129859503286936)	(8.0, 0.16364938120077735)	(9.0, 0.22594772518061873)	('>10', 3.962918537941551)	('>50', 3.97407645029615)	('>100', 16.46349967921002)	('>500', 17.140413028722325)	('>1k', 46.35926618129748)	('>5k', 0.0)	('>10k+', 0.0)
3975R_R_F_NS1_week7_S16_L001_R1_001	(1.0, 3.37177346413414)	(2.0, 1.2801781117372852)	(3.0, 0.58703819661866)	(4.0, 0.38266193557364503)	(5.0, 0.3000417449384262)	(6.0, 0.24525151325401795)	(7.0, 0.15828289153273498)	(8.0, 0.12523481527864747)	(9.0, 0.14088916718847838)	('>10', 1.7967717247617059)	('>50', 2.3751130592082377)	('>100', 16.090934390871773)	('>500', 16.16485771933486)	('>1k', 52.491651012314755)	('>5k', 4.489320253252627)	('>10k+', 0.0)
3975R_R_F_NS1_week7_S16_L001_R2_001	(1.0, 8.087212133862103)	(2.0, 1.5567383288109649)	(3.0, 0.8348987685243164)	(4.0, 0.4870242816391846)	(5.0, 0.3957072288318375)	(6.0, 0.3548319766228345)	(7.0, 0.3226535865859598)	(8.0, 0.17393724344256592)	(9.0, 0.19567939887288666)	('>10', 4.697175259166492)	('>50', 2.7943018159048214)	('>100', 16.684930077228135)	('>500', 21.123808529882417)	('>1k', 42.291101370625476)	('>5k', 0.0)	('>10k+', 0.0)
3975R_R_F_NS1_week9_S17_L001_R1_001	(1.0, 3.2819477810327817)	(2.0, 1.278739635657105)	(3.0, 0.6935919931921047)	(4.0, 0.43377740290841726)	(5.0, 0.3125305941093631)	(6.0, 0.26207384759050206)	(7.0, 0.13706160994675684)	(8.0, 0.12049372303011589)	(9.0, 0.10844435072710432)	('>10', 1.7946033873797889)	('>50', 1.7366157831715454)	('>100', 13.67754373545603)	('>500', 19.346773404022986)	('>1k', 56.8158027517754)	('>5k', 0.0)	('>10k+', 0.0)
3975R_R_F_NS1_week9_S17_L001_R2_001	(1.0, 6.140661359922282)	(2.0, 1.5423196547854834)	(3.0, 0.8110733731464678)	(4.0, 0.4789625490447107)	(5.0, 0.278641734507143)	(6.0, 0.18074058454517386)	(7.0, 0.13179000956418926)	(8.0, 0.10241966457559852)	(9.0, 0.13555543840888037)	('>10', 3.919811427323458)	('>50', 2.6290224193633414)	('>100', 14.952517942268445)	('>500', 18.327095272880626)	('>1k', 50.369388569664196)	('>5k', 0.0)	('>10k+', 0.0)
3980R_0_F_S2_week9_S51_L001_R1_001	(1.0, 3.034802141670257)	(2.0, 1.1246845959751368)	(3.0, 0.6669641208689766)	(4.0, 0.41233306665025543)	(5.0, 0.3115576343159579)	(6.0, 0.2769401193919626)	(7.0, 0.18847313680841898)	(8.0, 0.08615914825527725)	(9.0, 0.1523170656655794)	('>10', 2.0970521262846944)	('>50', 1.7793402670933596)	('>100', 17.103360206781957)	('>500', 12.976952427841711)	('>1k', 41.36946889039326)	('>5k', 18.419595052003203)	('>10k+', 0.0)
3980R_0_F_S2_week9_S51_L001_R2_001	(1.0, 5.228783309742139)	(2.0, 1.2308449750753891)	(3.0, 0.7385069850452336)	(4.0, 0.5569573512216136)	(5.0, 0.42694935072927565)	(6.0, 0.3415594805834205)	(7.0, 0.2261677641701028)	(8.0, 0.1477013970090467)	(9.0, 0.10385254477198597)	('>10', 2.3701458551295467)	('>50', 2.3786079143331897)	('>100', 11.99150716967198)	('>500', 9.027478614068558)	('>1k', 60.57141977967875)	('>5k', 4.6595175087697704)	('>10k+', 0.0)
Positive_control_S89_L001_R1_001	(1.0, 3.365931316806914)	(2.0, 1.4056504801660958)	(3.0, 0.858356504068023)	(4.0, 0.5575649086253823)	(5.0, 0.35214625807918887)	(6.0, 0.25530603710741195)	(7.0, 0.3132634420829451)	(8.0, 0.25237148495675205)	(9.0, 0.27071243589837646)	('>10', 2.356445376979906)	('>50', 0.47979927663289484)	('>100', 5.883777062073115)	('>500', 10.882786650722267)	('>1k', 63.78102371851776)	('>5k', 8.984865047282971)	('>10k+', 0.0)
Positive_control_S89_L001_R2_001	(1.0, 7.001107793436874)	(2.0, 1.5861254374316798)	(3.0, 0.7769226818872105)	(4.0, 0.5252848349681235)	(5.0, 0.28978702487766583)	(6.0, 0.23329689597746264)	(7.0, 0.21055411680984837)	(8.0, 0.20541865054619352)	(9.0, 0.1320548467796958)	('>10', 3.2170027951609232)	('>50', 0.348478067890864)	('>100', 9.47566889448084)	('>500', 47.696009742713144)	('>1k', 28.30228821703948)	('>5k', 0.0)	('>10k+', 0.0)
negative_control_S90_L001_R1_001	(1.0, 4.895558471040878)	(2.0, 1.7571531759954007)	(3.0, 0.9331190942995711)	(4.0, 0.9080590238365494)	(5.0, 0.7002078511726638)	(6.0, 0.742957383138995)	(7.0, 0.5159426271798576)	(8.0, 0.6132346654480594)	(9.0, 0.38474578769697954)	('>10', 3.8577767295133922)	('>50', 0.2697642879254684)	('>100', 5.959874404823327)	('>500', 12.499078673880035)	('>1k', 65.96252782404882)	('>5k', 0.0)	('>10k+', 0.0)
negative_control_S90_L001_R2_001	(1.0, 9.378362840337868)	(2.0, 2.1964414699942507)	(3.0, 1.309020151244896)	(4.0, 0.8314046906555419)	(5.0, 0.6412429794949659)	(6.0, 0.654510075622448)	(7.0, 0.5159426271798576)	(8.0, 0.6839925114612969)	(9.0, 0.5837522296092104)	('>10', 4.677388445833395)	('>50', 0.49825316567654826)	('>100', 13.265622005690112)	('>500', 36.704158497575065)	('>1k', 28.059908309624543)	('>5k', 0.0)	('>10k+', 0.0)
