Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
3969R_0_F_S2_week7_S49_L001_R2_001	(1.0, 3.9900569684331413)	(2.0, 0.5893286187043837)	(3.0, 0.3490638741556734)	(4.0, 0.2901310122852351)	(5.0, 0.21910935823624525)	(6.0, 0.1767985856113151)	(7.0, 0.15337655076537166)	(8.0, 0.11484352569623889)	(9.0, 0.13599891200870393)	('>10', 3.3553953790591895)	('>50', 1.1272798706499236)	('>100', 1.3569669220424014)	('>500', 1.8896293274098253)	('>1k', 3.6387264457439894)	('>5k', 6.926122368798827)	('>10k+', 75.68717228039954)
3969R_0_F_S2_week9_S50_L001_R1_001	(1.0, 1.2708230964149108)	(2.0, 0.5222032738869459)	(3.0, 0.3526317310749487)	(4.0, 0.2890424025204497)	(5.0, 0.2842250291451089)	(6.0, 0.2716998583692228)	(7.0, 0.2360512953917006)	(8.0, 0.16186374541145185)	(9.0, 0.19943925773911034)	('>10', 1.3922209054734995)	('>50', 0.4326001291056065)	('>100', 0.9548034029925524)	('>500', 1.3382663236696823)	('>1k', 7.549787553834148)	('>5k', 28.843541347515682)	('>10k+', 55.900800647454986)
3969R_0_F_S2_week9_S50_L001_R2_001	(1.0, 3.7970536944436417)	(2.0, 0.5588153115395362)	(3.0, 0.3613030031505622)	(4.0, 0.21581832721526917)	(5.0, 0.2360512953917006)	(6.0, 0.2601381622684048)	(7.0, 0.209074004489792)	(8.0, 0.21581832721526917)	(9.0, 0.2254530739659508)	('>10', 3.3259145783353086)	('>50', 0.9499860296172116)	('>100', 1.0155023075218468)	('>500', 0.5530344634891272)	('>1k', 4.878072279870124)	('>5k', 0.0)	('>10k+', 83.19796514148625)
3971R_L_F_NS1_week5_S9_L001_R1_001	(1.0, 1.357687731821681)	(2.0, 0.4916369235075932)	(3.0, 0.3805374763804325)	(4.0, 0.304429981104346)	(5.0, 0.23619567499475122)	(6.0, 0.18895653999580095)	(7.0, 0.20207852193995382)	(8.0, 0.18895653999580095)	(9.0, 0.14959059416334242)	('>10', 1.8781930156064104)	('>50', 0.3726642872139408)	('>100', 0.9307859192385751)	('>500', 1.5973826020015396)	('>1k', 19.316432220589263)	('>5k', 5.048463853313738)	('>10k+', 67.35600811813282)
3971R_L_F_NS1_week5_S9_L001_R2_001	(1.0, 5.2207992161802785)	(2.0, 0.8503044299811043)	(3.0, 0.5511232416544195)	(4.0, 0.43739939813842815)	(5.0, 0.3586675064735111)	(6.0, 0.3779130799916019)	(7.0, 0.23882007138358177)	(8.0, 0.20995171110644553)	(9.0, 0.16533697249632584)	('>10', 3.243753936594583)	('>50', 0.7715725383161872)	('>100', 0.663972286374134)	('>500', 0.6569738960039191)	('>1k', 19.85443348029953)	('>5k', 12.911155434250121)	('>10k+', 53.48782280075582)
3971R_L_F_NS1_week6_S10_L001_R1_001	(1.0, 1.2253566646659588)	(2.0, 0.4912507502654786)	(3.0, 0.39614017267648555)	(4.0, 0.30287640241931757)	(5.0, 0.2447019714668267)	(6.0, 0.16067223786878435)	(7.0, 0.19391476984163628)	(8.0, 0.19945519183711158)	(9.0, 0.14128076088462072)	('>10', 1.684288286624498)	('>50', 0.215153054157625)	('>100', 1.2742970589593239)	('>500', 0.7285654924050048)	('>1k', 21.264139618634285)	('>5k', 4.658571494528833)	('>10k+', 66.81933607276422)
3971R_L_F_NS1_week6_S10_L001_R2_001	(1.0, 4.749988457454176)	(2.0, 0.7885867306893208)	(3.0, 0.47924650260861534)	(4.0, 0.43584653031072534)	(5.0, 0.3324253197285193)	(6.0, 0.28810194376471676)	(7.0, 0.2908721547624544)	(8.0, 0.23639133847361377)	(9.0, 0.20776582483032457)	('>10', 2.8394662726811024)	('>50', 0.6334549148160118)	('>100', 0.8643058312941503)	('>500', 0.6380719331455745)	('>1k', 26.721455284177477)	('>5k', 6.064915277713653)	('>10k+', 54.42910568354956)
3971R_L_F_NS1_week7_S11_L001_R1_001	(1.0, 1.309090909090909)	(2.0, 0.49782330345710624)	(3.0, 0.30422535211267604)	(4.0, 0.27451984635083226)	(5.0, 0.28681177976952626)	(6.0, 0.2028169014084507)	(7.0, 0.2007682458386684)	(8.0, 0.1884763124199744)	(9.0, 0.16594110115236876)	('>10', 1.5641485275288092)	('>50', 0.4967989756722151)	('>100', 0.756978233034571)	('>500', 2.0865556978233033)	('>1k', 19.970294494238157)	('>5k', 6.567989756722151)	('>10k+', 65.12676056338029)
3971R_L_F_NS1_week7_S11_L001_R2_001	(1.0, 4.452752880921896)	(2.0, 0.8153649167733675)	(3.0, 0.4578745198463508)	(4.0, 0.4507042253521127)	(5.0, 0.40973111395646605)	(6.0, 0.2704225352112676)	(7.0, 0.322663252240717)	(8.0, 0.22125480153649169)	(9.0, 0.15672215108834828)	('>10', 2.536235595390525)	('>50', 0.4056338028169014)	('>100', 1.568245838668374)	('>500', 0.8696542893725993)	('>1k', 22.182842509603073)	('>5k', 12.064532650448143)	('>10k+', 52.81536491677337)
3971R_L_F_NS1_week9_S12_L001_R1_001	(1.0, 1.2367931583286993)	(2.0, 0.5579950528273667)	(3.0, 0.3969243159287454)	(4.0, 0.2952963509808057)	(5.0, 0.3211827194109413)	(6.0, 0.20709094744108453)	(7.0, 0.26173994746025964)	(8.0, 0.20709094744108453)	(9.0, 0.14668942110410155)	('>10', 1.4678529654273167)	('>50', 0.5484075089643535)	('>100', 1.2866483864163678)	('>500', 2.647120860577937)	('>1k', 10.889532319610362)	('>5k', 20.66115702479339)	('>10k+', 58.86847807328719)
3971R_L_F_NS1_week9_S12_L001_R2_001	(1.0, 4.080458668098406)	(2.0, 0.7516634388602328)	(3.0, 0.4688308949013442)	(4.0, 0.44869705278901656)	(5.0, 0.44102701769860597)	(6.0, 0.3221414737972426)	(7.0, 0.2550286667561504)	(8.0, 0.3374815439780637)	(9.0, 0.3192652106383387)	('>10', 2.4064735096163066)	('>50', 0.4122643861095665)	('>100', 0.9290330003259765)	('>500', 2.338401948188913)	('>1k', 12.991121934382848)	('>5k', 25.877739640658852)	('>10k+', 47.62037161320013)
3975R_0_F_NS1_week9_S13_L001_R1_001	(1.0, 1.2297579830117498)	(2.0, 0.4304924432374883)	(3.0, 0.3402278986876924)	(4.0, 0.31785463550868315)	(5.0, 0.2160177134525031)	(6.0, 0.2360765011302355)	(7.0, 0.25922125614300373)	(8.0, 0.17281417076200248)	(9.0, 0.14581195658043958)	('>10', 1.8454084663513837)	('>50', 0.45363719825025656)	('>100', 1.060029779584783)	('>500', 2.0629691634714047)	('>1k', 9.758600205216828)	('>5k', 9.666792676999513)	('>10k+', 71.80428795161204)
3975R_0_F_NS1_week9_S13_L001_R2_001	(1.0, 4.782477877471667)	(2.0, 0.7514330460812072)	(3.0, 0.4767819532630247)	(4.0, 0.3888318842145056)	(5.0, 0.35488624352911224)	(6.0, 0.3425423741889692)	(7.0, 0.31322568450612953)	(8.0, 0.2900809294933613)	(9.0, 0.2707936336493878)	('>10', 2.831375029895309)	('>50', 0.8879871006565395)	('>100', 0.7784352602627701)	('>500', 2.5405226085681885)	('>1k', 6.461244107731119)	('>5k', 21.20753901819949)	('>10k+', 57.32184324828922)
3975R_R_F_NS1_week5_S14_L001_R1_001	(1.0, 1.2828496699464442)	(2.0, 0.49627791563275436)	(3.0, 0.4023874991616927)	(4.0, 0.30658095174224204)	(5.0, 0.3017906243712695)	(6.0, 0.21843892811634746)	(7.0, 0.20119374958084635)	(8.0, 0.13796142828400892)	(9.0, 0.1465840175517595)	('>10', 1.8126598771760063)	('>50', 0.3496938980809949)	('>100', 1.3154238960690574)	('>500', 1.5798499669467412)	('>1k', 14.526188719737107)	('>5k', 11.092482060223997)	('>10k+', 65.82963679737873)
3975R_R_F_NS1_week5_S14_L001_R2_001	(1.0, 4.938827519472681)	(2.0, 0.9197428552267262)	(3.0, 0.49723598110694883)	(4.0, 0.4330455943359169)	(5.0, 0.4071778265326652)	(6.0, 0.298916427948686)	(7.0, 0.2682583327744618)	(8.0, 0.15329047587112102)	(9.0, 0.24143249949701565)	('>10', 3.142454755357981)	('>50', 0.5690908916715368)	('>100', 0.9906397003171197)	('>500', 0.6160360999070676)	('>1k', 20.759362694846565)	('>5k', 12.002644260708777)	('>10k+', 53.76184408442472)
3975R_R_F_NS1_week6_S15_L001_R1_001	(1.0, 1.3729631864815932)	(2.0, 0.49788774894387444)	(3.0, 0.32249547374773685)	(4.0, 0.30929390464695233)	(5.0, 0.2781759203379602)	(6.0, 0.18105009052504525)	(7.0, 0.14521726010863006)	(8.0, 0.14333132166566084)	(9.0, 0.10184067592033795)	('>10', 2.038699456849728)	('>50', 0.3375829812914906)	('>100', 1.536096861798431)	('>500', 1.4116249245624621)	('>1k', 16.24264484007242)	('>5k', 4.742192214846107)	('>10k+', 70.33890313820157)
3975R_R_F_NS1_week6_S15_L001_R2_001	(1.0, 4.8072570911285455)	(2.0, 0.8241550995775497)	(3.0, 0.4809143029571515)	(4.0, 0.4375377187688594)	(5.0, 0.3111798430899215)	(6.0, 0.29420639710319857)	(7.0, 0.2574305974652987)	(8.0, 0.2187688593844297)	(9.0, 0.15276101388050695)	('>10', 2.9712960168980085)	('>50', 0.6459339167169583)	('>100', 0.8571590223295112)	('>500', 0.5205190102595052)	('>1k', 22.55770971635486)	('>5k', 5.613495775497888)	('>10k+', 59.049675618587806)
3975R_R_F_NS1_week7_S16_L001_R1_001	(1.0, 1.2828758976166352)	(2.0, 0.4317370809286753)	(3.0, 0.39649323758755894)	(4.0, 0.31014582140182384)	(5.0, 0.23789594255253535)	(6.0, 0.23789594255253535)	(7.0, 0.22203621304903298)	(8.0, 0.15507291070091192)	(9.0, 0.11101810652451649)	('>10', 1.7322349002158683)	('>50', 0.3868011806687519)	('>100', 1.1348517555839464)	('>500', 0.7533371514163619)	('>1k', 10.561698753249042)	('>5k', 9.840962156923212)	('>10k+', 72.20494294902859)
3975R_R_F_NS1_week7_S16_L001_R2_001	(1.0, 5.192299220229966)	(2.0, 0.8511388166879599)	(3.0, 0.5603771091237499)	(4.0, 0.43702365742984267)	(5.0, 0.31719459007004713)	(6.0, 0.2960482840653773)	(7.0, 0.26520992114190056)	(8.0, 0.21851182871492134)	(9.0, 0.22203621304903298)	('>10', 3.2380281069650643)	('>50', 0.6264593153883431)	('>100', 1.3912507158905678)	('>500', 3.139345345609939)	('>1k', 11.100048460284594)	('>5k', 24.52619058108287)	('>10k+', 47.618837834265825)
3975R_R_F_NS1_week9_S17_L001_R1_001	(1.0, 1.2504078241538124)	(2.0, 0.4613155079402414)	(3.0, 0.30273830208578345)	(4.0, 0.24279763575802182)	(5.0, 0.26555991411033636)	(6.0, 0.1957555938299051)	(7.0, 0.16995834503061524)	(8.0, 0.16995834503061524)	(9.0, 0.13657367011388727)	('>10', 2.0167378620150687)	('>50', 0.36343771102528893)	('>100', 1.3118659757050617)	('>500', 1.8657480822780488)	('>1k', 3.4537963686578603)	('>5k', 25.245642920552065)	('>10k+', 62.547705941713396)
3975R_R_F_NS1_week9_S17_L001_R2_001	(1.0, 3.7155625697094776)	(2.0, 0.6692109835580476)	(3.0, 0.425654605188282)	(4.0, 0.4491756261523403)	(5.0, 0.3224656099911227)	(6.0, 0.300462074250552)	(7.0, 0.2177591295704758)	(8.0, 0.24886757665197237)	(9.0, 0.225346555687914)	('>10', 2.856665933215475)	('>50', 0.6805921227342049)	('>100', 0.9954703066078895)	('>500', 1.693513509412202)	('>1k', 4.34987139312731)	('>5k', 30.323907220953433)	('>10k+', 52.525474783189296)
3980R_0_F_S2_week9_S51_L001_R1_001	(1.0, 1.1746122695491255)	(2.0, 0.4459964846804853)	(3.0, 0.29500809142927936)	(4.0, 0.2632618138738976)	(5.0, 0.17034587956546315)	(6.0, 0.167248681755182)	(7.0, 0.15718278887176826)	(8.0, 0.08672153868787215)	(9.0, 0.09756173102385617)	('>10', 1.8916135626292112)	('>50', 0.17499167628088486)	('>100', 1.0096864861516543)	('>500', 2.1510038792402573)	('>1k', 10.635002981052892)	('>5k', 13.629218964142192)	('>10k+', 67.65054317106598)
3980R_0_F_S2_week9_S51_L001_R2_001	(1.0, 3.257477796963198)	(2.0, 0.5001974463604054)	(3.0, 0.3135912782909663)	(4.0, 0.24158142920192954)	(5.0, 0.1897033658797203)	(6.0, 0.1440196981780734)	(7.0, 0.13550240419980022)	(8.0, 0.1548598905140574)	(9.0, 0.13240520638951908)	('>10', 2.970986999512191)	('>50', 0.7712022547600059)	('>100', 1.5478246056880038)	('>500', 1.279142695646114)	('>1k', 5.103407691890762)	('>5k', 13.56804930738914)	('>10k+', 69.69004792913611)
Positive_control_S89_L001_R1_001	(1.0, 1.508724394992634)	(2.0, 0.49451810395244333)	(3.0, 0.37310946765274167)	(4.0, 0.26946794886031344)	(5.0, 0.25170083135304)	(6.0, 0.2665067626091012)	(7.0, 0.2487396451018278)	(8.0, 0.21912778258970544)	(9.0, 0.2465187554134186)	('>10', 2.7953598211443507)	('>50', 0.4952584005152464)	('>100', 1.8166877651187063)	('>500', 0.0)	('>1k', 6.037858766221749)	('>5k', 0.0)	('>10k+', 84.97642155447473)
Positive_control_S89_L001_R2_001	(1.0, 4.56688949593207)	(2.0, 0.8202485915857892)	(3.0, 0.5174672973993382)	(4.0, 0.4589838689378965)	(5.0, 0.351640867331453)	(6.0, 0.34645879139183156)	(7.0, 0.28501417667917767)	(8.0, 0.31388574262849694)	(9.0, 0.21986807915250847)	('>10', 3.5141877836261206)	('>50', 1.231113183941487)	('>100', 3.478653548611574)	('>500', 2.3334147659552418)	('>1k', 4.3581258652216075)	('>5k', 7.385198510523315)	('>10k+', 69.81884943108209)
negative_control_S90_L001_R1_001	(1.0, 1.4012678137362375)	(2.0, 0.448024403031314)	(3.0, 0.34793384490729706)	(4.0, 0.2796180671401109)	(5.0, 0.2780293281222694)	(6.0, 0.20971355035508316)	(7.0, 0.2780293281222694)	(8.0, 0.15251894571278776)	(9.0, 0.21447976740860777)	('>10', 3.058322609344963)	('>50', 0.9834294520439127)	('>100', 0.1715838139268862)	('>500', 0.0)	('>1k', 3.5555979219293645)	('>5k', 0.0)	('>10k+', 88.6214511542189)
negative_control_S90_L001_R2_001	(1.0, 6.77120569404064)	(2.0, 1.086697488203613)	(3.0, 0.772127162670988)	(4.0, 0.4893316174951941)	(5.0, 0.42895953481721555)	(6.0, 0.3812973642819694)	(7.0, 0.344756366871614)	(8.0, 0.3431676278537724)	(9.0, 0.24307706972975548)	('>10', 4.496131420491556)	('>50', 1.1311821807031759)	('>100', 3.5937276583575617)	('>500', 2.2671305784598763)	('>1k', 11.062389781230637)	('>5k', 15.760291056988068)	('>10k+', 50.82852739780436)
